model_name,slice_id,metric,initial_metric,final_metric,delta_metric,auc_metric,max_metric,min_metric,n_checkpoints,kind,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids,control_type,continuous_status
EleutherAI/pythia-160m,comp_add_then_compare,mean_correct_mrr,0.4869791666666666,0.4739583333333333,-0.01302083333333326,0.48763020833333326,0.5130208333333333,0.4739583333333333,4,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,comp_add_then_even,mean_correct_mrr,0.5078125,0.5104166666666666,0.0026041666666666297,0.5087890625,0.5104166666666666,0.5078125,4,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-160m,comp_first_then_same,mean_correct_mrr,0.5078125,0.5104166666666667,0.0026041666666667407,0.515625,0.5403645833333333,0.50390625,4,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
EleutherAI/pythia-160m,comp_max_then_compare,mean_correct_mrr,0.5442708333333333,0.54296875,-0.0013020833333332593,0.5455729166666666,0.5520833333333333,0.54296875,4,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,comp_retrieve_then_color,mean_correct_mrr,0.5182291666666667,0.5078125,-0.01041666666666674,0.5169270833333334,0.5221354166666666,0.5078125,4,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
EleutherAI/pythia-160m,comp_retrieve_then_compare,mean_correct_mrr,0.5481770833333333,0.5455729166666666,-0.0026041666666666297,0.5504557291666666,0.5559895833333333,0.5455729166666666,4,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,comp_reverse_then_first,mean_correct_mrr,0.47265625,0.5442708333333333,0.07161458333333326,0.5276692708333333,0.5481770833333333,0.47265625,4,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
EleutherAI/pythia-160m,comp_reverse_then_last,mean_correct_mrr,0.4544270833333333,0.5026041666666666,0.048177083333333315,0.5081380208333333,0.56640625,0.4544270833333333,4,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
EleutherAI/pythia-160m,comp_reverse_then_same,mean_correct_mrr,0.5221354166666667,0.5286458333333333,0.006510416666666519,0.5335286458333333,0.5494791666666666,0.5221354166666667,4,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
EleutherAI/pythia-160m,comp_sub_then_compare,mean_correct_mrr,0.5598958333333333,0.4947916666666666,-0.06510416666666669,0.5104166666666666,0.5598958333333333,0.4869791666666666,4,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,ctrl_number_surface,mean_correct_mrr,0.4791666666666666,0.4739583333333333,-0.005208333333333259,0.48046874999999994,0.4947916666666666,0.4739583333333333,4,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-160m,ctrl_retrieval_surface,mean_correct_mrr,0.4765625,0.5221354166666667,0.04557291666666674,0.5087890625,0.5221354166666667,0.4765625,4,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-160m,ctrl_word_surface,mean_correct_mrr,0.5533854166666666,0.5520833333333333,-0.0013020833333333703,0.5543619791666665,0.56640625,0.5455729166666666,4,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-160m,retrieval_number,mean_correct_mrr,0.5065104166666666,0.5169270833333334,0.01041666666666674,0.517578125,0.5247395833333334,0.5065104166666666,4,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,retrieval_object,mean_correct_mrr,0.4791666666666667,0.4895833333333333,0.01041666666666663,0.486328125,0.4921875,0.4791666666666667,4,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,semantic_animal_class,mean_correct_mrr,0.5026041666666667,0.515625,0.01302083333333326,0.5172526041666667,0.5455729166666667,0.5026041666666667,4,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,semantic_color_lookup,mean_correct_mrr,0.4986979166666667,0.5065104166666667,0.007812500000000056,0.5048828125,0.5078125,0.4986979166666667,4,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,syntax_is_are,mean_correct_mrr,0.49609375,0.4739583333333332,-0.022135416666666796,0.4912109375,0.5182291666666667,0.4739583333333332,4,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_copy,mean_correct_mrr,0.5625,0.5182291666666666,-0.04427083333333337,0.5309244791666666,0.5625,0.5091145833333333,4,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_first,mean_correct_mrr,0.5559895833333333,0.5533854166666667,-0.0026041666666665186,0.5556640625,0.5716145833333334,0.5416666666666666,4,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_last,mean_correct_mrr,0.5247395833333333,0.4908854166666667,-0.033854166666666574,0.5094401041666666,0.5247395833333333,0.4908854166666667,4,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_reverse2,mean_correct_mrr,0.57421875,0.5416666666666666,-0.03255208333333337,0.5576171875,0.57421875,0.5416666666666666,4,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_same,mean_correct_mrr,0.5416666666666667,0.515625,-0.02604166666666674,0.5192057291666667,0.5416666666666667,0.5078125,4,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,arith_add_small,mean_logprob_margin,0.2052121460437774,2.8034915905445814,2.598279444500804,1.3424260476604104,2.8034915905445814,0.2052121460437774,4,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,arith_compare,mean_logprob_margin,0.1026164442300796,1.8790998384356496,1.77648339420557,0.8976633436977863,1.8790998384356496,0.1026164442300796,4,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,arith_even,mean_logprob_margin,0.0854467153549194,1.7513008415699003,1.6658541262149809,0.933790291659534,1.7513008415699003,0.0854467153549194,4,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,arith_max2,mean_logprob_margin,0.1550040543079376,1.981300387531519,1.8262963332235813,1.0374987572431564,1.981300387531519,0.1550040543079376,4,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,arith_min2,mean_logprob_margin,0.239631250500679,2.370058085769415,2.130426835268736,1.1661867452785373,2.370058085769415,0.239631250500679,4,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,arith_sub_small,mean_logprob_margin,0.232363149523735,2.643931400030852,2.4115682505071168,1.2322971718385816,2.643931400030852,0.232363149523735,4,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,comp_add_then_compare,mean_logprob_margin,0.057421937584877,2.0599851682782173,2.0025632306933403,0.9309770036488771,2.0599851682782173,0.057421937584877,4,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,comp_add_then_even,mean_logprob_margin,0.0708624273538589,2.104933707043529,2.03407127968967,1.011532127391547,2.104933707043529,0.0708624273538589,4,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-160m,comp_first_then_same,mean_logprob_margin,0.0801411420106887,1.738204963505268,1.6580638214945793,0.8110835226252675,1.738204963505268,0.0801411420106887,4,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
EleutherAI/pythia-160m,comp_max_then_compare,mean_logprob_margin,0.0635541677474975,1.6937332153320312,1.6301790475845337,0.8353055864572525,1.6937332153320312,0.0635541677474975,4,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,comp_retrieve_then_color,mean_logprob_margin,0.5878822207450867,2.155712123960257,1.5678299032151704,1.5111014586873353,2.155712123960257,0.5878822207450867,4,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
EleutherAI/pythia-160m,comp_retrieve_then_compare,mean_logprob_margin,0.153047889471054,1.9720897637307644,1.8190418742597103,1.0450781947001815,1.9720897637307644,0.153047889471054,4,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,comp_reverse_then_first,mean_logprob_margin,0.1885481178760528,1.5045404359698296,1.3159923180937767,0.7417031256482005,1.5045404359698296,0.1885481178760528,4,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
EleutherAI/pythia-160m,comp_reverse_then_last,mean_logprob_margin,0.141827717423439,1.4075660705566406,1.2657383531332016,0.6988114500418305,1.4075660705566406,0.141827717423439,4,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
EleutherAI/pythia-160m,comp_reverse_then_same,mean_logprob_margin,0.4027070105075836,1.2476644776761532,0.8449574671685696,0.8228373229503632,1.2476644776761532,0.4027070105075836,4,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
EleutherAI/pythia-160m,comp_sub_then_compare,mean_logprob_margin,0.0713831782341003,1.8226413652300837,1.7512581869959833,0.8648422313854098,1.8226413652300837,0.0713831782341003,4,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-160m,ctrl_number_surface,mean_logprob_margin,0.2308729439973831,1.2017507553100586,0.9708778113126755,1.1896783988922834,1.8357245661318304,0.2308729439973831,4,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-160m,ctrl_retrieval_surface,mean_logprob_margin,0.2263789027929306,2.079360025934875,1.8529811231419444,1.0790298015344888,2.079360025934875,0.2263789027929306,4,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-160m,ctrl_word_surface,mean_logprob_margin,0.328969269990921,1.758278850466013,1.429309580475092,1.3846245799213648,2.278879050165415,0.328969269990921,4,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-160m,retrieval_number,mean_logprob_margin,0.1537526696920395,2.3805961683392525,2.226843498647213,1.4948654836043715,2.7009075172245502,0.1537526696920395,4,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,retrieval_object,mean_logprob_margin,0.1452954113483429,2.874118786305189,2.7288233749568462,1.6317258295603096,2.874118786305189,0.1452954113483429,4,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,semantic_animal_class,mean_logprob_margin,0.3173865675926208,1.4109583254903555,1.0935717578977346,1.3303765170276165,1.9238391872495413,0.3173865675926208,4,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,semantic_color_lookup,mean_logprob_margin,0.747753381729126,1.8797120843082664,1.1319587025791404,1.6585090276785195,2.5469988882541656,0.747753381729126,4,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,syntax_is_are,mean_logprob_margin,0.0729167014360427,1.145368566736579,1.0724518653005362,0.6840950767509639,1.145368566736579,0.0729167014360427,4,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_copy,mean_logprob_margin,0.3002330064773559,1.06571389362216,0.765480887144804,0.6259889407083392,1.06571389362216,0.3002330064773559,4,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_first,mean_logprob_margin,0.1876972019672393,1.8064164966344836,1.6187192946672442,0.9340891987085342,1.8064164966344836,0.1876972019672393,4,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_last,mean_logprob_margin,0.2565949112176895,1.5329103581607342,1.2763154469430447,0.8369080163538456,1.5329103581607342,0.2565949112176895,4,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_reverse2,mean_logprob_margin,0.1288017183542251,1.3308763317763803,1.2020746134221552,0.6758731268346309,1.3308763317763803,0.1288017183542251,4,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-160m,word_same,mean_logprob_margin,0.0663938224315643,1.9618673417717216,1.8954735193401573,0.9080378054641187,1.9618673417717216,0.0663938224315643,4,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
