model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-1.4b,accuracy,all,24,0.26171875,0.008463541666666666,0.25146484375,0.06663934873337676,0.045325159834080704,-0.11898517239677751,-0.11962396181705487,-0.021243977222952255,0.14154460447876432,0.03864339055999782,0.0308638788203771,0.07450616376950446,-0.08027342699071566,-0.018382090679342503,-0.08568930704969752,,,
EleutherAI/pythia-1.4b,accuracy,atomic,12,0.2565104166666667,0.009114583333333334,0.251953125,-0.2017857142857143,-0.2531198317240235,-0.41135786336291535,0.12050671570506227,0.20826691911637285,0.38218185728146387,0.22523436567388974,0.10791995308121105,0.15207695672995905,,,,,,
EleutherAI/pythia-1.4b,accuracy,composite,10,0.2578125,0.003125,0.250390625,0.5377358490566039,0.6037875163774686,-0.503144412933538,-0.4514128763179673,-0.5525112431258643,0.6037412118782727,,,,,,,,,
EleutherAI/pythia-1.4b,accuracy,true_atomic_composite,22,0.2571022727272727,0.006392045454545455,0.2512428977272727,0.09104155313610403,0.06632514545945672,-0.11597498578737918,-0.08598608032421855,-0.04702194548309828,0.15452485822214565,0.10883627882980408,0.04065498212899718,0.12806015793410078,-0.04362469698291567,-0.021687634213189515,-0.08662715386206674,,,
EleutherAI/pythia-1.4b,mean_correct_margin,all,24,-0.32979982594649,0.24516546415785948,-0.598303635410654,-0.3233003986938917,-0.26788993899871727,-0.5410155119843801,0.12437353730244723,0.15753981391643315,0.5721182715912574,-0.31355279149988513,-0.23761058494047763,-0.4304944715392182,0.1953496626135551,0.1343028930468191,0.6959331730607901,,,
EleutherAI/pythia-1.4b,mean_correct_margin,atomic,12,-0.3829133613035083,0.19228373809407154,-0.635420331886659,0.13781693108434281,-0.16962083825765267,0.1590195358665494,-0.17796411807833973,0.08542277667760305,-0.19576052988617368,0.39223227027636803,0.14262991646413387,-0.08914369779008366,,,,,,
EleutherAI/pythia-1.4b,mean_correct_margin,composite,10,-0.2979385256767273,0.26849433183670046,-0.5387478150427342,-0.41982507906009375,-0.06791288043619165,-0.47539016305334153,0.473902240270431,0.08000946913656627,0.5231388366621641,,,,,,,,,
EleutherAI/pythia-1.4b,mean_correct_margin,true_atomic_composite,22,-0.3442884360186078,0.22692491706799378,-0.5914782787757841,-0.3597754499199281,-0.29801871914627115,-0.5716746912900904,0.3267191890363328,0.2881481736639879,0.5439647609129221,-0.20943682196432653,-0.1779023004753797,-0.5676213868010441,0.37411040099482024,0.24461064680430558,0.6762764941060212,,,
EleutherAI/pythia-1.4b,mean_correct_mrr,all,24,0.5289171006944445,0.006890190972222238,0.5218098958333333,0.0013089084967364034,0.003054119825718275,-0.14273309750946012,-0.06807814673397113,0.026183902589988893,0.14953147177412437,-0.02935189578676488,0.025158767817227038,0.027733295486716613,-0.048837415653388776,-0.03662806174004158,-0.09160999344459268,,,
EleutherAI/pythia-1.4b,mean_correct_mrr,atomic,12,0.5243055555555555,0.006510416666666657,0.5226508246527777,-0.2827013970960878,-0.30037023441459326,-0.3498429789064087,0.20999765933244088,0.29186115364847715,0.30609828309474435,0.1069724373481004,0.1069724373481004,0.1069724373481004,,,,,,
