model_name,slice_id,metric,initial_metric,final_metric,delta_metric,auc_metric,max_metric,min_metric,n_checkpoints,kind,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids,control_type,continuous_status
EleutherAI/pythia-1.4b,comp_sub_then_odd,accuracy,0.1875,0.234375,0.046875,0.234375,0.265625,0.1875,4,composite,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,weak_or_uninformative
EleutherAI/pythia-1.4b,ctrl_arith_digit_surface,accuracy,0.234375,0.390625,0.15625,0.2578125,0.390625,0.1875,4,surface_control,surface,arithmetic,digit_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_arith_word_surface,accuracy,0.328125,0.234375,-0.09375,0.25,0.328125,0.21875,4,surface_control,surface,arithmetic,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_absdiff,mean_logprob_correct,-11.146702975034714,-2.3468719329684973,8.799831042066216,-5.229858640581369,-2.3468719329684973,-11.146702975034714,4,atomic,arithmetic,arithmetic,absolute_difference,1,0.5,0.6,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_large,mean_logprob_correct,-10.998904064297676,-2.3361605629324917,8.662743501365185,-5.107849892694503,-2.234289759770036,-10.998904064297676,4,atomic,arithmetic,arithmetic,addition_large,1,0.65,0.45,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_small,mean_logprob_correct,-10.996564850211143,-2.336253482848406,8.660311367362738,-5.310962344054133,-2.336253482848406,-10.996564850211143,4,atomic,arithmetic,arithmetic,addition_small,1,0.9,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare_gt,mean_logprob_correct,-10.98605701327324,-2.103197239339352,8.882859773933887,-5.26299659954384,-2.103197239339352,-10.98605701327324,4,atomic,arithmetic,arithmetic,comparison_gt,1,0.85,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare_lt,mean_logprob_correct,-10.832235798239708,-2.2331054154783487,8.59913038276136,-5.276024092454463,-2.2331054154783487,-10.832235798239708,4,atomic,arithmetic,arithmetic,comparison_lt,1,0.8,0.25,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_double,mean_logprob_correct,-10.9620421230793,-2.174386240541935,8.787655882537365,-5.115911701694131,-2.174386240541935,-10.9620421230793,4,atomic,arithmetic,arithmetic,double,1,0.65,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_equals,mean_logprob_correct,-10.947539761662483,-2.21185396425426,8.735685797408223,-5.197299053426832,-2.21185396425426,-10.947539761662483,4,atomic,arithmetic,arithmetic,equality,1,0.75,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_even,mean_logprob_correct,-11.027032032608986,-2.213757924735546,8.81327410787344,-5.260296346154064,-2.213757924735546,-11.027032032608986,4,atomic,arithmetic,arithmetic,parity_even,1,0.7,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_max2,mean_logprob_correct,-11.086109355092049,-2.0091464668512344,9.076962888240814,-5.269091863185167,-2.0091464668512344,-11.086109355092049,4,atomic,arithmetic,arithmetic,max,1,0.6,0.45,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_min2,mean_logprob_correct,-11.11405783891678,-1.881230741739273,9.232827097177507,-5.146431748289615,-1.881230741739273,-11.11405783891678,4,atomic,arithmetic,arithmetic,min,1,0.6,0.45,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_odd,mean_logprob_correct,-10.939678773283958,-2.219972698017955,8.719706075266004,-5.131088092457503,-2.219972698017955,-10.939678773283958,4,atomic,arithmetic,arithmetic,parity_odd,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_sub_small,mean_logprob_correct,-11.012919396162031,-2.222657296806574,8.790262099355457,-5.210673495195806,-2.222657296806574,-11.012919396162031,4,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_absdiff_then_even,mean_logprob_correct,-10.935026973485948,-2.069288579747081,8.865738393738868,-5.168629679363221,-2.069288579747081,-10.935026973485948,4,composite,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare_gt,mean_logprob_correct,-10.972838461399078,-2.0777895022183657,8.895048959180713,-5.166528238914907,-2.0777895022183657,-10.972838461399078,4,composite,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare_lt,mean_logprob_correct,-10.892311707139015,-2.110069839283824,8.782241867855191,-5.180765396915376,-2.110069839283824,-10.892311707139015,4,composite,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_equals,mean_logprob_correct,-10.935056373476982,-2.1532286927104,8.781827680766582,-5.102676580660045,-2.1532286927104,-10.935056373476982,4,composite,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_even,mean_logprob_correct,-10.98155528306961,-2.082075744867325,8.899479538202286,-5.172925278544426,-2.082075744867325,-10.98155528306961,4,composite,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_double_then_compare_gt,mean_logprob_correct,-11.034934148192406,-2.0766392573714256,8.95829489082098,-5.15292609250173,-2.0766392573714256,-11.034934148192406,4,composite,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_max_then_compare_gt,mean_logprob_correct,-11.054103523492811,-2.0927160661667585,8.961387457326053,-5.240444357506931,-2.0927160661667585,-11.054103523492811,4,composite,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_min_then_compare_lt,mean_logprob_correct,-10.998688608407974,-2.086831545457244,8.91185706295073,-5.218542248941958,-2.086831545457244,-10.998688608407974,4,composite,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_compare_gt,mean_logprob_correct,-10.946649968624117,-2.061128243803978,8.885521724820139,-5.125984307844193,-2.061128243803978,-10.946649968624117,4,composite,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_odd,mean_logprob_correct,-10.9934241771698,-1.942830491811037,9.050593685358763,-5.008651666808873,-1.942830491811037,-10.9934241771698,4,composite,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_arith_digit_surface,mean_logprob_correct,-10.93572434782982,-1.8546226099133487,9.081101737916471,-5.070392004214227,-1.8546226099133487,-10.93572434782982,4,surface_control,surface,arithmetic,digit_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_arith_word_surface,mean_logprob_correct,-10.821148663759232,-1.7155439741909504,9.105604689568281,-4.706923596560955,-1.7155439741909504,-10.821148663759232,4,surface_control,surface,arithmetic,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_absdiff,mean_correct_margin,-0.7277399897575378,-0.4798228554427624,0.24791713431477547,-0.6442743288353086,-0.4798228554427624,-0.8044101409614086,4,atomic,arithmetic,arithmetic,absolute_difference,1,0.5,0.6,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_large,mean_correct_margin,-0.464074969291687,-0.5415442995727062,-0.07746933028101921,-0.656006099190563,-0.464074969291687,-1.043839368969202,4,atomic,arithmetic,arithmetic,addition_large,1,0.65,0.45,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_small,mean_correct_margin,-0.4980591684579849,-0.4541415758430958,0.043917592614889145,-0.7365847150795162,-0.4541415758430958,-1.1298699975013733,4,atomic,arithmetic,arithmetic,addition_small,1,0.9,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare_gt,mean_correct_margin,-0.6420416980981827,-0.2607949376106262,0.38124676048755646,-0.5214883578009903,-0.2607949376106262,-0.7355408631265163,4,atomic,arithmetic,arithmetic,comparison_gt,1,0.85,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare_lt,mean_correct_margin,-0.3981223702430725,-0.3731281049549579,0.024994265288114603,-0.606284914072603,-0.3731281049549579,-1.029502034187317,4,atomic,arithmetic,arithmetic,comparison_lt,1,0.8,0.25,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_double,mean_correct_margin,-0.6032621413469315,-0.494437288492918,0.10882485285401344,-0.7294932738877833,-0.494437288492918,-1.10543929412961,4,atomic,arithmetic,arithmetic,double,1,0.65,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_equals,mean_correct_margin,-0.5500535368919373,-0.4276526961475611,0.12240084074437618,-0.5986143075861037,-0.4276526961475611,-0.9281457141041756,4,atomic,arithmetic,arithmetic,equality,1,0.75,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_even,mean_correct_margin,-0.5780012011528015,-0.2558343540877104,0.32216684706509113,-0.541618678253144,-0.2558343540877104,-0.914248302578926,4,atomic,arithmetic,arithmetic,parity_even,1,0.7,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_max2,mean_correct_margin,-0.6133424788713455,-0.3083799742162227,0.3049625046551228,-0.770214497577399,-0.3083799742162227,-1.1666941922158005,4,atomic,arithmetic,arithmetic,max,1,0.6,0.45,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_min2,mean_correct_margin,-0.6213981956243515,-0.1946429815143346,0.42675521411001693,-0.5912144095636904,-0.1946429815143346,-0.8381041213870049,4,atomic,arithmetic,arithmetic,min,1,0.6,0.45,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_odd,mean_correct_margin,-0.5339231640100479,-0.4715981278568506,0.06232503615319729,-0.5744997239671648,-0.3761065304279327,-0.9163710735738276,4,atomic,arithmetic,arithmetic,parity_odd,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_sub_small,mean_correct_margin,-0.6723462790250778,-0.3329831399023533,0.33936313912272453,-0.6547506768256426,-0.3329831399023533,-1.026440281420946,4,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_absdiff_then_even,mean_correct_margin,-0.4877065271139145,-0.2228496801108122,0.2648568470031023,-0.522479984909296,-0.2228496801108122,-0.9482667483389378,4,composite,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare_gt,mean_correct_margin,-0.5560414046049118,-0.323306867852807,0.23273453675210481,-0.5566303753294051,-0.323306867852807,-0.7312957085669041,4,composite,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare_lt,mean_correct_margin,-0.3943277448415756,-0.3218813594430685,0.07244638539850712,-0.5630224156193435,-0.3218813594430685,-0.8879412859678268,4,composite,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_equals,mean_correct_margin,-0.4525501281023025,-0.3830403536558151,0.06950977444648737,-0.524889477994293,-0.3830403536558151,-0.8080195896327496,4,composite,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_even,mean_correct_margin,-0.4783210903406143,-0.3196891043335199,0.15863198600709444,-0.5400694720447063,-0.3196891043335199,-0.8302224613726139,4,composite,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_double_then_compare_gt,mean_correct_margin,-0.7830809354782104,-0.2813699264079332,0.5017110090702772,-0.5653944932855666,-0.2813699264079332,-0.7830809354782104,4,composite,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_max_then_compare_gt,mean_correct_margin,-0.6617789417505264,-0.3059133626520633,0.3558655790984631,-0.5584600130096078,-0.3059133626520633,-0.7371789291501045,4,composite,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_min_then_compare_lt,mean_correct_margin,-0.4832698255777359,-0.2794547323137522,0.20381509326398373,-0.5003135781735182,-0.2794547323137522,-0.8341842852532864,4,composite,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_compare_gt,mean_correct_margin,-0.6769818067550659,-0.2770994901657104,0.3998823165893555,-0.5585522321052849,-0.2770994901657104,-0.7975065670907497,4,composite,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_odd,mean_correct_margin,-0.6902701705694199,-0.2647803798317909,0.42548979073762894,-0.49766610795632005,-0.2647803798317909,-0.700724434107542,4,composite,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_arith_digit_surface,mean_correct_margin,-0.7929578125476837,-0.2163123153150081,0.5766454972326756,-0.675145042128861,-0.2163123153150081,-0.9103998281061648,4,surface_control,surface,arithmetic,digit_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_arith_word_surface,mean_correct_margin,-0.4395153820514679,-0.1245379149913787,0.3149774670600892,-0.671620074659586,-0.1245379149913787,-1.4616834595799446,4,surface_control,surface,arithmetic,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_absdiff,mean_correct_mrr,0.46875,0.5533854166666666,0.08463541666666663,0.5387369791666666,0.5703125,0.46875,4,atomic,arithmetic,arithmetic,absolute_difference,1,0.5,0.6,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_large,mean_correct_mrr,0.5182291666666667,0.4817708333333333,-0.036458333333333426,0.5110677083333334,0.5234375,0.4817708333333333,4,atomic,arithmetic,arithmetic,addition_large,1,0.65,0.45,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_small,mean_correct_mrr,0.4986979166666667,0.5416666666666666,0.042968749999999944,0.5166015625,0.5416666666666666,0.4986979166666667,4,atomic,arithmetic,arithmetic,addition_small,1,0.9,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare_gt,mean_correct_mrr,0.5221354166666666,0.5520833333333333,0.02994791666666663,0.5452473958333333,0.5572916666666667,0.5221354166666666,4,atomic,arithmetic,arithmetic,comparison_gt,1,0.85,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare_lt,mean_correct_mrr,0.6106770833333333,0.4791666666666667,-0.13151041666666657,0.5009765625,0.6106770833333333,0.44921875,4,atomic,arithmetic,arithmetic,comparison_lt,1,0.8,0.25,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_double,mean_correct_mrr,0.5260416666666667,0.5143229166666666,-0.011718750000000111,0.5179036458333334,0.5260416666666667,0.5143229166666666,4,atomic,arithmetic,arithmetic,double,1,0.65,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_equals,mean_correct_mrr,0.5377604166666666,0.4973958333333333,-0.040364583333333315,0.5061848958333333,0.5377604166666666,0.4934895833333332,4,atomic,arithmetic,arithmetic,equality,1,0.75,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_even,mean_correct_mrr,0.53125,0.5078125,-0.0234375,0.5100911458333333,0.53125,0.48828125,4,atomic,arithmetic,arithmetic,parity_even,1,0.7,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_max2,mean_correct_mrr,0.5091145833333333,0.5338541666666666,0.02473958333333337,0.5283203125,0.5403645833333333,0.5091145833333333,4,atomic,arithmetic,arithmetic,max,1,0.6,0.45,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_min2,mean_correct_mrr,0.4752604166666667,0.5911458333333333,0.11588541666666657,0.5550130208333333,0.5911458333333333,0.4752604166666667,4,atomic,arithmetic,arithmetic,min,1,0.6,0.45,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_odd,mean_correct_mrr,0.5286458333333333,0.5091145833333333,-0.01953125,0.5130208333333333,0.5286458333333333,0.5026041666666666,4,atomic,arithmetic,arithmetic,parity_odd,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_sub_small,mean_correct_mrr,0.4869791666666666,0.5299479166666667,0.04296875000000017,0.5286458333333333,0.5559895833333333,0.4869791666666666,4,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_absdiff_then_even,mean_correct_mrr,0.5989583333333333,0.4869791666666666,-0.11197916666666669,0.5286458333333333,0.5989583333333333,0.4869791666666666,4,composite,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare_gt,mean_correct_mrr,0.4973958333333333,0.5325520833333334,0.035156250000000056,0.5091145833333333,0.5325520833333334,0.4895833333333333,4,composite,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare_lt,mean_correct_mrr,0.5546875,0.5390625,-0.015625,0.5146484375,0.5546875,0.4661458333333333,4,composite,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_equals,mean_correct_mrr,0.5455729166666666,0.53515625,-0.01041666666666663,0.5338541666666666,0.5455729166666666,0.515625,4,composite,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_even,mean_correct_mrr,0.5364583333333333,0.4921875,-0.04427083333333326,0.501953125,0.5364583333333333,0.47265625,4,composite,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_double_then_compare_gt,mean_correct_mrr,0.4674479166666666,0.5234375,0.055989583333333426,0.5091145833333333,0.5286458333333333,0.4674479166666666,4,composite,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_max_then_compare_gt,mean_correct_mrr,0.5091145833333333,0.5091145833333334,1.1102230246251565e-16,0.5113932291666666,0.5234375,0.50390625,4,composite,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_min_then_compare_lt,mean_correct_mrr,0.5481770833333333,0.5052083333333333,-0.04296875,0.533203125,0.5481770833333333,0.5052083333333333,4,composite,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_compare_gt,mean_correct_mrr,0.49609375,0.6015625,0.10546875,0.5335286458333333,0.6015625,0.49609375,4,composite,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_odd,mean_correct_mrr,0.4739583333333333,0.5403645833333334,0.06640625000000006,0.5172526041666666,0.5494791666666667,0.4739583333333333,4,composite,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_arith_digit_surface,mean_correct_mrr,0.5182291666666666,0.609375,0.09114583333333337,0.5319010416666666,0.609375,0.4869791666666667,4,surface_control,surface,arithmetic,digit_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_arith_word_surface,mean_correct_mrr,0.5690104166666666,0.52734375,-0.04166666666666663,0.5270182291666666,0.5690104166666666,0.4947916666666667,4,surface_control,surface,arithmetic,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
