model_name,metric,n_atomic,n_composite,n_moving_atomic,n_moving_composite,mean_atomic_delta,mean_composite_delta,mean_atomic_final,mean_composite_final,h2_ready
EleutherAI/pythia-1.4b,accuracy,12,10,11,9,0.009114583333333334,0.003125,0.2565104166666667,0.2578125,True
EleutherAI/pythia-1.4b,mean_correct_margin,12,10,12,10,0.19228373809407154,0.26849433183670046,-0.3829133613035083,-0.2979385256767273,True
EleutherAI/pythia-1.4b,mean_correct_mrr,12,10,10,8,0.006510416666666657,0.0037760416666667075,0.5243055555555555,0.5265624999999999,True
EleutherAI/pythia-1.4b,mean_logprob_correct,12,10,12,10,8.813437501279017,8.89919912610203,-2.190716163876156,-2.075259796343744,True
EleutherAI/pythia-1.4b,mean_logprob_margin,12,10,12,10,-0.039373465968916825,-0.12813781499862673,0.301122155195723,0.18060681372880932,True
