metric_family,threshold,condition,stratum,n,n_tasks,acquisition_rate,mean_acquired_at,time_spearman_frequency,time_sign_ok_frequency,final_spearman_frequency,time_spearman_reference_learnability,time_sign_ok_reference_learnability,final_spearman_reference_learnability,time_spearman_formal_utility,time_sign_ok_formal_utility,final_spearman_formal_utility
exact_match,0.2,batch_small,all,250,25,0.624,55478.97435897436,-0.07990171851642833,True,0.06172907507578574,0.6444040064338636,True,-0.2574001303900835,-0.10251643173161658,True,0.300787908889542
exact_match,0.2,batch_small,true_tasks_atomic_composite,160,16,0.7875,66116.06349206349,-0.03040452601483291,True,0.11652849287143874,0.4698580517489278,True,-0.24077993953610105,-0.3232231065036023,True,0.3467100829249516
exact_match,0.2,batch_small,kind=atomic,80,8,0.7375,49418.84745762712,-0.2679451488005314,True,0.3953262148390236,0.884923869307415,True,-0.5633401353008342,-0.1515433686130146,True,0.5618789708214729
exact_match,0.2,batch_small,kind=composite,80,8,0.8375,80819.58208955223,0.3614621808094776,False,-0.404955117000978,,,,,,
exact_match,0.2,batch_small,kind=shortcut,30,3,1.0,10803.2,0.0,False,0.040145286004718214,,,,,,
exact_match,0.2,batch_small,kind=surface_control,30,3,0.0,,,,0.5119379452337118,,,,,,
exact_match,0.2,batch_small,kind=unrelated,30,3,0.0,,,,0.6693195219857062,,,,,,
exact_match,0.2,lr_high,all,250,25,0.64,55651.2,-0.0665766096247842,True,0.054392743678205985,0.6835963111150102,True,-0.2750055876443123,-0.13834244985339283,True,0.34317192266492436
exact_match,0.2,lr_high,true_tasks_atomic_composite,160,16,0.8125,65988.92307692308,-0.02026587626948769,True,0.13278808549452847,0.5248972969569955,True,-0.272504906163155,-0.35947587612514076,True,0.36674356404336766
exact_match,0.2,lr_high,kind=atomic,80,8,0.75,48814.933333333334,-0.24907881653705288,True,0.366467366932141,0.8780843015706414,True,-0.5628012672497842,-0.04141792247462462,True,0.5426695094977076
exact_match,0.2,lr_high,kind=composite,80,8,0.875,80709.4857142857,0.3846366298775771,False,-0.337576701915347,,,,,,
exact_match,0.2,lr_high,kind=shortcut,30,3,1.0,10854.4,0.0,False,-0.05901744152302195,,,,,,
exact_match,0.2,lr_high,kind=surface_control,30,3,0.0,,,,0.30781209162874096,,,,,,
exact_match,0.2,lr_high,kind=unrelated,30,3,0.0,,,,0.6682342849168057,,,,,,
exact_match,0.2,lr_low,all,250,25,0.448,79312.0,-0.1447281379968561,True,0.06558735363452042,0.641486402786002,True,-0.2500696901468422,-0.06400028472823911,True,0.29960830219900525
exact_match,0.2,lr_low,true_tasks_atomic_composite,160,16,0.5125,100295.80487804877,-0.08674838645381198,True,0.1299920356838564,0.52973737968302,True,-0.2341212715901053,-0.3275609297157441,True,0.32954438018447874
exact_match,0.2,lr_low,kind=atomic,80,8,0.575,76143.30434782608,-0.2649925027282864,True,0.362869587110553,0.8397922683876621,True,-0.5652969690931573,-0.1606441166768536,True,0.5348676347792448
exact_match,0.2,lr_low,kind=composite,80,8,0.45,131157.33333333334,0.5855779152459188,False,-0.3564965755750882,,,,,,
exact_match,0.2,lr_low,kind=shortcut,30,3,1.0,21956.266666666666,-0.0025231295719346384,True,0.037762745602468055,,,,,,
exact_match,0.2,lr_low,kind=surface_control,30,3,0.0,,,,0.4381780460041329,,,,,,
exact_match,0.2,lr_low,kind=unrelated,30,3,0.0,,,,0.32713217174155645,,,,,,
exact_match,0.2,wd_zero,all,250,25,0.584,77601.31506849315,-0.03252558519389423,True,0.05648366024922065,0.6576176634248786,True,-0.264771694251683,-0.12617228662091948,True,0.3174504987923488
exact_match,0.2,wd_zero,true_tasks_atomic_composite,160,16,0.725,93729.10344827586,0.009010778305846867,False,0.12409516014349381,0.496840436609942,True,-0.2433054166504311,-0.34076814232789243,True,0.3346389586187226
exact_match,0.2,wd_zero,kind=atomic,80,8,0.675,69978.07407407407,-0.2233303852822316,True,0.3608990300750708,0.8739855191150421,True,-0.5631482134893525,-0.11488479383540957,True,0.5412302951027521
exact_match,0.2,wd_zero,kind=composite,80,8,0.775,114415.48387096774,0.5266514264822927,False,-0.36201273522741095,,,,,,
exact_match,0.2,wd_zero,kind=shortcut,30,3,1.0,15240.533333333333,0.0,False,-0.007077361598435774,,,,,,
exact_match,0.2,wd_zero,kind=surface_control,30,3,0.0,,,,0.4381780460041329,,,,,,
exact_match,0.2,wd_zero,kind=unrelated,30,3,0.0,,,,0.3632452340550869,,,,,,
exact_match,0.5,base,all,250,25,0.28,33916.34285714286,0.07836465813058335,False,0.051750633674685506,-0.03287275801866716,False,-0.2680086269973907,0.06375728704034962,False,0.31493263363519297
exact_match,0.5,base,true_tasks_atomic_composite,160,16,0.25,34220.8,0.10147906379285393,False,0.11646892563022232,-0.05850883270772944,False,-0.24304250204458516,0.07389252217926258,False,0.337313958942897
exact_match,0.5,base,kind=atomic,80,8,0.375,35328.0,0.10078000722965175,False,0.3619755891475453,,,-0.5635355675740085,0.05039000361482587,False,0.5438508688205681
exact_match,0.5,base,kind=composite,80,8,0.125,30899.2,,,-0.37065792521772195,,,,,,
exact_match,0.5,base,kind=shortcut,30,3,1.0,33510.4,0.007188645157519946,False,-0.03304240240215955,,,,,,
exact_match,0.5,base,kind=surface_control,30,3,0.0,,,,0.36028834606144605,,,,,,
exact_match,0.5,base,kind=unrelated,30,3,0.0,,,,0.44359237318554867,,,,,,
exact_match,0.5,batch_large,all,250,25,0.28,48032.91428571429,-0.007351420534902768,True,0.04403578580341193,0.05021528141406159,True,-0.2589043294080797,0.013650595535058535,False,0.32602525963509593
exact_match,0.5,batch_large,true_tasks_atomic_composite,160,16,0.25,48396.8,-0.028419083215162975,True,0.1202874729008241,0.06072641986582562,True,-0.25353235743745167,0.016659462574405884,False,0.3599321255835801
exact_match,0.5,batch_large,kind=atomic,80,8,0.375,47530.666666666664,0.03816887726199093,False,0.3669778799153912,,,-0.5635852861825638,0.11927774144372165,False,0.5514727250582789
exact_match,0.5,batch_large,kind=composite,80,8,0.125,50995.2,,,-0.34352890836610045,,,,,,
exact_match,0.5,batch_large,kind=shortcut,30,3,1.0,47547.73333333333,-0.028837490036423625,True,-0.011796915839979532,,,,,,
exact_match,0.5,batch_large,kind=surface_control,30,3,0.0,,,,0.32713217174155645,,,,,,
exact_match,0.5,batch_large,kind=unrelated,30,3,0.0,,,,0.227429413073671,,,,,,
exact_match,0.5,batch_small,all,250,25,0.28,26638.628571428573,0.026316580583844913,False,0.06172907507578574,0.042974796136836704,True,-0.2574001303900835,-0.047702853333943494,True,0.300787908889542
exact_match,0.5,batch_small,true_tasks_atomic_composite,160,16,0.25,26022.4,-0.0206418738616856,True,0.11652849287143874,0.08375256863895693,True,-0.24077993953610105,-0.005897678246195885,True,0.3467100829249516
exact_match,0.5,batch_small,kind=atomic,80,8,0.375,25518.933333333334,0.08399301207208133,False,0.3953262148390236,,,-0.5633401353008342,0.11039081586616402,False,0.5618789708214729
exact_match,0.5,batch_small,kind=composite,80,8,0.125,27532.8,,,-0.404955117000978,,,,,,
exact_match,0.5,batch_small,kind=shortcut,30,3,1.0,27460.266666666666,0.10962328621055009,False,0.040145286004718214,,,,,,
exact_match,0.5,batch_small,kind=surface_control,30,3,0.0,,,,0.5119379452337118,,,,,,
exact_match,0.5,batch_small,kind=unrelated,30,3,0.0,,,,0.6693195219857062,,,,,,
exact_match,0.5,lr_high,all,250,25,0.28,25885.257142857143,-0.02232215445974185,True,0.054392743678205985,-0.06584863977663932,False,-0.2750055876443123,0.016684331395172048,False,0.34317192266492436
exact_match,0.5,lr_high,true_tasks_atomic_composite,160,16,0.25,25772.8,-0.006904011127584127,True,0.13278808549452847,-0.08403723466022978,False,-0.272504906163155,0.030574906422158273,False,0.36674356404336766
exact_match,0.5,lr_high,kind=atomic,80,8,0.375,26120.533333333333,-0.12487594767129925,True,0.366467366932141,,,-0.5628012672497842,-0.055233592239228524,True,0.5426695094977076
exact_match,0.5,lr_high,kind=composite,80,8,0.125,24729.6,,,-0.337576701915347,,,,,,
exact_match,0.5,lr_high,kind=shortcut,30,3,1.0,26035.2,-0.04809582539138558,True,-0.05901744152302195,,,,,,
exact_match,0.5,lr_high,kind=surface_control,30,3,0.0,,,,0.30781209162874096,,,,,,
exact_match,0.5,lr_high,kind=unrelated,30,3,0.0,,,,0.6682342849168057,,,,,,
exact_match,0.5,lr_low,all,250,25,0.28,44522.05714285714,0.10132700619098586,False,0.06558735363452042,-0.04262911172304699,False,-0.2500696901468422,0.05690339481872561,False,0.29960830219900525
exact_match,0.5,lr_low,true_tasks_atomic_composite,160,16,0.25,44537.6,0.17716047688909084,False,0.1299920356838564,-0.06938490100425299,False,-0.2341212715901053,0.08559438771045962,False,0.32954438018447874
exact_match,0.5,lr_low,kind=atomic,80,8,0.375,45380.26666666667,0.22502927210055967,False,0.362869587110553,,,-0.5652969690931573,0.05807207021949927,False,0.5348676347792448
exact_match,0.5,lr_low,kind=composite,80,8,0.125,42009.6,,,-0.3564965755750882,,,,,,
exact_match,0.5,lr_low,kind=shortcut,30,3,1.0,44501.333333333336,-0.12407326922574269,True,0.037762745602468055,,,,,,
exact_match,0.5,lr_low,kind=surface_control,30,3,0.0,,,,0.4381780460041329,,,,,,
exact_match,0.5,lr_low,kind=unrelated,30,3,0.0,,,,0.32713217174155645,,,,,,
exact_match,0.5,wd_zero,all,250,25,0.28,36092.34285714286,0.01348137857558762,False,0.05648366024922065,0.05855989741000901,True,-0.264771694251683,0.02389874996837572,False,0.3174504987923488
exact_match,0.5,wd_zero,true_tasks_atomic_composite,160,16,0.25,36736.0,0.008872702620028355,False,0.12409516014349381,0.05345484586278782,True,-0.2433054166504311,-0.011830270160037806,True,0.3346389586187226
exact_match,0.5,wd_zero,kind=atomic,80,8,0.375,35899.73333333333,0.0935598901168339,False,0.3608990300750708,,,-0.5631482134893525,0.05757531699497471,False,0.5412302951027521
exact_match,0.5,wd_zero,kind=composite,80,8,0.125,39244.8,,,-0.36201273522741095,,,,,,
exact_match,0.5,wd_zero,kind=shortcut,30,3,1.0,35234.13333333333,-0.0023964902738999073,True,-0.007077361598435774,,,,,,
exact_match,0.5,wd_zero,kind=surface_control,30,3,0.0,,,,0.4381780460041329,,,,,,
exact_match,0.5,wd_zero,kind=unrelated,30,3,0.0,,,,0.3632452340550869,,,,,,
token_accuracy,0.5,base,all,250,25,0.852,60518.15962441314,-0.06975335135034622,True,0.06658259884127961,0.38331830298214553,True,-0.24883669700144684,-0.21523241251236191,True,0.3153409447676687
token_accuracy,0.5,base,true_tasks_atomic_composite,160,16,1.0,58377.6,-0.13769985998145534,True,0.12986922329501333,0.24202848247945652,True,-0.23103488544456885,-0.34021018182206236,True,0.3252460614289918
token_accuracy,0.5,base,kind=atomic,80,8,1.0,59526.4,-0.37265860760693686,True,0.3476526605696209,0.5693717033622087,True,-0.562570325686341,-0.5516351669869769,True,0.5534327946886421
token_accuracy,0.5,base,kind=composite,80,8,1.0,57228.8,0.3466699427402923,False,-0.35144307675339004,,,,,,
token_accuracy,0.5,base,kind=shortcut,30,3,1.0,12851.2,0.0,False,-0.035410464913813174,,,,,,
token_accuracy,0.5,base,kind=surface_control,30,3,0.36666666666666664,116596.36363636363,-0.6163156344279367,True,0.5141166273938702,,,,,,
token_accuracy,0.5,base,kind=unrelated,30,3,0.4,156821.33333333334,-0.6531101891882723,True,0.6603332828912095,,,,,,
token_accuracy,0.5,batch_large,all,250,25,0.816,86538.03921568628,-0.05399057322828834,True,0.05350466266271147,0.42859361602640006,True,-0.2448097886103242,-0.19246142116505657,True,0.3388765273281177
token_accuracy,0.5,batch_large,true_tasks_atomic_composite,160,16,0.99375,89893.03144654087,-0.12024781014404064,True,0.10932301824167545,0.2592918699984954,True,-0.25601757895191657,-0.34502541520624436,True,0.3671139147563835
token_accuracy,0.5,batch_large,kind=atomic,80,8,0.9875,88731.54430379746,-0.358214103911388,True,0.37022174503922084,0.5785622336375675,True,-0.5625802173515796,-0.5387201395451765,True,0.5542694408819477
token_accuracy,0.5,batch_large,kind=composite,80,8,1.0,91040.0,0.34964777890224225,False,-0.3805370373399438,,,,,,
token_accuracy,0.5,batch_large,kind=shortcut,30,3,1.0,18739.2,0.08785793700068933,False,-0.00707657395594283,,,,,,
token_accuracy,0.5,batch_large,kind=surface_control,30,3,0.2,155477.33333333334,,,0.6367499513593805,,,,,,
token_accuracy,0.5,batch_large,kind=unrelated,30,3,0.3,207303.11111111112,,,0.743040265373997,,,,,,
token_accuracy,0.5,batch_small,all,250,25,0.904,52583.64601769912,-0.07279983263429969,True,0.0640971382766617,0.3342341618177368,True,-0.2575262032111102,-0.26510380164031366,True,0.31914070932793365
token_accuracy,0.5,batch_small,true_tasks_atomic_composite,160,16,1.0,40058.4,-0.1314785292577867,True,0.12413620275491859,0.247740279343159,True,-0.2461652783553701,-0.3460530689451654,True,0.35924532671827947
token_accuracy,0.5,batch_small,kind=atomic,80,8,1.0,40958.4,-0.37587211547384125,True,0.3809783414039369,0.5750194205440301,True,-0.5625901095386117,-0.5551750680850375,True,0.5679825939442259
token_accuracy,0.5,batch_small,kind=composite,80,8,1.0,39158.4,0.35223531790354695,False,-0.3650689285661261,,,,,,
token_accuracy,0.5,batch_small,kind=shortcut,30,3,1.0,9536.0,0.0,False,0.07314902261836634,,,,,,
token_accuracy,0.5,batch_small,kind=surface_control,30,3,0.6,138915.55555555556,-0.651767379695077,True,0.5213076147544551,,,,,,
token_accuracy,0.5,batch_small,kind=unrelated,30,3,0.6,149333.33333333334,-0.8294930875576035,True,0.6509723650253537,,,,,,
token_accuracy,0.5,lr_high,all,250,25,0.916,52649.92139737991,-0.06874897795709965,True,0.06593322018371672,0.31416983708561463,True,-0.2685251949775672,-0.27901205217326686,True,0.3310411171682257
token_accuracy,0.5,lr_high,true_tasks_atomic_composite,160,16,1.0,39654.4,-0.14639667514482071,True,0.13762101993821052,0.24982592924370126,True,-0.256480807410887,-0.3549526900480483,True,0.3503693987137698
token_accuracy,0.5,lr_high,kind=atomic,80,8,1.0,40793.6,-0.3849527903304031,True,0.35828214057533153,0.5695187416857239,True,-0.5625670285805409,-0.5575178342716182,True,0.539372322409154
token_accuracy,0.5,lr_high,kind=composite,80,8,1.0,38515.2,0.30783168319671167,False,-0.34732473857567236,,,,,,
token_accuracy,0.5,lr_high,kind=shortcut,30,3,1.0,9147.733333333334,0.08471737420873576,False,-0.0495360176915998,,,,,,
token_accuracy,0.5,lr_high,kind=surface_control,30,3,0.5666666666666667,125891.76470588235,-0.21744488784134014,True,0.6461832839721121,,,,,,
token_accuracy,0.5,lr_high,kind=unrelated,30,3,0.7333333333333333,149888.0,-0.7605504356730788,True,0.6556166165848437,,,,,,
token_accuracy,0.5,lr_low,all,250,25,0.768,79888.0,-0.04762677723971603,True,0.06709382816162035,0.470568712297239,True,-0.24474703931297334,-0.18879927714478875,True,0.3198928273920086
token_accuracy,0.5,lr_low,true_tasks_atomic_composite,160,16,0.925,82298.81081081081,-0.09796066390953494,True,0.12190033567856012,0.3187201837669872,True,-0.23865169624245894,-0.3354696224938248,True,0.33561688997929595
token_accuracy,0.5,lr_low,kind=atomic,80,8,0.9,77628.44444444444,-0.3302344808005731,True,0.36028398153713737,0.6673756148623587,True,-0.5625571376109553,-0.42005352880184327,True,0.5517660582819569
token_accuracy,0.5,lr_low,kind=composite,80,8,0.95,86723.36842105263,0.3546936248534313,False,-0.38135732820097684,,,,,,
token_accuracy,0.5,lr_low,kind=shortcut,30,3,1.0,18474.666666666668,-0.16943474841747153,True,0.04954153118905041,,,,,,
token_accuracy,0.5,lr_low,kind=surface_control,30,3,0.26666666666666666,171328.0,,,0.7074999459548673,,,,,,
token_accuracy,0.5,lr_low,kind=unrelated,30,3,0.2,205568.0,,,0.6793510997705116,,,,,,
token_accuracy,0.5,wd_zero,all,250,25,0.852,59935.24882629108,-0.06912451876036593,True,0.07390819895016743,0.3838794697172816,True,-0.2480070296367448,-0.2143085627951324,True,0.315857653277488
token_accuracy,0.5,wd_zero,true_tasks_atomic_composite,160,16,1.0,57926.4,-0.1372073891544828,True,0.14180466822651167,0.24252797095383538,True,-0.2315680129684293,-0.3396872361841806,True,0.3237796682639854
token_accuracy,0.5,wd_zero,kind=atomic,80,8,1.0,59091.2,-0.3706506193207241,True,0.3396258828933503,0.5694093069762821,True,-0.5625802173515796,-0.5467694458560229,True,0.5471815963693909
token_accuracy,0.5,wd_zero,kind=composite,80,8,1.0,56761.6,0.34206227138976175,False,-0.3263038849105013,,,,,,
token_accuracy,0.5,wd_zero,kind=shortcut,30,3,1.0,12851.2,0.0,False,0.03303872182265471,,,,,,
token_accuracy,0.5,wd_zero,kind=surface_control,30,3,0.36666666666666664,115688.72727272728,-0.6148873228105182,True,0.49053329586204125,,,,,,
token_accuracy,0.5,wd_zero,kind=unrelated,30,3,0.4,153322.66666666666,-0.6744532734334624,True,0.6603332828912095,,,,,,
token_accuracy,0.7,base,all,250,25,0.736,61306.434782608696,-0.0646776692911762,True,0.06658259884127961,0.5214289317567975,True,-0.24883669700144684,-0.15997763468893475,True,0.3153409447676687
token_accuracy,0.7,base,true_tasks_atomic_composite,160,16,0.9125,64189.3698630137,-0.09725146054159428,True,0.12986922329501333,0.34348231159182724,True,-0.23103488544456885,-0.3362536787963701,True,0.3252460614289918
token_accuracy,0.7,base,kind=atomic,80,8,0.875,60682.97142857143,-0.3326713053855242,True,0.3476526605696209,0.6994419643002349,True,-0.562570325686341,-0.39061702290474193,True,0.5534327946886421
token_accuracy,0.7,base,kind=composite,80,8,0.95,67418.94736842105,0.3535170832059944,False,-0.35144307675339004,,,,,,
token_accuracy,0.7,base,kind=shortcut,30,3,1.0,14105.6,0.0,False,-0.035410464913813174,,,,,,
token_accuracy,0.7,base,kind=surface_control,30,3,0.1,200277.33333333334,,,0.5141166273938702,,,,,,
token_accuracy,0.7,base,kind=unrelated,30,3,0.16666666666666666,176947.2,,,0.6603332828912095,,,,,,
token_accuracy,0.7,batch_large,all,250,25,0.64,67958.4,-0.07843238614027453,True,0.05350466266271147,0.6549518054362342,True,-0.2448097886103242,-0.08818499849477683,True,0.3388765273281177
token_accuracy,0.7,batch_large,true_tasks_atomic_composite,160,16,0.8125,78702.27692307692,-0.03380299179806915,True,0.10932301824167545,0.47369842774925547,True,-0.25601757895191657,-0.3088803544357145,True,0.3671139147563835
token_accuracy,0.7,batch_large,kind=atomic,80,8,0.75,62873.6,-0.2505914618285582,True,0.37022174503922084,0.8854477143886483,True,-0.5625802173515796,-0.08180227029805809,True,0.5542694408819477
token_accuracy,0.7,batch_large,kind=composite,80,8,0.875,92269.71428571429,0.3814881871132726,False,-0.3805370373399438,,,,,,
token_accuracy,0.7,batch_large,kind=shortcut,30,3,1.0,21401.6,0.0,False,-0.00707657395594283,,,,,,
token_accuracy,0.7,batch_large,kind=surface_control,30,3,0.0,,,,0.6367499513593805,,,,,,
token_accuracy,0.7,batch_large,kind=unrelated,30,3,0.0,,,,0.743040265373997,,,,,,
token_accuracy,0.7,batch_small,all,250,25,0.792,53601.61616161616,-0.060568680270976165,True,0.0640971382766617,0.44999730398360943,True,-0.2575262032111102,-0.19389572131917354,True,0.31914070932793365
token_accuracy,0.7,batch_small,true_tasks_atomic_composite,160,16,0.9625,52009.55844155844,-0.12327393677099206,True,0.12413620275491859,0.2800420767593442,True,-0.2461652783553701,-0.3399512337732292,True,0.35924532671827947
token_accuracy,0.7,batch_small,kind=atomic,80,8,0.95,53899.78947368421,-0.3660995449935211,True,0.3809783414039369,0.6160584222669592,True,-0.5625901095386117,-0.4965818942740363,True,0.5679825939442259
token_accuracy,0.7,batch_small,kind=composite,80,8,0.975,50167.794871794875,0.3507116783086971,False,-0.3650689285661261,,,,,,
token_accuracy,0.7,batch_small,kind=shortcut,30,3,1.0,10368.0,0.0,False,0.07314902261836634,,,,,,
token_accuracy,0.7,batch_small,kind=surface_control,30,3,0.2,177749.33333333334,,,0.5213076147544551,,,,,,
token_accuracy,0.7,batch_small,kind=unrelated,30,3,0.26666666666666666,153264.0,,,0.6509723650253537,,,,,,
token_accuracy,0.7,lr_high,all,250,25,0.832,57345.230769230766,-0.04137411124416072,True,0.06593322018371672,0.41857472893119047,True,-0.2685251949775672,-0.2345752244406041,True,0.3310411171682257
token_accuracy,0.7,lr_high,true_tasks_atomic_composite,160,16,0.9875,52804.05063291139,-0.1094011968968274,True,0.13762101993821052,0.28456756704175146,True,-0.256480807410887,-0.3708299784485996,True,0.3503693987137698
token_accuracy,0.7,lr_high,kind=atomic,80,8,0.975,53129.846153846156,-0.36729526480992564,True,0.35828214057533153,0.5949017251193454,True,-0.5625670285805409,-0.530259344183481,True,0.539372322409154
token_accuracy,0.7,lr_high,kind=composite,80,8,1.0,52486.4,0.37188056856583074,False,-0.34732473857567236,,,,,,
token_accuracy,0.7,lr_high,kind=shortcut,30,3,1.0,10393.6,0.0,False,-0.0495360176915998,,,,,,
token_accuracy,0.7,lr_high,kind=surface_control,30,3,0.23333333333333334,168923.42857142858,,,0.6461832839721121,,,,,,
token_accuracy,0.7,lr_high,kind=unrelated,30,3,0.43333333333333335,160807.38461538462,-0.5422553709667824,True,0.6556166165848437,,,,,,
token_accuracy,0.7,lr_low,all,250,25,0.64,69332.8,-0.07123879379347704,True,0.06709382816162035,0.6570897828228033,True,-0.24474703931297334,-0.09182083565382726,True,0.3198928273920086
token_accuracy,0.7,lr_low,true_tasks_atomic_composite,160,16,0.8125,80517.9076923077,-0.022436833174682348,True,0.12190033567856012,0.47519637294897615,True,-0.23865169624245894,-0.3144954134853398,True,0.33561688997929595
token_accuracy,0.7,lr_low,kind=atomic,80,8,0.75,63897.6,-0.24357686842464435,True,0.36028398153713737,0.8871754188888448,True,-0.5625571376109553,-0.08484786648915335,True,0.5517660582819569
token_accuracy,0.7,lr_low,kind=composite,80,8,0.875,94763.88571428572,0.3895262474043041,False,-0.38135732820097684,,,,,,
token_accuracy,0.7,lr_low,kind=shortcut,30,3,1.0,20864.0,0.0,False,0.04954153118905041,,,,,,
token_accuracy,0.7,lr_low,kind=surface_control,30,3,0.0,,,,0.7074999459548673,,,,,,
token_accuracy,0.7,lr_low,kind=unrelated,30,3,0.0,,,,0.6793510997705116,,,,,,
token_accuracy,0.7,wd_zero,all,250,25,0.732,59495.51912568306,-0.07828325851487106,True,0.07390819895016743,0.5204804404014538,True,-0.2480070296367448,-0.15718331191278503,True,0.315857653277488
token_accuracy,0.7,wd_zero,true_tasks_atomic_composite,160,16,0.90625,62095.00689655173,-0.10969095664752963,True,0.14180466822651167,0.34194500533341166,True,-0.2315680129684293,-0.32813000215590893,True,0.3237796682639854
token_accuracy,0.7,wd_zero,kind=atomic,80,8,0.875,59172.57142857143,-0.3474312391208506,True,0.3396258828933503,0.7007637295575052,True,-0.5625802173515796,-0.37677387745074625,True,0.5471815963693909
token_accuracy,0.7,wd_zero,kind=composite,80,8,0.9375,64822.613333333335,0.356052997451908,False,-0.3263038849105013,,,,,,
token_accuracy,0.7,wd_zero,kind=shortcut,30,3,1.0,14105.6,0.0,False,0.03303872182265471,,,,,,
token_accuracy,0.7,wd_zero,kind=surface_control,30,3,0.1,192000.0,,,0.49053329586204125,,,,,,
token_accuracy,0.7,wd_zero,kind=unrelated,30,3,0.16666666666666666,176947.2,,,0.6603332828912095,,,,,,
token_accuracy,0.85,base,all,250,25,0.444,67039.71171171172,-0.0755192143303652,True,0.06658259884127961,0.6523338690534289,True,-0.24883669700144684,-0.10717607549853414,True,0.3153409447676687
token_accuracy,0.85,base,true_tasks_atomic_composite,160,16,0.50625,86012.83950617284,-0.057120436256545164,True,0.12986922329501333,0.5703010662007602,True,-0.23103488544456885,-0.37040326026840575,True,0.3252460614289918
token_accuracy,0.85,base,kind=atomic,80,8,0.5375,55403.16279069767,-0.2616028035119094,True,0.3476526605696209,0.8219551968696998,True,-0.562570325686341,-0.013416549198525866,True,0.5534327946886421
token_accuracy,0.85,base,kind=composite,80,8,0.475,120650.1052631579,0.5915215340989941,False,-0.35144307675339004,,,,,,
token_accuracy,0.85,base,kind=shortcut,30,3,1.0,15812.266666666666,0.07045023274707932,False,-0.035410464913813174,,,,,,
token_accuracy,0.85,base,kind=surface_control,30,3,0.0,,,,0.5141166273938702,,,,,,
token_accuracy,0.85,base,kind=unrelated,30,3,0.0,,,,0.6603332828912095,,,,,,
token_accuracy,0.85,batch_large,all,250,25,0.352,53358.545454545456,-0.05903480362884371,True,0.05350466266271147,0.5048611876226694,True,-0.2448097886103242,-0.15656809346697684,True,0.3388765273281177
token_accuracy,0.85,batch_large,true_tasks_atomic_composite,160,16,0.3625,68352.0,-0.06185304218633849,True,0.10932301824167545,0.508618472591595,True,-0.25601757895191657,-0.42302685655591615,True,0.3671139147563835
token_accuracy,0.85,batch_large,kind=atomic,80,8,0.4375,44441.6,-0.16242916745081337,True,0.37022174503922084,0.6350006350009525,True,-0.5625802173515796,-0.2545940321279603,True,0.5542694408819477
token_accuracy,0.85,batch_large,kind=composite,80,8,0.2875,104737.39130434782,0.7486341490377806,False,-0.3805370373399438,,,,,,
token_accuracy,0.85,batch_large,kind=shortcut,30,3,1.0,24371.2,0.060647843486312275,False,-0.00707657395594283,,,,,,
token_accuracy,0.85,batch_large,kind=surface_control,30,3,0.0,,,,0.6367499513593805,,,,,,
token_accuracy,0.85,batch_large,kind=unrelated,30,3,0.0,,,,0.743040265373997,,,,,,
