model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-410m,accuracy,all,24,0.24283854166666666,-0.015625,0.25048828125,-0.12024135166679165,0.24910072100642341,-0.15281754459101995,0.28779923368610055,-0.13196177811950044,0.28706165200407685,0.23216043772248826,0.37509639955462315,0.09388417342312497,-0.03724864372569699,0.01999259670528031,-0.012270862382796977,,,
EleutherAI/pythia-410m,accuracy,atomic,12,0.25,-0.009114583333333334,0.2555338541666667,-0.38199748418291696,0.31593171873769493,-0.4550477473638919,0.3811258545363295,-0.2883803896963964,0.4347826086956522,0.1636363636363636,0.7670905732690587,-0.11796752640410199,,,,,,
EleutherAI/pythia-410m,accuracy,composite,10,0.2390625,-0.015625,0.248046875,-0.7169811320754718,0.5007976221443431,-0.4923190518154744,0.7680288520687637,-0.5720345773572675,0.6049843779478736,,,,,,,,,
EleutherAI/pythia-410m,accuracy,true_atomic_composite,22,0.2450284090909091,-0.012073863636363636,0.2521306818181818,-0.15017776372569475,0.2731809214839603,-0.1778798561433514,0.2061513478211387,-0.30473008260686585,0.2394409902985128,0.1704477140128594,0.3199835052810157,0.04280857716507624,-0.1173521111734685,-0.08894558542138783,-0.0651558364144604,,,
EleutherAI/pythia-410m,mean_correct_margin,all,24,-0.8864927409061542,-0.46087942699280876,-0.799813195791406,-0.1060215882356487,-0.11780176470627632,-0.2373487407415345,0.052367805179977786,0.03403907336698556,0.2858409366073787,-0.004193127969537839,-0.0260905740326799,-0.07361269102077542,-0.012209353913347194,0.0,0.25639643218029107,,,
EleutherAI/pythia-410m,mean_correct_margin,atomic,12,-0.8903557159161816,-0.4734041663662841,-0.8126165451055082,-0.07067534927402196,-0.13074939615694062,-0.12368186122953842,0.0,0.07118564723133589,0.05694851778506871,0.2317736142542175,0.17828739558016732,0.16045865602215056,,,,,,
EleutherAI/pythia-410m,mean_correct_margin,composite,10,-0.9066974250599742,-0.4753213180229068,-0.7701129117049277,-0.4939118577177574,-0.4136511808386218,-0.43217287550303773,0.5292934112111307,0.4000473456828313,0.4862113893683642,,,,,,,,,
EleutherAI/pythia-410m,mean_correct_margin,true_atomic_composite,22,-0.8977837655269965,-0.47427559893747623,-0.793296711741608,-0.12974579217584806,-0.13994415138617675,-0.2719562456087645,0.09756198005946047,0.09359143435936615,0.2569510288775325,0.05414417840555034,0.0398643950898008,-0.1410128602430267,0.028777723153447708,0.057555446306895415,0.23022178522758166,,,
EleutherAI/pythia-410m,mean_correct_mrr,all,24,0.5128580729166666,-0.012152777777777775,0.5177815755208334,-0.04538536200924028,0.04188507189556491,-0.10471267973891228,0.18834684887832526,0.08553408179396373,0.24831067622839467,0.2877577318507786,0.2357469725095719,0.18822485552147636,-0.19539214378457237,-0.024418707826694388,-0.09767483130677755,,,
EleutherAI/pythia-410m,mean_correct_mrr,atomic,12,0.51953125,-0.007703993055555515,0.52294921875,-0.4028494908619251,-0.3357079090516043,-0.4205183281804306,0.41643603630331494,0.32745397726414505,0.4377917304727157,0.12480117690611713,0.37440353071835136,0.0534862186740502,,,,,,
EleutherAI/pythia-410m,mean_correct_mrr,composite,10,0.5067708333333332,-0.014713541666666696,0.5137044270833333,-0.8581718527846034,0.2469559288588787,-0.759389481241052,0.8739495859532623,-0.28311042925246527,0.8185584150125625,,,,,,,,,
EleutherAI/pythia-410m,mean_correct_mrr,true_atomic_composite,22,0.5137310606060607,-0.010890151515151507,0.5187470407196969,-0.08951893084621833,0.016430689838862856,-0.14730963303808078,0.1372674370604037,-0.026659378272061877,0.21327502617649502,0.24811123511114827,0.17968727338984836,0.13684792344259977,-0.23022178522758166,-0.08633316946034314,-0.14388861576723855,,,
EleutherAI/pythia-410m,mean_logprob_correct,all,24,-2.4393608915464333,8.539534765218074,-5.506452376682621,0.1723396187369598,0.07897081263642969,-0.09642292592624839,-0.313334034326867,-0.2347823265569004,-0.027056699342988523,0.11787348625478596,-0.013511190124066375,-0.1761113747205893,-0.35407126348706863,-0.18314030870020792,0.024418707826694388,,,
EleutherAI/pythia-410m,mean_logprob_correct,atomic,12,-2.407253166893497,8.539826977144306,-5.52623263131439,-0.21202604782206586,-0.15548576840284828,-0.10954679137473403,0.042711388338801524,0.03559282361566794,-0.042711388338801524,-0.0534862186740502,-0.035657479116033466,-0.19611613513818402,,,,,,
EleutherAI/pythia-410m,mean_logprob_correct,composite,10,-2.5505800164304673,8.474309922102838,-5.49908869152423,-0.06791288043619165,0.24078203063740675,-0.08026067687913557,0.05539117094069973,-0.24618298195866545,0.08000946913656627,,,,,,,,,
EleutherAI/pythia-410m,mean_logprob_correct,true_atomic_composite,22,-2.4724017348648473,8.510046497580003,-5.513894476864317,0.17280553106390248,0.08838577982284848,-0.10255016761497161,-0.23482941711986413,-0.14974629497498584,0.038571015372344836,0.23799638859582567,0.08567869989449722,-0.1261380859557876,-0.2877772315344771,-0.10072203103706699,0.08633316946034314,,,
EleutherAI/pythia-410m,mean_logprob_margin,all,24,1.2474099577714999,1.0808883576343458,0.9665837225620635,-0.12696412418343114,-0.2456384945541984,0.44677410021935904,0.2195083833794069,0.2880229284898778,-0.36221065249484635,-0.09178291222210606,-0.2040655611841749,0.4486646927405489,0.3052338478336798,0.32965255566037427,-0.41511803305380457,,,
