model_name,slice_id,metric,kind,family,operation_type,component_ids,initial,final,delta,auc,max,min,abs_delta,moving
EleutherAI/pythia-410m,arith_absdiff,accuracy,atomic,arithmetic,absolute_difference,,0.328125,0.296875,-0.03125,0.3046875,0.328125,0.296875,0.03125,True
EleutherAI/pythia-410m,arith_absdiff,mean_correct_margin,atomic,arithmetic,absolute_difference,,-0.426113948225975,-1.2318117152899504,-0.8056977670639753,-0.8880185154266655,-0.426113948225975,-1.2318117152899504,0.8056977670639753,True
EleutherAI/pythia-410m,arith_absdiff,mean_correct_mrr,atomic,arithmetic,absolute_difference,,0.5520833333333333,0.5403645833333334,-0.011718749999999889,0.5494791666666666,0.5546875,0.5403645833333334,0.011718749999999889,False
EleutherAI/pythia-410m,arith_absdiff,mean_logprob_correct,atomic,arithmetic,absolute_difference,,-11.024224296212196,-2.8594779139384627,8.164746382273734,-5.679963103728369,-2.8594779139384627,-11.024224296212196,8.164746382273734,True
EleutherAI/pythia-410m,arith_absdiff,mean_logprob_margin,atomic,arithmetic,absolute_difference,,0.1205074787139892,1.9902463182806969,1.8697388395667076,1.3696429822593927,2.205734297633171,0.1205074787139892,1.8697388395667076,True
EleutherAI/pythia-410m,arith_add_large,accuracy,atomic,arithmetic,addition_large,,0.234375,0.234375,0.0,0.234375,0.234375,0.234375,0.0,False
EleutherAI/pythia-410m,arith_add_large,mean_correct_margin,atomic,arithmetic,addition_large,,-0.5265434831380844,-1.0673597836866977,-0.5408163005486133,-0.9629484203178436,-0.5265434831380844,-1.1646350175142288,0.5408163005486133,True
EleutherAI/pythia-410m,arith_add_large,mean_correct_mrr,atomic,arithmetic,addition_large,,0.5143229166666666,0.5091145833333334,-0.005208333333333259,0.5104166666666666,0.51953125,0.4986979166666666,0.005208333333333259,False
EleutherAI/pythia-410m,arith_add_large,mean_logprob_correct,atomic,arithmetic,addition_large,,-10.937728509306908,-2.4502870719879866,8.487441437318921,-5.578076986595988,-2.4502870719879866,-10.937728509306908,8.487441437318921,True
EleutherAI/pythia-410m,arith_add_large,mean_logprob_margin,atomic,arithmetic,addition_large,,0.2936144918203354,1.2995549077168107,1.0059404158964753,1.1223190578166395,1.8655915968120096,0.2936144918203354,1.0059404158964753,True
EleutherAI/pythia-410m,arith_add_small,accuracy,atomic,arithmetic,addition_small,,0.234375,0.234375,0.0,0.234375,0.234375,0.234375,0.0,False
EleutherAI/pythia-410m,arith_add_small,mean_correct_margin,atomic,arithmetic,addition_small,,-0.4230795055627823,-1.1643050480633974,-0.7412255425006151,-0.9472172474488616,-0.4230795055627823,-1.2144057396799326,0.7412255425006151,True
EleutherAI/pythia-410m,arith_add_small,mean_correct_mrr,atomic,arithmetic,addition_small,,0.5182291666666666,0.5026041666666667,-0.015624999999999889,0.5120442708333333,0.51953125,0.5026041666666667,0.015624999999999889,False
EleutherAI/pythia-410m,arith_add_small,mean_logprob_correct,atomic,arithmetic,addition_small,,-10.901740580797195,-2.8914390485733747,8.01030153222382,-5.792056365869939,-2.8914390485733747,-10.901740580797195,8.01030153222382,True
EleutherAI/pythia-410m,arith_add_small,mean_logprob_margin,atomic,arithmetic,addition_small,,0.2170123755931854,1.6878317538648844,1.470819378271699,1.291998523287475,1.9987621996551752,0.2170123755931854,1.470819378271699,True
EleutherAI/pythia-410m,arith_compare_gt,accuracy,atomic,arithmetic,comparison_gt,,0.28125,0.296875,0.015625,0.28515625,0.296875,0.265625,0.015625,False
EleutherAI/pythia-410m,arith_compare_gt,mean_correct_margin,atomic,arithmetic,comparison_gt,,-0.3511403203010559,-0.6626969575881958,-0.3115566372871399,-0.6337058804929256,-0.3511403203010559,-0.9539442621171474,0.3115566372871399,True
EleutherAI/pythia-410m,arith_compare_gt,mean_correct_mrr,atomic,arithmetic,comparison_gt,,0.55078125,0.5520833333333334,0.0013020833333333703,0.5445963541666667,0.5520833333333334,0.52734375,0.0013020833333333703,False
EleutherAI/pythia-410m,arith_compare_gt,mean_logprob_correct,atomic,arithmetic,comparison_gt,,-11.008551210165024,-2.215328201651573,8.79322300851345,-5.385830929968506,-2.215328201651573,-11.008551210165024,8.79322300851345,True
EleutherAI/pythia-410m,arith_compare_gt,mean_logprob_margin,atomic,arithmetic,comparison_gt,,0.1557696312665939,1.341604137793183,1.1858345065265892,0.9629879887215793,2.1099830269813538,0.1557696312665939,1.1858345065265892,True
EleutherAI/pythia-410m,arith_compare_lt,accuracy,atomic,arithmetic,comparison_lt,,0.171875,0.171875,0.0,0.19921875,0.28125,0.171875,0.0,True
EleutherAI/pythia-410m,arith_compare_lt,mean_correct_margin,atomic,arithmetic,comparison_lt,,-0.4446643143892288,-1.099639398045838,-0.6549750836566093,-0.9748123360332102,-0.4446643143892288,-1.507465748116374,0.6549750836566093,True
EleutherAI/pythia-410m,arith_compare_lt,mean_correct_mrr,atomic,arithmetic,comparison_lt,,0.4934895833333333,0.4505208333333333,-0.04296875,0.4850260416666666,0.5130208333333333,0.4505208333333333,0.04296875,True
EleutherAI/pythia-410m,arith_compare_lt,mean_logprob_correct,atomic,arithmetic,comparison_lt,,-11.00447003543377,-2.379599562846124,8.624870472587645,-5.515013960888609,-2.379599562846124,-11.00447003543377,8.624870472587645,True
