seed,task_name,condition,final_metric,baseline_final_metric,delta_final_metric_vs_baseline,acquired_at,baseline_acquired_at,delta_acquired_at_vs_baseline
0,A_shortcut_bit6,upweight_A,1.0,1.0,0.0,28160.0,24064.0,4096.0
0,A_shortcut_bit6,upweight_U_matched,1.0,1.0,0.0,28160.0,24064.0,4096.0
0,B_bit1,corrupt_A,1.0,1.0,0.0,8192.0,14336.0,-6144.0
0,B_bit1,corrupt_U_matched,1.0,1.0,0.0,12288.0,14336.0,-2048.0
0,B_bit1,delay_A,1.0,1.0,0.0,2048.0,14336.0,-12288.0
0,B_bit1,delay_U_matched,1.0,1.0,0.0,14336.0,14336.0,0.0
0,B_bit1,upweight_A,1.0,1.0,0.0,18432.0,14336.0,4096.0
0,B_bit1,upweight_U_matched,1.0,1.0,0.0,14336.0,14336.0,0.0
0,C_xor23,corrupt_A,1.0,1.0,0.0,48128.0,62464.0,-14336.0
0,C_xor23,corrupt_U_matched,1.0,1.0,0.0,50176.0,62464.0,-12288.0
0,C_xor23,delay_A,1.0,1.0,0.0,46080.0,62464.0,-16384.0
0,C_xor23,delay_U_matched,0.9995126724243164,1.0,-0.00048732757568359375,62464.0,62464.0,0.0
0,C_xor23,upweight_A,0.9707354307174684,1.0,-0.029264569282531627,84480.0,62464.0,22016.0
0,C_xor23,upweight_U_matched,1.0,1.0,0.0,64000.0,62464.0,1536.0
0,D_eq45,corrupt_A,0.9985590875148772,0.9701722860336304,0.028386801481246837,78336.0,84480.0,-6144.0
0,D_eq45,corrupt_U_matched,0.9980139136314392,0.9701722860336304,0.027841627597808838,74240.0,84480.0,-10240.0
0,D_eq45,delay_A,0.9822286367416382,0.9701722860336304,0.012056350708007812,76288.0,84480.0,-8192.0
0,D_eq45,delay_U_matched,0.9749104976654052,0.9701722860336304,0.004738211631774791,86016.0,84480.0,1536.0
0,D_eq45,upweight_A,0.7926698625087738,0.9701722860336304,-0.17750242352485657,,84480.0,
0,D_eq45,upweight_U_matched,0.9730641543865204,0.9701722860336304,0.0028918683528900146,86016.0,84480.0,1536.0
0,U_unrelated_xor910,corrupt_A,0.9994923770427704,0.989316701889038,0.01017567515373241,78336.0,86016.0,-7680.0
0,U_unrelated_xor910,corrupt_U_matched,0.5499467551708221,0.989316701889038,-0.43936994671821583,,86016.0,
0,U_unrelated_xor910,delay_A,0.9974991679191588,0.989316701889038,0.00818246603012085,78336.0,86016.0,-7680.0
0,U_unrelated_xor910,delay_U_matched,0.9167737066745758,0.989316701889038,-0.07254299521446217,,86016.0,
0,U_unrelated_xor910,upweight_A,0.8673350512981415,0.989316701889038,-0.1219816505908965,,86016.0,
0,U_unrelated_xor910,upweight_U_matched,1.0,0.989316701889038,0.010683298110962025,32256.0,86016.0,-53760.0
0,surface_control_78,corrupt_A,0.9750273525714874,0.985815405845642,-0.010788053274154552,80384.0,80384.0,0.0
0,surface_control_78,corrupt_U_matched,0.998052567243576,0.985815405845642,0.012237161397934071,84480.0,80384.0,4096.0
0,surface_control_78,delay_A,0.9946188628673552,0.985815405845642,0.008803457021713257,80384.0,80384.0,0.0
0,surface_control_78,delay_U_matched,0.9848702847957612,0.985815405845642,-0.0009451210498807594,84480.0,80384.0,4096.0
0,surface_control_78,upweight_A,0.800512969493866,0.985815405845642,-0.185302436351776,,80384.0,
0,surface_control_78,upweight_U_matched,0.962492138147354,0.985815405845642,-0.023323267698287964,92160.0,80384.0,11776.0
1,AB_and,corrupt_A,1.0,1.0,0.0,20480.0,8192.0,12288.0
1,AB_and,corrupt_U_matched,1.0,1.0,0.0,4096.0,8192.0,-4096.0
1,AB_and,delay_A,1.0,1.0,0.0,18432.0,8192.0,10240.0
1,AB_and,delay_U_matched,1.0,1.0,0.0,14336.0,8192.0,6144.0
1,AB_and,upweight_A,1.0,1.0,0.0,8192.0,8192.0,0.0
1,AB_and,upweight_U_matched,1.0,1.0,0.0,20480.0,8192.0,12288.0
1,AC_xor,corrupt_A,0.8778214752674103,0.9104765355587006,-0.03265506029129028,,92160.0,
1,AC_xor,corrupt_U_matched,0.9302967190742492,0.9104765355587006,0.019820183515548595,,92160.0,
1,AC_xor,delay_A,0.9048524796962738,0.9104765355587006,-0.005624055862426758,,92160.0,
1,AC_xor,delay_U_matched,0.9374112188816072,0.9104765355587006,0.026934683322906605,90112.0,92160.0,-2048.0
1,AC_xor,upweight_A,0.8187677562236786,0.9104765355587006,-0.09170877933502197,,92160.0,
1,AC_xor,upweight_U_matched,0.8378610908985138,0.9104765355587006,-0.07261544466018677,,92160.0,
1,A_bit0,corrupt_A,0.9603429138660432,1.0,-0.0396570861339568,22016.0,8192.0,13824.0
1,A_bit0,corrupt_U_matched,1.0,1.0,0.0,4096.0,8192.0,-4096.0
1,A_bit0,delay_A,1.0,1.0,0.0,28160.0,8192.0,19968.0
1,A_bit0,delay_U_matched,1.0,1.0,0.0,8192.0,8192.0,0.0
1,A_bit0,upweight_A,1.0,1.0,0.0,2048.0,8192.0,-6144.0
1,A_bit0,upweight_U_matched,1.0,1.0,0.0,4096.0,8192.0,-4096.0
1,A_shortcut_bit6,corrupt_A,1.0,0.9995088279247284,0.0004911720752716064,24064.0,20480.0,3584.0
1,A_shortcut_bit6,corrupt_U_matched,1.0,0.9995088279247284,0.0004911720752716064,26112.0,20480.0,5632.0
1,A_shortcut_bit6,delay_A,1.0,0.9995088279247284,0.0004911720752716064,20480.0,20480.0,0.0
1,A_shortcut_bit6,delay_U_matched,1.0,0.9995088279247284,0.0004911720752716064,22016.0,20480.0,1536.0
1,A_shortcut_bit6,upweight_A,1.0,0.9995088279247284,0.0004911720752716064,30208.0,20480.0,9728.0
1,A_shortcut_bit6,upweight_U_matched,1.0,0.9995088279247284,0.0004911720752716064,26112.0,20480.0,5632.0
1,B_bit1,corrupt_A,1.0,1.0,0.0,8192.0,14336.0,-6144.0
1,B_bit1,corrupt_U_matched,1.0,1.0,0.0,12288.0,14336.0,-2048.0
1,B_bit1,delay_A,1.0,1.0,0.0,4096.0,14336.0,-10240.0
1,B_bit1,delay_U_matched,1.0,1.0,0.0,14336.0,14336.0,0.0
1,B_bit1,upweight_A,1.0,1.0,0.0,18432.0,14336.0,4096.0
1,B_bit1,upweight_U_matched,1.0,1.0,0.0,14336.0,14336.0,0.0
1,C_xor23,corrupt_A,1.0,1.0,0.0,54272.0,56320.0,-2048.0
1,C_xor23,corrupt_U_matched,1.0,1.0,0.0,54272.0,56320.0,-2048.0
1,C_xor23,delay_A,1.0,1.0,0.0,56320.0,56320.0,0.0
1,C_xor23,delay_U_matched,1.0,1.0,0.0,50176.0,56320.0,-6144.0
1,C_xor23,upweight_A,0.9918347597122192,1.0,-0.008165240287780762,70144.0,56320.0,13824.0
1,C_xor23,upweight_U_matched,1.0,1.0,0.0,64000.0,56320.0,7680.0
1,D_eq45,corrupt_A,0.983033925294876,0.9547940492630004,0.02823987603187561,82432.0,86016.0,-3584.0
1,D_eq45,corrupt_U_matched,0.9821246564388276,0.9547940492630004,0.02733060717582725,86016.0,86016.0,0.0
1,D_eq45,delay_A,0.9835329353809356,0.9547940492630004,0.02873888611793518,84480.0,86016.0,-1536.0
1,D_eq45,delay_U_matched,0.9268804788589478,0.9547940492630004,-0.027913570404052623,92160.0,86016.0,6144.0
1,D_eq45,upweight_A,0.8278357088565826,0.9547940492630004,-0.12695834040641774,,86016.0,
1,D_eq45,upweight_U_matched,0.9287829697132112,0.9547940492630004,-0.026011079549789207,96256.0,86016.0,10240.0
1,U_unrelated_xor910,corrupt_A,0.9990412294864656,1.0,-0.0009587705135344349,56320.0,62464.0,-6144.0
1,U_unrelated_xor910,corrupt_U_matched,0.5743544846773148,1.0,-0.42564551532268524,,62464.0,
1,U_unrelated_xor910,delay_A,0.9942473769187928,1.0,-0.005752623081207164,62464.0,62464.0,0.0
1,U_unrelated_xor910,delay_U_matched,0.9955586493015288,1.0,-0.00444135069847118,78336.0,62464.0,15872.0
1,U_unrelated_xor910,upweight_A,0.9793682396411896,1.0,-0.020631760358810425,80384.0,62464.0,17920.0
1,U_unrelated_xor910,upweight_U_matched,1.0,1.0,0.0,26112.0,62464.0,-36352.0
1,surface_control_78,corrupt_A,0.9840795993804932,0.9908735156059264,-0.006793916225433239,68096.0,76288.0,-8192.0
1,surface_control_78,corrupt_U_matched,0.9947267472743988,0.9908735156059264,0.003853231668472401,70144.0,76288.0,-6144.0
1,surface_control_78,delay_A,0.9940298497676848,0.9908735156059264,0.003156334161758423,70144.0,76288.0,-6144.0
1,surface_control_78,delay_U_matched,0.9941929876804352,0.9908735156059264,0.003319472074508778,76288.0,76288.0,0.0
1,surface_control_78,upweight_A,0.9442442357540132,0.9908735156059264,-0.04662927985191323,96256.0,76288.0,19968.0
1,surface_control_78,upweight_U_matched,0.981167048215866,0.9908735156059264,-0.009706467390060425,82432.0,76288.0,6144.0
2,AB_and,corrupt_A,1.0,1.0,0.0,20480.0,4096.0,16384.0
2,AB_and,corrupt_U_matched,1.0,1.0,0.0,14336.0,4096.0,10240.0
2,AB_and,delay_A,1.0,1.0,0.0,22016.0,4096.0,17920.0
2,AB_and,delay_U_matched,1.0,1.0,0.0,18432.0,4096.0,14336.0
2,AB_and,upweight_A,1.0,1.0,0.0,8192.0,4096.0,4096.0
2,AB_and,upweight_U_matched,1.0,1.0,0.0,22016.0,4096.0,17920.0
2,AC_xor,corrupt_A,0.7641941606998444,0.8124276399612427,-0.048233479261398315,,,
2,AC_xor,corrupt_U_matched,0.8310174942016602,0.8124276399612427,0.01858985424041748,,,
2,AC_xor,delay_A,0.8798991441726685,0.8124276399612427,0.06747150421142578,,,
2,AC_xor,delay_U_matched,0.868575245141983,0.8124276399612427,0.056147605180740356,,,
2,AC_xor,upweight_A,0.7527503073215485,0.8124276399612427,-0.059677332639694214,,,
2,AC_xor,upweight_U_matched,0.7904208898544312,0.8124276399612427,-0.022006750106811523,,,
2,A_bit0,corrupt_A,0.9456630051136016,1.0,-0.054336994886398426,24064.0,10240.0,13824.0
2,A_bit0,corrupt_U_matched,1.0,1.0,0.0,8192.0,10240.0,-2048.0
2,A_bit0,delay_A,1.0,1.0,0.0,30208.0,10240.0,19968.0
2,A_bit0,delay_U_matched,1.0,1.0,0.0,12288.0,10240.0,2048.0
2,A_bit0,upweight_A,1.0,1.0,0.0,4096.0,10240.0,-6144.0
2,A_bit0,upweight_U_matched,1.0,1.0,0.0,12288.0,10240.0,2048.0
2,A_shortcut_bit6,corrupt_A,1.0,0.9995112419128418,0.0004887580871582031,20480.0,24064.0,-3584.0
2,A_shortcut_bit6,corrupt_U_matched,1.0,0.9995112419128418,0.0004887580871582031,20480.0,24064.0,-3584.0
2,A_shortcut_bit6,delay_A,1.0,0.9995112419128418,0.0004887580871582031,20480.0,24064.0,-3584.0
2,A_shortcut_bit6,delay_U_matched,1.0,0.9995112419128418,0.0004887580871582031,24064.0,24064.0,0.0
2,A_shortcut_bit6,upweight_A,1.0,0.9995112419128418,0.0004887580871582031,24064.0,24064.0,0.0
2,A_shortcut_bit6,upweight_U_matched,1.0,0.9995112419128418,0.0004887580871582031,24064.0,24064.0,0.0
2,B_bit1,corrupt_A,1.0,1.0,0.0,4096.0,12288.0,-8192.0
2,B_bit1,corrupt_U_matched,1.0,1.0,0.0,12288.0,12288.0,0.0
2,B_bit1,delay_A,1.0,1.0,0.0,4096.0,12288.0,-8192.0
2,B_bit1,delay_U_matched,1.0,1.0,0.0,14336.0,12288.0,2048.0
2,B_bit1,upweight_A,1.0,1.0,0.0,18432.0,12288.0,6144.0
2,B_bit1,upweight_U_matched,1.0,1.0,0.0,14336.0,12288.0,2048.0
2,C_xor23,corrupt_A,1.0,1.0,0.0,56320.0,64000.0,-7680.0
2,C_xor23,corrupt_U_matched,0.9990089237689972,1.0,-0.0009910762310028076,52224.0,64000.0,-11776.0
2,C_xor23,delay_A,1.0,1.0,0.0,54272.0,64000.0,-9728.0
2,C_xor23,delay_U_matched,0.9970410764217376,1.0,-0.00295892357826244,60416.0,64000.0,-3584.0
2,C_xor23,upweight_A,0.9752139151096344,1.0,-0.0247860848903656,76288.0,64000.0,12288.0
2,C_xor23,upweight_U_matched,0.9975366294384004,1.0,-0.0024633705615996204,66048.0,64000.0,2048.0
2,D_eq45,corrupt_A,0.934775322675705,0.9839494228363036,-0.049174100160598644,96256.0,80384.0,15872.0
2,D_eq45,corrupt_U_matched,0.9970817267894744,0.9839494228363036,0.013132303953170776,76288.0,80384.0,-4096.0
2,D_eq45,delay_A,0.984922170639038,0.9839494228363036,0.000972747802734375,80384.0,80384.0,0.0
2,D_eq45,delay_U_matched,0.974198877811432,0.9839494228363036,-0.009750545024871604,84480.0,80384.0,4096.0
2,D_eq45,upweight_A,0.9001315832138062,0.9839494228363036,-0.08381783962249745,,80384.0,
2,D_eq45,upweight_U_matched,0.9484054148197174,0.9839494228363036,-0.03554400801658619,96256.0,80384.0,15872.0
2,U_unrelated_xor910,corrupt_A,0.9779996275901794,0.967331737279892,0.010667890310287476,86016.0,88064.0,-2048.0
2,U_unrelated_xor910,corrupt_U_matched,0.5762808620929718,0.967331737279892,-0.39105087518692017,,88064.0,
2,U_unrelated_xor910,delay_A,0.9892692267894744,0.967331737279892,0.02193748950958241,78336.0,88064.0,-9728.0
2,U_unrelated_xor910,delay_U_matched,0.9370410442352296,0.967331737279892,-0.030290693044662365,96256.0,88064.0,8192.0
2,U_unrelated_xor910,upweight_A,0.9209534525871276,0.967331737279892,-0.04637828469276439,,88064.0,
2,U_unrelated_xor910,upweight_U_matched,1.0,0.967331737279892,0.03266826272010803,34304.0,88064.0,-53760.0
2,surface_control_78,corrupt_A,0.9445363283157348,0.9305537045001984,0.013982623815536388,90112.0,,
2,surface_control_78,corrupt_U_matched,0.963094025850296,0.9305537045001984,0.032540321350097656,92160.0,,
2,surface_control_78,delay_A,0.9585933685302734,0.9305537045001984,0.028039664030075073,84480.0,,
2,surface_control_78,delay_U_matched,0.9020194411277772,0.9305537045001984,-0.028534263372421154,,,
2,surface_control_78,upweight_A,0.8410192728042603,0.9305537045001984,-0.08953443169593811,,,
2,surface_control_78,upweight_U_matched,0.9089432656764984,0.9305537045001984,-0.02161043882369995,,,
3,AB_and,corrupt_A,1.0,1.0,0.0,20480.0,8192.0,12288.0
3,AB_and,corrupt_U_matched,1.0,1.0,0.0,6144.0,8192.0,-2048.0
3,AB_and,delay_A,1.0,1.0,0.0,18432.0,8192.0,10240.0
3,AB_and,delay_U_matched,1.0,1.0,0.0,8192.0,8192.0,0.0
3,AB_and,upweight_A,1.0,1.0,0.0,6144.0,8192.0,-2048.0
3,AB_and,upweight_U_matched,1.0,1.0,0.0,8192.0,8192.0,0.0
3,AC_xor,corrupt_A,0.9496502876281738,0.8078454434871674,0.14180484414100647,94208.0,,
3,AC_xor,corrupt_U_matched,0.9223147332668304,0.8078454434871674,0.11446928977966309,94208.0,,
3,AC_xor,delay_A,0.920152097940445,0.8078454434871674,0.11230665445327759,92160.0,,
3,AC_xor,delay_U_matched,0.8298097252845764,0.8078454434871674,0.021964281797409058,,,
3,AC_xor,upweight_A,0.8200463652610779,0.8078454434871674,0.012200921773910522,,,
3,AC_xor,upweight_U_matched,0.8293764591217041,0.8078454434871674,0.021531015634536743,,,
3,A_bit0,corrupt_A,0.7595769464969635,1.0,-0.2404230535030365,24064.0,8192.0,15872.0
3,A_bit0,corrupt_U_matched,1.0,1.0,0.0,6144.0,8192.0,-2048.0
3,A_bit0,delay_A,1.0,1.0,0.0,28160.0,8192.0,19968.0
3,A_bit0,delay_U_matched,1.0,1.0,0.0,8192.0,8192.0,0.0
3,A_bit0,upweight_A,1.0,1.0,0.0,2048.0,8192.0,-6144.0
3,A_bit0,upweight_U_matched,1.0,1.0,0.0,8192.0,8192.0,0.0
3,A_shortcut_bit6,corrupt_A,1.0,1.0,0.0,24064.0,26112.0,-2048.0
3,A_shortcut_bit6,corrupt_U_matched,1.0,1.0,0.0,26112.0,26112.0,0.0
3,A_shortcut_bit6,delay_A,1.0,1.0,0.0,24064.0,26112.0,-2048.0
3,A_shortcut_bit6,delay_U_matched,1.0,1.0,0.0,26112.0,26112.0,0.0
3,A_shortcut_bit6,upweight_A,1.0,1.0,0.0,28160.0,26112.0,2048.0
3,A_shortcut_bit6,upweight_U_matched,1.0,1.0,0.0,24064.0,26112.0,-2048.0
3,B_bit1,corrupt_A,1.0,1.0,0.0,4096.0,18432.0,-14336.0
3,B_bit1,corrupt_U_matched,1.0,1.0,0.0,14336.0,18432.0,-4096.0
3,B_bit1,delay_A,1.0,1.0,0.0,4096.0,18432.0,-14336.0
3,B_bit1,delay_U_matched,1.0,1.0,0.0,14336.0,18432.0,-4096.0
3,B_bit1,upweight_A,1.0,1.0,0.0,18432.0,18432.0,0.0
3,B_bit1,upweight_U_matched,1.0,1.0,0.0,14336.0,18432.0,-4096.0
3,C_xor23,corrupt_A,1.0,0.9990328848361968,0.0009671151638032116,46080.0,54272.0,-8192.0
3,C_xor23,corrupt_U_matched,1.0,0.9990328848361968,0.0009671151638032116,50176.0,54272.0,-4096.0
3,C_xor23,delay_A,1.0,0.9990328848361968,0.0009671151638032116,52224.0,54272.0,-2048.0
3,C_xor23,delay_U_matched,0.9990328848361968,0.9990328848361968,0.0,54272.0,54272.0,0.0
3,C_xor23,upweight_A,0.997582197189331,0.9990328848361968,-0.0014506876468657337,58368.0,54272.0,4096.0
3,C_xor23,upweight_U_matched,0.9980657696723938,0.9990328848361968,-0.0009671151638029896,54272.0,54272.0,0.0
3,D_eq45,corrupt_A,1.0,0.9836463630199432,0.016353636980056763,66048.0,80384.0,-14336.0
3,D_eq45,corrupt_U_matched,0.9995278418064116,0.9836463630199432,0.015881478786468395,66048.0,80384.0,-14336.0
3,D_eq45,delay_A,0.9985835552215576,0.9836463630199432,0.01493719220161438,76288.0,80384.0,-4096.0
3,D_eq45,delay_U_matched,0.959408551454544,0.9836463630199432,-0.02423781156539928,88064.0,80384.0,7680.0
3,D_eq45,upweight_A,0.9541858434677124,0.9836463630199432,-0.029460519552230835,88064.0,80384.0,7680.0
3,D_eq45,upweight_U_matched,0.8999055624008179,0.9836463630199432,-0.08374080061912537,78336.0,80384.0,-2048.0
3,U_unrelated_xor910,corrupt_A,0.9966593980789183,0.9773701131343842,0.01928928494453419,72192.0,74240.0,-2048.0
3,U_unrelated_xor910,corrupt_U_matched,0.5697886347770691,0.9773701131343842,-0.40758147835731506,,74240.0,
3,U_unrelated_xor910,delay_A,0.991446614265442,0.9773701131343842,0.01407650113105785,76288.0,74240.0,2048.0
3,U_unrelated_xor910,delay_U_matched,0.8949743211269379,0.9773701131343842,-0.08239579200744629,,74240.0,
3,U_unrelated_xor910,upweight_A,0.9583366811275482,0.9773701131343842,-0.019033432006835938,98304.0,74240.0,24064.0
3,U_unrelated_xor910,upweight_U_matched,0.9989899098873138,0.9773701131343842,0.021619796752929688,34304.0,74240.0,-39936.0
3,surface_control_78,corrupt_A,0.9892501831054688,0.963388890028,0.02586129307746876,78336.0,90112.0,-11776.0
3,surface_control_78,corrupt_U_matched,0.9970684051513672,0.963388890028,0.0336795151233672,80384.0,90112.0,-9728.0
3,surface_control_78,delay_A,0.990729808807373,0.963388890028,0.027340918779373058,84480.0,90112.0,-5632.0
3,surface_control_78,delay_U_matched,0.9306887686252594,0.963388890028,-0.03270012140274059,96256.0,90112.0,6144.0
3,surface_control_78,upweight_A,0.9346026480197906,0.963388890028,-0.02878624200820934,98304.0,90112.0,8192.0
3,surface_control_78,upweight_U_matched,0.961950272321701,0.963388890028,-0.0014386177062989391,84480.0,90112.0,-5632.0
4,AB_and,corrupt_A,1.0,1.0,0.0,22016.0,22016.0,0.0
4,AB_and,corrupt_U_matched,1.0,1.0,0.0,24064.0,22016.0,2048.0
4,AB_and,delay_A,1.0,1.0,0.0,20480.0,22016.0,-1536.0
4,AB_and,delay_U_matched,1.0,1.0,0.0,22016.0,22016.0,0.0
4,AB_and,upweight_A,1.0,1.0,0.0,6144.0,22016.0,-15872.0
4,AB_and,upweight_U_matched,1.0,1.0,0.0,22016.0,22016.0,0.0
4,AC_xor,corrupt_A,0.915481299161911,0.9517315328121184,-0.03625023365020741,98304.0,92160.0,6144.0
4,AC_xor,corrupt_U_matched,0.924235999584198,0.9517315328121184,-0.02749553322792042,98304.0,92160.0,6144.0
4,AC_xor,delay_A,0.9197091460227966,0.9517315328121184,-0.03202238678932179,98304.0,92160.0,6144.0
4,AC_xor,delay_U_matched,0.9649978578090668,0.9517315328121184,0.013266324996948353,88064.0,92160.0,-4096.0
4,AC_xor,upweight_A,0.829999715089798,0.9517315328121184,-0.12173181772232045,,92160.0,
4,AC_xor,upweight_U_matched,0.8146311640739441,0.9517315328121184,-0.13710036873817433,,92160.0,
4,A_bit0,corrupt_A,0.921297699213028,1.0,-0.07870230078697205,18432.0,8192.0,10240.0
4,A_bit0,corrupt_U_matched,1.0,1.0,0.0,10240.0,8192.0,2048.0
4,A_bit0,delay_A,1.0,1.0,0.0,28160.0,8192.0,19968.0
4,A_bit0,delay_U_matched,1.0,1.0,0.0,8192.0,8192.0,0.0
4,A_bit0,upweight_A,1.0,1.0,0.0,2048.0,8192.0,-6144.0
4,A_bit0,upweight_U_matched,1.0,1.0,0.0,8192.0,8192.0,0.0
4,A_shortcut_bit6,corrupt_A,1.0,1.0,0.0,24064.0,24064.0,0.0
4,A_shortcut_bit6,corrupt_U_matched,1.0,1.0,0.0,28160.0,24064.0,4096.0
4,A_shortcut_bit6,delay_A,1.0,1.0,0.0,24064.0,24064.0,0.0
4,A_shortcut_bit6,delay_U_matched,1.0,1.0,0.0,24064.0,24064.0,0.0
4,A_shortcut_bit6,upweight_A,1.0,1.0,0.0,30208.0,24064.0,6144.0
4,A_shortcut_bit6,upweight_U_matched,1.0,1.0,0.0,26112.0,24064.0,2048.0
4,B_bit1,corrupt_A,1.0,1.0,0.0,6144.0,14336.0,-8192.0
4,B_bit1,corrupt_U_matched,1.0,1.0,0.0,16384.0,14336.0,2048.0
4,B_bit1,delay_A,1.0,1.0,0.0,6144.0,14336.0,-8192.0
4,B_bit1,delay_U_matched,1.0,1.0,0.0,18432.0,14336.0,4096.0
4,B_bit1,upweight_A,1.0,1.0,0.0,20480.0,14336.0,6144.0
4,B_bit1,upweight_U_matched,1.0,1.0,0.0,16384.0,14336.0,2048.0
4,C_xor23,corrupt_A,1.0,0.9927249252796172,0.0072750747203828015,50176.0,62464.0,-12288.0
4,C_xor23,corrupt_U_matched,0.995570868253708,0.9927249252796172,0.002845942974090798,54272.0,62464.0,-8192.0
4,C_xor23,delay_A,1.0,0.9927249252796172,0.0072750747203828015,58368.0,62464.0,-4096.0
4,C_xor23,delay_U_matched,0.9970777630805968,0.9927249252796172,0.004352837800979614,62464.0,62464.0,0.0
4,C_xor23,upweight_A,0.959798276424408,0.9927249252796172,-0.03292664885520924,90112.0,62464.0,27648.0
4,C_xor23,upweight_U_matched,0.9869033396244048,0.9927249252796172,-0.005821585655212402,70144.0,62464.0,7680.0
4,D_eq45,corrupt_A,0.9979939758777618,0.960934191942215,0.037059783935546875,74240.0,84480.0,-10240.0
4,D_eq45,corrupt_U_matched,0.998997002840042,0.960934191942215,0.03806281089782704,74240.0,84480.0,-10240.0
4,D_eq45,delay_A,0.9929789304733276,0.960934191942215,0.03204473853111267,78336.0,84480.0,-6144.0
4,D_eq45,delay_U_matched,0.9468663036823272,0.960934191942215,-0.014067888259887806,84480.0,84480.0,0.0
4,D_eq45,upweight_A,0.9050806164741516,0.960934191942215,-0.055853575468063354,,84480.0,
4,D_eq45,upweight_U_matched,0.9864593744277954,0.960934191942215,0.025525182485580444,78336.0,84480.0,-6144.0
4,U_unrelated_xor910,corrupt_A,0.997519850730896,0.9946657419204712,0.0028541088104248047,72192.0,70144.0,2048.0
4,U_unrelated_xor910,corrupt_U_matched,0.5802808254957199,0.9946657419204712,-0.4143849164247513,,70144.0,
4,U_unrelated_xor910,delay_A,0.9990384578704834,0.9946657419204712,0.004372715950012207,74240.0,70144.0,4096.0
4,U_unrelated_xor910,delay_U_matched,0.9771443903446198,0.9946657419204712,-0.01752135157585144,90112.0,70144.0,19968.0
4,U_unrelated_xor910,upweight_A,0.9649496376514436,0.9946657419204712,-0.0297161042690276,92160.0,70144.0,22016.0
4,U_unrelated_xor910,upweight_U_matched,1.0,0.9946657419204712,0.005334258079528809,30208.0,70144.0,-39936.0
4,surface_control_78,corrupt_A,0.9860098361968994,0.91558575630188,0.07042407989501942,90112.0,98304.0,-8192.0
4,surface_control_78,corrupt_U_matched,0.9531924724578856,0.91558575630188,0.03760671615600564,98304.0,98304.0,0.0
4,surface_control_78,delay_A,0.9817920923233032,0.91558575630188,0.06620633602142323,84480.0,98304.0,-13824.0
4,surface_control_78,delay_U_matched,0.8652513325214386,0.91558575630188,-0.050334423780441395,,98304.0,
4,surface_control_78,upweight_A,0.7763993740081787,0.91558575630188,-0.13918638229370128,,98304.0,
4,surface_control_78,upweight_U_matched,0.9073143601417542,0.91558575630188,-0.008271396160125843,,98304.0,
5,AB_and,corrupt_A,1.0,1.0,0.0,18432.0,16384.0,2048.0
5,AB_and,corrupt_U_matched,1.0,1.0,0.0,16384.0,16384.0,0.0
5,AB_and,delay_A,1.0,1.0,0.0,18432.0,16384.0,2048.0
5,AB_and,delay_U_matched,0.999337762594223,1.0,-0.0006622374057769775,6144.0,16384.0,-10240.0
5,AB_and,upweight_A,1.0,1.0,0.0,14336.0,16384.0,-2048.0
5,AB_and,upweight_U_matched,1.0,1.0,0.0,20480.0,16384.0,4096.0
5,AC_xor,corrupt_A,0.8847815990447998,0.9401659667491912,-0.05538436770439137,,,
