condition,seed,task_name,auc_token_accuracy
corrupt_different_operation_matched_strong,7,C03_reverse_then_substitute_06_01,0.9444184173108245
corrupt_different_operation_matched_strong,7,C04_substitute_then_reverse_03_07,0.9448112424018821
corrupt_different_operation_matched_strong,7,C05_copy_then_substitute_07_06,0.944511541321744
corrupt_different_operation_matched_strong,7,C06_reverse_then_substitute_01_05,0.0980877253544814
corrupt_different_operation_matched_strong,7,C07_substitute_then_reverse_07_03,0.9445287038323336
corrupt_different_operation_matched_strong,7,K00_shortcut_for_A07_reverse,0.5303520842749881
corrupt_different_operation_matched_strong,7,K01_shortcut_for_A03_copy,0.5318159260219888
corrupt_different_operation_matched_strong,7,K02_shortcut_for_A00_copy,0.5324546446377447
corrupt_different_operation_matched_strong,7,S00_surface_rotate,0.23731818800065724
corrupt_different_operation_matched_strong,7,S01_surface_rotate,0.23759789825984284
corrupt_different_operation_matched_strong,7,S02_surface_rotate,0.27615129357221
corrupt_different_operation_matched_strong,7,U00_unrelated_substitute,0.12208880637767615
corrupt_different_operation_matched_strong,7,U01_unrelated_substitute,0.02529383574478029
corrupt_different_operation_matched_strong,7,U02_unrelated_substitute,0.12339755488100139
corrupt_different_operation_matched_strong,8,A00_copy,0.5569515052788196
corrupt_different_operation_matched_strong,8,A01_reverse,0.9477957436793932
corrupt_different_operation_matched_strong,8,A02_substitute,0.024979809674690774
corrupt_different_operation_matched_strong,8,A03_copy,0.5564185786018093
corrupt_different_operation_matched_strong,8,A04_reverse,0.9479614996199736
corrupt_different_operation_matched_strong,8,A05_substitute,0.01839875778614207
corrupt_different_operation_matched_strong,8,A06_copy,0.5562917981725739
corrupt_different_operation_matched_strong,8,A07_reverse,0.9483916372777618
corrupt_different_operation_matched_strong,8,C00_reverse_then_substitute_02_05,0.029012503074777575
corrupt_different_operation_matched_strong,8,C01_substitute_then_reverse_01_03,0.9476699618643633
corrupt_different_operation_matched_strong,8,C02_copy_then_substitute_04_07,0.5559880917390452
corrupt_different_operation_matched_strong,8,C03_reverse_then_substitute_06_01,0.9478805308528587
corrupt_different_operation_matched_strong,8,C04_substitute_then_reverse_03_07,0.9481920600328271
corrupt_different_operation_matched_strong,8,C05_copy_then_substitute_07_06,0.9476498016456529
corrupt_different_operation_matched_strong,8,C06_reverse_then_substitute_01_05,0.08471504915679615
corrupt_different_operation_matched_strong,8,C07_substitute_then_reverse_07_03,0.9476802962266877
corrupt_different_operation_matched_strong,8,K00_shortcut_for_A07_reverse,0.5558126760511339
corrupt_different_operation_matched_strong,8,K01_shortcut_for_A03_copy,0.55459855648831
corrupt_different_operation_matched_strong,8,K02_shortcut_for_A00_copy,0.5569230172651588
corrupt_different_operation_matched_strong,8,S00_surface_rotate,0.2823221939830386
corrupt_different_operation_matched_strong,8,S01_surface_rotate,0.28311000729004493
corrupt_different_operation_matched_strong,8,S02_surface_rotate,0.2218807693771034
corrupt_different_operation_matched_strong,8,U00_unrelated_substitute,0.18791798318992678
corrupt_different_operation_matched_strong,8,U01_unrelated_substitute,0.022325831900103853
corrupt_different_operation_matched_strong,8,U02_unrelated_substitute,0.1872627760742161
corrupt_different_operation_matched_strong,9,A00_copy,0.5137028773930096
corrupt_different_operation_matched_strong,9,A01_reverse,0.9470129258332044
corrupt_different_operation_matched_strong,9,A02_substitute,0.03586659965771675
corrupt_different_operation_matched_strong,9,A03_copy,0.5143392626272406
corrupt_different_operation_matched_strong,9,A04_reverse,0.9469161305858724
corrupt_different_operation_matched_strong,9,A05_substitute,0.03674120779607745
corrupt_different_operation_matched_strong,9,A06_copy,0.5142824498234944
corrupt_different_operation_matched_strong,9,A07_reverse,0.9475260321537038
corrupt_different_operation_matched_strong,9,C00_reverse_then_substitute_02_05,0.03216725685457367
corrupt_different_operation_matched_strong,9,C01_substitute_then_reverse_01_03,0.9471861784381672
corrupt_different_operation_matched_strong,9,C02_copy_then_substitute_04_07,0.514770229566297
corrupt_different_operation_matched_strong,9,C03_reverse_then_substitute_06_01,0.9473197915521713
corrupt_different_operation_matched_strong,9,C04_substitute_then_reverse_03_07,0.9472839711739195
corrupt_different_operation_matched_strong,9,C05_copy_then_substitute_07_06,0.9467670346058318
corrupt_different_operation_matched_strong,9,C06_reverse_then_substitute_01_05,0.12985616201537428
corrupt_different_operation_matched_strong,9,C07_substitute_then_reverse_07_03,0.9464425090910102
corrupt_different_operation_matched_strong,9,K00_shortcut_for_A07_reverse,0.5139091163416114
corrupt_different_operation_matched_strong,9,K01_shortcut_for_A03_copy,0.5149413260937256
corrupt_different_operation_matched_strong,9,K02_shortcut_for_A00_copy,0.5130623285386982
corrupt_different_operation_matched_strong,9,S00_surface_rotate,0.27176559241555304
corrupt_different_operation_matched_strong,9,S01_surface_rotate,0.2713882619383513
corrupt_different_operation_matched_strong,9,S02_surface_rotate,0.24143251202077803
corrupt_different_operation_matched_strong,9,U00_unrelated_substitute,0.1203978991063508
corrupt_different_operation_matched_strong,9,U01_unrelated_substitute,0.030759720629349934
corrupt_different_operation_matched_strong,9,U02_unrelated_substitute,0.12027761861853523
corrupt_same_operation_unrelated_strong,0,A00_copy,0.5710015457815576
corrupt_same_operation_unrelated_strong,0,A01_reverse,0.9464138567146436
corrupt_same_operation_unrelated_strong,0,A02_substitute,0.020329226443721312
corrupt_same_operation_unrelated_strong,0,A03_copy,0.5718929738591796
corrupt_same_operation_unrelated_strong,0,A04_reverse,0.9463978627174254
corrupt_same_operation_unrelated_strong,0,A05_substitute,0.02633636878820529
corrupt_same_operation_unrelated_strong,0,A06_copy,0.5679154223090414
corrupt_same_operation_unrelated_strong,0,A07_reverse,0.9460005461893205
corrupt_same_operation_unrelated_strong,0,C00_reverse_then_substitute_02_05,0.022921232080531265
corrupt_same_operation_unrelated_strong,0,C01_substitute_then_reverse_01_03,0.9457331647068842
corrupt_same_operation_unrelated_strong,0,C02_copy_then_substitute_04_07,0.5697575969890355
corrupt_same_operation_unrelated_strong,0,C03_reverse_then_substitute_06_01,0.9463545530376729
corrupt_same_operation_unrelated_strong,0,C04_substitute_then_reverse_03_07,0.9464530059943851
corrupt_same_operation_unrelated_strong,0,C05_copy_then_substitute_07_06,0.9463513839986087
corrupt_same_operation_unrelated_strong,0,C06_reverse_then_substitute_01_05,0.1163575402388754
corrupt_same_operation_unrelated_strong,0,C07_substitute_then_reverse_07_03,0.9463224071864431
corrupt_same_operation_unrelated_strong,0,K00_shortcut_for_A07_reverse,0.5715806142454671
corrupt_same_operation_unrelated_strong,0,K01_shortcut_for_A03_copy,0.5714956499634267
corrupt_same_operation_unrelated_strong,0,K02_shortcut_for_A00_copy,0.5705897320917939
corrupt_same_operation_unrelated_strong,0,S00_surface_rotate,0.23794557334533
corrupt_same_operation_unrelated_strong,0,S01_surface_rotate,0.24055640462560993
corrupt_same_operation_unrelated_strong,0,S02_surface_rotate,0.13100181546676123
corrupt_same_operation_unrelated_strong,0,U00_unrelated_substitute,0.16922086147551435
corrupt_same_operation_unrelated_strong,0,U01_unrelated_substitute,0.014557145498292606
corrupt_same_operation_unrelated_strong,0,U02_unrelated_substitute,0.1671979343204043
corrupt_same_operation_unrelated_strong,1,A00_copy,0.5842534358553139
corrupt_same_operation_unrelated_strong,1,A01_reverse,0.9442186770119925
corrupt_same_operation_unrelated_strong,1,A02_substitute,0.02448053356353478
corrupt_same_operation_unrelated_strong,1,A03_copy,0.5854347457474397
corrupt_same_operation_unrelated_strong,1,A04_reverse,0.9444484040960899
corrupt_same_operation_unrelated_strong,1,A05_substitute,0.022637858861502522
corrupt_same_operation_unrelated_strong,1,A06_copy,0.5851417067103248
corrupt_same_operation_unrelated_strong,1,A07_reverse,0.9443706092782158
corrupt_same_operation_unrelated_strong,1,C00_reverse_then_substitute_02_05,0.027300936658938187
corrupt_same_operation_unrelated_strong,1,C01_substitute_then_reverse_01_03,0.9440864081987339
corrupt_same_operation_unrelated_strong,1,C02_copy_then_substitute_04_07,0.586924569693679
corrupt_same_operation_unrelated_strong,1,C03_reverse_then_substitute_06_01,0.9436854126395137
corrupt_same_operation_unrelated_strong,1,C04_substitute_then_reverse_03_07,0.9447399433835685
corrupt_same_operation_unrelated_strong,1,C05_copy_then_substitute_07_06,0.9444618996417679
corrupt_same_operation_unrelated_strong,1,C06_reverse_then_substitute_01_05,0.16158778080369687
corrupt_same_operation_unrelated_strong,1,C07_substitute_then_reverse_07_03,0.9440949008006034
corrupt_same_operation_unrelated_strong,1,K00_shortcut_for_A07_reverse,0.5842730951263829
corrupt_same_operation_unrelated_strong,1,K01_shortcut_for_A03_copy,0.585377599985864
corrupt_same_operation_unrelated_strong,1,K02_shortcut_for_A00_copy,0.585207014627747
corrupt_same_operation_unrelated_strong,1,S00_surface_rotate,0.30246384047970803
corrupt_same_operation_unrelated_strong,1,S01_surface_rotate,0.30201587269889113
corrupt_same_operation_unrelated_strong,1,S02_surface_rotate,0.17637398950431493
corrupt_same_operation_unrelated_strong,1,U00_unrelated_substitute,0.19927506329932135
corrupt_same_operation_unrelated_strong,1,U01_unrelated_substitute,0.01824999123643949
corrupt_same_operation_unrelated_strong,1,U02_unrelated_substitute,0.20078672078593482
corrupt_same_operation_unrelated_strong,2,A00_copy,0.6076529503922944
corrupt_same_operation_unrelated_strong,2,A01_reverse,0.9442339971196383
corrupt_same_operation_unrelated_strong,2,A02_substitute,0.02718432223140247
corrupt_same_operation_unrelated_strong,2,A03_copy,0.6071246946449778
corrupt_same_operation_unrelated_strong,2,A04_reverse,0.9440155978559563
corrupt_same_operation_unrelated_strong,2,A05_substitute,0.03989895971200238
corrupt_same_operation_unrelated_strong,2,A06_copy,0.6060341811227015
corrupt_same_operation_unrelated_strong,2,A07_reverse,0.9443259601621387
corrupt_same_operation_unrelated_strong,2,C00_reverse_then_substitute_02_05,0.029625062177771787
corrupt_same_operation_unrelated_strong,2,C01_substitute_then_reverse_01_03,0.9437270617244066
corrupt_same_operation_unrelated_strong,2,C02_copy_then_substitute_04_07,0.6062662429447947
corrupt_same_operation_unrelated_strong,2,C03_reverse_then_substitute_06_01,0.9443346254047132
corrupt_same_operation_unrelated_strong,2,C04_substitute_then_reverse_03_07,0.9442916419071087
corrupt_same_operation_unrelated_strong,2,C05_copy_then_substitute_07_06,0.9440470806274376
corrupt_same_operation_unrelated_strong,2,C06_reverse_then_substitute_01_05,0.16033567454317488
corrupt_same_operation_unrelated_strong,2,C07_substitute_then_reverse_07_03,0.9441713625145742
corrupt_same_operation_unrelated_strong,2,K00_shortcut_for_A07_reverse,0.6063793626649185
corrupt_same_operation_unrelated_strong,2,K01_shortcut_for_A03_copy,0.6067688516698617
corrupt_same_operation_unrelated_strong,2,K02_shortcut_for_A00_copy,0.6058407663324793
corrupt_same_operation_unrelated_strong,2,S00_surface_rotate,0.2871118768565395
corrupt_same_operation_unrelated_strong,2,S01_surface_rotate,0.2876068254419914
corrupt_same_operation_unrelated_strong,2,S02_surface_rotate,0.1631222580613887
corrupt_same_operation_unrelated_strong,2,U00_unrelated_substitute,0.17744034383457416
corrupt_same_operation_unrelated_strong,2,U01_unrelated_substitute,0.018181022019730812
corrupt_same_operation_unrelated_strong,2,U02_unrelated_substitute,0.1763698239491427
corrupt_same_operation_unrelated_strong,3,A00_copy,0.5064111429218016
corrupt_same_operation_unrelated_strong,3,A01_reverse,0.94256875148003
corrupt_same_operation_unrelated_strong,3,A02_substitute,0.032369332861807286
corrupt_same_operation_unrelated_strong,3,A03_copy,0.5077398819486661
corrupt_same_operation_unrelated_strong,3,A04_reverse,0.9425840794424333
corrupt_same_operation_unrelated_strong,3,A05_substitute,0.02734824877800448
corrupt_same_operation_unrelated_strong,3,A06_copy,0.5092083927388842
corrupt_same_operation_unrelated_strong,3,A07_reverse,0.9424263180777842
corrupt_same_operation_unrelated_strong,3,C00_reverse_then_substitute_02_05,0.029443809971358228
corrupt_same_operation_unrelated_strong,3,C01_substitute_then_reverse_01_03,0.9423335211422054
corrupt_same_operation_unrelated_strong,3,C02_copy_then_substitute_04_07,0.5075496285963144
corrupt_same_operation_unrelated_strong,3,C03_reverse_then_substitute_06_01,0.9421444391496213
corrupt_same_operation_unrelated_strong,3,C04_substitute_then_reverse_03_07,0.9428526221945149
corrupt_same_operation_unrelated_strong,3,C05_copy_then_substitute_07_06,0.9424844549400704
corrupt_same_operation_unrelated_strong,3,C06_reverse_then_substitute_01_05,0.07688322473965473
corrupt_same_operation_unrelated_strong,3,C07_substitute_then_reverse_07_03,0.9423460128203324
corrupt_same_operation_unrelated_strong,3,K00_shortcut_for_A07_reverse,0.5088263969323165
corrupt_same_operation_unrelated_strong,3,K01_shortcut_for_A03_copy,0.5094172979667859
corrupt_same_operation_unrelated_strong,3,K02_shortcut_for_A00_copy,0.5083409405857736
corrupt_same_operation_unrelated_strong,3,S00_surface_rotate,0.238040194655087
corrupt_same_operation_unrelated_strong,3,S01_surface_rotate,0.23906324065443865
corrupt_same_operation_unrelated_strong,3,S02_surface_rotate,0.25544773381272046
corrupt_same_operation_unrelated_strong,3,U00_unrelated_substitute,0.08694654943739867
corrupt_same_operation_unrelated_strong,3,U01_unrelated_substitute,0.022451775538389045
corrupt_same_operation_unrelated_strong,3,U02_unrelated_substitute,0.08533643847455327
corrupt_same_operation_unrelated_strong,4,A00_copy,0.5171171866010345
corrupt_same_operation_unrelated_strong,4,A01_reverse,0.9430873459538668
corrupt_same_operation_unrelated_strong,4,A02_substitute,0.031053755395190674
corrupt_same_operation_unrelated_strong,4,A03_copy,0.5142296426848507
corrupt_same_operation_unrelated_strong,4,A04_reverse,0.9428931032359874
corrupt_same_operation_unrelated_strong,4,A05_substitute,0.022353486379583714
corrupt_same_operation_unrelated_strong,4,A06_copy,0.5152889964415739
corrupt_same_operation_unrelated_strong,4,A07_reverse,0.9427035216474667
corrupt_same_operation_unrelated_strong,4,C00_reverse_then_substitute_02_05,0.02823968281628165
corrupt_same_operation_unrelated_strong,4,C01_substitute_then_reverse_01_03,0.9425905681574601
corrupt_same_operation_unrelated_strong,4,C02_copy_then_substitute_04_07,0.5153428115848616
corrupt_same_operation_unrelated_strong,4,C03_reverse_then_substitute_06_01,0.9434683482232241
corrupt_same_operation_unrelated_strong,4,C04_substitute_then_reverse_03_07,0.9433408998259883
corrupt_same_operation_unrelated_strong,4,C05_copy_then_substitute_07_06,0.9430360399632731
corrupt_same_operation_unrelated_strong,4,C06_reverse_then_substitute_01_05,0.0638643905195352
corrupt_same_operation_unrelated_strong,4,C07_substitute_then_reverse_07_03,0.9427233439114253
corrupt_same_operation_unrelated_strong,4,K00_shortcut_for_A07_reverse,0.5158968940672742
corrupt_same_operation_unrelated_strong,4,K01_shortcut_for_A03_copy,0.5167781675430806
corrupt_same_operation_unrelated_strong,4,K02_shortcut_for_A00_copy,0.5142141485009094
corrupt_same_operation_unrelated_strong,4,S00_surface_rotate,0.23539188446261622
corrupt_same_operation_unrelated_strong,4,S01_surface_rotate,0.23404765253106824
corrupt_same_operation_unrelated_strong,4,S02_surface_rotate,0.25985475639767847
corrupt_same_operation_unrelated_strong,4,U00_unrelated_substitute,0.10304050775151413
corrupt_same_operation_unrelated_strong,4,U01_unrelated_substitute,0.02082883614709289
corrupt_same_operation_unrelated_strong,4,U02_unrelated_substitute,0.10502761837853807
corrupt_same_operation_unrelated_strong,5,A00_copy,0.5756977705405062
corrupt_same_operation_unrelated_strong,5,A01_reverse,0.9424679621495498
corrupt_same_operation_unrelated_strong,5,A02_substitute,0.031004444222245263
corrupt_same_operation_unrelated_strong,5,A03_copy,0.5736496860853482
corrupt_same_operation_unrelated_strong,5,A04_reverse,0.9421765902704019
corrupt_same_operation_unrelated_strong,5,A05_substitute,0.02485903048127157
corrupt_same_operation_unrelated_strong,5,A06_copy,0.572836716026411
corrupt_same_operation_unrelated_strong,5,A07_reverse,0.942745171127004
corrupt_same_operation_unrelated_strong,5,C00_reverse_then_substitute_02_05,0.03027443799210241
corrupt_same_operation_unrelated_strong,5,C01_substitute_then_reverse_01_03,0.942931420772223
corrupt_same_operation_unrelated_strong,5,C02_copy_then_substitute_04_07,0.5750242391469657
corrupt_same_operation_unrelated_strong,5,C03_reverse_then_substitute_06_01,0.9419272040801472
corrupt_same_operation_unrelated_strong,5,C04_substitute_then_reverse_03_07,0.9421352738220943
corrupt_same_operation_unrelated_strong,5,C05_copy_then_substitute_07_06,0.9420859674010864
corrupt_same_operation_unrelated_strong,5,C06_reverse_then_substitute_01_05,0.0996008804777096
corrupt_same_operation_unrelated_strong,5,C07_substitute_then_reverse_07_03,0.9420123284715042
corrupt_same_operation_unrelated_strong,5,K00_shortcut_for_A07_reverse,0.5735237447920511
corrupt_same_operation_unrelated_strong,5,K01_shortcut_for_A03_copy,0.5739883684144262
corrupt_same_operation_unrelated_strong,5,K02_shortcut_for_A00_copy,0.5724358984842103
corrupt_same_operation_unrelated_strong,5,S00_surface_rotate,0.3325876751323607
corrupt_same_operation_unrelated_strong,5,S01_surface_rotate,0.33358123181473576
corrupt_same_operation_unrelated_strong,5,S02_surface_rotate,0.2226385982314405
corrupt_same_operation_unrelated_strong,5,U00_unrelated_substitute,0.16435120705069026
corrupt_same_operation_unrelated_strong,5,U01_unrelated_substitute,0.02145222348934124
corrupt_same_operation_unrelated_strong,5,U02_unrelated_substitute,0.16411298027447022
corrupt_same_operation_unrelated_strong,6,A00_copy,0.5959282103409284
corrupt_same_operation_unrelated_strong,6,A01_reverse,0.9407285698370182
corrupt_same_operation_unrelated_strong,6,A02_substitute,0.023904957963933465
corrupt_same_operation_unrelated_strong,6,A03_copy,0.5962822173332211
corrupt_same_operation_unrelated_strong,6,A04_reverse,0.9404475310857398
corrupt_same_operation_unrelated_strong,6,A05_substitute,0.02106589657047661
corrupt_same_operation_unrelated_strong,6,A06_copy,0.5957696120900043
corrupt_same_operation_unrelated_strong,6,A07_reverse,0.9399514209532476
corrupt_same_operation_unrelated_strong,6,C00_reverse_then_substitute_02_05,0.026452649909976242
corrupt_same_operation_unrelated_strong,6,C01_substitute_then_reverse_01_03,0.9404073820135793
corrupt_same_operation_unrelated_strong,6,C02_copy_then_substitute_04_07,0.5948820080676763
corrupt_same_operation_unrelated_strong,6,C03_reverse_then_substitute_06_01,0.9407044203652635
corrupt_same_operation_unrelated_strong,6,C04_substitute_then_reverse_03_07,0.940956800912975
corrupt_same_operation_unrelated_strong,6,C05_copy_then_substitute_07_06,0.9410735850928765
corrupt_same_operation_unrelated_strong,6,C06_reverse_then_substitute_01_05,0.1317438163561836
corrupt_same_operation_unrelated_strong,6,C07_substitute_then_reverse_07_03,0.9404288719311936
corrupt_same_operation_unrelated_strong,6,K00_shortcut_for_A07_reverse,0.5949171618324921
corrupt_same_operation_unrelated_strong,6,K01_shortcut_for_A03_copy,0.5957632803299989
corrupt_same_operation_unrelated_strong,6,K02_shortcut_for_A00_copy,0.5958340856491635
corrupt_same_operation_unrelated_strong,6,S00_surface_rotate,0.2890543434702188
corrupt_same_operation_unrelated_strong,6,S01_surface_rotate,0.28998309347259993
corrupt_same_operation_unrelated_strong,6,S02_surface_rotate,0.1682466299891731
corrupt_same_operation_unrelated_strong,6,U00_unrelated_substitute,0.1642454219438677
corrupt_same_operation_unrelated_strong,6,U01_unrelated_substitute,0.016921752770197772
corrupt_same_operation_unrelated_strong,6,U02_unrelated_substitute,0.16360953977158027
corrupt_same_operation_unrelated_strong,7,A00_copy,0.5515789070301055
corrupt_same_operation_unrelated_strong,7,A01_reverse,0.9448334025190486
corrupt_same_operation_unrelated_strong,7,A02_substitute,0.031596179250837464
corrupt_same_operation_unrelated_strong,7,A03_copy,0.554185571524571
corrupt_same_operation_unrelated_strong,7,A04_reverse,0.9459822140872371
corrupt_same_operation_unrelated_strong,7,A05_substitute,0.029987399726572266
corrupt_same_operation_unrelated_strong,7,A06_copy,0.5519722345491972
corrupt_same_operation_unrelated_strong,7,A07_reverse,0.945043643451312
corrupt_same_operation_unrelated_strong,7,C00_reverse_then_substitute_02_05,0.03218175049112421
corrupt_same_operation_unrelated_strong,7,C01_substitute_then_reverse_01_03,0.945344336382366
corrupt_same_operation_unrelated_strong,7,C02_copy_then_substitute_04_07,0.5544524537790243
corrupt_same_operation_unrelated_strong,7,C03_reverse_then_substitute_06_01,0.945507432858411
corrupt_same_operation_unrelated_strong,7,C04_substitute_then_reverse_03_07,0.9453628352664968
corrupt_same_operation_unrelated_strong,7,C05_copy_then_substitute_07_06,0.9454764464532646
corrupt_same_operation_unrelated_strong,7,C06_reverse_then_substitute_01_05,0.10893936539335132
corrupt_same_operation_unrelated_strong,7,C07_substitute_then_reverse_07_03,0.9454512917508153
corrupt_same_operation_unrelated_strong,7,K00_shortcut_for_A07_reverse,0.5528608352268075
corrupt_same_operation_unrelated_strong,7,K01_shortcut_for_A03_copy,0.5510033288657925
corrupt_same_operation_unrelated_strong,7,K02_shortcut_for_A00_copy,0.5544539558564903
corrupt_same_operation_unrelated_strong,7,S00_surface_rotate,0.21470381886419004
corrupt_same_operation_unrelated_strong,7,S01_surface_rotate,0.21371692586251695
corrupt_same_operation_unrelated_strong,7,S02_surface_rotate,0.25389559615018303
corrupt_same_operation_unrelated_strong,7,U00_unrelated_substitute,0.1254926175603542
corrupt_same_operation_unrelated_strong,7,U01_unrelated_substitute,0.020419019669057938
corrupt_same_operation_unrelated_strong,7,U02_unrelated_substitute,0.1236122917629847
corrupt_same_operation_unrelated_strong,8,A00_copy,0.5668952139294654
corrupt_same_operation_unrelated_strong,8,A01_reverse,0.9471566925414417
corrupt_same_operation_unrelated_strong,8,A02_substitute,0.026642398257666434
corrupt_same_operation_unrelated_strong,8,A03_copy,0.5666001787353898
corrupt_same_operation_unrelated_strong,8,A04_reverse,0.9470880604239453
corrupt_same_operation_unrelated_strong,8,A05_substitute,0.01957772965538205
corrupt_same_operation_unrelated_strong,8,A06_copy,0.5673490135454808
corrupt_same_operation_unrelated_strong,8,A07_reverse,0.9464729965617737
corrupt_same_operation_unrelated_strong,8,C00_reverse_then_substitute_02_05,0.030660931442310392
corrupt_same_operation_unrelated_strong,8,C01_substitute_then_reverse_01_03,0.9468363357275084
corrupt_same_operation_unrelated_strong,8,C02_copy_then_substitute_04_07,0.5673776625788093
corrupt_same_operation_unrelated_strong,8,C03_reverse_then_substitute_06_01,0.9463002444592856
corrupt_same_operation_unrelated_strong,8,C04_substitute_then_reverse_03_07,0.9470044239733975
corrupt_same_operation_unrelated_strong,8,C05_copy_then_substitute_07_06,0.9465229731604091
corrupt_same_operation_unrelated_strong,8,C06_reverse_then_substitute_01_05,0.08430090218695381
corrupt_same_operation_unrelated_strong,8,C07_substitute_then_reverse_07_03,0.9466006121738312
corrupt_same_operation_unrelated_strong,8,K00_shortcut_for_A07_reverse,0.5689063149274631
corrupt_same_operation_unrelated_strong,8,K01_shortcut_for_A03_copy,0.5678501209880901
corrupt_same_operation_unrelated_strong,8,K02_shortcut_for_A00_copy,0.5672473896270048
corrupt_same_operation_unrelated_strong,8,S00_surface_rotate,0.26860567571513333
corrupt_same_operation_unrelated_strong,8,S01_surface_rotate,0.2675999543927953
corrupt_same_operation_unrelated_strong,8,S02_surface_rotate,0.21526340049183418
corrupt_same_operation_unrelated_strong,8,U00_unrelated_substitute,0.20624010969990503
corrupt_same_operation_unrelated_strong,8,U01_unrelated_substitute,0.01690526018248051
corrupt_same_operation_unrelated_strong,8,U02_unrelated_substitute,0.2038555122557322
corrupt_same_operation_unrelated_strong,9,A00_copy,0.5340710906655038
corrupt_same_operation_unrelated_strong,9,A01_reverse,0.945860937613319
corrupt_same_operation_unrelated_strong,9,A02_substitute,0.036773026929434266
corrupt_same_operation_unrelated_strong,9,A03_copy,0.5358138020677509
corrupt_same_operation_unrelated_strong,9,A04_reverse,0.9457786455531219
corrupt_same_operation_unrelated_strong,9,A05_substitute,0.04206965417489637
corrupt_same_operation_unrelated_strong,9,A06_copy,0.5350947969439634
corrupt_same_operation_unrelated_strong,9,A07_reverse,0.9462096180276852
corrupt_same_operation_unrelated_strong,9,C00_reverse_then_substitute_02_05,0.03320545816895081
corrupt_same_operation_unrelated_strong,9,C01_substitute_then_reverse_01_03,0.9462660881247421
corrupt_same_operation_unrelated_strong,9,C02_copy_then_substitute_04_07,0.5334197111197098
corrupt_same_operation_unrelated_strong,9,C03_reverse_then_substitute_06_01,0.9460573542973707
corrupt_same_operation_unrelated_strong,9,C04_substitute_then_reverse_03_07,0.9460100440981444
corrupt_same_operation_unrelated_strong,9,C05_copy_then_substitute_07_06,0.9460271988569272
corrupt_same_operation_unrelated_strong,9,C06_reverse_then_substitute_01_05,0.1574128158061354
corrupt_same_operation_unrelated_strong,9,C07_substitute_then_reverse_07_03,0.945623549138946
corrupt_same_operation_unrelated_strong,9,K00_shortcut_for_A07_reverse,0.5349836750766271
corrupt_same_operation_unrelated_strong,9,K01_shortcut_for_A03_copy,0.535214902096244
corrupt_same_operation_unrelated_strong,9,K02_shortcut_for_A00_copy,0.5353473484813557
corrupt_same_operation_unrelated_strong,9,S00_surface_rotate,0.26555720436269514
corrupt_same_operation_unrelated_strong,9,S01_surface_rotate,0.26586056976057704
corrupt_same_operation_unrelated_strong,9,S02_surface_rotate,0.23153777691910277
corrupt_same_operation_unrelated_strong,9,U00_unrelated_substitute,0.10395076714967022
corrupt_same_operation_unrelated_strong,9,U01_unrelated_substitute,0.027326091915224126
corrupt_same_operation_unrelated_strong,9,U02_unrelated_substitute,0.10253007050523555
delay_component_strong,0,A00_copy,0.5624417092921851
delay_component_strong,0,A01_reverse,0.9459062544867289
delay_component_strong,0,A02_substitute,0.020652248361124094
delay_component_strong,0,A03_copy,0.5586034306348849
delay_component_strong,0,A04_reverse,0.9463125704563659
delay_component_strong,0,A05_substitute,0.013348187111649822
delay_component_strong,0,A06_copy,0.5599354983134883
delay_component_strong,0,A07_reverse,0.946681741399151
delay_component_strong,0,C00_reverse_then_substitute_02_05,0.022969710400390947
delay_component_strong,0,C01_substitute_then_reverse_01_03,0.9458309535143045
delay_component_strong,0,C02_copy_then_substitute_04_07,0.561359358938104
delay_component_strong,0,C03_reverse_then_substitute_06_01,0.9461646390651774
delay_component_strong,0,C04_substitute_then_reverse_03_07,0.9464866603298557
delay_component_strong,0,C05_copy_then_substitute_07_06,0.9458094659264266
delay_component_strong,0,C06_reverse_then_substitute_01_05,0.11631439443390021
delay_component_strong,0,C07_substitute_then_reverse_07_03,0.946618270690428
delay_component_strong,0,K00_shortcut_for_A07_reverse,0.5620413877092828
delay_component_strong,0,K01_shortcut_for_A03_copy,0.5609612085903206
delay_component_strong,0,K02_shortcut_for_A00_copy,0.5618363143714143
delay_component_strong,0,S00_surface_rotate,0.250645051997235
delay_component_strong,0,S01_surface_rotate,0.25100655907225494
delay_component_strong,0,S02_surface_rotate,0.13402279555995852
delay_component_strong,0,U00_unrelated_substitute,0.14241953391463572
delay_component_strong,0,U01_unrelated_substitute,0.018264984437469437
delay_component_strong,0,U02_unrelated_substitute,0.1452407682526136
delay_component_strong,1,A00_copy,0.5791638823428182
delay_component_strong,1,A01_reverse,0.9447697586558202
delay_component_strong,1,A02_substitute,0.025903229351930446
delay_component_strong,1,A03_copy,0.5775389470943577
delay_component_strong,1,A04_reverse,0.944694792837507
delay_component_strong,1,A05_substitute,0.01920089858585057
delay_component_strong,1,A06_copy,0.577375015132358
delay_component_strong,1,A07_reverse,0.9442794859083322
delay_component_strong,1,C00_reverse_then_substitute_02_05,0.02780437791965969
delay_component_strong,1,C01_substitute_then_reverse_01_03,0.9444130867788284
delay_component_strong,1,C02_copy_then_substitute_04_07,0.5793997810270825
delay_component_strong,1,C03_reverse_then_substitute_06_01,0.9439399649399574
delay_component_strong,1,C04_substitute_then_reverse_03_07,0.9445561979541759
delay_component_strong,1,C05_copy_then_substitute_07_06,0.9448753819441539
