condition,seed,task_name,realized_sample_count
pretrain_component,5,A00_copy,2914
pretrain_component,5,A01_reverse,7932
pretrain_component,5,A02_substitute,2339
pretrain_component,5,A03_copy,2631
pretrain_component,5,A04_reverse,3222
pretrain_component,5,A05_substitute,4649
pretrain_component,5,A06_copy,70545
pretrain_component,5,A07_reverse,16361
pretrain_component,5,C00_reverse_then_substitute_04_03,4093
pretrain_component,5,C01_substitute_then_reverse_04_06,8762
pretrain_component,5,C02_copy_then_substitute_06_04,5666
pretrain_component,5,C03_reverse_then_substitute_07_02,5138
pretrain_component,5,C04_substitute_then_reverse_03_06,12815
pretrain_component,5,C05_copy_then_substitute_06_07,10709
pretrain_component,5,C06_reverse_then_substitute_05_07,33545
pretrain_component,5,C07_substitute_then_reverse_01_04,6240
pretrain_component,5,K00_shortcut_for_A02_substitute,4309
pretrain_component,5,K01_shortcut_for_A05_substitute,3825
pretrain_component,5,K02_shortcut_for_A03_copy,7078
pretrain_component,5,S00_surface_rotate,22114
pretrain_component,5,S01_surface_rotate,3394
pretrain_component,5,S02_surface_rotate,3560
pretrain_component,5,U00_unrelated_substitute,2390
pretrain_component,5,U01_unrelated_substitute,3083
pretrain_component,5,U02_unrelated_substitute,2798
