condition,seed,task_name,realized_sample_count
corrupt_component_strong,7,A00_copy,2852
corrupt_component_strong,7,A01_reverse,7937
corrupt_component_strong,7,A02_substitute,2469
corrupt_component_strong,7,A03_copy,2538
corrupt_component_strong,7,A04_reverse,3196
corrupt_component_strong,7,A05_substitute,4786
corrupt_component_strong,7,A06_copy,70144
corrupt_component_strong,7,A07_reverse,16267
corrupt_component_strong,7,C00_reverse_then_substitute_04_03,4164
corrupt_component_strong,7,C01_substitute_then_reverse_04_06,9062
corrupt_component_strong,7,C02_copy_then_substitute_06_04,5696
corrupt_component_strong,7,C03_reverse_then_substitute_07_02,5042
corrupt_component_strong,7,C04_substitute_then_reverse_03_06,13056
corrupt_component_strong,7,C05_copy_then_substitute_06_07,10629
corrupt_component_strong,7,C06_reverse_then_substitute_05_07,33783
corrupt_component_strong,7,C07_substitute_then_reverse_01_04,6309
corrupt_component_strong,7,K00_shortcut_for_A02_substitute,4563
corrupt_component_strong,7,K01_shortcut_for_A05_substitute,3750
corrupt_component_strong,7,K02_shortcut_for_A03_copy,6933
corrupt_component_strong,7,S00_surface_rotate,22052
corrupt_component_strong,7,S01_surface_rotate,3301
corrupt_component_strong,7,S02_surface_rotate,3487
corrupt_component_strong,7,U00_unrelated_substitute,2384
corrupt_component_strong,7,U01_unrelated_substitute,2936
corrupt_component_strong,7,U02_unrelated_substitute,2776
