condition,seed,task_name,realized_sample_count
corrupt_component,0,A00_copy,2990
corrupt_component,0,A01_reverse,7856
corrupt_component,0,A02_substitute,2383
corrupt_component,0,A03_copy,2499
corrupt_component,0,A04_reverse,3227
corrupt_component,0,A05_substitute,4614
corrupt_component,0,A06_copy,69945
corrupt_component,0,A07_reverse,16437
corrupt_component,0,C00_reverse_then_substitute_04_03,3924
corrupt_component,0,C01_substitute_then_reverse_04_06,8996
corrupt_component,0,C02_copy_then_substitute_06_04,5694
corrupt_component,0,C03_reverse_then_substitute_07_02,4993
corrupt_component,0,C04_substitute_then_reverse_03_06,12858
corrupt_component,0,C05_copy_then_substitute_06_07,10779
corrupt_component,0,C06_reverse_then_substitute_05_07,34111
corrupt_component,0,C07_substitute_then_reverse_01_04,6250
corrupt_component,0,K00_shortcut_for_A02_substitute,4298
corrupt_component,0,K01_shortcut_for_A05_substitute,3876
corrupt_component,0,K02_shortcut_for_A03_copy,6960
corrupt_component,0,S00_surface_rotate,22249
corrupt_component,0,S01_surface_rotate,3326
corrupt_component,0,S02_surface_rotate,3608
corrupt_component,0,U00_unrelated_substitute,2486
corrupt_component,0,U01_unrelated_substitute,3006
corrupt_component,0,U02_unrelated_substitute,2747
