model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-160m,accuracy,all,24,0.24283854166666666,-0.009114583333333334,0.2451171875,-0.12024135166679165,-0.00022967456580589755,-0.12896189958820575,0.28779923368610055,-0.005972846394908781,0.31504202100044865,0.23216043772248826,0.20380812940250456,0.17178878157568153,-0.03724864372569699,-0.07069850655851317,-0.006116656057392572,,,
EleutherAI/pythia-160m,accuracy,atomic,12,0.25,-0.005208333333333333,0.2513020833333333,-0.38199748418291696,-0.005669467095138408,-0.491106312659842,0.3811258545363295,-0.013324272283470417,0.5054055625027248,0.1636363636363636,0.6197506830096351,-0.017954739285163536,,,,,,
EleutherAI/pythia-160m,accuracy,composite,10,0.2390625,-0.015625,0.24296875,-0.7169811320754718,-0.29467229426311753,-0.43968116577231053,0.7680288520687637,0.253125,0.4907781433352648,,,,,,,,,
EleutherAI/pythia-160m,accuracy,true_atomic_composite,22,0.2450284090909091,-0.009943181818181818,0.24751420454545456,-0.15017776372569475,-0.004995409443896363,-0.1607042490146633,0.2061513478211387,-0.010002197956273369,0.22200171101402458,0.1704477140128594,0.2292786199293394,0.08527653343983148,-0.1173521111734685,-0.06716349902631696,-0.09373956108769442,,,
EleutherAI/pythia-160m,mean_correct_margin,all,24,-1.6106718340112518,-1.151216299816345,-0.954773849361421,-0.07417148148172954,-0.1815019782141146,-0.20680754248435176,0.06240496783947353,0.13004671619694483,0.35828306710634794,0.13697551367156943,0.024692864709500616,0.11461216450070097,-0.29302449392033264,-0.23197772435359668,0.03662806174004158,,,
EleutherAI/pythia-160m,mean_correct_margin,atomic,12,-1.583398090985914,-1.1529864454641938,-0.9458246579160914,-0.6466794458573009,-0.6608145157121053,-0.5371326544825669,0.5801630249353875,0.5908408720200878,0.5054180953424848,-0.035657479116033466,-0.07131495823206693,-0.017828739558016733,,,,,,
EleutherAI/pythia-160m,mean_correct_margin,composite,10,-1.693314748443663,-1.2252682754769921,-0.9474258487578482,-0.7346938883551641,-0.956954224328155,-0.567998636375421,0.7139306476801298,0.947804480540862,0.5785300076028639,,,,,,,,,
EleutherAI/pythia-160m,mean_correct_margin,true_atomic_composite,22,-1.6333602080121636,-1.1858418227427385,-0.9465524719350717,-0.11784770643046465,-0.2192647230220664,-0.23002965774408002,0.15031351578928503,0.2541149248060366,0.27396765330650824,0.23323646082390911,0.152912679672818,0.04819426869065469,-0.23022178522758166,-0.1582774773439624,-0.04316658473017157,,,
EleutherAI/pythia-160m,mean_correct_mrr,all,24,0.5192057291666666,-0.002875434027777781,0.5209825303819445,-0.20449680789963934,-0.12391000435771286,-0.13525387799609503,0.35974870873541165,0.041894244143982226,0.3425727255523547,0.1319079432393412,0.0037272248618114134,0.17052053742787215,0.018321998688918536,0.024418707826694388,0.03662806174004158,,,
EleutherAI/pythia-160m,mean_correct_mrr,atomic,12,0.5228949652777778,-0.0034722222222222238,0.5245496961805556,-0.5203743591725197,-0.04240520956441317,-0.45585600281744165,0.5348281873006977,-0.042711388338801524,0.4982995306193512,0.04464997664806832,0.3030885724862844,0.0534862186740502,,,,,,
EleutherAI/pythia-160m,mean_correct_mrr,composite,10,0.51796875,-0.004166666666666674,0.5209635416666667,-0.567998636375421,-0.3951294861742059,-0.38895558795273394,0.5908391567007971,0.3508107492910983,0.44928394207456446,,,,,,,,,
EleutherAI/pythia-160m,mean_correct_mrr,true_atomic_composite,22,0.5206557765151515,-0.003787878787878792,0.5229196259469697,-0.23157689398867662,-0.14107730240954658,-0.16430689838862855,0.28774347388715954,0.10550307145964911,0.23539663793416335,0.06965328469237785,0.04878925966214426,0.07734882629364334,-0.050389476111660586,0.057555446306895415,-0.07194430788361927,,,
EleutherAI/pythia-160m,mean_logprob_correct,all,24,-4.0977885647056,7.23735005237783,-6.247399653346899,-0.49476741176636047,-0.4581179738577413,-0.501748257082288,0.2858409366073787,0.24394669246339654,0.3054788635498704,-0.47661887920413454,-0.4426079523401053,-0.47615297609640805,0.18314030870020792,0.1587216008735135,0.20755901652690228,,,
EleutherAI/pythia-160m,mean_logprob_correct,atomic,12,-4.240788535680622,7.074025110496829,-6.316144468068766,-0.48059237506334923,-0.4487884678900394,-0.5654027941921757,0.29186115364847715,0.27406474184064317,0.3737246479645134,-0.3030885724862844,-0.28525983292826773,-0.28525983292826773,,,,,,
EleutherAI/pythia-160m,mean_logprob_correct,composite,10,-4.055888266116381,7.273187113553286,-6.2364874958992,-0.6482593132545565,-0.75321558301958,-0.45686846838892553,0.6339211785435636,0.7200852222290964,0.44928394207456446,,,,,,,,,
EleutherAI/pythia-160m,mean_logprob_correct,true_atomic_composite,22,-4.1567429586059665,7.1645532937043095,-6.279936753446236,-0.5682752382199809,-0.5263486503552963,-0.5779070219186246,0.5303514613697414,0.48951156274019997,0.5416958776557254,-0.4075688154703515,-0.3665144384375715,-0.4158986890712053,0.35972153941809637,0.3309438162646487,0.3884992625715441,,,
EleutherAI/pythia-160m,mean_logprob_margin,all,24,1.9498525455128402,1.772382920064653,1.0161557169049047,0.2971222287591636,0.3219914901971553,0.4576816710254958,-0.10953599250145353,-0.14837544800993704,-0.4342163846173158,0.3196095319003287,0.3349843344553008,0.42723314978513327,-0.10988418522012473,-0.06104676956673597,-0.6104676956673596,,,
EleutherAI/pythia-160m,mean_logprob_margin,atomic,12,2.1158579954256616,1.9060204879691203,1.0912575853290036,0.08481041912882634,0.3215728391967999,-0.19435721050356036,-0.0035592823615667943,-0.2384719182249752,0.26694617711750956,0.035657479116033466,0.24960235381223425,0.017828739558016733,,,,,,
EleutherAI/pythia-160m,mean_logprob_margin,composite,10,1.8531071668490768,1.7373556395992638,0.9009829311165959,0.5000857559392293,0.5556508399324771,0.43217287550303773,-0.5169842621131974,-0.5969937312497637,-0.4123564947807646,,,,,,,,,
EleutherAI/pythia-160m,mean_logprob_margin,true_atomic_composite,22,1.996425800618123,1.8293546478010037,1.0047691061415456,0.30821707835659984,0.3495770907095994,0.4515606828128861,-0.30232869402146767,-0.3647229835943784,-0.4152056360670062,0.21657671362220135,0.23978136151029436,0.5235920549108165,-0.24461064680430558,-0.20144406207413398,-0.5755544630689542,,,
