model_name,metric,target_summary,slice_id,component_ids,observed,predicted,residual,n_atomic_fit,residual_z,residual_direction,metric_direction,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids_meta,control_type,kind
EleutherAI/pythia-160m,accuracy,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,0.25,0.3613649318718752,-0.1113649318718752,12,-0.46345211556143373,under,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,0.21875,0.314997287236965,-0.096247287236965,12,0.2781379745442837,under,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,0.203125,0.3223923136091424,-0.1192673136091423,12,-0.851100332338326,under,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_add_then_equals,arith_add_small;arith_equals,0.265625,0.3519724190978518,-0.0863474190978518,12,0.7637720982864239,under,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_add_then_even,arith_add_small;arith_even,0.203125,0.3309879951651008,-0.1278629951651008,12,-1.272758098051588,under,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,0.234375,0.3425799063238284,-0.1082049063238284,12,-0.30843830967391916,under,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,0.234375,0.3519724190978518,-0.1175974190978518,12,-0.7691843162523769,under,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,0.296875,0.3519724190978518,-0.0550974190978518,12,2.296728512825225,under,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,0.25,0.335981711169716,-0.0859817111697159,12,0.7817117563435002,under,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-160m,accuracy,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,0.234375,0.3455761359265974,-0.1112011359265974,12,-0.4554171701217844,under,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,-1.3448019288480282,-1.403787461878678,0.0589855330306496,12,2.0066343014483947,over,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,-1.8934087865054607,-1.7311661172282409,-0.1622426692772198,12,-0.09613845496547829,under,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,-1.9469537772238248,-1.676912809392792,-0.2700409678310334,12,-1.1207606460877402,under,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_add_then_equals,arith_add_small;arith_equals,-1.789086339995265,-1.4598995780509956,-0.3291867619442694,12,-1.6829410698327134,under,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,-1.7825937028974297,-1.597856358060704,-0.1847373448367255,12,-0.30995021331024597,under,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,-1.6198568306863308,-1.5160116942233133,-0.1038451364630175,12,0.4589297495512373,under,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,-1.658370042219758,-1.4598995780509956,-0.1984704641687624,12,-0.44048343145664093,under,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,-1.4896879363805056,-1.4598995780509956,-0.0297883583295099,12,1.1628389883480807,under,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,-1.755379680544138,-1.5932093372185323,-0.1621703433256056,12,-0.09545099722252545,under,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-160m,mean_correct_margin,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,-1.65300845913589,-1.5132234817180104,-0.1397849774178796,12,0.11732177352763373,under,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-160m,mean_correct_mrr,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,0.5182291666666666,0.7405342669473285,-0.2223051002806618,12,-1.1711667094876697,under,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
