condition,seed,task_name,realized_sample_count
upweight_same_operation_unrelated,7,A00_copy,2809
upweight_same_operation_unrelated,7,A01_reverse,7691
upweight_same_operation_unrelated,7,A02_substitute,2496
upweight_same_operation_unrelated,7,A03_copy,2510
upweight_same_operation_unrelated,7,A04_reverse,3115
upweight_same_operation_unrelated,7,A05_substitute,4683
upweight_same_operation_unrelated,7,A06_copy,68823
upweight_same_operation_unrelated,7,A07_reverse,16108
upweight_same_operation_unrelated,7,C00_reverse_then_substitute_04_03,4018
upweight_same_operation_unrelated,7,C01_substitute_then_reverse_04_06,9061
upweight_same_operation_unrelated,7,C02_copy_then_substitute_06_04,5578
upweight_same_operation_unrelated,7,C03_reverse_then_substitute_07_02,5092
upweight_same_operation_unrelated,7,C04_substitute_then_reverse_03_06,12854
upweight_same_operation_unrelated,7,C05_copy_then_substitute_06_07,10647
upweight_same_operation_unrelated,7,C06_reverse_then_substitute_05_07,33782
upweight_same_operation_unrelated,7,C07_substitute_then_reverse_01_04,6142
upweight_same_operation_unrelated,7,K00_shortcut_for_A02_substitute,4443
upweight_same_operation_unrelated,7,K01_shortcut_for_A05_substitute,3919
upweight_same_operation_unrelated,7,K02_shortcut_for_A03_copy,6830
upweight_same_operation_unrelated,7,S00_surface_rotate,21674
upweight_same_operation_unrelated,7,S01_surface_rotate,3358
upweight_same_operation_unrelated,7,S02_surface_rotate,3514
upweight_same_operation_unrelated,7,U00_unrelated_substitute,2428
upweight_same_operation_unrelated,7,U01_unrelated_substitute,5827
upweight_same_operation_unrelated,7,U02_unrelated_substitute,2710
