condition,seed,task_name,realized_sample_count
upweight_surface_control,9,A00_copy,2883
upweight_surface_control,9,A01_reverse,7649
upweight_surface_control,9,A02_substitute,2348
upweight_surface_control,9,A03_copy,2508
upweight_surface_control,9,A04_reverse,3124
upweight_surface_control,9,A05_substitute,4577
upweight_surface_control,9,A06_copy,69086
upweight_surface_control,9,A07_reverse,15978
upweight_surface_control,9,C00_reverse_then_substitute_04_03,4098
upweight_surface_control,9,C01_substitute_then_reverse_04_06,9089
upweight_surface_control,9,C02_copy_then_substitute_06_04,5310
upweight_surface_control,9,C03_reverse_then_substitute_07_02,5101
upweight_surface_control,9,C04_substitute_then_reverse_03_06,12823
upweight_surface_control,9,C05_copy_then_substitute_06_07,10451
upweight_surface_control,9,C06_reverse_then_substitute_05_07,33401
upweight_surface_control,9,C07_substitute_then_reverse_01_04,6079
upweight_surface_control,9,K00_shortcut_for_A02_substitute,4344
upweight_surface_control,9,K01_shortcut_for_A05_substitute,3837
upweight_surface_control,9,K02_shortcut_for_A03_copy,6878
upweight_surface_control,9,S00_surface_rotate,21927
upweight_surface_control,9,S01_surface_rotate,3370
upweight_surface_control,9,S02_surface_rotate,6975
upweight_surface_control,9,U00_unrelated_substitute,2477
upweight_surface_control,9,U01_unrelated_substitute,3039
upweight_surface_control,9,U02_unrelated_substitute,2760
