condition,seed,task_name,realized_sample_count
baseline,2,A00_copy,2806
baseline,2,A01_reverse,7970
baseline,2,A02_substitute,2411
baseline,2,A03_copy,2621
baseline,2,A04_reverse,3185
baseline,2,A05_substitute,4657
baseline,2,A06_copy,69987
baseline,2,A07_reverse,16170
baseline,2,C00_reverse_then_substitute_04_03,4157
baseline,2,C01_substitute_then_reverse_04_06,9204
baseline,2,C02_copy_then_substitute_06_04,5615
baseline,2,C03_reverse_then_substitute_07_02,5077
baseline,2,C04_substitute_then_reverse_03_06,12947
baseline,2,C05_copy_then_substitute_06_07,10610
baseline,2,C06_reverse_then_substitute_05_07,33941
baseline,2,C07_substitute_then_reverse_01_04,6167
baseline,2,K00_shortcut_for_A02_substitute,4380
baseline,2,K01_shortcut_for_A05_substitute,3927
baseline,2,K02_shortcut_for_A03_copy,6973
baseline,2,S00_surface_rotate,22232
baseline,2,S01_surface_rotate,3355
baseline,2,S02_surface_rotate,3652
baseline,2,U00_unrelated_substitute,2417
baseline,2,U01_unrelated_substitute,3014
baseline,2,U02_unrelated_substitute,2637
