condition,seed,data_seen,task_i,task_j,linear_cka
upweight_U_matched,0,20096,D_eq45,B_bit1,0.3566480278968811
upweight_U_matched,0,20096,D_eq45,C_xor23,0.8578554391860962
upweight_U_matched,0,20096,D_eq45,D_eq45,1.0
upweight_U_matched,0,20096,D_eq45,AB_and,0.6297329664230347
upweight_U_matched,0,20096,D_eq45,AC_xor,0.8296586275100708
upweight_U_matched,0,20096,D_eq45,A_shortcut_bit6,0.2768789827823639
upweight_U_matched,0,20096,D_eq45,surface_control_78,0.8386034965515137
upweight_U_matched,0,20096,D_eq45,U_unrelated_xor910,0.7971122860908508
upweight_U_matched,0,20096,AB_and,A_bit0,0.5750428438186646
upweight_U_matched,0,20096,AB_and,B_bit1,0.5579306483268738
upweight_U_matched,0,20096,AB_and,C_xor23,0.6614828705787659
upweight_U_matched,0,20096,AB_and,D_eq45,0.6297329068183899
upweight_U_matched,0,20096,AB_and,AB_and,1.0
upweight_U_matched,0,20096,AB_and,AC_xor,0.7652014493942261
upweight_U_matched,0,20096,AB_and,A_shortcut_bit6,0.16245688498020172
upweight_U_matched,0,20096,AB_and,surface_control_78,0.6182345151901245
upweight_U_matched,0,20096,AB_and,U_unrelated_xor910,0.5494014024734497
upweight_U_matched,0,20096,AC_xor,A_bit0,0.609829306602478
upweight_U_matched,0,20096,AC_xor,B_bit1,0.4745342433452606
upweight_U_matched,0,20096,AC_xor,C_xor23,0.8906360268592834
upweight_U_matched,0,20096,AC_xor,D_eq45,0.8296583294868469
upweight_U_matched,0,20096,AC_xor,AB_and,0.7652014493942261
upweight_U_matched,0,20096,AC_xor,AC_xor,1.0
upweight_U_matched,0,20096,AC_xor,A_shortcut_bit6,0.27593618631362915
upweight_U_matched,0,20096,AC_xor,surface_control_78,0.8527870774269104
upweight_U_matched,0,20096,AC_xor,U_unrelated_xor910,0.781741201877594
upweight_U_matched,0,20096,A_shortcut_bit6,A_bit0,0.12022745609283447
upweight_U_matched,0,20096,A_shortcut_bit6,B_bit1,0.12165657430887222
upweight_U_matched,0,20096,A_shortcut_bit6,C_xor23,0.35553547739982605
upweight_U_matched,0,20096,A_shortcut_bit6,D_eq45,0.2768790125846863
upweight_U_matched,0,20096,A_shortcut_bit6,AB_and,0.16245681047439575
upweight_U_matched,0,20096,A_shortcut_bit6,AC_xor,0.2759362459182739
upweight_U_matched,0,20096,A_shortcut_bit6,A_shortcut_bit6,1.0
upweight_U_matched,0,20096,A_shortcut_bit6,surface_control_78,0.27851343154907227
upweight_U_matched,0,20096,A_shortcut_bit6,U_unrelated_xor910,0.2654465138912201
upweight_U_matched,0,20096,surface_control_78,A_bit0,0.4725658595561981
upweight_U_matched,0,20096,surface_control_78,B_bit1,0.47883203625679016
upweight_U_matched,0,20096,surface_control_78,C_xor23,0.8839858770370483
upweight_U_matched,0,20096,surface_control_78,D_eq45,0.838603138923645
upweight_U_matched,0,20096,surface_control_78,AB_and,0.6182345747947693
upweight_U_matched,0,20096,surface_control_78,AC_xor,0.8527873158454895
upweight_U_matched,0,20096,surface_control_78,A_shortcut_bit6,0.2785133719444275
upweight_U_matched,0,20096,surface_control_78,surface_control_78,1.0
upweight_U_matched,0,20096,surface_control_78,U_unrelated_xor910,0.8274038434028625
upweight_U_matched,0,20096,U_unrelated_xor910,A_bit0,0.4337840676307678
upweight_U_matched,0,20096,U_unrelated_xor910,B_bit1,0.36300647258758545
upweight_U_matched,0,20096,U_unrelated_xor910,C_xor23,0.7921501994132996
upweight_U_matched,0,20096,U_unrelated_xor910,D_eq45,0.7971128225326538
upweight_U_matched,0,20096,U_unrelated_xor910,AB_and,0.5494011640548706
upweight_U_matched,0,20096,U_unrelated_xor910,AC_xor,0.7817416191101074
upweight_U_matched,0,20096,U_unrelated_xor910,A_shortcut_bit6,0.2654466927051544
upweight_U_matched,0,20096,U_unrelated_xor910,surface_control_78,0.8274040222167969
upweight_U_matched,0,20096,U_unrelated_xor910,U_unrelated_xor910,1.0
corrupt_A,0,20096,A_bit0,A_bit0,1.0
corrupt_A,0,20096,A_bit0,B_bit1,0.43494391441345215
corrupt_A,0,20096,A_bit0,C_xor23,0.7250257730484009
corrupt_A,0,20096,A_bit0,D_eq45,0.7005907297134399
corrupt_A,0,20096,A_bit0,AB_and,0.6150373220443726
corrupt_A,0,20096,A_bit0,AC_xor,0.68385910987854
corrupt_A,0,20096,A_bit0,A_shortcut_bit6,0.3038507103919983
corrupt_A,0,20096,A_bit0,surface_control_78,0.6731994152069092
corrupt_A,0,20096,A_bit0,U_unrelated_xor910,0.6792870163917542
corrupt_A,0,20096,B_bit1,A_bit0,0.4349439740180969
corrupt_A,0,20096,B_bit1,B_bit1,1.0
corrupt_A,0,20096,B_bit1,C_xor23,0.5712249875068665
corrupt_A,0,20096,B_bit1,D_eq45,0.5560656785964966
corrupt_A,0,20096,B_bit1,AB_and,0.6648881435394287
corrupt_A,0,20096,B_bit1,AC_xor,0.6413555145263672
corrupt_A,0,20096,B_bit1,A_shortcut_bit6,0.12776891887187958
corrupt_A,0,20096,B_bit1,surface_control_78,0.6440970301628113
corrupt_A,0,20096,B_bit1,U_unrelated_xor910,0.6871602535247803
corrupt_A,0,20096,C_xor23,A_bit0,0.7250261306762695
corrupt_A,0,20096,C_xor23,B_bit1,0.5712250471115112
corrupt_A,0,20096,C_xor23,C_xor23,1.0
corrupt_A,0,20096,C_xor23,D_eq45,0.8750892877578735
corrupt_A,0,20096,C_xor23,AB_and,0.5930348634719849
corrupt_A,0,20096,C_xor23,AC_xor,0.9015530943870544
corrupt_A,0,20096,C_xor23,A_shortcut_bit6,0.44491803646087646
corrupt_A,0,20096,C_xor23,surface_control_78,0.8774290084838867
corrupt_A,0,20096,C_xor23,U_unrelated_xor910,0.8849110007286072
corrupt_A,0,20096,D_eq45,A_bit0,0.7005906105041504
corrupt_A,0,20096,D_eq45,B_bit1,0.5560659766197205
corrupt_A,0,20096,D_eq45,C_xor23,0.8750888705253601
corrupt_A,0,20096,D_eq45,D_eq45,1.0
corrupt_A,0,20096,D_eq45,AB_and,0.6088094115257263
corrupt_A,0,20096,D_eq45,AC_xor,0.8832687139511108
corrupt_A,0,20096,D_eq45,A_shortcut_bit6,0.43345585465431213
corrupt_A,0,20096,D_eq45,surface_control_78,0.8921894431114197
corrupt_A,0,20096,D_eq45,U_unrelated_xor910,0.8791410326957703
corrupt_A,0,20096,AB_and,A_bit0,0.6150374412536621
corrupt_A,0,20096,AB_and,B_bit1,0.6648882627487183
corrupt_A,0,20096,AB_and,C_xor23,0.5930349230766296
corrupt_A,0,20096,AB_and,D_eq45,0.6088092923164368
corrupt_A,0,20096,AB_and,AB_and,1.0
corrupt_A,0,20096,AB_and,AC_xor,0.6702593564987183
corrupt_A,0,20096,AB_and,A_shortcut_bit6,0.16291770339012146
corrupt_A,0,20096,AB_and,surface_control_78,0.6162819862365723
corrupt_A,0,20096,AB_and,U_unrelated_xor910,0.7005583047866821
corrupt_A,0,20096,AC_xor,A_bit0,0.6838591694831848
corrupt_A,0,20096,AC_xor,B_bit1,0.6413559317588806
corrupt_A,0,20096,AC_xor,C_xor23,0.9015529155731201
corrupt_A,0,20096,AC_xor,D_eq45,0.8832688331604004
corrupt_A,0,20096,AC_xor,AB_and,0.6702593564987183
corrupt_A,0,20096,AC_xor,AC_xor,1.0
corrupt_A,0,20096,AC_xor,A_shortcut_bit6,0.5224170088768005
corrupt_A,0,20096,AC_xor,surface_control_78,0.896254301071167
corrupt_A,0,20096,AC_xor,U_unrelated_xor910,0.9202039241790771
corrupt_A,0,20096,A_shortcut_bit6,A_bit0,0.3038506805896759
corrupt_A,0,20096,A_shortcut_bit6,B_bit1,0.12776891887187958
corrupt_A,0,20096,A_shortcut_bit6,C_xor23,0.4449178874492645
corrupt_A,0,20096,A_shortcut_bit6,D_eq45,0.4334558844566345
corrupt_A,0,20096,A_shortcut_bit6,AB_and,0.1629176288843155
corrupt_A,0,20096,A_shortcut_bit6,AC_xor,0.5224170088768005
corrupt_A,0,20096,A_shortcut_bit6,A_shortcut_bit6,1.0
corrupt_A,0,20096,A_shortcut_bit6,surface_control_78,0.4468928277492523
corrupt_A,0,20096,A_shortcut_bit6,U_unrelated_xor910,0.4317588806152344
corrupt_A,0,20096,surface_control_78,A_bit0,0.6731995344161987
corrupt_A,0,20096,surface_control_78,B_bit1,0.6440970301628113
corrupt_A,0,20096,surface_control_78,C_xor23,0.8774290084838867
corrupt_A,0,20096,surface_control_78,D_eq45,0.8921892642974854
corrupt_A,0,20096,surface_control_78,AB_and,0.6162821650505066
corrupt_A,0,20096,surface_control_78,AC_xor,0.89625483751297
corrupt_A,0,20096,surface_control_78,A_shortcut_bit6,0.4468926191329956
corrupt_A,0,20096,surface_control_78,surface_control_78,1.0
corrupt_A,0,20096,surface_control_78,U_unrelated_xor910,0.8862758278846741
corrupt_A,0,20096,U_unrelated_xor910,A_bit0,0.679287314414978
corrupt_A,0,20096,U_unrelated_xor910,B_bit1,0.6871601939201355
corrupt_A,0,20096,U_unrelated_xor910,C_xor23,0.8849110007286072
corrupt_A,0,20096,U_unrelated_xor910,D_eq45,0.8791412115097046
corrupt_A,0,20096,U_unrelated_xor910,AB_and,0.7005584239959717
corrupt_A,0,20096,U_unrelated_xor910,AC_xor,0.9202039241790771
corrupt_A,0,20096,U_unrelated_xor910,A_shortcut_bit6,0.43175897002220154
corrupt_A,0,20096,U_unrelated_xor910,surface_control_78,0.8862760663032532
corrupt_A,0,20096,U_unrelated_xor910,U_unrelated_xor910,1.0
corrupt_U_matched,0,20096,A_bit0,A_bit0,1.0
corrupt_U_matched,0,20096,A_bit0,B_bit1,0.10576625913381577
corrupt_U_matched,0,20096,A_bit0,C_xor23,0.6983555555343628
corrupt_U_matched,0,20096,A_bit0,D_eq45,0.8062156438827515
corrupt_U_matched,0,20096,A_bit0,AB_and,0.6030189394950867
corrupt_U_matched,0,20096,A_bit0,AC_xor,0.7559891939163208
corrupt_U_matched,0,20096,A_bit0,A_shortcut_bit6,0.14696021378040314
corrupt_U_matched,0,20096,A_bit0,surface_control_78,0.7771915197372437
corrupt_U_matched,0,20096,A_bit0,U_unrelated_xor910,0.7253076434135437
corrupt_U_matched,0,20096,B_bit1,A_bit0,0.10576629638671875
corrupt_U_matched,0,20096,B_bit1,B_bit1,1.0
corrupt_U_matched,0,20096,B_bit1,C_xor23,0.309817910194397
corrupt_U_matched,0,20096,B_bit1,D_eq45,0.30671045184135437
corrupt_U_matched,0,20096,B_bit1,AB_and,0.6000221371650696
corrupt_U_matched,0,20096,B_bit1,AC_xor,0.38366663455963135
corrupt_U_matched,0,20096,B_bit1,A_shortcut_bit6,0.0867338478565216
corrupt_U_matched,0,20096,B_bit1,surface_control_78,0.3570793569087982
corrupt_U_matched,0,20096,B_bit1,U_unrelated_xor910,0.48150426149368286
corrupt_U_matched,0,20096,C_xor23,A_bit0,0.6983552575111389
corrupt_U_matched,0,20096,C_xor23,B_bit1,0.3098180294036865
corrupt_U_matched,0,20096,C_xor23,C_xor23,1.0
corrupt_U_matched,0,20096,C_xor23,D_eq45,0.8772069215774536
corrupt_U_matched,0,20096,C_xor23,AB_and,0.6329367756843567
corrupt_U_matched,0,20096,C_xor23,AC_xor,0.8895625472068787
corrupt_U_matched,0,20096,C_xor23,A_shortcut_bit6,0.28637591004371643
corrupt_U_matched,0,20096,C_xor23,surface_control_78,0.825925350189209
corrupt_U_matched,0,20096,C_xor23,U_unrelated_xor910,0.8272475600242615
corrupt_U_matched,0,20096,D_eq45,A_bit0,0.8062156438827515
corrupt_U_matched,0,20096,D_eq45,B_bit1,0.30671054124832153
corrupt_U_matched,0,20096,D_eq45,C_xor23,0.8772063851356506
corrupt_U_matched,0,20096,D_eq45,D_eq45,1.0
corrupt_U_matched,0,20096,D_eq45,AB_and,0.6882240772247314
corrupt_U_matched,0,20096,D_eq45,AC_xor,0.9235073924064636
corrupt_U_matched,0,20096,D_eq45,A_shortcut_bit6,0.341232568025589
corrupt_U_matched,0,20096,D_eq45,surface_control_78,0.9450567960739136
corrupt_U_matched,0,20096,D_eq45,U_unrelated_xor910,0.8959593772888184
corrupt_U_matched,0,20096,AB_and,A_bit0,0.6030189394950867
corrupt_U_matched,0,20096,AB_and,B_bit1,0.6000221967697144
corrupt_U_matched,0,20096,AB_and,C_xor23,0.6329371333122253
corrupt_U_matched,0,20096,AB_and,D_eq45,0.6882240772247314
corrupt_U_matched,0,20096,AB_and,AB_and,1.0
corrupt_U_matched,0,20096,AB_and,AC_xor,0.6899574398994446
corrupt_U_matched,0,20096,AB_and,A_shortcut_bit6,0.1470695436000824
corrupt_U_matched,0,20096,AB_and,surface_control_78,0.6937684416770935
corrupt_U_matched,0,20096,AB_and,U_unrelated_xor910,0.797598123550415
corrupt_U_matched,0,20096,AC_xor,A_bit0,0.7559891939163208
corrupt_U_matched,0,20096,AC_xor,B_bit1,0.38366633653640747
corrupt_U_matched,0,20096,AC_xor,C_xor23,0.8895621299743652
corrupt_U_matched,0,20096,AC_xor,D_eq45,0.923507809638977
corrupt_U_matched,0,20096,AC_xor,AB_and,0.6899572610855103
corrupt_U_matched,0,20096,AC_xor,AC_xor,1.0
corrupt_U_matched,0,20096,AC_xor,A_shortcut_bit6,0.29616889357566833
corrupt_U_matched,0,20096,AC_xor,surface_control_78,0.9162855744361877
corrupt_U_matched,0,20096,AC_xor,U_unrelated_xor910,0.9354556798934937
corrupt_U_matched,0,20096,A_shortcut_bit6,A_bit0,0.14696022868156433
corrupt_U_matched,0,20096,A_shortcut_bit6,B_bit1,0.0867338478565216
corrupt_U_matched,0,20096,A_shortcut_bit6,C_xor23,0.28637585043907166
corrupt_U_matched,0,20096,A_shortcut_bit6,D_eq45,0.341232568025589
corrupt_U_matched,0,20096,A_shortcut_bit6,AB_and,0.1470695286989212
corrupt_U_matched,0,20096,A_shortcut_bit6,AC_xor,0.29616889357566833
corrupt_U_matched,0,20096,A_shortcut_bit6,A_shortcut_bit6,1.0
corrupt_U_matched,0,20096,A_shortcut_bit6,surface_control_78,0.3268320858478546
corrupt_U_matched,0,20096,A_shortcut_bit6,U_unrelated_xor910,0.3040674924850464
corrupt_U_matched,0,20096,surface_control_78,A_bit0,0.7771918773651123
corrupt_U_matched,0,20096,surface_control_78,B_bit1,0.35707956552505493
corrupt_U_matched,0,20096,surface_control_78,C_xor23,0.8259251117706299
corrupt_U_matched,0,20096,surface_control_78,D_eq45,0.9450565576553345
corrupt_U_matched,0,20096,surface_control_78,AB_and,0.6937680244445801
corrupt_U_matched,0,20096,surface_control_78,AC_xor,0.9162846803665161
corrupt_U_matched,0,20096,surface_control_78,A_shortcut_bit6,0.32683196663856506
corrupt_U_matched,0,20096,surface_control_78,surface_control_78,1.0
corrupt_U_matched,0,20096,surface_control_78,U_unrelated_xor910,0.9086729884147644
corrupt_U_matched,0,20096,U_unrelated_xor910,A_bit0,0.7253074645996094
corrupt_U_matched,0,20096,U_unrelated_xor910,B_bit1,0.48150426149368286
corrupt_U_matched,0,20096,U_unrelated_xor910,C_xor23,0.8272479176521301
corrupt_U_matched,0,20096,U_unrelated_xor910,D_eq45,0.8959593772888184
corrupt_U_matched,0,20096,U_unrelated_xor910,AB_and,0.7975980043411255
