model_name,metric,target_summary,slice_id,component_ids,observed,predicted,residual,n_atomic_fit,residual_z,residual_direction,metric_direction,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids_meta,control_type,kind
EleutherAI/pythia-70m,accuracy,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,0.25,0.1319868242129562,0.1180131757870437,12,-0.9049612967548765,over,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,0.21875,0.083743252431186,0.1350067475688139,12,-0.2555190627554894,over,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,0.25,0.0906656914455258,0.1593343085544741,12,0.6742057624417778,over,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_add_then_equals,arith_add_small;arith_equals,0.296875,0.1183554475028853,0.1785195524971146,12,1.4074069897021801,over,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_add_then_even,arith_add_small;arith_even,0.203125,0.0926631778473719,0.110461822152628,12,-1.1935508903396261,over,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,0.234375,0.1047240707928145,0.1296509292071855,12,-0.4602020267808758,over,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,0.234375,0.1183554475028853,0.1160195524971146,12,-0.9811514691207412,over,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,0.3125,0.1183554475028853,0.1941445524971146,12,2.0045466044079103,over,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,0.25,0.1094355220866994,0.1405644779133005,12,-0.04311964153660403,over,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,accuracy,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,0.25,0.114787477336411,0.135212522663589,12,-0.24765496926364713,over,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,-0.497247714549303,0.5860793342151531,-1.0833270487644562,12,0.5155625294425569,under,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,-0.4567813836038112,0.8734154872281792,-1.3301968708319905,12,-1.6228676929783765,under,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,-0.4729366414248943,0.8394720473779347,-1.312408688802829,12,-1.4687833025311805,under,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_add_then_equals,arith_add_small;arith_equals,-0.2529735639691353,0.7036982879769544,-0.9566718519460896,12,1.6126723277757617,under,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,-0.3302917629480362,0.8931512799920118,-1.223443042940048,12,-0.6981470851237552,under,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,-0.2759094201028347,0.8213172417387544,-1.0972266618415891,12,0.39516161354621404,under,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,-0.4711437113583088,0.7036982879769544,-1.1748419993352632,12,-0.2771562178915582,under,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,-0.309488296508789,0.7036982879769544,-1.0131865844857435,12,1.1231316821727895,under,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,-0.4772109761834144,0.6839624952131218,-1.1611734713965365,12,-0.15875700248570687,under,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_margin,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,-0.3801784329116344,0.6958039708714208,-1.0759824037830552,12,0.5791831480732273,under,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,0.5325520833333333,0.6292563480944267,-0.0967042647610934,12,-0.6524304018632312,under,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,0.5130208333333333,0.6002401710986571,-0.0872193377653238,12,-0.027412233957361566,under,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,0.5143229166666666,0.6047837487180188,-0.0904608320513521,12,-0.2410135427322599,under,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_add_then_equals,arith_add_small;arith_equals,0.5651041666666667,0.622958059195465,-0.0578538925287982,12,1.9076513453047115,under,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_add_then_even,arith_add_small;arith_even,0.5078125,0.609405726047561,-0.101593226047561,12,-0.9745930951125927,under,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,0.54296875,0.6166597702965034,-0.0736910202965034,12,0.8640489447087828,under,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,0.5208333333333334,0.622958059195465,-0.1021247258621316,12,-1.0096167743136437,under,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,0.5572916666666667,0.622958059195465,-0.0656663925287982,12,1.3928393241955903,under,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,0.5104166666666667,0.6137925042465611,-0.1033758375798943,12,-1.0920599553766477,under,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_correct_mrr,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,0.5299479166666667,0.6192918372159035,-0.0893439205492367,12,-0.1674136108533418,under,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,-4.653364632278681,-6.503364387844842,1.8499997555661607,12,0.5979590041015201,over,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,-4.621185854077339,-6.158474322893001,1.537288468815662,12,-1.1997442297378524,over,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,-4.730185307562351,-6.211693006863131,1.4815076993007796,12,-1.52041468197823,over,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_add_then_equals,arith_add_small;arith_equals,-4.51004932820797,-6.424567742743653,1.9145184145356835,12,0.9688615163764656,over,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_add_then_even,arith_add_small;arith_even,-4.568786047399044,-6.259548581404504,1.6907625340054595,12,-0.31745812433640225,over,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,-4.265342019498348,-6.345771097642464,2.080429078144116,12,1.922642684931745,over,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,-4.746614120900631,-6.424567742743653,1.677953621843022,12,-0.3910935311541629,over,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,-4.635209947824478,-6.424567742743653,1.7893577949191748,12,0.2493427136750516,over,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,-4.720660075545311,-6.32349348423215,1.6028334086868394,12,-0.8229418712664247,over,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_correct,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,-4.548943638801575,-6.384138039339051,1.8351944005374763,12,0.5128465193882912,over,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,0.6463947407901287,-0.5189815845957879,1.1653763253859166,12,0.9584137912345344,over,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,0.3693675994873047,-0.8459011523021105,1.2152687517894152,12,1.7278345913068502,over,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,0.3085746802389622,-0.8054966562967762,1.1140713365357384,12,0.16720902501299675,over,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_add_then_equals,arith_add_small;arith_equals,0.3618450239300728,-0.6438786722754353,1.005723696205508,12,-1.5036844175033133,over,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,0.2644825093448162,-0.8505056518816629,1.1149881612264791,12,0.1813479241992331,over,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,0.3410911597311497,-0.7687757599550817,1.1098669196862314,12,0.10237021060010693,over,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,0.529705036431551,-0.6438786722754353,1.1735837087069865,12,1.0849847338927758,over,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,0.4152774810791015,-0.6438786722754353,1.0591561533545368,12,-0.6796706965239586,over,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,0.3880042843520641,-0.639274172695883,1.0272784570479472,12,-1.1712756226567675,over,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-70m,mean_logprob_margin,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,0.4049377366900444,-0.6420368724436141,1.0469746091336585,12,-0.8675295395624542,over,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
