seed,data_seen,checkpoint_fraction,task_name,gradient_norm,gradient_noise_rms,gradient_snr,within_gradient_alignment,param_subset
0,24064,0.20053333333333334,A07_reverse,0.7286416888237,0.6125999093055725,1.4147319818661233,0.4489898383617401,last_block_ln_head
0,24064,0.20053333333333334,C06_reverse_then_substitute_02_00,1.7610143423080444,1.1424232721328735,2.3761381901806202,0.6065976619720459,last_block_ln_head
0,24064,0.20053333333333334,C07_substitute_then_reverse_04_03,0.7301552295684814,0.59214186668396,1.520473434219202,0.47099921107292175,last_block_ln_head
0,24064,0.20053333333333334,K00_shortcut_for_A00_copy,0.5700012445449829,0.43470123410224915,1.719371967193104,0.5106825828552246,last_block_ln_head
0,24064,0.20053333333333334,K01_shortcut_for_A07_reverse,0.5952305197715759,0.43313339352607727,1.8885437817488875,0.5389747619628906,last_block_ln_head
0,24064,0.20053333333333334,K02_shortcut_for_A04_reverse,0.5852354168891907,0.42887571454048157,1.8620796913879654,0.5351836085319519,last_block_ln_head
0,24064,0.20053333333333334,S00_surface_rotate,1.1677119731903076,1.031589388847351,1.2813205104226129,0.41626763343811035,last_block_ln_head
0,24064,0.20053333333333334,S01_surface_rotate,1.127328634262085,0.9994111061096191,1.2723680499738803,0.41410183906555176,last_block_ln_head
0,24064,0.20053333333333334,S02_surface_rotate,1.4781118631362915,1.1712571382522583,1.5926123773792167,0.4872913956642151,last_block_ln_head
0,24064,0.20053333333333334,U00_unrelated_substitute,2.1270670890808105,1.195776104927063,3.1641905753366597,0.6806012988090515,last_block_ln_head
0,24064,0.20053333333333334,U01_unrelated_substitute,1.8059011697769165,1.2331647872924805,2.144597259835659,0.576039731502533,last_block_ln_head
0,24064,0.20053333333333334,U02_unrelated_substitute,2.138134717941284,1.1946322917938232,3.20332935754976,0.6836581230163574,last_block_ln_head
0,48128,0.4010666666666667,A00_copy,0.5452790856361389,0.4591626524925232,1.4102775442000677,0.44791731238365173,last_block_ln_head
0,48128,0.4010666666666667,A02_substitute,1.6669589281082153,1.276802897453308,1.7045200195738517,0.5075732469558716,last_block_ln_head
0,48128,0.4010666666666667,A03_copy,0.5454195737838745,0.43523356318473816,1.5704231215470497,0.48172932863235474,last_block_ln_head
0,48128,0.4010666666666667,A04_reverse,0.8341195583343506,0.6219408512115479,1.7986987891893529,0.5237110257148743,last_block_ln_head
0,48128,0.4010666666666667,A06_copy,0.5725635886192322,0.44687286019325256,1.6416459626206843,0.4976491630077362,last_block_ln_head
0,48128,0.4010666666666667,A07_reverse,0.850349485874176,0.6443158984184265,1.741795789165177,0.5139521360397339,last_block_ln_head
0,48128,0.4010666666666667,C06_reverse_then_substitute_02_00,1.7038850784301758,1.2424458265304565,1.8807266684865964,0.5385339260101318,last_block_ln_head
0,48128,0.4010666666666667,C07_substitute_then_reverse_04_03,0.8420635461807251,0.6550816893577576,1.6523377231855345,0.499330997467041,last_block_ln_head
0,48128,0.4010666666666667,K00_shortcut_for_A00_copy,0.565949022769928,0.45967572927474976,1.5158334482217788,0.4717119336128235,last_block_ln_head
0,48128,0.4010666666666667,K01_shortcut_for_A07_reverse,0.5883611440658569,0.42920732498168945,1.879116544620471,0.5371847152709961,last_block_ln_head
0,48128,0.4010666666666667,K02_shortcut_for_A04_reverse,0.5564966797828674,0.4314592182636261,1.6635875909873599,0.50205397605896,last_block_ln_head
0,48128,0.4010666666666667,S00_surface_rotate,1.5616072416305542,1.124816656112671,1.9274369623814553,0.5448182225227356,last_block_ln_head
0,48128,0.4010666666666667,S01_surface_rotate,1.7201061248779297,1.0664573907852173,2.6014978289452686,0.6299418210983276,last_block_ln_head
0,48128,0.4010666666666667,S02_surface_rotate,1.6242351531982422,1.2721251249313354,1.6301897112033057,0.4939311444759369,last_block_ln_head
0,48128,0.4010666666666667,U00_unrelated_substitute,2.03120493888855,1.3439918756484985,2.284095112202433,0.5947790145874023,last_block_ln_head
0,48128,0.4010666666666667,U01_unrelated_substitute,1.7698887586593628,1.3815653324127197,1.6411530718216925,0.49538454413414,last_block_ln_head
0,48128,0.4010666666666667,U02_unrelated_substitute,2.060828924179077,1.3773479461669922,2.238703392861977,0.5888315439224243,last_block_ln_head
0,120064,1.0005333333333333,A00_copy,0.6494885683059692,0.43741071224212646,2.2047745016519733,0.5852805376052856,last_block_ln_head
0,120064,1.0005333333333333,A02_substitute,1.4379748106002808,1.2978546619415283,1.2275817357747745,0.40302371978759766,last_block_ln_head
0,120064,1.0005333333333333,A03_copy,0.6201221346855164,0.4050116539001465,2.3443336613736228,0.6031433343887329,last_block_ln_head
0,120064,1.0005333333333333,A04_reverse,0.9275768399238586,0.600793719291687,2.3836860874756516,0.6097552180290222,last_block_ln_head
0,120064,1.0005333333333333,A06_copy,0.6368736028671265,0.452987939119339,1.9766657503477874,0.5526410937309265,last_block_ln_head
0,120064,1.0005333333333333,A07_reverse,0.9522011876106262,0.6152113080024719,2.3955698599232296,0.6091935634613037,last_block_ln_head
0,120064,1.0005333333333333,C06_reverse_then_substitute_02_00,1.4975107908248901,1.239575743675232,1.4594653350899662,0.4582190215587616,last_block_ln_head
0,120064,1.0005333333333333,C07_substitute_then_reverse_04_03,0.9700618386268616,0.609988808631897,2.5290367568428462,0.6254464983940125,last_block_ln_head
0,120064,1.0005333333333333,K00_shortcut_for_A00_copy,0.6813751459121704,0.4424438774585724,2.3716805791020987,0.6052889823913574,last_block_ln_head
0,120064,1.0005333333333333,K01_shortcut_for_A07_reverse,0.6676609516143799,0.4278195798397064,2.4355140682388448,0.6161322593688965,last_block_ln_head
0,120064,1.0005333333333333,K02_shortcut_for_A04_reverse,0.6634089350700378,0.4247232675552368,2.439779042591037,0.6151754260063171,last_block_ln_head
0,120064,1.0005333333333333,S00_surface_rotate,2.258831262588501,1.5527716875076294,2.1161788651427043,0.5721830129623413,last_block_ln_head
0,120064,1.0005333333333333,S01_surface_rotate,2.0659372806549072,1.1350209712982178,3.313038241197837,0.6914584636688232,last_block_ln_head
0,120064,1.0005333333333333,S02_surface_rotate,1.8337417840957642,1.4794881343841553,1.5362198585787938,0.47421225905418396,last_block_ln_head
0,120064,1.0005333333333333,U00_unrelated_substitute,1.9964350461959839,1.575241208076477,1.6062615388298522,0.48915693163871765,last_block_ln_head
0,120064,1.0005333333333333,U01_unrelated_substitute,1.5550403594970703,1.393880844116211,1.2446063591494105,0.404815673828125,last_block_ln_head
0,120064,1.0005333333333333,U02_unrelated_substitute,1.9916027784347534,1.6275466680526733,1.4974024843503366,0.4656347632408142,last_block_ln_head
1,0,0.0,A00_copy,0.6810867786407471,0.7681605815887451,0.7861416958827794,0.2539188265800476,last_block_ln_head
1,0,0.0,A02_substitute,0.6521425247192383,0.77156662940979,0.7143945675680607,0.22287702560424805,last_block_ln_head
1,0,0.0,A03_copy,0.6688400506973267,0.7724732160568237,0.7496830525297525,0.23880557715892792,last_block_ln_head
1,0,0.0,A04_reverse,0.6389651298522949,0.7597643136978149,0.7072884404129763,0.21932896971702576,last_block_ln_head
1,0,0.0,A06_copy,0.647645890712738,0.8041130900382996,0.6486956178630847,0.1921703815460205,last_block_ln_head
1,0,0.0,A07_reverse,0.6812410354614258,0.7502686381340027,0.8244570718432039,0.26929527521133423,last_block_ln_head
1,0,0.0,C06_reverse_then_substitute_02_00,0.6755431294441223,0.7730539441108704,0.7636363205690132,0.24471578001976013,last_block_ln_head
1,0,0.0,C07_substitute_then_reverse_04_03,0.7056342959403992,0.7748184204101562,0.8293913219634165,0.27132219076156616,last_block_ln_head
1,0,0.0,K00_shortcut_for_A00_copy,0.6996957659721375,0.7912363409996033,0.78199872183738,0.25203007459640503,last_block_ln_head
1,0,0.0,K01_shortcut_for_A07_reverse,0.6739422678947449,0.7799528241157532,0.7466356124875263,0.2360706776380539,last_block_ln_head
1,0,0.0,K02_shortcut_for_A04_reverse,0.6804989576339722,0.7600882053375244,0.8015432513076737,0.25919783115386963,last_block_ln_head
1,0,0.0,S00_surface_rotate,0.6535840034484863,0.7792140245437622,0.7035408082868223,0.2173895537853241,last_block_ln_head
1,0,0.0,S01_surface_rotate,0.6596696972846985,0.7721669673919678,0.7298449828938389,0.23150476813316345,last_block_ln_head
1,0,0.0,S02_surface_rotate,0.6824055910110474,0.7971140146255493,0.7328992189498141,0.2302415370941162,last_block_ln_head
1,0,0.0,U00_unrelated_substitute,0.6585829854011536,0.7839817404747009,0.7056821351789443,0.21834544837474823,last_block_ln_head
1,0,0.0,U01_unrelated_substitute,0.6701679825782776,0.8308879137039185,0.6505526695053532,0.1918163001537323,last_block_ln_head
1,0,0.0,U02_unrelated_substitute,0.6520127058029175,0.7849461436271667,0.6899734378915592,0.2108342945575714,last_block_ln_head
1,6144,0.0512,A00_copy,0.5091253519058228,0.7621423602104187,0.4462489929048445,0.07801012694835663,last_block_ln_head
1,6144,0.0512,A02_substitute,0.49631619453430176,0.7406331896781921,0.4490663654633802,0.07803638279438019,last_block_ln_head
1,6144,0.0512,A03_copy,0.46465936303138733,0.752382755279541,0.3814096575932805,0.03438417613506317,last_block_ln_head
1,6144,0.0512,A04_reverse,0.4729812443256378,0.7423688173294067,0.4059274281696023,0.05358923226594925,last_block_ln_head
1,6144,0.0512,A06_copy,0.5220818519592285,0.7828286290168762,0.44477853533314443,0.07753276824951172,last_block_ln_head
1,6144,0.0512,A07_reverse,0.43715980648994446,0.7000734210014343,0.38993596631152083,0.03961634635925293,last_block_ln_head
1,6144,0.0512,C06_reverse_then_substitute_02_00,0.5339207649230957,0.7331858277320862,0.5303047108490416,0.129435732960701,last_block_ln_head
1,6144,0.0512,C07_substitute_then_reverse_04_03,0.5423188209533691,0.7508850693702698,0.5216298613269373,0.12604200839996338,last_block_ln_head
1,6144,0.0512,K00_shortcut_for_A00_copy,0.4685397744178772,0.7752571702003479,0.3652593561688108,0.02454562298953533,last_block_ln_head
1,6144,0.0512,K01_shortcut_for_A07_reverse,0.4892827868461609,0.7712481021881104,0.40246830482529217,0.048678137362003326,last_block_ln_head
1,6144,0.0512,K02_shortcut_for_A04_reverse,0.5333639979362488,0.722104549407959,0.5455659374939408,0.13739316165447235,last_block_ln_head
1,6144,0.0512,S00_surface_rotate,0.4518100917339325,0.7921092510223389,0.32534316762106713,-0.004651340655982494,last_block_ln_head
1,6144,0.0512,S01_surface_rotate,0.5316458344459534,0.7185602188110352,0.5474172405428136,0.14118438959121704,last_block_ln_head
1,6144,0.0512,S02_surface_rotate,0.47359704971313477,0.7729617357254028,0.3754066950205581,0.030512329190969467,last_block_ln_head
1,6144,0.0512,U00_unrelated_substitute,0.5147249698638916,0.7943323850631714,0.41990006964554416,0.06208060681819916,last_block_ln_head
1,6144,0.0512,U01_unrelated_substitute,0.4524790644645691,0.8356310129165649,0.2932026375651727,-0.02671828866004944,last_block_ln_head
1,6144,0.0512,U02_unrelated_substitute,0.49579572677612305,0.7793563604354858,0.4047001549117818,0.05094544589519501,last_block_ln_head
1,12032,0.10026666666666667,A00_copy,0.8978599309921265,0.6561798453330994,1.8722825679053918,0.5358313918113708,last_block_ln_head
1,12032,0.10026666666666667,A02_substitute,1.2059721946716309,0.8080511689186096,2.2273930027377538,0.5871467590332031,last_block_ln_head
1,12032,0.10026666666666667,A03_copy,0.899021565914154,0.6451997756958008,1.9415643124487787,0.547119677066803,last_block_ln_head
1,12032,0.10026666666666667,A04_reverse,0.6696143746376038,0.7617055177688599,0.7728146104358201,0.24782215058803558,last_block_ln_head
1,12032,0.10026666666666667,A06_copy,0.9079068303108215,0.6744177341461182,1.8122770660290015,0.5261984467506409,last_block_ln_head
1,12032,0.10026666666666667,A07_reverse,0.6781361699104309,0.7572973966598511,0.8018643568524679,0.26006293296813965,last_block_ln_head
1,12032,0.10026666666666667,C06_reverse_then_substitute_02_00,1.2282835245132446,0.8121556639671326,2.287276734440482,0.5951684713363647,last_block_ln_head
1,12032,0.10026666666666667,C07_substitute_then_reverse_04_03,0.6938425302505493,0.7586328387260437,0.8364857579418182,0.27423447370529175,last_block_ln_head
1,12032,0.10026666666666667,K00_shortcut_for_A00_copy,0.8880944848060608,0.6652330756187439,1.7822583176770819,0.5207809805870056,last_block_ln_head
1,12032,0.10026666666666667,K01_shortcut_for_A07_reverse,0.9035221934318542,0.6638954281806946,1.8521590494633562,0.5338304042816162,last_block_ln_head
1,12032,0.10026666666666667,K02_shortcut_for_A04_reverse,0.8994590044021606,0.6392249464988708,1.9799548715481805,0.5529447793960571,last_block_ln_head
1,12032,0.10026666666666667,S00_surface_rotate,0.6656253933906555,0.8143612742424011,0.6680754870676423,0.20036236941814423,last_block_ln_head
1,12032,0.10026666666666667,S01_surface_rotate,0.6727011799812317,0.809535026550293,0.6905149880376978,0.21397297084331512,last_block_ln_head
1,12032,0.10026666666666667,S02_surface_rotate,0.6088314056396484,0.8386070728302002,0.527080646726509,0.12715381383895874,last_block_ln_head
1,12032,0.10026666666666667,U00_unrelated_substitute,1.29867684841156,0.8675631880760193,2.240783868873774,0.5885899662971497,last_block_ln_head
1,12032,0.10026666666666667,U01_unrelated_substitute,1.2240097522735596,0.8888158798217773,1.8964707950417914,0.5408594608306885,last_block_ln_head
1,12032,0.10026666666666667,U02_unrelated_substitute,1.2821617126464844,0.8526427149772644,2.261264746053477,0.591745138168335,last_block_ln_head
1,24064,0.20053333333333334,A00_copy,0.6394919157028198,0.4386887550354004,2.124991224105789,0.5739010572433472,last_block_ln_head
1,24064,0.20053333333333334,A02_substitute,1.7906101942062378,1.0872108936309814,2.7125296620070785,0.6412334442138672,last_block_ln_head
1,24064,0.20053333333333334,A03_copy,0.6343291401863098,0.4483819305896759,2.001396508101855,0.5567235350608826,last_block_ln_head
1,24064,0.20053333333333334,A04_reverse,0.8402108550071716,0.6501065492630005,1.6703500073352777,0.5020455121994019,last_block_ln_head
1,24064,0.20053333333333334,A06_copy,0.6196253895759583,0.4426378309726715,1.9595724581374034,0.5491953492164612,last_block_ln_head
1,24064,0.20053333333333334,A07_reverse,0.8857194781303406,0.642713725566864,1.899141150358596,0.5410628318786621,last_block_ln_head
1,24064,0.20053333333333334,C06_reverse_then_substitute_02_00,1.7682557106018066,1.1122645139694214,2.5273998013958,0.6222323179244995,last_block_ln_head
1,24064,0.20053333333333334,C07_substitute_then_reverse_04_03,0.8232225179672241,0.648766279220581,1.610118977231182,0.49065205454826355,last_block_ln_head
1,24064,0.20053333333333334,K00_shortcut_for_A00_copy,0.5855013728141785,0.4567403197288513,1.6433009921837214,0.49756067991256714,last_block_ln_head
1,24064,0.20053333333333334,K01_shortcut_for_A07_reverse,0.6365810036659241,0.46396952867507935,1.8824715115051447,0.537914514541626,last_block_ln_head
1,24064,0.20053333333333334,K02_shortcut_for_A04_reverse,0.626746654510498,0.4390929639339447,2.037375648746623,0.5638367533683777,last_block_ln_head
1,24064,0.20053333333333334,S00_surface_rotate,1.190287709236145,1.074390172958374,1.2273823534597779,0.40169060230255127,last_block_ln_head
1,24064,0.20053333333333334,S01_surface_rotate,1.2185388803482056,1.0238014459609985,1.4166002547792476,0.44788646697998047,last_block_ln_head
1,24064,0.20053333333333334,S02_surface_rotate,1.4328742027282715,1.1687138080596924,1.5031412299739022,0.467292845249176,last_block_ln_head
1,24064,0.20053333333333334,U00_unrelated_substitute,2.060004472732544,1.2190637588500977,2.8555087617072497,0.6542397737503052,last_block_ln_head
1,24064,0.20053333333333334,U01_unrelated_substitute,1.7460527420043945,1.2405823469161987,1.9809045021472738,0.5551842451095581,last_block_ln_head
1,24064,0.20053333333333334,U02_unrelated_substitute,2.0537266731262207,1.220108985900879,2.8332702464834263,0.6542276740074158,last_block_ln_head
1,48128,0.4010666666666667,A00_copy,0.7264714241027832,0.46034476161003113,2.490408771535544,0.6196648478507996,last_block_ln_head
1,48128,0.4010666666666667,A02_substitute,1.8089584112167358,1.2404474020004272,2.1266715566974677,0.573940634727478,last_block_ln_head
1,48128,0.4010666666666667,A03_copy,0.7387492060661316,0.49263349175453186,2.2487758981022505,0.5906556844711304,last_block_ln_head
1,48128,0.4010666666666667,A04_reverse,1.012770652770996,0.6857089400291443,2.181436711263569,0.5816994905471802,last_block_ln_head
1,48128,0.4010666666666667,A06_copy,0.7309488654136658,0.4797747731208801,2.3211285332018305,0.5990381836891174,last_block_ln_head
1,48128,0.4010666666666667,A07_reverse,1.0472736358642578,0.6912657618522644,2.2952514840344698,0.5961373448371887,last_block_ln_head
1,48128,0.4010666666666667,C06_reverse_then_substitute_02_00,1.767350196838379,1.2819358110427856,1.9006960225193639,0.5403621196746826,last_block_ln_head
1,48128,0.4010666666666667,C07_substitute_then_reverse_04_03,1.070615530014038,0.6833239197731018,2.4547872358308074,0.6154270768165588,last_block_ln_head
1,48128,0.4010666666666667,K00_shortcut_for_A00_copy,0.7088647484779358,0.49159005284309387,2.079316489096198,0.5674026608467102,last_block_ln_head
1,48128,0.4010666666666667,K01_shortcut_for_A07_reverse,0.7108358144760132,0.4771573543548584,2.2192967250111404,0.586754560470581,last_block_ln_head
1,48128,0.4010666666666667,K02_shortcut_for_A04_reverse,0.6868626475334167,0.4584552049636841,2.244636289834378,0.5931382775306702,last_block_ln_head
1,48128,0.4010666666666667,S00_surface_rotate,1.4529210329055786,1.1248258352279663,1.668450841522494,0.5001199245452881,last_block_ln_head
1,48128,0.4010666666666667,S01_surface_rotate,2.09816837310791,1.1051698923110962,3.6043140263516347,0.7104252576828003,last_block_ln_head
1,48128,0.4010666666666667,S02_surface_rotate,2.1313633918762207,1.3261806964874268,2.5829118129021613,0.6278843283653259,last_block_ln_head
1,48128,0.4010666666666667,U00_unrelated_substitute,2.0666630268096924,1.3987677097320557,2.1829717919281277,0.5813303589820862,last_block_ln_head
1,48128,0.4010666666666667,U01_unrelated_substitute,1.7140049934387207,1.390770673751831,1.5188437080595787,0.47361958026885986,last_block_ln_head
1,48128,0.4010666666666667,U02_unrelated_substitute,2.083437204360962,1.4392967224121094,2.0953674082686033,0.5709781646728516,last_block_ln_head
1,120064,1.0005333333333333,A00_copy,0.6592077016830444,0.43390804529190063,2.308070752049874,0.5980484485626221,last_block_ln_head
1,120064,1.0005333333333333,A02_substitute,1.5208086967468262,1.3285237550735474,1.3104199948890813,0.4238116145133972,last_block_ln_head
1,120064,1.0005333333333333,A03_copy,0.6319261193275452,0.4756574332714081,1.7649972725419452,0.5173377990722656,last_block_ln_head
1,120064,1.0005333333333333,A04_reverse,0.712417721748352,0.6514064073562622,1.1960942154720389,0.3930932879447937,last_block_ln_head
1,120064,1.0005333333333333,A06_copy,0.6568102836608887,0.45690444111824036,2.0664701750498224,0.5666542053222656,last_block_ln_head
1,120064,1.0005333333333333,A07_reverse,0.7605561017990112,0.6154990196228027,1.526889968043816,0.47343164682388306,last_block_ln_head
1,120064,1.0005333333333333,C06_reverse_then_substitute_02_00,1.5273915529251099,1.3561660051345825,1.2684549369947429,0.4125078320503235,last_block_ln_head
1,120064,1.0005333333333333,C07_substitute_then_reverse_04_03,0.7546018362045288,0.6306300759315491,1.4318130868409524,0.45170149207115173,last_block_ln_head
1,120064,1.0005333333333333,K00_shortcut_for_A00_copy,0.583695650100708,0.4346857964992523,1.8031090996898307,0.5254520177841187,last_block_ln_head
1,120064,1.0005333333333333,K01_shortcut_for_A07_reverse,0.6725342273712158,0.4497857689857483,2.2357197341559223,0.5932576060295105,last_block_ln_head
1,120064,1.0005333333333333,K02_shortcut_for_A04_reverse,0.6622350215911865,0.4727674722671509,1.9621361112116225,0.557961106300354,last_block_ln_head
1,120064,1.0005333333333333,S00_surface_rotate,2.039398670196533,1.4280892610549927,2.03935837825272,0.5613707304000854,last_block_ln_head
1,120064,1.0005333333333333,S01_surface_rotate,2.4364497661590576,1.3055689334869385,3.482693985296896,0.7040696144104004,last_block_ln_head
1,120064,1.0005333333333333,S02_surface_rotate,1.7858110666275024,1.4495751857757568,1.517712506599087,0.47042274475097656,last_block_ln_head
1,120064,1.0005333333333333,U00_unrelated_substitute,1.8901818990707397,1.6645634174346924,1.2894558815578971,0.4190550744533539,last_block_ln_head
1,120064,1.0005333333333333,U01_unrelated_substitute,1.4694515466690063,1.4544061422348022,1.0207964967930807,0.3425874710083008,last_block_ln_head
1,120064,1.0005333333333333,U02_unrelated_substitute,1.8772284984588623,1.6622252464294434,1.2754237941990267,0.41689151525497437,last_block_ln_head
