pair_id,component,composite,source_role,source_task,target_task,seed,data_seen,checkpoint_fraction,gradient_cosine,source_gradient_norm,target_gradient_norm,linear_cka,param_subset
3,A07_reverse,C06_reverse_then_substitute_05_07,fake_component_control,K02_shortcut_for_A03_copy,C06_reverse_then_substitute_05_07,0,120064,1.0005333333333333,-0.3451506052452545,0.5718605518341064,1.5740152597427368,0.13455645740032196,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,surface_control,S00_surface_rotate,C06_reverse_then_substitute_05_07,0,120064,1.0005333333333333,-0.04696879132991291,1.9771524667739868,1.5740152597427368,0.151601180434227,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,exact_component,A07_reverse,C03_reverse_then_substitute_07_02,1,0,0.0,0.5158927717200833,0.6727266311645508,0.6802547574043274,0.8313007950782776,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,same_operation_control,A01_reverse,C03_reverse_then_substitute_07_02,1,0,0.0,0.5643242954943255,0.6824046969413757,0.6802547574043274,0.833087682723999,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,different_operation_control,U01_unrelated_substitute,C03_reverse_then_substitute_07_02,1,0,0.0,0.53306265551591,0.6700887084007263,0.6802547574043274,0.8310525417327881,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,fake_component_control,K02_shortcut_for_A03_copy,C03_reverse_then_substitute_07_02,1,0,0.0,0.5111252668025298,0.6653727889060974,0.6802547574043274,0.8338011503219604,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,surface_control,S00_surface_rotate,C03_reverse_then_substitute_07_02,1,0,0.0,0.5621086333332754,0.6657544374465942,0.6802547574043274,0.8301404118537903,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,exact_component,A02_substitute,C03_reverse_then_substitute_07_02,1,0,0.0,0.5461323706285429,0.6660571694374084,0.6802547574043274,0.8300974369049072,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,same_operation_control,U00_unrelated_substitute,C03_reverse_then_substitute_07_02,1,0,0.0,0.5271343411512595,0.6895504593849182,0.6802547574043274,0.8309011459350586,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,different_operation_control,A03_copy,C03_reverse_then_substitute_07_02,1,0,0.0,0.5044923701030467,0.7043644189834595,0.6802547574043274,0.8310267925262451,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,fake_component_control,K01_shortcut_for_A05_substitute,C03_reverse_then_substitute_07_02,1,0,0.0,0.4964069740032919,0.679689884185791,0.6802547574043274,0.8301755785942078,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,surface_control,S01_surface_rotate,C03_reverse_then_substitute_07_02,1,0,0.0,0.4940665725185085,0.7153086066246033,0.6802547574043274,0.8320366740226746,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,exact_component,A05_substitute,C06_reverse_then_substitute_05_07,1,0,0.0,0.5333381495676452,0.6953683495521545,0.6737465858459473,0.8314858078956604,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,same_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,0,0.0,0.5273605912049576,0.6700887084007263,0.6737465858459473,0.8310887217521667,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,different_operation_control,A04_reverse,C06_reverse_then_substitute_05_07,1,0,0.0,0.5513616534485998,0.6827433109283447,0.6737465858459473,0.8318948149681091,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,fake_component_control,K00_shortcut_for_A02_substitute,C06_reverse_then_substitute_05_07,1,0,0.0,0.5094607003152434,0.6873396039009094,0.6737465858459473,0.8346332907676697,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,surface_control,S02_surface_rotate,C06_reverse_then_substitute_05_07,1,0,0.0,0.5332668061768278,0.6912521123886108,0.6737465858459473,0.8300514817237854,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,exact_component,A07_reverse,C06_reverse_then_substitute_05_07,1,0,0.0,0.5238422403959332,0.6727266311645508,0.6737465858459473,0.8294422626495361,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,same_operation_control,A01_reverse,C06_reverse_then_substitute_05_07,1,0,0.0,0.5632752317412008,0.6824046969413757,0.6737465858459473,0.8281750082969666,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,different_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,0,0.0,0.5273605912049576,0.6700887084007263,0.6737465858459473,0.8310887217521667,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,fake_component_control,K02_shortcut_for_A03_copy,C06_reverse_then_substitute_05_07,1,0,0.0,0.4974092539277285,0.6653727889060974,0.6737465858459473,0.8312352895736694,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,surface_control,S00_surface_rotate,C06_reverse_then_substitute_05_07,1,0,0.0,0.5169352397833092,0.6657544374465942,0.6737465858459473,0.8300619125366211,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,exact_component,A07_reverse,C03_reverse_then_substitute_07_02,1,6144,0.0512,0.11022086385009172,0.4938867390155792,0.4668009877204895,0.8399532437324524,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,same_operation_control,A01_reverse,C03_reverse_then_substitute_07_02,1,6144,0.0512,0.18650386429143473,0.48175302147865295,0.4668009877204895,0.8412152528762817,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,different_operation_control,U01_unrelated_substitute,C03_reverse_then_substitute_07_02,1,6144,0.0512,0.13813238703971265,0.49173703789711,0.4668009877204895,0.8392688035964966,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,fake_component_control,K02_shortcut_for_A03_copy,C03_reverse_then_substitute_07_02,1,6144,0.0512,-0.019854594149393053,0.4577350616455078,0.4668009877204895,0.8420739769935608,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,surface_control,S00_surface_rotate,C03_reverse_then_substitute_07_02,1,6144,0.0512,0.19660794886719782,0.4857216477394104,0.4668009877204895,0.8384355306625366,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,exact_component,A02_substitute,C03_reverse_then_substitute_07_02,1,6144,0.0512,0.11999086463081211,0.461785227060318,0.4668009877204895,0.8390799760818481,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,same_operation_control,U00_unrelated_substitute,C03_reverse_then_substitute_07_02,1,6144,0.0512,-0.027567324709531663,0.5054641366004944,0.4668009877204895,0.8432854413986206,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,different_operation_control,A03_copy,C03_reverse_then_substitute_07_02,1,6144,0.0512,0.0953605048471257,0.5442244410514832,0.4668009877204895,0.8409892916679382,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,fake_component_control,K01_shortcut_for_A05_substitute,C03_reverse_then_substitute_07_02,1,6144,0.0512,0.07731108527990124,0.5408883094787598,0.4668009877204895,0.8395481109619141,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,surface_control,S01_surface_rotate,C03_reverse_then_substitute_07_02,1,6144,0.0512,-0.024606905898829152,0.5233540534973145,0.4668009877204895,0.8406955003738403,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,exact_component,A05_substitute,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.014407273944765523,0.4978383779525757,0.5062904953956604,0.8405405282974243,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,same_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.12076080835451848,0.49173703789711,0.5062904953956604,0.8395208120346069,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,different_operation_control,A04_reverse,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.1600894071646477,0.4992850124835968,0.5062904953956604,0.8390296697616577,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,fake_component_control,K00_shortcut_for_A02_substitute,C06_reverse_then_substitute_05_07,1,6144,0.0512,-0.08697290775198266,0.46083423495292664,0.5062904953956604,0.8433629274368286,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,surface_control,S02_surface_rotate,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.2834791855172336,0.5163641571998596,0.5062904953956604,0.8391411900520325,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,exact_component,A07_reverse,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.06893866847885907,0.4938867390155792,0.5062904953956604,0.8366275429725647,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,same_operation_control,A01_reverse,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.22850874329030382,0.48175302147865295,0.5062904953956604,0.8357112407684326,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,different_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.12076080835451848,0.49173703789711,0.5062904953956604,0.8395208120346069,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,fake_component_control,K02_shortcut_for_A03_copy,C06_reverse_then_substitute_05_07,1,6144,0.0512,-0.007967561779504084,0.4577350616455078,0.5062904953956604,0.8387240171432495,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,surface_control,S00_surface_rotate,C06_reverse_then_substitute_05_07,1,6144,0.0512,0.03556771006189693,0.4857216477394104,0.5062904953956604,0.8367710709571838,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,exact_component,A07_reverse,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,0.034321651910717,0.6343522071838379,0.6612544655799866,0.6670007705688477,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,same_operation_control,A01_reverse,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,0.030772734042552343,0.6072587370872498,0.6612544655799866,0.6572518348693848,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,different_operation_control,U01_unrelated_substitute,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,0.135354383456153,1.113827109336853,0.6612544655799866,0.6630505323410034,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,fake_component_control,K02_shortcut_for_A03_copy,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,-0.3251519159993279,0.8486400842666626,0.6612544655799866,0.6592135429382324,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,surface_control,S00_surface_rotate,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,0.16126746500029956,0.5857191681861877,0.6612544655799866,0.6421402096748352,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,exact_component,A02_substitute,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,0.5314830304421881,1.0204180479049683,0.6612544655799866,0.6581000089645386,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,same_operation_control,U00_unrelated_substitute,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,0.11782073230555987,1.1194472312927246,0.6612544655799866,0.6656030416488647,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,different_operation_control,A03_copy,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,-0.2736312943338045,0.8799459338188171,0.6612544655799866,0.6633304953575134,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,fake_component_control,K01_shortcut_for_A05_substitute,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,-0.2660924614790163,0.8751268982887268,0.6612544655799866,0.6583090424537659,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,surface_control,S01_surface_rotate,C03_reverse_then_substitute_07_02,1,12032,0.10026666666666667,0.140036622281649,0.5855270028114319,0.6612544655799866,0.6616365313529968,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,exact_component,A05_substitute,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.5033634976991989,1.0165907144546509,0.6509994268417358,0.6623030304908752,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,same_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.11474014883475298,1.113827109336853,0.6509994268417358,0.6588300466537476,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,different_operation_control,A04_reverse,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.04672229353460798,0.6116336584091187,0.6509994268417358,0.6671995520591736,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,fake_component_control,K00_shortcut_for_A02_substitute,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,-0.3136375597319677,0.8635748624801636,0.6509994268417358,0.6594997048377991,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,surface_control,S02_surface_rotate,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.22972330359135368,0.6031140685081482,0.6509994268417358,0.652024507522583,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,exact_component,A07_reverse,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.008690553119673799,0.6343522071838379,0.6509994268417358,0.6598609685897827,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,same_operation_control,A01_reverse,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.02385432902256318,0.6072587370872498,0.6509994268417358,0.6489109396934509,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,different_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.11474014883475298,1.113827109336853,0.6509994268417358,0.6588300466537476,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,fake_component_control,K02_shortcut_for_A03_copy,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,-0.3384064449072806,0.8486400842666626,0.6509994268417358,0.652865469455719,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,surface_control,S00_surface_rotate,C06_reverse_then_substitute_05_07,1,12032,0.10026666666666667,0.09526938313004038,0.5857191681861877,0.6509994268417358,0.6389551162719727,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,exact_component,A07_reverse,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,-0.04999181297912064,0.9222392439842224,1.4458297491073608,0.05127423629164696,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,same_operation_control,A01_reverse,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,-0.058094683313764266,0.9626702070236206,1.4458297491073608,0.05833804979920387,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,different_operation_control,U01_unrelated_substitute,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,0.07413337737359899,1.9891748428344727,1.4458297491073608,0.054935261607170105,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,fake_component_control,K02_shortcut_for_A03_copy,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,-0.4989360015023272,0.9028707146644592,1.4458297491073608,0.05086754634976387,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,surface_control,S00_surface_rotate,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,0.0023833943335519357,1.4095830917358398,1.4458297491073608,0.0521099679172039,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,exact_component,A02_substitute,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,0.6346403028270265,1.4464521408081055,1.4458297491073608,0.05560057982802391,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,same_operation_control,U00_unrelated_substitute,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,0.08379159404630354,1.9970722198486328,1.4458297491073608,0.05510028824210167,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,different_operation_control,A03_copy,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,-0.5143539828175907,0.8502781987190247,1.4458297491073608,0.05760328471660614,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,fake_component_control,K01_shortcut_for_A05_substitute,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,-0.5019448157081773,0.9240870475769043,1.4458297491073608,0.052263982594013214,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,surface_control,S01_surface_rotate,C03_reverse_then_substitute_07_02,1,24064,0.20053333333333334,0.12195435342343586,1.387708306312561,1.4458297491073608,0.05498476326465607,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,exact_component,A05_substitute,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,0.6251545995774985,1.4439245462417603,1.4161337614059448,0.047708768397569656,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,same_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,0.0672260797465017,1.9891748428344727,1.4161337614059448,0.05436762794852257,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,different_operation_control,A04_reverse,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,-0.07667732811007298,0.8855070471763611,1.4161337614059448,0.05386015400290489,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,fake_component_control,K00_shortcut_for_A02_substitute,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,-0.5194521565026433,0.9099951386451721,1.4161337614059448,0.05871887132525444,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,surface_control,S02_surface_rotate,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,0.1841183489891632,1.4065499305725098,1.4161337614059448,0.05616580322384834,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,exact_component,A07_reverse,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,-0.06217696677315329,0.9222392439842224,1.4161337614059448,0.057805199176073074,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,same_operation_control,A01_reverse,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,-0.0810571182591228,0.9626702070236206,1.4161337614059448,0.05749054253101349,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,different_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,0.0672260797465017,1.9891748428344727,1.4161337614059448,0.05436762794852257,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,fake_component_control,K02_shortcut_for_A03_copy,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,-0.5470307517585298,0.9028707146644592,1.4161337614059448,0.05195760354399681,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,surface_control,S00_surface_rotate,C06_reverse_then_substitute_05_07,1,24064,0.20053333333333334,0.019613599388287124,1.4095830917358398,1.4161337614059448,0.05427674949169159,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,exact_component,A07_reverse,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,0.1716103497427135,1.1858251094818115,1.6618635654449463,0.061066970229148865,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,same_operation_control,A01_reverse,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,0.18253098974596513,1.2117364406585693,1.6618635654449463,0.06743457913398743,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,different_operation_control,U01_unrelated_substitute,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,0.05098071885908502,2.0746402740478516,1.6618635654449463,0.06221779063344002,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,fake_component_control,K02_shortcut_for_A03_copy,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,-0.5281213464154176,0.9047639966011047,1.6618635654449463,0.056209005415439606,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,surface_control,S00_surface_rotate,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,-0.11401605305142962,1.5245361328125,1.6618635654449463,0.06548997759819031,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,exact_component,A02_substitute,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,0.4522169010671596,1.6378647089004517,1.6618635654449463,0.059590619057416916,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,same_operation_control,U00_unrelated_substitute,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,0.07167649432757665,2.062034845352173,1.6618635654449463,0.06006999686360359,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,different_operation_control,A03_copy,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,-0.5140840538427713,0.9014869332313538,1.6618635654449463,0.06343787908554077,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,fake_component_control,K01_shortcut_for_A05_substitute,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,-0.5449545472441245,0.905663788318634,1.6618635654449463,0.05825973302125931,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,surface_control,S01_surface_rotate,C03_reverse_then_substitute_07_02,1,48128,0.4010666666666667,0.04652648500167515,1.5145294666290283,1.6618635654449463,0.06478440761566162,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,exact_component,A05_substitute,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,0.41166219660026043,1.6496015787124634,1.6657747030258179,0.060603752732276917,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,same_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,0.02769610590269828,2.0746402740478516,1.6657747030258179,0.06196803227066994,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,different_operation_control,A04_reverse,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,0.21115260459552482,1.198988676071167,1.6657747030258179,0.05700168386101723,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,fake_component_control,K00_shortcut_for_A02_substitute,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,-0.5364895510388189,0.9357415437698364,1.6657747030258179,0.06809265911579132,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,surface_control,S02_surface_rotate,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,0.04995535675104204,1.905758261680603,1.6657747030258179,0.06186070665717125,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,exact_component,A07_reverse,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,0.19833946811243483,1.1858251094818115,1.6657747030258179,0.065411277115345,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,same_operation_control,A01_reverse,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,0.21097042934292218,1.2117364406585693,1.6657747030258179,0.0654463842511177,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,different_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,0.02769610590269828,2.0746402740478516,1.6657747030258179,0.06196803227066994,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,fake_component_control,K02_shortcut_for_A03_copy,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,-0.5603543341796433,0.9047639966011047,1.6657747030258179,0.0570840947329998,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,surface_control,S00_surface_rotate,C06_reverse_then_substitute_05_07,1,48128,0.4010666666666667,-0.11761317727446376,1.5245361328125,1.6657747030258179,0.060007430613040924,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,exact_component,A07_reverse,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.16849655571919617,1.4427978992462158,1.706925630569458,0.21464070677757263,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,same_operation_control,A01_reverse,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.17699495025095796,1.402840256690979,1.706925630569458,0.21720446646213531,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,different_operation_control,U01_unrelated_substitute,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.07023683874029328,2.016187906265259,1.706925630569458,0.2865317463874817,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,fake_component_control,K02_shortcut_for_A03_copy,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.4050225135707081,0.8237550258636475,1.706925630569458,0.1305229365825653,last_block_ln_head
0,A07_reverse,C03_reverse_then_substitute_07_02,surface_control,S00_surface_rotate,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.27990117887012345,1.849973201751709,1.706925630569458,0.24777574837207794,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,exact_component,A02_substitute,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,0.15856651613669728,2.1174869537353516,1.706925630569458,0.2698114216327667,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,same_operation_control,U00_unrelated_substitute,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.06437919891391027,2.0119636058807373,1.706925630569458,0.2887095510959625,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,different_operation_control,A03_copy,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.3944735199590917,0.8258377909660339,1.706925630569458,0.13522306084632874,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,fake_component_control,K01_shortcut_for_A05_substitute,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.4166701123858361,0.864517092704773,1.706925630569458,0.1337842345237732,last_block_ln_head
1,A02_substitute,C03_reverse_then_substitute_07_02,surface_control,S01_surface_rotate,C03_reverse_then_substitute_07_02,1,120064,1.0005333333333333,-0.05233792386729862,2.004185676574707,1.706925630569458,0.2979756295681,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,exact_component,A05_substitute,C06_reverse_then_substitute_05_07,1,120064,1.0005333333333333,0.14811501157535747,2.0930027961730957,1.7008061408996582,0.27282989025115967,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,same_operation_control,U01_unrelated_substitute,C06_reverse_then_substitute_05_07,1,120064,1.0005333333333333,-0.03855536362060753,2.016187906265259,1.7008061408996582,0.2892482578754425,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,different_operation_control,A04_reverse,C06_reverse_then_substitute_05_07,1,120064,1.0005333333333333,-0.21226976410069026,1.4105483293533325,1.7008061408996582,0.2198532372713089,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,fake_component_control,K00_shortcut_for_A02_substitute,C06_reverse_then_substitute_05_07,1,120064,1.0005333333333333,-0.3969694458179731,0.8169558644294739,1.7008061408996582,0.13651640713214874,last_block_ln_head
2,A05_substitute,C06_reverse_then_substitute_05_07,surface_control,S02_surface_rotate,C06_reverse_then_substitute_05_07,1,120064,1.0005333333333333,-0.1955886049844983,1.9238559007644653,1.7008061408996582,0.3216518759727478,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,exact_component,A07_reverse,C06_reverse_then_substitute_05_07,1,120064,1.0005333333333333,-0.18692556711599417,1.4427978992462158,1.7008061408996582,0.2195320576429367,last_block_ln_head
3,A07_reverse,C06_reverse_then_substitute_05_07,same_operation_control,A01_reverse,C06_reverse_then_substitute_05_07,1,120064,1.0005333333333333,-0.20152966245535017,1.402840256690979,1.7008061408996582,0.22299309074878693,last_block_ln_head
