condition,seed,task_name,realized_sample_count
batch_small,4,A00_copy,2907
batch_small,4,A01_reverse,7959
batch_small,4,A02_substitute,2297
batch_small,4,A03_copy,2665
batch_small,4,A04_reverse,3081
batch_small,4,A05_substitute,4725
batch_small,4,A06_copy,70079
batch_small,4,A07_reverse,16182
batch_small,4,C00_reverse_then_substitute_04_03,3930
batch_small,4,C01_substitute_then_reverse_04_06,9006
batch_small,4,C02_copy_then_substitute_06_04,5726
batch_small,4,C03_reverse_then_substitute_07_02,5225
batch_small,4,C04_substitute_then_reverse_03_06,13074
batch_small,4,C05_copy_then_substitute_06_07,10661
batch_small,4,C06_reverse_then_substitute_05_07,33923
batch_small,4,C07_substitute_then_reverse_01_04,6308
batch_small,4,K00_shortcut_for_A02_substitute,4370
batch_small,4,K01_shortcut_for_A05_substitute,3788
batch_small,4,K02_shortcut_for_A03_copy,6935
batch_small,4,S00_surface_rotate,22086
batch_small,4,S01_surface_rotate,3309
batch_small,4,S02_surface_rotate,3619
batch_small,4,U00_unrelated_substitute,2468
batch_small,4,U01_unrelated_substitute,3045
batch_small,4,U02_unrelated_substitute,2744
