condition,seed,task_name,realized_sample_count
lr_high,3,A00_copy,2829
lr_high,3,A01_reverse,7938
lr_high,3,A02_substitute,2352
lr_high,3,A03_copy,2626
lr_high,3,A04_reverse,3127
lr_high,3,A05_substitute,4785
lr_high,3,A06_copy,70252
lr_high,3,A07_reverse,16185
lr_high,3,C00_reverse_then_substitute_04_03,4016
lr_high,3,C01_substitute_then_reverse_04_06,9148
lr_high,3,C02_copy_then_substitute_06_04,5707
lr_high,3,C03_reverse_then_substitute_07_02,5104
lr_high,3,C04_substitute_then_reverse_03_06,12792
lr_high,3,C05_copy_then_substitute_06_07,10714
lr_high,3,C06_reverse_then_substitute_05_07,33896
lr_high,3,C07_substitute_then_reverse_01_04,6368
lr_high,3,K00_shortcut_for_A02_substitute,4385
lr_high,3,K01_shortcut_for_A05_substitute,3861
lr_high,3,K02_shortcut_for_A03_copy,7010
lr_high,3,S00_surface_rotate,21816
lr_high,3,S01_surface_rotate,3409
lr_high,3,S02_surface_rotate,3555
lr_high,3,U00_unrelated_substitute,2517
lr_high,3,U01_unrelated_substitute,3073
lr_high,3,U02_unrelated_substitute,2647
