model_name,slice_id,metric,kind,family,operation_type,component_ids,initial,final,delta,auc,max,min,abs_delta,moving
EleutherAI/pythia-410m,arith_add_small,accuracy,atomic,arithmetic,addition,,0.171875,0.171875,0.0,0.171875,0.171875,0.171875,0.0,False
EleutherAI/pythia-410m,arith_add_small,mean_correct_margin,atomic,arithmetic,addition,,-0.4144495129585266,-1.4131418894976375,-0.9986923765391109,-1.1363132996484637,-0.4144495129585266,-1.4852426405996084,0.9986923765391109,True
EleutherAI/pythia-410m,arith_add_small,mean_correct_mrr,atomic,arithmetic,addition,,0.4778645833333333,0.4778645833333333,0.0,0.4720052083333333,0.4778645833333333,0.4635416666666666,0.0,False
EleutherAI/pythia-410m,arith_add_small,mean_logprob_correct,atomic,arithmetic,addition,,-10.93139497935772,-3.012518556788564,7.918876422569156,-5.925324828829616,-3.012518556788564,-10.93139497935772,7.918876422569156,True
EleutherAI/pythia-410m,arith_add_small,mean_logprob_margin,atomic,arithmetic,addition,,0.2007906436920166,1.6470851060003042,1.4462944623082876,1.2924187667667866,2.04181862808764,0.2007906436920166,1.4462944623082876,True
EleutherAI/pythia-410m,arith_compare,accuracy,atomic,arithmetic,comparison,,0.3125,0.296875,-0.015625,0.29296875,0.3125,0.265625,0.015625,True
EleutherAI/pythia-410m,arith_compare,mean_correct_margin,atomic,arithmetic,comparison,,-0.3707278370857239,-0.7979389652609825,-0.42721112817525864,-0.6803637878037989,-0.3707278370857239,-1.035355532541871,0.42721112817525864,True
EleutherAI/pythia-410m,arith_compare,mean_correct_mrr,atomic,arithmetic,comparison,,0.5494791666666666,0.5247395833333334,-0.02473958333333326,0.5358072916666666,0.5494791666666666,0.5247395833333334,0.02473958333333326,True
EleutherAI/pythia-410m,arith_compare,mean_logprob_correct,atomic,arithmetic,comparison,,-11.052052721381187,-2.362683062441647,8.68936965893954,-5.437289865454659,-2.362683062441647,-11.052052721381187,8.68936965893954,True
EleutherAI/pythia-410m,arith_compare,mean_logprob_margin,atomic,arithmetic,comparison,,0.1186391711235046,1.4709124621003866,1.352273290976882,0.9915855415165424,2.136242175474763,0.1186391711235046,1.352273290976882,True
EleutherAI/pythia-410m,arith_even,accuracy,atomic,arithmetic,parity,,0.171875,0.1875,0.015625,0.22265625,0.34375,0.171875,0.015625,True
EleutherAI/pythia-410m,arith_even,mean_correct_margin,atomic,arithmetic,parity,,-0.4491717964410782,-0.8139843568205833,-0.36481256037950516,-0.8044267222285271,-0.4491717964410782,-1.3838703222572803,0.36481256037950516,True
EleutherAI/pythia-410m,arith_even,mean_correct_mrr,atomic,arithmetic,parity,,0.4622395833333333,0.4713541666666666,0.00911458333333326,0.49772135416666663,0.5768229166666667,0.4622395833333333,0.00911458333333326,True
EleutherAI/pythia-410m,arith_even,mean_logprob_correct,atomic,arithmetic,parity,,-10.979358822107317,-2.601518737152219,8.377840084955098,-5.488019957207143,-2.601518737152219,-10.979358822107317,8.377840084955098,True
EleutherAI/pythia-410m,arith_even,mean_logprob_margin,atomic,arithmetic,parity,,0.1001923978328704,1.0213138423860073,0.9211214445531369,0.8576331352815032,1.8887694366276264,0.1001923978328704,0.9211214445531369,True
EleutherAI/pythia-410m,arith_max2,accuracy,atomic,arithmetic,max,,0.140625,0.140625,0.0,0.140625,0.140625,0.140625,0.0,False
EleutherAI/pythia-410m,arith_max2,mean_correct_margin,atomic,arithmetic,max,,-0.5382523983716965,-1.060198741964996,-0.5219463435932996,-1.0574593429919332,-0.5382523983716965,-1.6090128012001514,0.5219463435932996,True
EleutherAI/pythia-410m,arith_max2,mean_correct_mrr,atomic,arithmetic,max,,0.4505208333333333,0.453125,0.002604166666666685,0.4475911458333333,0.453125,0.4401041666666667,0.002604166666666685,False
EleutherAI/pythia-410m,arith_max2,mean_logprob_correct,atomic,arithmetic,max,,-10.9844820946455,-2.337075726129114,8.647406368516386,-5.746168805053458,-2.337075726129114,-10.9844820946455,8.647406368516386,True
EleutherAI/pythia-410m,arith_max2,mean_logprob_margin,atomic,arithmetic,max,,0.2011219263076782,1.2277949852868917,1.0266730589792135,1.0787176711019129,2.0521073825657368,0.2011219263076782,1.0266730589792135,True
EleutherAI/pythia-410m,arith_min2,accuracy,atomic,arithmetic,min,,0.25,0.265625,0.015625,0.26171875,0.265625,0.25,0.015625,False
EleutherAI/pythia-410m,arith_min2,mean_correct_margin,atomic,arithmetic,min,,-0.4129500091075897,-0.7119141733273864,-0.29896416421979666,-0.7517197856213897,-0.4129500091075897,-1.0425236001610756,0.29896416421979666,True
EleutherAI/pythia-410m,arith_min2,mean_correct_mrr,atomic,arithmetic,min,,0.5143229166666666,0.5091145833333333,-0.00520833333333337,0.5149739583333333,0.5221354166666666,0.5091145833333333,0.00520833333333337,False
EleutherAI/pythia-410m,arith_min2,mean_logprob_correct,atomic,arithmetic,min,,-10.935178861021996,-1.96457863971591,8.970600221306086,-5.519042166881263,-1.96457863971591,-10.935178861021996,8.970600221306086,True
EleutherAI/pythia-410m,arith_min2,mean_logprob_margin,atomic,arithmetic,min,,0.0872808694839477,0.9628837564960122,0.8756028870120645,0.9212270362768322,1.8642217814922333,0.0872808694839477,0.8756028870120645,True
EleutherAI/pythia-410m,arith_sub_small,accuracy,atomic,arithmetic,subtraction,,0.28125,0.234375,-0.046875,0.24609375,0.28125,0.234375,0.046875,True
EleutherAI/pythia-410m,arith_sub_small,mean_correct_margin,atomic,arithmetic,subtraction,,-0.3238313496112823,-0.9037427250295876,-0.5799113754183054,-0.8505868259817362,-0.3238313496112823,-1.1091453209519386,0.5799113754183054,True
EleutherAI/pythia-410m,arith_sub_small,mean_correct_mrr,atomic,arithmetic,subtraction,,0.5325520833333333,0.5013020833333333,-0.03125,0.5130208333333333,0.5325520833333333,0.5,0.03125,True
EleutherAI/pythia-410m,arith_sub_small,mean_logprob_correct,atomic,arithmetic,subtraction,,-10.96340738236904,-2.7991923727095127,8.164215009659527,-5.787710776552558,-2.7991923727095127,-10.96340738236904,8.164215009659527,True
EleutherAI/pythia-410m,arith_sub_small,mean_logprob_margin,atomic,arithmetic,subtraction,,0.0969198197126388,0.919784689322114,0.8228648696094751,1.0003632474690676,1.8123318534344437,0.0969198197126388,0.8228648696094751,True
EleutherAI/pythia-410m,comp_add_then_compare,accuracy,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,0.203125,0.203125,0.0,0.2265625,0.296875,0.203125,0.0,True
EleutherAI/pythia-410m,comp_add_then_compare,mean_correct_margin,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,-0.4424621164798736,-1.052060216665268,-0.6095981001853943,-0.8544047335162759,-0.4424621164798736,-1.3408830873668194,0.6095981001853943,True
EleutherAI/pythia-410m,comp_add_then_compare,mean_correct_mrr,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,0.4986979166666666,0.5,0.0013020833333334259,0.49999999999999994,0.5442708333333333,0.45703125,0.0013020833333334259,True
EleutherAI/pythia-410m,comp_add_then_compare,mean_logprob_correct,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,-11.027915984392166,-2.547176631167531,8.480739353224635,-5.515520241577178,-2.547176631167531,-11.027915984392166,8.480739353224635,True
EleutherAI/pythia-410m,comp_add_then_compare,mean_logprob_margin,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,0.2393046468496322,1.5438285656273365,1.3045239187777042,0.9933752324432135,2.0222104974091053,0.1681572198867797,1.3045239187777042,True
EleutherAI/pythia-410m,comp_add_then_even,accuracy,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.203125,0.203125,0.0,0.203125,0.203125,0.203125,0.0,False
EleutherAI/pythia-410m,comp_add_then_even,mean_correct_margin,composite,arithmetic,add_then_parity,arith_add_small;arith_even,-0.5110183507204056,-0.972254253923893,-0.4612359032034874,-0.8843340370804071,-0.5110183507204056,-1.3693083003163338,0.4612359032034874,True
EleutherAI/pythia-410m,comp_add_then_even,mean_correct_mrr,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.48828125,0.4765625,-0.01171875,0.48046874999999994,0.48828125,0.4765625,0.01171875,False
EleutherAI/pythia-410m,comp_add_then_even,mean_logprob_correct,composite,arithmetic,add_then_parity,arith_add_small;arith_even,-11.021355509757996,-2.952635869383812,8.068719640374184,-5.6616388112306595,-2.952635869383812,-11.021355509757996,8.068719640374184,True
EleutherAI/pythia-410m,comp_add_then_even,mean_logprob_margin,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.160857081413269,1.329302079975605,1.168444998562336,0.9386549685150385,2.0463003739714622,0.160857081413269,1.168444998562336,True
EleutherAI/pythia-410m,comp_first_then_same,accuracy,composite,string,first_then_same,word_first;word_same,0.25,0.25,0.0,0.25,0.25,0.25,0.0,False
EleutherAI/pythia-410m,comp_first_then_same,mean_correct_margin,composite,string,first_then_same,word_first;word_same,-0.4891636669635772,-0.6491560209542513,-0.15999235399067407,-0.6718162037432194,-0.4891636669635772,-0.9953251536935568,0.15999235399067407,True
EleutherAI/pythia-410m,comp_first_then_same,mean_correct_mrr,composite,string,first_then_same,word_first;word_same,0.5234375,0.5247395833333333,0.0013020833333332593,0.5257161458333333,0.5286458333333334,0.5234375,0.0013020833333332593,False
EleutherAI/pythia-410m,comp_first_then_same,mean_logprob_correct,composite,string,first_then_same,word_first;word_same,-11.029759660363196,-2.3432381842285395,8.686521476134656,-5.50197270559147,-2.3432381842285395,-11.029759660363196,8.686521476134656,True
EleutherAI/pythia-410m,comp_first_then_same,mean_logprob_margin,composite,string,first_then_same,word_first;word_same,0.330750435590744,1.0220181476324797,0.6912677120417356,0.7827892946079373,1.524766629561782,0.2536219656467438,0.6912677120417356,True
EleutherAI/pythia-410m,comp_max_then_compare,accuracy,composite,arithmetic,max_then_compare,arith_max2;arith_compare,0.296875,0.28125,-0.015625,0.28515625,0.296875,0.28125,0.015625,False
EleutherAI/pythia-410m,comp_max_then_compare,mean_correct_margin,composite,arithmetic,max_then_compare,arith_max2;arith_compare,-0.3905104994773865,-0.7713770940899849,-0.3808665946125984,-0.702973113860935,-0.3905104994773865,-1.0055381711572409,0.3808665946125984,True
EleutherAI/pythia-410m,comp_max_then_compare,mean_correct_mrr,composite,arithmetic,max_then_compare,arith_max2;arith_compare,0.5559895833333333,0.54296875,-0.01302083333333326,0.5426432291666666,0.5559895833333333,0.53125,0.01302083333333326,False
EleutherAI/pythia-410m,comp_max_then_compare,mean_logprob_correct,composite,arithmetic,max_then_compare,arith_max2;arith_compare,-10.980998426675797,-2.5532541684806347,8.427744258195162,-5.548074032180011,-2.5532541684806347,-10.980998426675797,8.427744258195162,True
EleutherAI/pythia-410m,comp_max_then_compare,mean_logprob_margin,composite,arithmetic,max_then_compare,arith_max2;arith_compare,0.1106579899787902,1.5588444992899897,1.4481865093111994,0.9889357197098434,2.1214967500418425,0.1106579899787902,1.4481865093111994,True
EleutherAI/pythia-410m,comp_retrieve_then_color,accuracy,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,0.234375,0.25,0.015625,0.24609375,0.25,0.234375,0.015625,False
EleutherAI/pythia-410m,comp_retrieve_then_color,mean_correct_margin,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,-0.3773686736822128,-0.5419805431738496,-0.1646118694916368,-0.6343860717024654,-0.3773686736822128,-0.9213446080684662,0.1646118694916368,True
EleutherAI/pythia-410m,comp_retrieve_then_color,mean_correct_mrr,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,0.5091145833333333,0.5169270833333333,0.0078125,0.5126953125,0.5169270833333333,0.5091145833333333,0.0078125,False
EleutherAI/pythia-410m,comp_retrieve_then_color,mean_logprob_correct,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,-11.066897988319395,-1.8523775236681104,9.214520464651285,-5.2051195779349655,-1.8523775236681104,-11.066897988319395,9.214520464651285,True
EleutherAI/pythia-410m,comp_retrieve_then_color,mean_logprob_margin,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,0.0870560258626937,0.7084195474162698,0.6213635215535761,0.6949000253807753,1.0649375040084124,0.0870560258626937,0.6213635215535761,True
EleutherAI/pythia-410m,comp_retrieve_then_compare,accuracy,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,0.28125,0.28125,0.0,0.27734375,0.28125,0.265625,0.0,False
EleutherAI/pythia-410m,comp_retrieve_then_compare,mean_correct_margin,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,-0.3819998651742935,-0.6475878013297915,-0.26558793615549803,-0.4906288308557123,-0.3567230887711048,-0.6475878013297915,0.26558793615549803,True
EleutherAI/pythia-410m,comp_retrieve_then_compare,mean_correct_mrr,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,0.5416666666666666,0.53125,-0.01041666666666663,0.537109375,0.5481770833333333,0.52734375,0.01041666666666663,False
EleutherAI/pythia-410m,comp_retrieve_then_compare,mean_logprob_correct,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,-11.141186282038689,-1.8291790029034016,9.312007279135287,-5.10562883852981,-1.8291790029034016,-11.141186282038689,9.312007279135287,True
EleutherAI/pythia-410m,comp_retrieve_then_compare,mean_logprob_margin,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,0.1275346577167511,1.073337105102837,0.945802447386086,0.6164452594239265,1.1329725980758667,0.1275346577167511,0.945802447386086,True
EleutherAI/pythia-410m,comp_reverse_then_first,accuracy,composite,string,reverse_then_first,word_reverse2;word_first,0.3125,0.3125,0.0,0.3125,0.3125,0.3125,0.0,False
EleutherAI/pythia-410m,comp_reverse_then_first,mean_correct_margin,composite,string,reverse_then_first,word_reverse2;word_first,-0.3194678127765655,-0.6022805431857705,-0.282812730409205,-0.578005758812651,-0.3194678127765655,-1.0196975972503424,0.282812730409205,True
EleutherAI/pythia-410m,comp_reverse_then_first,mean_correct_mrr,composite,string,reverse_then_first,word_reverse2;word_first,0.5625,0.5651041666666667,0.0026041666666667407,0.5641276041666666,0.5807291666666666,0.5481770833333333,0.0026041666666667407,False
EleutherAI/pythia-410m,comp_reverse_then_first,mean_logprob_correct,composite,string,reverse_then_first,word_reverse2;word_first,-10.945426166057588,-2.1018374785780907,8.843588687479498,-5.319188761059195,-2.1018374785780907,-10.945426166057588,8.843588687479498,True
EleutherAI/pythia-410m,comp_reverse_then_first,mean_logprob_margin,composite,string,reverse_then_first,word_reverse2;word_first,0.3778568655252456,0.949329343624413,0.5714724780991673,0.8707879872526973,1.8247168976813557,0.3312488421797752,0.5714724780991673,True
EleutherAI/pythia-410m,comp_reverse_then_last,accuracy,composite,string,reverse_then_last,word_reverse2;word_last,0.25,0.25,0.0,0.265625,0.3125,0.25,0.0,True
EleutherAI/pythia-410m,comp_reverse_then_last,mean_correct_margin,composite,string,reverse_then_last,word_reverse2;word_last,-0.3443287312984466,-0.6028635948896408,-0.2585348635911942,-0.626238364726305,-0.3443287312984466,-1.1122521311044693,0.2585348635911942,True
EleutherAI/pythia-410m,comp_reverse_then_last,mean_correct_mrr,composite,string,reverse_then_last,word_reverse2;word_last,0.5416666666666666,0.55078125,0.00911458333333337,0.55078125,0.5677083333333333,0.5416666666666666,0.00911458333333337,False
EleutherAI/pythia-410m,comp_reverse_then_last,mean_logprob_correct,composite,string,reverse_then_last,word_reverse2;word_last,-10.94770146906376,-2.0890758242458105,8.85862564481795,-5.357223884668201,-2.0890758242458105,-10.94770146906376,8.85862564481795,True
EleutherAI/pythia-410m,comp_reverse_then_last,mean_logprob_margin,composite,string,reverse_then_last,word_reverse2;word_last,0.3929888159036636,0.7609979920089245,0.3680091761052609,0.8446361720561981,1.893151853233576,0.3314060270786285,0.3680091761052609,True
EleutherAI/pythia-410m,comp_reverse_then_same,accuracy,composite,string,reverse_then_same,word_reverse2;word_same,0.296875,0.265625,-0.03125,0.296875,0.359375,0.265625,0.03125,True
EleutherAI/pythia-410m,comp_reverse_then_same,mean_correct_margin,composite,string,reverse_then_same,word_reverse2;word_same,-0.3587998151779175,-0.4555791616439819,-0.0967793464660644,-0.530964367557317,-0.3587998151779175,-0.7033839169889688,0.0967793464660644,True
EleutherAI/pythia-410m,comp_reverse_then_same,mean_correct_mrr,composite,string,reverse_then_same,word_reverse2;word_same,0.5572916666666667,0.55078125,-0.006510416666666741,0.5563151041666667,0.5690104166666667,0.5481770833333333,0.006510416666666741,False
EleutherAI/pythia-410m,comp_reverse_then_same,mean_logprob_correct,composite,string,reverse_then_same,word_reverse2;word_same,-10.997473657131197,-2.234013352543116,8.763460304588081,-5.343105710111558,-2.234013352543116,-10.997473657131197,8.763460304588081,True
EleutherAI/pythia-410m,comp_reverse_then_same,mean_logprob_margin,composite,string,reverse_then_same,word_reverse2;word_same,0.2145398706197738,0.5499966535717249,0.3354567829519511,0.5286305285990238,1.2237995993345976,0.1261859908699989,0.3354567829519511,True
EleutherAI/pythia-410m,comp_sub_then_compare,accuracy,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,0.234375,0.203125,-0.03125,0.21875,0.234375,0.203125,0.03125,True
EleutherAI/pythia-410m,comp_sub_then_compare,mean_correct_margin,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,-0.3773204833269119,-1.0262153912335634,-0.6488949079066515,-0.8213423686102033,-0.3773204833269119,-1.2853474970906973,0.6488949079066515,True
EleutherAI/pythia-410m,comp_sub_then_compare,mean_correct_mrr,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,0.5013020833333333,0.4817708333333333,-0.019531249999999944,0.4886067708333333,0.5026041666666666,0.46875,0.019531249999999944,False
EleutherAI/pythia-410m,comp_sub_then_compare,mean_logprob_correct,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,-11.130155354738235,-2.532667513936758,8.597487840801477,-5.5208003972657025,-2.532667513936758,-11.130155354738235,8.597487840801477,True
EleutherAI/pythia-410m,comp_sub_then_compare,mean_logprob_margin,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,0.0918921530246734,1.299391807988286,1.2074996549636126,0.8429776094853878,1.8187814373523,0.0918921530246734,1.2074996549636126,True
EleutherAI/pythia-410m,ctrl_number_surface,accuracy,surface_control,surface,number_surface,,0.203125,0.1875,-0.015625,0.19140625,0.203125,0.1875,0.015625,False
