model_name,metric,target_summary,slice_id,component_ids,observed,predicted,residual,n_atomic_fit,residual_z,residual_direction,metric_direction,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids_meta,control_type,kind
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_first_then_same,word_first;word_same,0.5247395833333333,0.6721440442810385,-0.1474044609477052,16,-0.38682910285106314,under,higher_is_better,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,composite
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_max_then_compare,arith_max2;arith_compare,0.54296875,0.6566435194715824,-0.1136747694715824,16,0.7289693766438373,under,higher_is_better,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,composite
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,0.5169270833333333,0.6568296702184847,-0.1399025868851514,16,-0.13866259713946194,under,higher_is_better,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,composite
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,0.53125,0.6413291454090286,-0.1100791454090286,16,0.8479147830870856,under,higher_is_better,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,composite
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_reverse_then_first,word_reverse2;word_first,0.5651041666666667,0.6643007065028592,-0.0991965398361924,16,1.2079179203736878,under,higher_is_better,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,composite
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_reverse_then_last,word_reverse2;word_last,0.55078125,0.6643007065028592,-0.1135194565028592,16,0.7341072230563921,under,higher_is_better,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,composite
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_reverse_then_same,word_reverse2;word_same,0.55078125,0.6564573687246801,-0.10567611872468,16,0.9935695538414958,under,higher_is_better,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,composite
EleutherAI/pythia-410m,mean_correct_mrr,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,0.4817708333333333,0.6568296702184848,-0.1750588368851515,16,-1.3016524905546343,under,higher_is_better,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_add_then_compare,arith_add_small;arith_compare,-2.547176631167531,-2.5711289127178776,0.0239522815503465,16,-0.35844824194763464,over,higher_is_better,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_add_then_even,arith_add_small;arith_even,-2.952635869383812,-2.477623218020163,-0.4750126513636488,16,-1.9089160105771164,under,higher_is_better,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_first_then_same,word_first;word_same,-2.3432381842285395,-2.4576536310753667,0.1144154468468272,16,-0.0773458782579392,over,higher_is_better,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_max_then_compare,arith_max2;arith_compare,-2.5532541684806347,-2.404087110267246,-0.1491670582133886,16,-0.8963937742368813,under,higher_is_better,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,-1.8523775236681104,-2.49759280496496,0.6452152812968497,16,1.5720446512574482,over,higher_is_better,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,-1.8291790029034016,-2.4440262841568394,0.6148472812534378,16,1.4776800934315688,over,higher_is_better,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_reverse_then_first,word_reverse2;word_first,-2.1018374785780907,-2.384117523322449,0.2822800447443585,16,0.4442712362235951,over,higher_is_better,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_reverse_then_last,word_reverse2;word_last,-2.0890758242458105,-2.384117523322449,0.2950416990766387,16,0.48392639515638064,over,higher_is_better,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_reverse_then_same,word_reverse2;word_same,-2.234013352543116,-2.310581415569532,0.076568063026416,16,-0.19495163543569088,over,higher_is_better,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,composite
EleutherAI/pythia-410m,mean_logprob_correct,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,-2.532667513936758,-2.49759280496496,-0.0350747089717979,16,-0.5418668356137303,under,higher_is_better,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_add_then_compare,arith_add_small;arith_compare,1.5438285656273365,1.7407556073015082,-0.1969270416741717,16,1.0992613644743865,under,higher_is_better,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,1.329302079975605,1.699114728445454,-0.3698126484698489,16,0.56336115545093,under,higher_is_better,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_first_then_same,word_first;word_same,1.0220181476324797,1.7777653001521847,-0.755747152519705,16,-0.6329349690385568,under,higher_is_better,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_max_then_compare,arith_max2;arith_compare,1.5588444992899897,1.5788232778826692,-0.0199787785926794,16,1.6477547464814786,under,higher_is_better,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,0.7084195474162698,1.6204641567387232,-0.9120446093224536,16,-1.117416247282952,under,higher_is_better,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,1.073337105102837,1.4215221344692075,-0.3481850293663704,16,0.630401123745871,under,higher_is_better,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_reverse_then_first,word_reverse2;word_first,0.949329343624413,1.6574738495893997,-0.7081445059649867,16,-0.48537920247383465,under,higher_is_better,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_reverse_then_last,word_reverse2;word_last,0.7609979920089245,1.6574738495893997,-0.8964758575804752,16,-1.0691571847305619,under,higher_is_better,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_reverse_then_same,word_reverse2;word_same,0.5499966535717249,1.537182399026615,-0.98718574545489,16,-1.350334136203706,under,higher_is_better,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,composite
EleutherAI/pythia-410m,mean_logprob_margin,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,1.299391807988286,1.6204641567387237,-0.3210723487504374,16,0.7144433495769459,under,higher_is_better,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,composite
