condition,seed,task_name,realized_sample_count
upweight_same_operation_unrelated,5,A00_copy,2465
upweight_same_operation_unrelated,5,A01_reverse,2648
upweight_same_operation_unrelated,5,A02_substitute,4167
upweight_same_operation_unrelated,5,A03_copy,61697
upweight_same_operation_unrelated,5,A04_reverse,2986
upweight_same_operation_unrelated,5,A05_substitute,2109
upweight_same_operation_unrelated,5,A06_copy,59521
upweight_same_operation_unrelated,5,A07_reverse,3084
upweight_same_operation_unrelated,5,C00_reverse_then_substitute_06_04,11305
upweight_same_operation_unrelated,5,C01_substitute_then_reverse_03_04,6215
upweight_same_operation_unrelated,5,C02_copy_then_substitute_00_07,2212
upweight_same_operation_unrelated,5,C03_reverse_then_substitute_06_01,14492
upweight_same_operation_unrelated,5,C04_substitute_then_reverse_07_01,2195
upweight_same_operation_unrelated,5,C05_copy_then_substitute_06_07,2500
upweight_same_operation_unrelated,5,C06_reverse_then_substitute_02_00,9309
upweight_same_operation_unrelated,5,C07_substitute_then_reverse_04_03,19541
upweight_same_operation_unrelated,5,K00_shortcut_for_A00_copy,3569
upweight_same_operation_unrelated,5,K01_shortcut_for_A07_reverse,3979
upweight_same_operation_unrelated,5,K02_shortcut_for_A04_reverse,7981
upweight_same_operation_unrelated,5,S00_surface_rotate,4608
upweight_same_operation_unrelated,5,S01_surface_rotate,7057
upweight_same_operation_unrelated,5,S02_surface_rotate,3348
upweight_same_operation_unrelated,5,U00_unrelated_substitute,4934
upweight_same_operation_unrelated,5,U01_unrelated_substitute,5480
upweight_same_operation_unrelated,5,U02_unrelated_substitute,2710
