model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-1.4b,mean_correct_mrr,composite,10,0.5140625,-0.012500000000000022,0.5159722222222222,-0.6788335930269976,-0.5753922836133599,-0.5818573654517124,0.44540595193915583,0.37012607273817183,0.288572870270439,,,,,,,,,
EleutherAI/pythia-1.4b,mean_correct_mrr,true_atomic_composite,26,0.5260416666666666,-0.00020032051282052493,0.525841346153846,-0.008956464711063422,-0.05804478091593025,0.11266404134872283,-0.06664433128562773,0.01717637404268756,-0.18313147592001902,0.22259839171731946,0.18564670338754896,0.25053266937854207,-0.1528957012145216,-0.02636132779560717,-0.23729254421502813,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,all,29,-2.005440783140988,8.993992904907671,-5.255689711320674,-0.18893421142961364,-0.050266900288612804,-0.217410534253212,0.09704296273603999,0.04208495832940509,0.032182615193074485,0.05198267768349944,0.23782075040200998,-0.22404534081588262,-0.12139539573337679,-0.1387375951238592,0.0346843987809648,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,atomic,16,-2.028109642211348,9.008100380655378,-5.293599688913673,-0.6009781049580867,-0.47241064966854573,-0.07923343174820545,0.45254018676916496,0.3368085980216408,0.023739813076415216,0.2108406543164886,0.3300114589301561,0.04736275567979091,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,composite,10,-2.010155262798071,8.962619481235743,-5.237404385954141,-0.5624621199366552,-0.3361842555943227,-0.4525557286846652,0.7026122058758515,0.48304589153964794,0.20701966780270625,,,,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,true_atomic_composite,26,-2.02120411166778,8.990607727032442,-5.271986110852315,-0.24449675097120832,-0.10916263388432822,-0.19972974023000115,0.2153180797048105,0.07039905317302415,0.16037247722830383,0.13958699878540867,0.2457867764872845,-0.12253820504062594,-0.06324555320336758,-0.14757295747452437,0.16865480854231357,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,all,29,0.33033772223982316,-0.016134259515795217,0.4603822009488084,0.12876250320235788,0.1772960621017082,0.14262923431645796,-0.20844432301975935,-0.25325242571165535,-0.15002049851540875,-0.04210596892363456,0.0379473547089546,-0.005978007933602437,-0.060697697866688397,-0.1560797945143416,-0.0780398972571708,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,atomic,16,0.3277942421846092,-0.01402144180610776,0.484916726903369,0.43952130064098877,0.29301420042732584,0.14351715939297593,-0.3234549531661573,-0.19140224292859767,-0.2759753270133269,-0.14819959035289418,-0.021389631597324932,-0.4491822635438236,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,composite,10,0.29311843067407606,-0.10129304379224777,0.43847269266843797,-0.25860327353409435,0.07111590022187594,-0.49781130155313164,-0.20074634453595758,-0.44540595193915583,0.40149268907191515,,,,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,true_atomic_composite,26,0.3144573916036349,-0.047587442570007764,0.46705363681301093,0.1821672975546045,0.23278845585427718,0.12672507655972487,-0.20844987939524717,-0.24038701083471664,-0.166897267522389,-0.014207328120652283,0.10655496090489212,-0.07316773982135925,-0.04216370213557839,-0.11595018087284055,-0.12649110640673517,,,
