condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold
delay_same_operation_unrelated,5,A00_copy,atomic,14336.0,0.7,2,token_accuracy,0.9671224355697632,0.8203125,0.8203125,token_accuracy,0.7
delay_same_operation_unrelated,5,A01_reverse,atomic,66560.0,0.7,2,token_accuracy,0.8349609375,0.1484375,0.1484375,token_accuracy,0.7
delay_same_operation_unrelated,5,A02_substitute,atomic,,0.7,2,token_accuracy,0.6940104365348816,0.0,0.0,token_accuracy,0.7
delay_same_operation_unrelated,5,A03_copy,atomic,14336.0,0.7,2,token_accuracy,0.9632161855697632,0.78515625,0.78515625,token_accuracy,0.7
delay_same_operation_unrelated,5,A04_reverse,atomic,66560.0,0.7,2,token_accuracy,0.8411458730697632,0.16796875,0.16796875,token_accuracy,0.7
delay_same_operation_unrelated,5,A05_substitute,atomic,,0.7,2,token_accuracy,0.6829427480697632,0.001953125,0.001953125,token_accuracy,0.7
delay_same_operation_unrelated,5,A06_copy,atomic,14336.0,0.7,2,token_accuracy,0.9625651240348816,0.787109375,0.787109375,token_accuracy,0.7
delay_same_operation_unrelated,5,A07_reverse,atomic,66560.0,0.7,2,token_accuracy,0.8343099355697632,0.1640625,0.1640625,token_accuracy,0.7
delay_same_operation_unrelated,5,C00_reverse_then_substitute_06_04,composite,66560.0,0.7,2,token_accuracy,0.8408203125,0.1796875,0.1796875,token_accuracy,0.7
delay_same_operation_unrelated,5,C01_substitute_then_reverse_03_04,composite,66560.0,0.7,2,token_accuracy,0.8369140625,0.142578125,0.142578125,token_accuracy,0.7
delay_same_operation_unrelated,5,C02_copy_then_substitute_00_07,composite,66560.0,0.7,2,token_accuracy,0.8365885615348816,0.169921875,0.169921875,token_accuracy,0.7
delay_same_operation_unrelated,5,C03_reverse_then_substitute_06_01,composite,66560.0,0.7,2,token_accuracy,0.8375651240348816,0.1484375,0.1484375,token_accuracy,0.7
delay_same_operation_unrelated,5,C04_substitute_then_reverse_07_01,composite,14336.0,0.7,2,token_accuracy,0.9632161855697632,0.7890625,0.7890625,token_accuracy,0.7
delay_same_operation_unrelated,5,C05_copy_then_substitute_06_07,composite,66560.0,0.7,2,token_accuracy,0.8330078125,0.138671875,0.138671875,token_accuracy,0.7
delay_same_operation_unrelated,5,C06_reverse_then_substitute_02_00,composite,,0.7,2,token_accuracy,0.6875,0.0,0.0,token_accuracy,0.7
delay_same_operation_unrelated,5,C07_substitute_then_reverse_04_03,composite,66560.0,0.7,2,token_accuracy,0.8444010615348816,0.18359375,0.18359375,token_accuracy,0.7
delay_same_operation_unrelated,5,K00_shortcut_for_A00_copy,shortcut,14336.0,0.7,2,token_accuracy,0.9583333730697632,0.767578125,0.767578125,token_accuracy,0.7
delay_same_operation_unrelated,5,K01_shortcut_for_A07_reverse,shortcut,14336.0,0.7,2,token_accuracy,0.962890625,0.787109375,0.787109375,token_accuracy,0.7
delay_same_operation_unrelated,5,K02_shortcut_for_A04_reverse,shortcut,14336.0,0.7,2,token_accuracy,0.9619140625,0.783203125,0.783203125,token_accuracy,0.7
delay_same_operation_unrelated,5,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3717448115348816,0.0,0.0,token_accuracy,0.7
delay_same_operation_unrelated,5,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.6666666865348816,0.0,0.0,token_accuracy,0.7
delay_same_operation_unrelated,5,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.5608724355697632,0.0,0.0,token_accuracy,0.7
delay_same_operation_unrelated,5,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.1285807341337204,0.0,0.0,token_accuracy,0.7
delay_same_operation_unrelated,5,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.6845703125,0.0,0.0,token_accuracy,0.7
delay_same_operation_unrelated,5,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.1184895858168602,0.0,0.0,token_accuracy,0.7
