condition,seed,task_name,realized_sample_count
upweight_surface_control,8,A00_copy,2712
upweight_surface_control,8,A01_reverse,2865
upweight_surface_control,8,A02_substitute,4635
upweight_surface_control,8,A03_copy,68369
upweight_surface_control,8,A04_reverse,3287
upweight_surface_control,8,A05_substitute,2336
upweight_surface_control,8,A06_copy,33541
upweight_surface_control,8,A07_reverse,3486
upweight_surface_control,8,C00_reverse_then_substitute_06_04,12534
upweight_surface_control,8,C01_substitute_then_reverse_03_04,6812
upweight_surface_control,8,C02_copy_then_substitute_00_07,2609
upweight_surface_control,8,C03_reverse_then_substitute_06_01,16087
upweight_surface_control,8,C04_substitute_then_reverse_07_01,2416
upweight_surface_control,8,C05_copy_then_substitute_06_07,2776
upweight_surface_control,8,C06_reverse_then_substitute_02_00,10650
upweight_surface_control,8,C07_substitute_then_reverse_04_03,21739
upweight_surface_control,8,K00_shortcut_for_A00_copy,3924
upweight_surface_control,8,K01_shortcut_for_A07_reverse,4298
upweight_surface_control,8,K02_shortcut_for_A04_reverse,8875
upweight_surface_control,8,S00_surface_rotate,10055
upweight_surface_control,8,S01_surface_rotate,7727
upweight_surface_control,8,S02_surface_rotate,3698
upweight_surface_control,8,U00_unrelated_substitute,5453
upweight_surface_control,8,U01_unrelated_substitute,6110
upweight_surface_control,8,U02_unrelated_substitute,3118
