condition,seed,task_name,realized_sample_count
corrupt_component_strong,5,A00_copy,3677
corrupt_component_strong,5,A01_reverse,70056
corrupt_component_strong,5,A02_substitute,2648
corrupt_component_strong,5,A03_copy,3406
corrupt_component_strong,5,A04_reverse,4844
corrupt_component_strong,5,A05_substitute,3202
corrupt_component_strong,5,A06_copy,16467
corrupt_component_strong,5,A07_reverse,9176
corrupt_component_strong,5,C00_reverse_then_substitute_02_05,3798
corrupt_component_strong,5,C01_substitute_then_reverse_01_03,33658
corrupt_component_strong,5,C02_copy_then_substitute_04_07,4015
corrupt_component_strong,5,C03_reverse_then_substitute_06_01,22015
corrupt_component_strong,5,C04_substitute_then_reverse_03_07,5647
corrupt_component_strong,5,C05_copy_then_substitute_07_06,2366
corrupt_component_strong,5,C06_reverse_then_substitute_01_05,12932
corrupt_component_strong,5,C07_substitute_then_reverse_07_03,6905
corrupt_component_strong,5,K00_shortcut_for_A07_reverse,2549
corrupt_component_strong,5,K01_shortcut_for_A03_copy,5169
corrupt_component_strong,5,K02_shortcut_for_A00_copy,2600
corrupt_component_strong,5,S00_surface_rotate,6125
corrupt_component_strong,5,S01_surface_rotate,2919
corrupt_component_strong,5,S02_surface_rotate,4440
corrupt_component_strong,5,U00_unrelated_substitute,10704
corrupt_component_strong,5,U01_unrelated_substitute,2895
corrupt_component_strong,5,U02_unrelated_substitute,7899
