condition,seed,task_name,realized_sample_count
delay_component_strong,8,A00_copy,4423
delay_component_strong,8,A01_reverse,27979
delay_component_strong,8,A02_substitute,3326
delay_component_strong,8,A03_copy,4126
delay_component_strong,8,A04_reverse,5806
delay_component_strong,8,A05_substitute,3906
delay_component_strong,8,A06_copy,19989
delay_component_strong,8,A07_reverse,11299
delay_component_strong,8,C00_reverse_then_substitute_02_05,4671
delay_component_strong,8,C01_substitute_then_reverse_01_03,41912
delay_component_strong,8,C02_copy_then_substitute_04_07,5228
delay_component_strong,8,C03_reverse_then_substitute_06_01,27220
delay_component_strong,8,C04_substitute_then_reverse_03_07,6953
delay_component_strong,8,C05_copy_then_substitute_07_06,2902
delay_component_strong,8,C06_reverse_then_substitute_01_05,16056
delay_component_strong,8,C07_substitute_then_reverse_07_03,8668
delay_component_strong,8,K00_shortcut_for_A07_reverse,3162
delay_component_strong,8,K01_shortcut_for_A03_copy,6199
delay_component_strong,8,K02_shortcut_for_A00_copy,3183
delay_component_strong,8,S00_surface_rotate,7679
delay_component_strong,8,S01_surface_rotate,3478
delay_component_strong,8,S02_surface_rotate,5466
delay_component_strong,8,U00_unrelated_substitute,13054
delay_component_strong,8,U01_unrelated_substitute,3705
delay_component_strong,8,U02_unrelated_substitute,9722
