condition,seed,task_name,realized_sample_count
baseline,3,A00_copy,3529
baseline,3,A01_reverse,70348
baseline,3,A02_substitute,2746
baseline,3,A03_copy,3320
baseline,3,A04_reverse,4707
baseline,3,A05_substitute,3148
baseline,3,A06_copy,16353
baseline,3,A07_reverse,8891
baseline,3,C00_reverse_then_substitute_02_05,3817
baseline,3,C01_substitute_then_reverse_01_03,33754
baseline,3,C02_copy_then_substitute_04_07,4069
baseline,3,C03_reverse_then_substitute_06_01,22315
baseline,3,C04_substitute_then_reverse_03_07,5667
baseline,3,C05_copy_then_substitute_07_06,2301
baseline,3,C06_reverse_then_substitute_01_05,13048
baseline,3,C07_substitute_then_reverse_07_03,6958
baseline,3,K00_shortcut_for_A07_reverse,2553
baseline,3,K01_shortcut_for_A03_copy,5146
baseline,3,K02_shortcut_for_A00_copy,2604
baseline,3,S00_surface_rotate,6232
baseline,3,S01_surface_rotate,2778
baseline,3,S02_surface_rotate,4299
baseline,3,U00_unrelated_substitute,10642
baseline,3,U01_unrelated_substitute,3026
baseline,3,U02_unrelated_substitute,7861
