condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
baseline,0,25,250112,0.00022308129241236597,0.0008093748627975017,1.0
baseline,1,25,250112,0.0002086649770985169,0.0006773656774858305,1.0
baseline,2,25,250112,0.00026219445806839505,0.0006499713500991294,1.0
baseline,3,25,250112,0.0002616757715161854,0.0009208788174126514,0.9992307692307693
baseline,4,25,250112,0.00039379924684109863,0.0014050396795329267,1.0
baseline,5,25,250112,0.00022418900563949185,0.0006335114355628165,0.9992307692307693
baseline,6,25,250112,0.00022076557287982663,0.0006058249351888478,0.9992307692307693
baseline,7,25,250112,0.00029882869844183383,0.0006683039279504338,1.0
baseline,8,25,250112,0.0002704181005260136,0.0017415506480003562,0.9992307692307693
baseline,9,25,250112,0.00022050570382314074,0.0005609901938692947,0.9992307692307693
corrupt_component,0,25,250112,0.0003069677926886661,0.0021723181725815666,1.0
corrupt_component,1,25,250112,0.000348165935632654,0.0010934138058551618,0.9992307692307693
corrupt_component,2,25,250112,0.0003167836378238697,0.0011195792037696356,1.0
corrupt_component,3,25,250112,0.0002560804335483498,0.0011571507337806153,1.0
corrupt_component,4,25,250112,0.0002479303301922162,0.0017911168044186937,0.9992307692307693
corrupt_component,5,25,250112,0.0002755832745251155,0.0011315738301770073,1.0
corrupt_component,6,25,250112,0.0002751933845289443,0.0011158471359789743,0.9992307692307693
corrupt_component,7,25,250112,0.00019671489413069856,0.0005024835162618646,1.0
corrupt_component,8,25,250112,0.00022573336352660087,0.0007197583235239863,1.0
corrupt_component,9,25,250112,0.00022508854061317507,0.0011407803015477946,1.0
corrupt_different_operation_matched,0,25,250112,0.0002626245758328654,0.0006453800070661819,0.9992307692307693
corrupt_different_operation_matched,1,25,250112,0.00030625335710595015,0.0009448680702274226,1.0
corrupt_different_operation_matched,2,25,250112,0.00027940464760979416,0.0009332510408430472,1.0
corrupt_different_operation_matched,3,25,250112,0.00031645859576142477,0.0011931346130027165,1.0
corrupt_different_operation_matched,4,25,250112,0.00020488271279292043,0.0005382198694922555,1.0
corrupt_different_operation_matched,5,25,250112,0.0002857652865258336,0.0007915646038045704,1.0
corrupt_different_operation_matched,6,25,250112,0.000244828573778154,0.0007933137327570672,1.0
corrupt_different_operation_matched,7,25,250112,0.00019026503330365208,0.0006373835894612767,1.0
corrupt_different_operation_matched,8,25,250112,0.0001858209559475102,0.0006277995210674792,1.0
corrupt_different_operation_matched,9,25,250112,0.0003962287983948257,0.0017648784717539945,0.9992307692307693
corrupt_same_operation_unrelated,0,25,250112,0.000256301349679275,0.0008892707440160408,1.0
corrupt_same_operation_unrelated,1,25,250112,0.0002233085373534603,0.0005500161300377171,0.9992307692307693
corrupt_same_operation_unrelated,2,25,250112,0.0002132946871574936,0.0005384673954839658,1.0
corrupt_same_operation_unrelated,3,25,250112,0.00024831912781870754,0.0007703635060264391,0.9992307692307693
corrupt_same_operation_unrelated,4,25,250112,0.00022763313178438278,0.0004872337729769447,0.9976923076923077
corrupt_same_operation_unrelated,5,25,250112,0.000233898978005408,0.0007311795538639601,1.0
corrupt_same_operation_unrelated,6,25,250112,0.0003509453759815146,0.0018232639530019745,0.9992307692307693
corrupt_same_operation_unrelated,7,25,250112,0.0002330152185283725,0.0006801881534031842,1.0
corrupt_same_operation_unrelated,8,25,250112,0.00027076858033838955,0.0010778479867925572,1.0
corrupt_same_operation_unrelated,9,25,250112,0.0002175131720079098,0.0005302347652673817,1.0
delay_component,0,25,250112,0.0006091873797718731,0.006530083145281111,0.9838461538461538
delay_component,1,25,250112,0.0005775296309566736,0.006598052694922873,0.9838461538461538
delay_component,2,25,250112,0.0006318285927375863,0.00697788253115624,0.9784615384615385
delay_component,3,25,250112,0.0006096979685341318,0.006562068815700763,0.9838461538461538
delay_component,4,25,250112,0.0006997939235578468,0.0064141350900098724,0.9838461538461538
delay_component,5,25,250112,0.0005859977341064247,0.006630038365342523,0.9838461538461538
delay_component,6,25,250112,0.0006466356797091929,0.006598052694922873,0.9815384615384616
delay_component,7,25,250112,0.0006347701382169526,0.006917909399119392,0.9830769230769232
delay_component,8,25,250112,0.000629352858096587,0.006737990003008849,0.9830769230769232
delay_component,9,25,250112,0.0006864195647461993,0.006997873575168522,0.9776923076923076
delay_different_operation_matched,0,25,250112,0.000484315897688364,0.005053125531417874,0.9723076923076923
delay_different_operation_matched,1,25,250112,0.00047188256422847424,0.005157078960281742,0.9723076923076923
delay_different_operation_matched,2,25,250112,0.0004579306891869365,0.004821229420875397,0.9723076923076923
delay_different_operation_matched,3,25,250112,0.0004909643426306104,0.004853215091295049,0.9723076923076923
delay_different_operation_matched,4,25,250112,0.0006264172530363005,0.004897195388122069,0.9776923076923076
delay_different_operation_matched,5,25,250112,0.0004767588510271646,0.00529701626836772,0.9723076923076923
delay_different_operation_matched,6,25,250112,0.0005337935690643255,0.00504512911381296,0.9700000000000001
delay_different_operation_matched,7,25,250112,0.0005318297825630036,0.005105102245849808,0.9715384615384616
delay_different_operation_matched,8,25,250112,0.0005273935077274082,0.005017141652195765,0.9721100391402382
delay_different_operation_matched,9,25,250112,0.0005550859288526784,0.004809234794468027,0.9776923076923076
delay_same_operation_unrelated,0,25,250112,0.0006775333259100202,0.007760176405474455,0.9884615384615385
delay_same_operation_unrelated,1,25,250112,0.0006601047577597265,0.007908110131165345,0.9884615384615385
delay_same_operation_unrelated,2,25,250112,0.0006688823432638999,0.007648226559005673,0.9884615384615385
delay_same_operation_unrelated,3,25,250112,0.0007480843007230592,0.007864129834338323,0.9884615384615385
delay_same_operation_unrelated,4,25,250112,0.0007963384074036592,0.007680212229425325,0.9915384615384615
delay_same_operation_unrelated,5,25,250112,0.0007029234778919424,0.008207975791349582,0.9876923076923078
delay_same_operation_unrelated,6,25,250112,0.0007270490621740827,0.007728190735054803,0.9876923076923078
delay_same_operation_unrelated,7,25,250112,0.0007369827943261689,0.007896115504757975,0.9884615384615385
delay_same_operation_unrelated,8,25,250112,0.0006956126538615787,0.008271947132188887,0.9838461538461538
delay_same_operation_unrelated,9,25,250112,0.0007316834775167739,0.008092027736078344,0.9876923076923078
upweight_component,0,25,250112,0.0014445933248427327,0.01799492964898706,0.9838461538461538
upweight_component,1,25,250112,0.0014524828326065275,0.017803015626469146,0.9838461538461538
upweight_component,2,25,250112,0.0014956153752832269,0.018254813221146728,0.9838461538461538
upweight_component,3,25,250112,0.0014591056308749073,0.018238820385936903,0.9838461538461538
upweight_component,4,25,250112,0.0014570978000924136,0.017950949352160038,0.9838461538461538
upweight_component,5,25,250112,0.0014949617984533253,0.018594660969355532,0.9838461538461538
upweight_component,6,25,250112,0.0015713458402836155,0.018954499761576614,0.9838461538461538
upweight_component,7,25,250112,0.001498988441977443,0.018486709331689208,0.9830769230769232
upweight_component,8,25,250112,0.0014741499965370119,0.017878981593715815,0.9838461538461538
upweight_component,9,25,250112,0.0013896254553774435,0.01731523415256945,0.9838461538461538
upweight_different_operation_matched,0,25,250112,0.0011245462492025606,0.013962355533065239,0.9723076923076923
upweight_different_operation_matched,1,25,250112,0.001152294623034028,0.013598518532041698,0.9723076923076923
upweight_different_operation_matched,2,25,250112,0.0011747865452584176,0.014182257017200347,0.9723076923076923
upweight_different_operation_matched,3,25,250112,0.0011283811235595026,0.014102292841151215,0.9723076923076923
upweight_different_operation_matched,4,25,250112,0.001153678652183116,0.013566532861622045,0.9715384615384616
upweight_different_operation_matched,5,25,250112,0.001121436942739655,0.013294654663055004,0.9723076923076923
upweight_different_operation_matched,6,25,250112,0.0011889785387039504,0.014106291049953671,0.9723076923076923
upweight_different_operation_matched,7,25,250112,0.0011557710257566215,0.014090298214743847,0.9723076923076923
upweight_different_operation_matched,8,25,250112,0.0011095177694348834,0.013458581223955721,0.9723076923076923
upweight_different_operation_matched,9,25,250112,0.0011214711985993346,0.01371846479611539,0.9723076923076923
upweight_fake_component,0,25,250112,0.0013051887653347382,0.01631485956668477,0.9838461538461538
upweight_fake_component,1,25,250112,0.0013991909739800637,0.01703453715112694,0.9838461538461538
upweight_fake_component,2,25,250112,0.0014242872590347466,0.01767425055951998,0.9838461538461538
upweight_fake_component,3,25,250112,0.0013772863786871534,0.017062524612744136,0.9838461538461538
upweight_fake_component,4,25,250112,0.0014045708888951965,0.017182470876817832,0.9838461538461538
upweight_fake_component,5,25,250112,0.0013948494765306347,0.016782649996572183,0.9830769230769232
upweight_fake_component,6,25,250112,0.0013842157088858372,0.01680264104058446,0.9823076923076923
upweight_fake_component,7,25,250112,0.0014033866585730199,0.017194465503225197,0.9838461538461538
upweight_fake_component,8,25,250112,0.0013709604920558902,0.01706652282154659,0.9838461538461538
upweight_fake_component,9,25,250112,0.0014044298559128421,0.016974564019090095,0.9823076923076923
upweight_same_operation_unrelated,0,25,250112,0.0017016654167329316,0.021270817709162188,0.9884615384615385
upweight_same_operation_unrelated,1,25,250112,0.0017596765381379061,0.021842561567913466,0.9884615384615385
upweight_same_operation_unrelated,2,25,250112,0.0017610533443854466,0.02195051320557979,0.9884615384615385
upweight_same_operation_unrelated,3,25,250112,0.0017042548483526708,0.02128281233556956,0.9884615384615385
upweight_same_operation_unrelated,4,25,250112,0.0017281357314294884,0.02145073710527273,0.9876923076923078
upweight_same_operation_unrelated,5,25,250112,0.0017462672952286943,0.021410755017248168,0.9876923076923078
upweight_same_operation_unrelated,6,25,250112,0.001715370818052215,0.021306801588384296,0.9876923076923078
