condition,seed,data_seen,task_name,kind,loss,token_accuracy,exact_match,balanced_accuracy,accuracy,checkpoint_fraction
corrupt_unrelated_matched,9,250112,A06_copy,atomic,0.2108303308486938,0.927734375,0.591796875,0.591796875,0.591796875,1.000448
corrupt_unrelated_matched,9,250112,A05_substitute,atomic,1.2661031484603882,0.5813802480697632,0.0,0.0,0.0,1.000448
corrupt_unrelated_matched,9,250112,A00_copy,atomic,0.2141136974096298,0.9339193105697632,0.626953125,0.626953125,0.626953125,1.000448
corrupt_unrelated_matched,9,250112,A02_substitute,atomic,1.2478358745574951,0.5927734375,0.0,0.0,0.0,1.000448
corrupt_unrelated_matched,9,250112,A07_reverse,atomic,0.3442142009735107,0.8499349355697632,0.244140625,0.244140625,0.244140625,1.000448
corrupt_unrelated_matched,9,250112,C00_reverse_then_substitute_06_04,composite,0.3549116551876068,0.8486328125,0.255859375,0.255859375,0.255859375,1.000448
corrupt_unrelated_matched,9,250112,C01_substitute_then_reverse_03_04,composite,0.3515713214874267,0.8492838740348816,0.22265625,0.22265625,0.22265625,1.000448
corrupt_unrelated_matched,9,250112,C02_copy_then_substitute_00_07,composite,0.3554581105709076,0.8479818105697632,0.26953125,0.26953125,0.26953125,1.000448
corrupt_unrelated_matched,9,250112,C03_reverse_then_substitute_06_01,composite,0.3473788797855377,0.8557943105697632,0.287109375,0.287109375,0.287109375,1.000448
corrupt_unrelated_matched,9,250112,C04_substitute_then_reverse_07_01,composite,0.2049692720174789,0.9368489980697632,0.642578125,0.642578125,0.642578125,1.000448
corrupt_unrelated_matched,9,250112,A04_reverse,atomic,0.3521016538143158,0.8544921875,0.26953125,0.26953125,0.26953125,1.000448
corrupt_unrelated_matched,9,250112,C06_reverse_then_substitute_02_00,composite,1.230343461036682,0.6009114980697632,0.0,0.0,0.0,1.000448
corrupt_unrelated_matched,9,250112,C07_substitute_then_reverse_04_03,composite,0.3468604385852813,0.8479818105697632,0.2265625,0.2265625,0.2265625,1.000448
corrupt_unrelated_matched,9,250112,K00_shortcut_for_A00_copy,shortcut,0.2066932916641235,0.9404296875,0.6640625,0.6640625,0.6640625,1.000448
corrupt_unrelated_matched,9,250112,K01_shortcut_for_A07_reverse,shortcut,0.2041440606117248,0.9401041865348816,0.666015625,0.666015625,0.666015625,1.000448
corrupt_unrelated_matched,9,250112,K02_shortcut_for_A04_reverse,shortcut,0.2044741660356521,0.9384765625,0.650390625,0.650390625,0.650390625,1.000448
corrupt_unrelated_matched,9,250112,S00_surface_rotate,surface_control,2.2986557483673096,0.3001302182674408,0.0,0.0,0.0,1.000448
corrupt_unrelated_matched,9,250112,S01_surface_rotate,surface_control,2.2341983318328857,0.3902994990348816,0.0,0.0,0.0,1.000448
corrupt_unrelated_matched,9,250112,S02_surface_rotate,surface_control,3.4148590564727783,0.2542317807674408,0.0,0.0,0.0,1.000448
corrupt_unrelated_matched,9,250112,U00_unrelated_substitute,unrelated,2.841216802597046,0.0699869841337204,0.0,0.0,0.0,1.000448
corrupt_unrelated_matched,9,250112,A03_copy,atomic,0.2067334204912185,0.9375,0.6484375,0.6484375,0.6484375,1.000448
