condition,seed,checkpoint_index,data_seen,checkpoint_fraction
upweight_unrelated_matched,1,35,2680,0.01072
upweight_unrelated_matched,1,36,2874,0.011496
upweight_unrelated_matched,1,37,3082,0.012328
upweight_unrelated_matched,1,38,3304,0.013216
upweight_unrelated_matched,1,39,3543,0.014172
upweight_unrelated_matched,1,40,3799,0.015196
upweight_unrelated_matched,1,41,4074,0.016296
upweight_unrelated_matched,1,42,4368,0.017472
upweight_unrelated_matched,1,43,4684,0.018736
upweight_unrelated_matched,1,44,5023,0.020092
upweight_unrelated_matched,1,45,5386,0.021544
upweight_unrelated_matched,1,46,5775,0.0231
upweight_unrelated_matched,1,47,6192,0.024768
upweight_unrelated_matched,1,48,6640,0.02656
upweight_unrelated_matched,1,49,7120,0.02848
upweight_unrelated_matched,1,50,7634,0.030536
upweight_unrelated_matched,1,51,8186,0.032744
upweight_unrelated_matched,1,52,8777,0.035108
upweight_unrelated_matched,1,53,9412,0.037648
upweight_unrelated_matched,1,54,10092,0.040368
upweight_unrelated_matched,1,55,10821,0.043284
upweight_unrelated_matched,1,56,11603,0.046412
upweight_unrelated_matched,1,57,12442,0.049768
upweight_unrelated_matched,1,58,13341,0.053364
upweight_unrelated_matched,1,59,14305,0.05722
upweight_unrelated_matched,1,60,15339,0.061356
upweight_unrelated_matched,1,61,16448,0.065792
upweight_unrelated_matched,1,62,17637,0.070548
upweight_unrelated_matched,1,63,18911,0.075644
upweight_unrelated_matched,1,64,20278,0.081112
upweight_unrelated_matched,1,65,21743,0.086972
upweight_unrelated_matched,1,66,23315,0.09326
upweight_unrelated_matched,1,67,24999,0.099996
upweight_unrelated_matched,1,68,26806,0.107224
upweight_unrelated_matched,1,69,28743,0.114972
upweight_unrelated_matched,1,70,30821,0.123284
upweight_unrelated_matched,1,71,33048,0.132192
upweight_unrelated_matched,1,72,35436,0.141744
upweight_unrelated_matched,1,73,37997,0.151988
upweight_unrelated_matched,1,74,40743,0.162972
upweight_unrelated_matched,1,75,43688,0.174752
upweight_unrelated_matched,1,76,46845,0.18738
upweight_unrelated_matched,1,77,50230,0.20092
upweight_unrelated_matched,1,78,53860,0.21544
upweight_unrelated_matched,1,79,57753,0.231012
upweight_unrelated_matched,1,80,61926,0.247704
upweight_unrelated_matched,1,81,66402,0.265608
upweight_unrelated_matched,1,82,71200,0.2848
upweight_unrelated_matched,1,83,76346,0.305384
upweight_unrelated_matched,1,84,81863,0.327452
upweight_unrelated_matched,1,85,87779,0.351116
upweight_unrelated_matched,1,86,94123,0.376492
upweight_unrelated_matched,1,87,100925,0.4037
upweight_unrelated_matched,1,88,108219,0.432876
upweight_unrelated_matched,1,89,116039,0.464156
upweight_unrelated_matched,1,90,124425,0.4977
upweight_unrelated_matched,1,91,133417,0.533668
upweight_unrelated_matched,1,92,143059,0.572236
upweight_unrelated_matched,1,93,153397,0.613588
upweight_unrelated_matched,1,94,164483,0.657932
upweight_unrelated_matched,1,95,176370,0.70548
upweight_unrelated_matched,1,96,189115,0.75646
upweight_unrelated_matched,1,97,202782,0.811128
upweight_unrelated_matched,1,98,217437,0.869748
upweight_unrelated_matched,1,99,233150,0.9326
upweight_unrelated_matched,1,100,249999,0.999996
upweight_unrelated_matched,2,0,0,0.0
upweight_unrelated_matched,2,1,249,0.000996
upweight_unrelated_matched,2,2,268,0.001072
upweight_unrelated_matched,2,3,287,0.001148
upweight_unrelated_matched,2,4,308,0.001232
upweight_unrelated_matched,2,5,330,0.00132
upweight_unrelated_matched,2,6,354,0.001416
upweight_unrelated_matched,2,7,379,0.001516
upweight_unrelated_matched,2,8,407,0.001628
upweight_unrelated_matched,2,9,436,0.001744
upweight_unrelated_matched,2,10,468,0.001872
upweight_unrelated_matched,2,11,502,0.002008
upweight_unrelated_matched,2,12,538,0.002152
upweight_unrelated_matched,2,13,577,0.002308
upweight_unrelated_matched,2,14,619,0.002476
upweight_unrelated_matched,2,15,664,0.002656
upweight_unrelated_matched,2,16,712,0.002848
upweight_unrelated_matched,2,17,763,0.003052
upweight_unrelated_matched,2,18,818,0.003272
upweight_unrelated_matched,2,19,877,0.003508
upweight_unrelated_matched,2,20,941,0.003764
upweight_unrelated_matched,2,21,1009,0.004036
upweight_unrelated_matched,2,22,1082,0.004328
upweight_unrelated_matched,2,23,1160,0.00464
upweight_unrelated_matched,2,24,1244,0.004976
upweight_unrelated_matched,2,25,1334,0.005336
upweight_unrelated_matched,2,26,1430,0.00572
upweight_unrelated_matched,2,27,1533,0.006132
upweight_unrelated_matched,2,28,1644,0.006576
upweight_unrelated_matched,2,29,1763,0.007052
upweight_unrelated_matched,2,30,1891,0.007564
upweight_unrelated_matched,2,31,2027,0.008108
upweight_unrelated_matched,2,32,2174,0.008696
upweight_unrelated_matched,2,33,2331,0.009324
upweight_unrelated_matched,2,34,2499,0.009996
upweight_unrelated_matched,2,35,2680,0.01072
upweight_unrelated_matched,2,36,2874,0.011496
upweight_unrelated_matched,2,37,3082,0.012328
upweight_unrelated_matched,2,38,3304,0.013216
upweight_unrelated_matched,2,39,3543,0.014172
upweight_unrelated_matched,2,40,3799,0.015196
upweight_unrelated_matched,2,41,4074,0.016296
upweight_unrelated_matched,2,42,4368,0.017472
upweight_unrelated_matched,2,43,4684,0.018736
upweight_unrelated_matched,2,44,5023,0.020092
upweight_unrelated_matched,2,45,5386,0.021544
upweight_unrelated_matched,2,46,5775,0.0231
upweight_unrelated_matched,2,47,6192,0.024768
upweight_unrelated_matched,2,48,6640,0.02656
upweight_unrelated_matched,2,49,7120,0.02848
upweight_unrelated_matched,2,50,7634,0.030536
upweight_unrelated_matched,2,51,8186,0.032744
upweight_unrelated_matched,2,52,8777,0.035108
upweight_unrelated_matched,2,53,9412,0.037648
upweight_unrelated_matched,2,54,10092,0.040368
upweight_unrelated_matched,2,55,10821,0.043284
upweight_unrelated_matched,2,56,11603,0.046412
upweight_unrelated_matched,2,57,12442,0.049768
upweight_unrelated_matched,2,58,13341,0.053364
upweight_unrelated_matched,2,59,14305,0.05722
upweight_unrelated_matched,2,60,15339,0.061356
upweight_unrelated_matched,2,61,16448,0.065792
upweight_unrelated_matched,2,62,17637,0.070548
upweight_unrelated_matched,2,63,18911,0.075644
upweight_unrelated_matched,2,64,20278,0.081112
upweight_unrelated_matched,2,65,21743,0.086972
upweight_unrelated_matched,2,66,23315,0.09326
upweight_unrelated_matched,2,67,24999,0.099996
upweight_unrelated_matched,2,68,26806,0.107224
upweight_unrelated_matched,2,69,28743,0.114972
upweight_unrelated_matched,2,70,30821,0.123284
upweight_unrelated_matched,2,71,33048,0.132192
upweight_unrelated_matched,2,72,35436,0.141744
upweight_unrelated_matched,2,73,37997,0.151988
upweight_unrelated_matched,2,74,40743,0.162972
upweight_unrelated_matched,2,75,43688,0.174752
upweight_unrelated_matched,2,76,46845,0.18738
upweight_unrelated_matched,2,77,50230,0.20092
upweight_unrelated_matched,2,78,53860,0.21544
upweight_unrelated_matched,2,79,57753,0.231012
upweight_unrelated_matched,2,80,61926,0.247704
upweight_unrelated_matched,2,81,66402,0.265608
upweight_unrelated_matched,2,82,71200,0.2848
upweight_unrelated_matched,2,83,76346,0.305384
upweight_unrelated_matched,2,84,81863,0.327452
upweight_unrelated_matched,2,85,87779,0.351116
upweight_unrelated_matched,2,86,94123,0.376492
upweight_unrelated_matched,2,87,100925,0.4037
upweight_unrelated_matched,2,88,108219,0.432876
upweight_unrelated_matched,2,89,116039,0.464156
upweight_unrelated_matched,2,90,124425,0.4977
upweight_unrelated_matched,2,91,133417,0.533668
upweight_unrelated_matched,2,92,143059,0.572236
upweight_unrelated_matched,2,93,153397,0.613588
upweight_unrelated_matched,2,94,164483,0.657932
upweight_unrelated_matched,2,95,176370,0.70548
upweight_unrelated_matched,2,96,189115,0.75646
upweight_unrelated_matched,2,97,202782,0.811128
upweight_unrelated_matched,2,98,217437,0.869748
upweight_unrelated_matched,2,99,233150,0.9326
upweight_unrelated_matched,2,100,249999,0.999996
upweight_unrelated_matched,3,0,0,0.0
upweight_unrelated_matched,3,1,249,0.000996
upweight_unrelated_matched,3,2,268,0.001072
upweight_unrelated_matched,3,3,287,0.001148
upweight_unrelated_matched,3,4,308,0.001232
upweight_unrelated_matched,3,5,330,0.00132
upweight_unrelated_matched,3,6,354,0.001416
upweight_unrelated_matched,3,7,379,0.001516
upweight_unrelated_matched,3,8,407,0.001628
upweight_unrelated_matched,3,9,436,0.001744
upweight_unrelated_matched,3,10,468,0.001872
upweight_unrelated_matched,3,11,502,0.002008
upweight_unrelated_matched,3,12,538,0.002152
upweight_unrelated_matched,3,13,577,0.002308
upweight_unrelated_matched,3,14,619,0.002476
upweight_unrelated_matched,3,15,664,0.002656
upweight_unrelated_matched,3,16,712,0.002848
upweight_unrelated_matched,3,17,763,0.003052
upweight_unrelated_matched,3,18,818,0.003272
upweight_unrelated_matched,3,19,877,0.003508
upweight_unrelated_matched,3,20,941,0.003764
upweight_unrelated_matched,3,21,1009,0.004036
upweight_unrelated_matched,3,22,1082,0.004328
upweight_unrelated_matched,3,23,1160,0.00464
upweight_unrelated_matched,3,24,1244,0.004976
upweight_unrelated_matched,3,25,1334,0.005336
upweight_unrelated_matched,3,26,1430,0.00572
upweight_unrelated_matched,3,27,1533,0.006132
upweight_unrelated_matched,3,28,1644,0.006576
upweight_unrelated_matched,3,29,1763,0.007052
upweight_unrelated_matched,3,30,1891,0.007564
upweight_unrelated_matched,3,31,2027,0.008108
upweight_unrelated_matched,3,32,2174,0.008696
upweight_unrelated_matched,3,33,2331,0.009324
upweight_unrelated_matched,3,34,2499,0.009996
upweight_unrelated_matched,3,35,2680,0.01072
upweight_unrelated_matched,3,36,2874,0.011496
upweight_unrelated_matched,3,37,3082,0.012328
upweight_unrelated_matched,3,38,3304,0.013216
upweight_unrelated_matched,3,39,3543,0.014172
upweight_unrelated_matched,3,40,3799,0.015196
upweight_unrelated_matched,3,41,4074,0.016296
upweight_unrelated_matched,3,42,4368,0.017472
upweight_unrelated_matched,3,43,4684,0.018736
upweight_unrelated_matched,3,44,5023,0.020092
upweight_unrelated_matched,3,45,5386,0.021544
upweight_unrelated_matched,3,46,5775,0.0231
upweight_unrelated_matched,3,47,6192,0.024768
upweight_unrelated_matched,3,48,6640,0.02656
upweight_unrelated_matched,3,49,7120,0.02848
upweight_unrelated_matched,3,50,7634,0.030536
upweight_unrelated_matched,3,51,8186,0.032744
upweight_unrelated_matched,3,52,8777,0.035108
upweight_unrelated_matched,3,53,9412,0.037648
upweight_unrelated_matched,3,54,10092,0.040368
upweight_unrelated_matched,3,55,10821,0.043284
upweight_unrelated_matched,3,56,11603,0.046412
upweight_unrelated_matched,3,57,12442,0.049768
upweight_unrelated_matched,3,58,13341,0.053364
upweight_unrelated_matched,3,59,14305,0.05722
upweight_unrelated_matched,3,60,15339,0.061356
upweight_unrelated_matched,3,61,16448,0.065792
upweight_unrelated_matched,3,62,17637,0.070548
upweight_unrelated_matched,3,63,18911,0.075644
upweight_unrelated_matched,3,64,20278,0.081112
upweight_unrelated_matched,3,65,21743,0.086972
upweight_unrelated_matched,3,66,23315,0.09326
upweight_unrelated_matched,3,67,24999,0.099996
upweight_unrelated_matched,3,68,26806,0.107224
upweight_unrelated_matched,3,69,28743,0.114972
upweight_unrelated_matched,3,70,30821,0.123284
upweight_unrelated_matched,3,71,33048,0.132192
upweight_unrelated_matched,3,72,35436,0.141744
upweight_unrelated_matched,3,73,37997,0.151988
upweight_unrelated_matched,3,74,40743,0.162972
upweight_unrelated_matched,3,75,43688,0.174752
upweight_unrelated_matched,3,76,46845,0.18738
upweight_unrelated_matched,3,77,50230,0.20092
upweight_unrelated_matched,3,78,53860,0.21544
upweight_unrelated_matched,3,79,57753,0.231012
upweight_unrelated_matched,3,80,61926,0.247704
upweight_unrelated_matched,3,81,66402,0.265608
upweight_unrelated_matched,3,82,71200,0.2848
upweight_unrelated_matched,3,83,76346,0.305384
upweight_unrelated_matched,3,84,81863,0.327452
upweight_unrelated_matched,3,85,87779,0.351116
upweight_unrelated_matched,3,86,94123,0.376492
upweight_unrelated_matched,3,87,100925,0.4037
upweight_unrelated_matched,3,88,108219,0.432876
upweight_unrelated_matched,3,89,116039,0.464156
upweight_unrelated_matched,3,90,124425,0.4977
upweight_unrelated_matched,3,91,133417,0.533668
upweight_unrelated_matched,3,92,143059,0.572236
upweight_unrelated_matched,3,93,153397,0.613588
upweight_unrelated_matched,3,94,164483,0.657932
upweight_unrelated_matched,3,95,176370,0.70548
upweight_unrelated_matched,3,96,189115,0.75646
upweight_unrelated_matched,3,97,202782,0.811128
upweight_unrelated_matched,3,98,217437,0.869748
upweight_unrelated_matched,3,99,233150,0.9326
upweight_unrelated_matched,3,100,249999,0.999996
upweight_unrelated_matched,4,0,0,0.0
upweight_unrelated_matched,4,1,249,0.000996
upweight_unrelated_matched,4,2,268,0.001072
upweight_unrelated_matched,4,3,287,0.001148
upweight_unrelated_matched,4,4,308,0.001232
upweight_unrelated_matched,4,5,330,0.00132
upweight_unrelated_matched,4,6,354,0.001416
upweight_unrelated_matched,4,7,379,0.001516
upweight_unrelated_matched,4,8,407,0.001628
upweight_unrelated_matched,4,9,436,0.001744
upweight_unrelated_matched,4,10,468,0.001872
upweight_unrelated_matched,4,11,502,0.002008
upweight_unrelated_matched,4,12,538,0.002152
upweight_unrelated_matched,4,13,577,0.002308
upweight_unrelated_matched,4,14,619,0.002476
upweight_unrelated_matched,4,15,664,0.002656
upweight_unrelated_matched,4,16,712,0.002848
upweight_unrelated_matched,4,17,763,0.003052
upweight_unrelated_matched,4,18,818,0.003272
upweight_unrelated_matched,4,19,877,0.003508
upweight_unrelated_matched,4,20,941,0.003764
upweight_unrelated_matched,4,21,1009,0.004036
upweight_unrelated_matched,4,22,1082,0.004328
upweight_unrelated_matched,4,23,1160,0.00464
upweight_unrelated_matched,4,24,1244,0.004976
upweight_unrelated_matched,4,25,1334,0.005336
upweight_unrelated_matched,4,26,1430,0.00572
upweight_unrelated_matched,4,27,1533,0.006132
upweight_unrelated_matched,4,28,1644,0.006576
upweight_unrelated_matched,4,29,1763,0.007052
upweight_unrelated_matched,4,30,1891,0.007564
upweight_unrelated_matched,4,31,2027,0.008108
upweight_unrelated_matched,4,32,2174,0.008696
upweight_unrelated_matched,4,33,2331,0.009324
upweight_unrelated_matched,4,34,2499,0.009996
upweight_unrelated_matched,4,35,2680,0.01072
upweight_unrelated_matched,4,36,2874,0.011496
upweight_unrelated_matched,4,37,3082,0.012328
upweight_unrelated_matched,4,38,3304,0.013216
upweight_unrelated_matched,4,39,3543,0.014172
upweight_unrelated_matched,4,40,3799,0.015196
upweight_unrelated_matched,4,41,4074,0.016296
upweight_unrelated_matched,4,42,4368,0.017472
upweight_unrelated_matched,4,43,4684,0.018736
upweight_unrelated_matched,4,44,5023,0.020092
upweight_unrelated_matched,4,45,5386,0.021544
upweight_unrelated_matched,4,46,5775,0.0231
upweight_unrelated_matched,4,47,6192,0.024768
upweight_unrelated_matched,4,48,6640,0.02656
upweight_unrelated_matched,4,49,7120,0.02848
upweight_unrelated_matched,4,50,7634,0.030536
upweight_unrelated_matched,4,51,8186,0.032744
upweight_unrelated_matched,4,52,8777,0.035108
upweight_unrelated_matched,4,53,9412,0.037648
upweight_unrelated_matched,4,54,10092,0.040368
upweight_unrelated_matched,4,55,10821,0.043284
upweight_unrelated_matched,4,56,11603,0.046412
upweight_unrelated_matched,4,57,12442,0.049768
upweight_unrelated_matched,4,58,13341,0.053364
upweight_unrelated_matched,4,59,14305,0.05722
upweight_unrelated_matched,4,60,15339,0.061356
upweight_unrelated_matched,4,61,16448,0.065792
upweight_unrelated_matched,4,62,17637,0.070548
upweight_unrelated_matched,4,63,18911,0.075644
upweight_unrelated_matched,4,64,20278,0.081112
upweight_unrelated_matched,4,65,21743,0.086972
upweight_unrelated_matched,4,66,23315,0.09326
upweight_unrelated_matched,4,67,24999,0.099996
upweight_unrelated_matched,4,68,26806,0.107224
upweight_unrelated_matched,4,69,28743,0.114972
upweight_unrelated_matched,4,70,30821,0.123284
upweight_unrelated_matched,4,71,33048,0.132192
upweight_unrelated_matched,4,72,35436,0.141744
upweight_unrelated_matched,4,73,37997,0.151988
upweight_unrelated_matched,4,74,40743,0.162972
upweight_unrelated_matched,4,75,43688,0.174752
upweight_unrelated_matched,4,76,46845,0.18738
upweight_unrelated_matched,4,77,50230,0.20092
upweight_unrelated_matched,4,78,53860,0.21544
upweight_unrelated_matched,4,79,57753,0.231012
upweight_unrelated_matched,4,80,61926,0.247704
upweight_unrelated_matched,4,81,66402,0.265608
upweight_unrelated_matched,4,82,71200,0.2848
upweight_unrelated_matched,4,83,76346,0.305384
upweight_unrelated_matched,4,84,81863,0.327452
upweight_unrelated_matched,4,85,87779,0.351116
upweight_unrelated_matched,4,86,94123,0.376492
upweight_unrelated_matched,4,87,100925,0.4037
upweight_unrelated_matched,4,88,108219,0.432876
upweight_unrelated_matched,4,89,116039,0.464156
upweight_unrelated_matched,4,90,124425,0.4977
upweight_unrelated_matched,4,91,133417,0.533668
upweight_unrelated_matched,4,92,143059,0.572236
upweight_unrelated_matched,4,93,153397,0.613588
upweight_unrelated_matched,4,94,164483,0.657932
upweight_unrelated_matched,4,95,176370,0.70548
upweight_unrelated_matched,4,96,189115,0.75646
upweight_unrelated_matched,4,97,202782,0.811128
upweight_unrelated_matched,4,98,217437,0.869748
upweight_unrelated_matched,4,99,233150,0.9326
upweight_unrelated_matched,4,100,249999,0.999996
upweight_unrelated_matched,5,0,0,0.0
upweight_unrelated_matched,5,1,249,0.000996
upweight_unrelated_matched,5,2,268,0.001072
upweight_unrelated_matched,5,3,287,0.001148
upweight_unrelated_matched,5,4,308,0.001232
upweight_unrelated_matched,5,5,330,0.00132
upweight_unrelated_matched,5,6,354,0.001416
upweight_unrelated_matched,5,7,379,0.001516
upweight_unrelated_matched,5,8,407,0.001628
upweight_unrelated_matched,5,9,436,0.001744
upweight_unrelated_matched,5,10,468,0.001872
upweight_unrelated_matched,5,11,502,0.002008
upweight_unrelated_matched,5,12,538,0.002152
upweight_unrelated_matched,5,13,577,0.002308
upweight_unrelated_matched,5,14,619,0.002476
upweight_unrelated_matched,5,15,664,0.002656
upweight_unrelated_matched,5,16,712,0.002848
upweight_unrelated_matched,5,17,763,0.003052
upweight_unrelated_matched,5,18,818,0.003272
upweight_unrelated_matched,5,19,877,0.003508
upweight_unrelated_matched,5,20,941,0.003764
upweight_unrelated_matched,5,21,1009,0.004036
upweight_unrelated_matched,5,22,1082,0.004328
upweight_unrelated_matched,5,23,1160,0.00464
upweight_unrelated_matched,5,24,1244,0.004976
upweight_unrelated_matched,5,25,1334,0.005336
upweight_unrelated_matched,5,26,1430,0.00572
upweight_unrelated_matched,5,27,1533,0.006132
upweight_unrelated_matched,5,28,1644,0.006576
upweight_unrelated_matched,5,29,1763,0.007052
upweight_unrelated_matched,5,30,1891,0.007564
upweight_unrelated_matched,5,31,2027,0.008108
upweight_unrelated_matched,5,32,2174,0.008696
upweight_unrelated_matched,5,33,2331,0.009324
upweight_unrelated_matched,5,34,2499,0.009996
upweight_unrelated_matched,5,35,2680,0.01072
upweight_unrelated_matched,5,36,2874,0.011496
upweight_unrelated_matched,5,37,3082,0.012328
upweight_unrelated_matched,5,38,3304,0.013216
upweight_unrelated_matched,5,39,3543,0.014172
upweight_unrelated_matched,5,40,3799,0.015196
upweight_unrelated_matched,5,41,4074,0.016296
upweight_unrelated_matched,5,42,4368,0.017472
upweight_unrelated_matched,5,43,4684,0.018736
upweight_unrelated_matched,5,44,5023,0.020092
upweight_unrelated_matched,5,45,5386,0.021544
upweight_unrelated_matched,5,46,5775,0.0231
upweight_unrelated_matched,5,47,6192,0.024768
upweight_unrelated_matched,5,48,6640,0.02656
upweight_unrelated_matched,5,49,7120,0.02848
upweight_unrelated_matched,5,50,7634,0.030536
upweight_unrelated_matched,5,51,8186,0.032744
upweight_unrelated_matched,5,52,8777,0.035108
upweight_unrelated_matched,5,53,9412,0.037648
upweight_unrelated_matched,5,54,10092,0.040368
upweight_unrelated_matched,5,55,10821,0.043284
upweight_unrelated_matched,5,56,11603,0.046412
upweight_unrelated_matched,5,57,12442,0.049768
upweight_unrelated_matched,5,58,13341,0.053364
upweight_unrelated_matched,5,59,14305,0.05722
upweight_unrelated_matched,5,60,15339,0.061356
upweight_unrelated_matched,5,61,16448,0.065792
upweight_unrelated_matched,5,62,17637,0.070548
upweight_unrelated_matched,5,63,18911,0.075644
upweight_unrelated_matched,5,64,20278,0.081112
upweight_unrelated_matched,5,65,21743,0.086972
upweight_unrelated_matched,5,66,23315,0.09326
upweight_unrelated_matched,5,67,24999,0.099996
upweight_unrelated_matched,5,68,26806,0.107224
upweight_unrelated_matched,5,69,28743,0.114972
upweight_unrelated_matched,5,70,30821,0.123284
upweight_unrelated_matched,5,71,33048,0.132192
upweight_unrelated_matched,5,72,35436,0.141744
upweight_unrelated_matched,5,73,37997,0.151988
upweight_unrelated_matched,5,74,40743,0.162972
upweight_unrelated_matched,5,75,43688,0.174752
upweight_unrelated_matched,5,76,46845,0.18738
upweight_unrelated_matched,5,77,50230,0.20092
upweight_unrelated_matched,5,78,53860,0.21544
upweight_unrelated_matched,5,79,57753,0.231012
upweight_unrelated_matched,5,80,61926,0.247704
upweight_unrelated_matched,5,81,66402,0.265608
upweight_unrelated_matched,5,82,71200,0.2848
upweight_unrelated_matched,5,83,76346,0.305384
upweight_unrelated_matched,5,84,81863,0.327452
upweight_unrelated_matched,5,85,87779,0.351116
upweight_unrelated_matched,5,86,94123,0.376492
upweight_unrelated_matched,5,87,100925,0.4037
upweight_unrelated_matched,5,88,108219,0.432876
upweight_unrelated_matched,5,89,116039,0.464156
upweight_unrelated_matched,5,90,124425,0.4977
upweight_unrelated_matched,5,91,133417,0.533668
upweight_unrelated_matched,5,92,143059,0.572236
upweight_unrelated_matched,5,93,153397,0.613588
upweight_unrelated_matched,5,94,164483,0.657932
upweight_unrelated_matched,5,95,176370,0.70548
upweight_unrelated_matched,5,96,189115,0.75646
upweight_unrelated_matched,5,97,202782,0.811128
upweight_unrelated_matched,5,98,217437,0.869748
upweight_unrelated_matched,5,99,233150,0.9326
upweight_unrelated_matched,5,100,249999,0.999996
upweight_unrelated_matched,6,0,0,0.0
upweight_unrelated_matched,6,1,249,0.000996
upweight_unrelated_matched,6,2,268,0.001072
upweight_unrelated_matched,6,3,287,0.001148
upweight_unrelated_matched,6,4,308,0.001232
upweight_unrelated_matched,6,5,330,0.00132
upweight_unrelated_matched,6,6,354,0.001416
upweight_unrelated_matched,6,7,379,0.001516
upweight_unrelated_matched,6,8,407,0.001628
upweight_unrelated_matched,6,9,436,0.001744
upweight_unrelated_matched,6,10,468,0.001872
upweight_unrelated_matched,6,11,502,0.002008
upweight_unrelated_matched,6,12,538,0.002152
upweight_unrelated_matched,6,13,577,0.002308
upweight_unrelated_matched,6,14,619,0.002476
upweight_unrelated_matched,6,15,664,0.002656
upweight_unrelated_matched,6,16,712,0.002848
upweight_unrelated_matched,6,17,763,0.003052
upweight_unrelated_matched,6,18,818,0.003272
upweight_unrelated_matched,6,19,877,0.003508
upweight_unrelated_matched,6,20,941,0.003764
upweight_unrelated_matched,6,21,1009,0.004036
upweight_unrelated_matched,6,22,1082,0.004328
upweight_unrelated_matched,6,23,1160,0.00464
upweight_unrelated_matched,6,24,1244,0.004976
upweight_unrelated_matched,6,25,1334,0.005336
upweight_unrelated_matched,6,26,1430,0.00572
upweight_unrelated_matched,6,27,1533,0.006132
upweight_unrelated_matched,6,28,1644,0.006576
upweight_unrelated_matched,6,29,1763,0.007052
upweight_unrelated_matched,6,30,1891,0.007564
upweight_unrelated_matched,6,31,2027,0.008108
upweight_unrelated_matched,6,32,2174,0.008696
upweight_unrelated_matched,6,33,2331,0.009324
upweight_unrelated_matched,6,34,2499,0.009996
upweight_unrelated_matched,6,35,2680,0.01072
upweight_unrelated_matched,6,36,2874,0.011496
upweight_unrelated_matched,6,37,3082,0.012328
upweight_unrelated_matched,6,38,3304,0.013216
upweight_unrelated_matched,6,39,3543,0.014172
upweight_unrelated_matched,6,40,3799,0.015196
upweight_unrelated_matched,6,41,4074,0.016296
upweight_unrelated_matched,6,42,4368,0.017472
upweight_unrelated_matched,6,43,4684,0.018736
upweight_unrelated_matched,6,44,5023,0.020092
upweight_unrelated_matched,6,45,5386,0.021544
upweight_unrelated_matched,6,46,5775,0.0231
upweight_unrelated_matched,6,47,6192,0.024768
upweight_unrelated_matched,6,48,6640,0.02656
upweight_unrelated_matched,6,49,7120,0.02848
upweight_unrelated_matched,6,50,7634,0.030536
upweight_unrelated_matched,6,51,8186,0.032744
upweight_unrelated_matched,6,52,8777,0.035108
upweight_unrelated_matched,6,53,9412,0.037648
upweight_unrelated_matched,6,54,10092,0.040368
upweight_unrelated_matched,6,55,10821,0.043284
upweight_unrelated_matched,6,56,11603,0.046412
upweight_unrelated_matched,6,57,12442,0.049768
upweight_unrelated_matched,6,58,13341,0.053364
upweight_unrelated_matched,6,59,14305,0.05722
upweight_unrelated_matched,6,60,15339,0.061356
upweight_unrelated_matched,6,61,16448,0.065792
upweight_unrelated_matched,6,62,17637,0.070548
upweight_unrelated_matched,6,63,18911,0.075644
upweight_unrelated_matched,6,64,20278,0.081112
upweight_unrelated_matched,6,65,21743,0.086972
upweight_unrelated_matched,6,66,23315,0.09326
upweight_unrelated_matched,6,67,24999,0.099996
upweight_unrelated_matched,6,68,26806,0.107224
upweight_unrelated_matched,6,69,28743,0.114972
upweight_unrelated_matched,6,70,30821,0.123284
upweight_unrelated_matched,6,71,33048,0.132192
upweight_unrelated_matched,6,72,35436,0.141744
upweight_unrelated_matched,6,73,37997,0.151988
upweight_unrelated_matched,6,74,40743,0.162972
upweight_unrelated_matched,6,75,43688,0.174752
upweight_unrelated_matched,6,76,46845,0.18738
upweight_unrelated_matched,6,77,50230,0.20092
upweight_unrelated_matched,6,78,53860,0.21544
upweight_unrelated_matched,6,79,57753,0.231012
upweight_unrelated_matched,6,80,61926,0.247704
upweight_unrelated_matched,6,81,66402,0.265608
upweight_unrelated_matched,6,82,71200,0.2848
upweight_unrelated_matched,6,83,76346,0.305384
upweight_unrelated_matched,6,84,81863,0.327452
upweight_unrelated_matched,6,85,87779,0.351116
upweight_unrelated_matched,6,86,94123,0.376492
upweight_unrelated_matched,6,87,100925,0.4037
upweight_unrelated_matched,6,88,108219,0.432876
upweight_unrelated_matched,6,89,116039,0.464156
upweight_unrelated_matched,6,90,124425,0.4977
upweight_unrelated_matched,6,91,133417,0.533668
upweight_unrelated_matched,6,92,143059,0.572236
upweight_unrelated_matched,6,93,153397,0.613588
upweight_unrelated_matched,6,94,164483,0.657932
upweight_unrelated_matched,6,95,176370,0.70548
upweight_unrelated_matched,6,96,189115,0.75646
upweight_unrelated_matched,6,97,202782,0.811128
upweight_unrelated_matched,6,98,217437,0.869748
upweight_unrelated_matched,6,99,233150,0.9326
upweight_unrelated_matched,6,100,249999,0.999996
upweight_unrelated_matched,7,0,0,0.0
upweight_unrelated_matched,7,1,249,0.000996
upweight_unrelated_matched,7,2,268,0.001072
upweight_unrelated_matched,7,3,287,0.001148
upweight_unrelated_matched,7,4,308,0.001232
upweight_unrelated_matched,7,5,330,0.00132
upweight_unrelated_matched,7,6,354,0.001416
upweight_unrelated_matched,7,7,379,0.001516
upweight_unrelated_matched,7,8,407,0.001628
upweight_unrelated_matched,7,9,436,0.001744
upweight_unrelated_matched,7,10,468,0.001872
upweight_unrelated_matched,7,11,502,0.002008
upweight_unrelated_matched,7,12,538,0.002152
upweight_unrelated_matched,7,13,577,0.002308
upweight_unrelated_matched,7,14,619,0.002476
upweight_unrelated_matched,7,15,664,0.002656
