slice_id,prompt_family,component_ids,n_rows,n_runs,n_under_verdicts,n_over_verdicts,n_mixed_verdicts,mean_underperforming_metric_rate,mean_median_residual_z,runs,stability_verdict
comp_first_then_same,string,word_first;word_same,2,2,2,0,0,0.8,-0.9486802665852716,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_add_then_even,arithmetic,arith_add_small;arith_even,2,2,2,0,0,0.8,-0.9069361901490618,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_add_then_compare,arithmetic,arith_add_small;arith_compare,2,2,2,0,0,0.8,-0.7747596022429024,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_sub_then_compare,arithmetic,arith_sub_small;arith_compare,2,2,2,0,0,0.8,-0.44821055943906773,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_reverse_then_last,string,word_reverse2;word_last,2,2,2,0,0,0.7,-0.28089743785350657,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_reverse_then_same,string,word_reverse2;word_same,2,2,2,0,0,0.8,0.2552587953870198,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_max_then_compare,arithmetic,arith_max2;arith_compare,2,2,2,0,0,0.8,0.31784049521409025,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_reverse_then_first,string,word_reverse2;word_first,2,2,2,0,0,0.8,0.5458472091429014,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_retrieve_then_color,retrieval,retrieval_object;semantic_color_lookup,2,2,2,0,0,0.7,0.9332605795016341,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,stable_underperforming_observational
comp_retrieve_then_compare,retrieval,retrieval_number;arith_compare,2,2,1,1,0,0.5,1.2146017321096427,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,model_or_config_dependent
