condition,seed,data_seen,task_name,kind,loss,token_accuracy,exact_match,balanced_accuracy,accuracy,checkpoint_fraction
baseline,4,250112,A04_reverse,atomic,0.3815973997116089,0.849609375,0.201171875,0.201171875,0.201171875,1.000448
baseline,4,250112,A02_substitute,atomic,1.2874279022216797,0.5696614980697632,0.005859375,0.005859375,0.005859375,1.000448
baseline,4,250112,A01_reverse,atomic,0.3663818836212158,0.8515625,0.201171875,0.201171875,0.201171875,1.000448
baseline,4,250112,A00_copy,atomic,0.1941884309053421,0.9436849355697632,0.685546875,0.685546875,0.685546875,1.000448
baseline,4,250112,C03_reverse_then_substitute_06_01,composite,0.3613506555557251,0.8509114980697632,0.21484375,0.21484375,0.21484375,1.000448
baseline,0,250112,A00_copy,atomic,0.1497581452131271,0.9703776240348816,0.826171875,0.826171875,0.826171875,1.000448
baseline,1,250112,U00_unrelated_substitute,unrelated,2.442993402481079,0.0921223983168602,0.0,0.0,0.0,1.000448
baseline,0,250112,A02_substitute,atomic,1.2879725694656372,0.5940755605697632,0.0,0.0,0.0,1.000448
baseline,2,250112,U01_unrelated_substitute,unrelated,1.313892126083374,0.546875,0.0,0.0,0.0,1.000448
baseline,2,250112,U00_unrelated_substitute,unrelated,3.1097280979156494,0.0589192733168602,0.0,0.0,0.0,1.000448
baseline,2,250112,S02_surface_rotate,surface_control,3.6101505756378174,0.2415364682674408,0.0,0.0,0.0,1.000448
baseline,2,250112,S01_surface_rotate,surface_control,2.7790048122406006,0.3141276240348816,0.001953125,0.001953125,0.001953125,1.000448
baseline,2,250112,S00_surface_rotate,surface_control,2.1591005325317383,0.2864583432674408,0.0,0.0,0.0,1.000448
baseline,2,250112,K02_shortcut_for_A04_reverse,shortcut,0.173294797539711,0.9733073115348816,0.845703125,0.845703125,0.845703125,1.000448
baseline,2,250112,K01_shortcut_for_A07_reverse,shortcut,0.1739025264978408,0.9729818105697632,0.849609375,0.849609375,0.849609375,1.000448
baseline,2,250112,K00_shortcut_for_A00_copy,shortcut,0.1776920408010482,0.9677734375,0.8203125,0.8203125,0.8203125,1.000448
baseline,2,250112,C07_substitute_then_reverse_04_03,composite,0.4393550157546997,0.8072916865348816,0.0703125,0.0703125,0.0703125,1.000448
baseline,2,250112,C06_reverse_then_substitute_02_00,composite,1.3363929986953735,0.533203125,0.001953125,0.001953125,0.001953125,1.000448
baseline,2,250112,C05_copy_then_substitute_06_07,composite,0.4282044172286987,0.81640625,0.08984375,0.08984375,0.08984375,1.000448
baseline,2,250112,C04_substitute_then_reverse_07_01,composite,0.1834456920623779,0.9674479365348816,0.818359375,0.818359375,0.818359375,1.000448
baseline,2,250112,C03_reverse_then_substitute_06_01,composite,0.4385893642902374,0.8089193105697632,0.08203125,0.08203125,0.08203125,1.000448
baseline,2,250112,C02_copy_then_substitute_00_07,composite,0.4372494220733642,0.8079427480697632,0.07421875,0.07421875,0.07421875,1.000448
baseline,2,250112,C01_substitute_then_reverse_03_04,composite,0.4444493353366852,0.8118489980697632,0.076171875,0.076171875,0.076171875,1.000448
baseline,2,250112,C00_reverse_then_substitute_06_04,composite,0.4357181787490845,0.8190104365348816,0.1171875,0.1171875,0.1171875,1.000448
baseline,2,250112,A07_reverse,atomic,0.4483629763126373,0.8053385615348816,0.091796875,0.091796875,0.091796875,1.000448
baseline,2,250112,A06_copy,atomic,0.1795217394828796,0.9661458730697632,0.80859375,0.80859375,0.80859375,1.000448
baseline,2,250112,A05_substitute,atomic,1.3538126945495603,0.533203125,0.0,0.0,0.0,1.000448
baseline,2,250112,A04_reverse,atomic,0.4422986209392547,0.8134765625,0.0859375,0.0859375,0.0859375,1.000448
baseline,2,250112,A03_copy,atomic,0.1821420341730117,0.9606119990348816,0.787109375,0.787109375,0.787109375,1.000448
baseline,2,250112,U02_unrelated_substitute,unrelated,3.137792587280273,0.056640625,0.0,0.0,0.0,1.000448
baseline,2,250112,A02_substitute,atomic,1.315241456031799,0.5498046875,0.001953125,0.001953125,0.001953125,1.000448
baseline,1,250112,U02_unrelated_substitute,unrelated,2.4286422729492188,0.0911458358168602,0.0,0.0,0.0,1.000448
baseline,1,250112,A00_copy,atomic,0.1673652678728103,0.9505208730697632,0.71484375,0.71484375,0.71484375,1.000448
baseline,1,250112,S02_surface_rotate,surface_control,4.099223136901856,0.111328125,0.0,0.0,0.0,1.000448
baseline,1,250112,S01_surface_rotate,surface_control,1.8147178888320925,0.576171875,0.001953125,0.001953125,0.001953125,1.000448
baseline,1,250112,S00_surface_rotate,surface_control,2.526888608932495,0.2216796875,0.001953125,0.001953125,0.001953125,1.000448
baseline,1,250112,K02_shortcut_for_A04_reverse,shortcut,0.1588069647550583,0.9563802480697632,0.751953125,0.751953125,0.751953125,1.000448
baseline,1,250112,K01_shortcut_for_A07_reverse,shortcut,0.1561603993177414,0.9573568105697632,0.7578125,0.7578125,0.7578125,1.000448
baseline,1,250112,K00_shortcut_for_A00_copy,shortcut,0.1643590331077575,0.9557291865348816,0.748046875,0.748046875,0.748046875,1.000448
baseline,1,250112,C07_substitute_then_reverse_04_03,composite,0.300019770860672,0.8564453125,0.21484375,0.21484375,0.21484375,1.000448
baseline,1,250112,C06_reverse_then_substitute_02_00,composite,1.1093744039535522,0.6705729365348816,0.0,0.0,0.0,1.000448
baseline,1,250112,C05_copy_then_substitute_06_07,composite,0.3066405355930328,0.8512369990348816,0.203125,0.203125,0.203125,1.000448
baseline,1,250112,C04_substitute_then_reverse_07_01,composite,0.1615810841321945,0.9508463740348816,0.724609375,0.724609375,0.724609375,1.000448
baseline,1,250112,C03_reverse_then_substitute_06_01,composite,0.2958001792430877,0.8551432490348816,0.2109375,0.2109375,0.2109375,1.000448
baseline,1,250112,C02_copy_then_substitute_00_07,composite,0.2951691448688507,0.8538411855697632,0.201171875,0.201171875,0.201171875,1.000448
baseline,1,250112,C01_substitute_then_reverse_03_04,composite,0.3049112856388092,0.8561198115348816,0.2265625,0.2265625,0.2265625,1.000448
baseline,1,250112,C00_reverse_then_substitute_06_04,composite,0.2999592125415802,0.8531901240348816,0.1953125,0.1953125,0.1953125,1.000448
baseline,1,250112,A07_reverse,atomic,0.3022519052028656,0.8512369990348816,0.216796875,0.216796875,0.216796875,1.000448
baseline,1,250112,A06_copy,atomic,0.1644765585660934,0.9508463740348816,0.720703125,0.720703125,0.720703125,1.000448
baseline,1,250112,A05_substitute,atomic,1.1314555406570437,0.673828125,0.0,0.0,0.0,1.000448
baseline,1,250112,A04_reverse,atomic,0.3055547177791595,0.853515625,0.197265625,0.197265625,0.197265625,1.000448
baseline,1,250112,A03_copy,atomic,0.1631032824516296,0.953125,0.728515625,0.728515625,0.728515625,1.000448
baseline,1,250112,A02_substitute,atomic,1.1171437501907349,0.666015625,0.0,0.0,0.0,1.000448
baseline,1,250112,A01_reverse,atomic,0.2851333916187286,0.8570963740348816,0.203125,0.203125,0.203125,1.000448
baseline,4,250112,U01_unrelated_substitute,unrelated,1.2677754163742063,0.5784505605697632,0.0078125,0.0078125,0.0078125,1.000448
baseline,2,250112,A01_reverse,atomic,0.4518644511699676,0.8092448115348816,0.095703125,0.095703125,0.095703125,1.000448
baseline,2,250112,A00_copy,atomic,0.1744231730699539,0.9713541865348816,0.84375,0.84375,0.84375,1.000448
baseline,1,250112,U01_unrelated_substitute,unrelated,1.0886995792388916,0.6712239980697632,0.0,0.0,0.0,1.000448
baseline,0,250112,U01_unrelated_substitute,unrelated,1.2730931043624878,0.5960286855697632,0.0,0.0,0.0,1.000448
baseline,0,250112,U00_unrelated_substitute,unrelated,2.806267738342285,0.0852864608168602,0.0,0.0,0.0,1.000448
baseline,0,250112,S02_surface_rotate,surface_control,3.722649812698364,0.1907552182674408,0.0,0.0,0.0,1.000448
baseline,0,250112,S01_surface_rotate,surface_control,1.649196743965149,0.6302083730697632,0.0,0.0,0.0,1.000448
baseline,0,250112,S00_surface_rotate,surface_control,2.645932197570801,0.244140625,0.0,0.0,0.0,1.000448
baseline,0,250112,K02_shortcut_for_A04_reverse,shortcut,0.1639925241470337,0.9576823115348816,0.751953125,0.751953125,0.751953125,1.000448
baseline,0,250112,K01_shortcut_for_A07_reverse,shortcut,0.1576667428016662,0.958984375,0.765625,0.765625,0.765625,1.000448
baseline,0,250112,K00_shortcut_for_A00_copy,shortcut,0.1543657332658767,0.9638671875,0.7890625,0.7890625,0.7890625,1.000448
baseline,0,250112,C07_substitute_then_reverse_04_03,composite,0.3184938430786133,0.8473307490348816,0.17578125,0.17578125,0.17578125,1.000448
baseline,0,250112,C06_reverse_then_substitute_02_00,composite,1.2620279788970947,0.5930989980697632,0.0,0.0,0.0,1.000448
baseline,0,250112,C05_copy_then_substitute_06_07,composite,0.3188202083110809,0.845703125,0.177734375,0.177734375,0.177734375,1.000448
baseline,0,250112,C04_substitute_then_reverse_07_01,composite,0.169891282916069,0.9573568105697632,0.76171875,0.76171875,0.76171875,1.000448
baseline,0,250112,C03_reverse_then_substitute_06_01,composite,0.3296922445297241,0.845703125,0.1640625,0.1640625,0.1640625,1.000448
baseline,0,250112,C02_copy_then_substitute_00_07,composite,0.3260939419269562,0.8385416865348816,0.13671875,0.13671875,0.13671875,1.000448
baseline,0,250112,C01_substitute_then_reverse_03_04,composite,0.3338097333908081,0.8411458730697632,0.177734375,0.177734375,0.177734375,1.000448
baseline,0,250112,C00_reverse_then_substitute_06_04,composite,0.3270836770534515,0.8421224355697632,0.16015625,0.16015625,0.16015625,1.000448
baseline,0,250112,A07_reverse,atomic,0.3608595430850982,0.8333333730697632,0.154296875,0.154296875,0.154296875,1.000448
baseline,0,250112,A06_copy,atomic,0.1518023163080215,0.9638671875,0.783203125,0.783203125,0.783203125,1.000448
baseline,0,250112,A05_substitute,atomic,1.26092267036438,0.5963541865348816,0.001953125,0.001953125,0.001953125,1.000448
baseline,0,250112,A04_reverse,atomic,0.3431958854198456,0.8391927480697632,0.177734375,0.177734375,0.177734375,1.000448
baseline,0,250112,A03_copy,atomic,0.1621580719947815,0.9622396230697632,0.783203125,0.783203125,0.783203125,1.000448
baseline,0,250112,U02_unrelated_substitute,unrelated,2.7864811420440674,0.0914713591337204,0.0,0.0,0.0,1.000448
baseline,3,250112,U02_unrelated_substitute,unrelated,2.7037582397460938,0.0625,0.0,0.0,0.0,1.000448
baseline,3,250112,U01_unrelated_substitute,unrelated,0.9575746059417723,0.7047526240348816,0.00390625,0.00390625,0.00390625,1.000448
baseline,3,250112,U00_unrelated_substitute,unrelated,2.708835363388061,0.0638020858168602,0.0,0.0,0.0,1.000448
baseline,3,250112,A00_copy,atomic,0.1494549065828323,0.9596354365348816,0.76171875,0.76171875,0.76171875,1.000448
baseline,3,250112,A01_reverse,atomic,0.3906607925891876,0.8463541865348816,0.208984375,0.208984375,0.208984375,1.000448
baseline,3,250112,A02_substitute,atomic,0.9982566833496094,0.6920573115348816,0.001953125,0.001953125,0.001953125,1.000448
baseline,3,250112,A03_copy,atomic,0.1510352939367294,0.9580078125,0.75390625,0.75390625,0.75390625,1.000448
baseline,3,250112,A04_reverse,atomic,0.3783893585205078,0.8463541865348816,0.19140625,0.19140625,0.19140625,1.000448
baseline,3,250112,A05_substitute,atomic,0.9722797870635986,0.6975911855697632,0.001953125,0.001953125,0.001953125,1.000448
baseline,3,250112,A06_copy,atomic,0.1598238795995712,0.9527994990348816,0.724609375,0.724609375,0.724609375,1.000448
baseline,3,250112,A07_reverse,atomic,0.4225671291351318,0.8395182490348816,0.208984375,0.208984375,0.208984375,1.000448
baseline,3,250112,C00_reverse_then_substitute_06_04,composite,0.3883569240570068,0.845703125,0.19140625,0.19140625,0.19140625,1.000448
baseline,3,250112,C01_substitute_then_reverse_03_04,composite,0.4229545295238495,0.8391927480697632,0.197265625,0.197265625,0.197265625,1.000448
baseline,0,250112,A01_reverse,atomic,0.3443924188613891,0.8434244990348816,0.1796875,0.1796875,0.1796875,1.000448
baseline,3,250112,C02_copy_then_substitute_00_07,composite,0.3898129165172577,0.8444010615348816,0.203125,0.203125,0.203125,1.000448
baseline,3,250112,C04_substitute_then_reverse_07_01,composite,0.1591861248016357,0.94921875,0.705078125,0.705078125,0.705078125,1.000448
baseline,3,250112,C05_copy_then_substitute_06_07,composite,0.377359539270401,0.8509114980697632,0.2109375,0.2109375,0.2109375,1.000448
baseline,3,250112,C06_reverse_then_substitute_02_00,composite,0.9781529903411864,0.703125,0.001953125,0.001953125,0.001953125,1.000448
baseline,3,250112,C07_substitute_then_reverse_04_03,composite,0.4025837481021881,0.8427734375,0.212890625,0.212890625,0.212890625,1.000448
baseline,3,250112,K00_shortcut_for_A00_copy,shortcut,0.156727448105812,0.9501953125,0.703125,0.703125,0.703125,1.000448
baseline,3,250112,K01_shortcut_for_A07_reverse,shortcut,0.153247520327568,0.9576823115348816,0.75,0.75,0.75,1.000448
baseline,3,250112,K02_shortcut_for_A04_reverse,shortcut,0.1598930358886718,0.9518229365348816,0.72265625,0.72265625,0.72265625,1.000448
baseline,3,250112,S00_surface_rotate,surface_control,2.205842971801758,0.4182942807674408,0.0,0.0,0.0,1.000448
baseline,3,250112,S01_surface_rotate,surface_control,1.888623595237732,0.5768229365348816,0.0,0.0,0.0,1.000448
baseline,3,250112,S02_surface_rotate,surface_control,3.434142827987671,0.369140625,0.0,0.0,0.0,1.000448
baseline,3,250112,C03_reverse_then_substitute_06_01,composite,0.4004334509372711,0.8395182490348816,0.18359375,0.18359375,0.18359375,1.000448
baseline,4,250112,U02_unrelated_substitute,unrelated,3.088355779647827,0.0595703125,0.0,0.0,0.0,1.000448
