condition,seed,data_seen,task_i,task_j,grad_cosine_mean
upweight_unrelated_matched,0,512,A06_and_bits_18_35,K02_shortcut_for_07_bit11,-0.25886216096450915
upweight_unrelated_matched,0,512,A06_and_bits_18_35,K03_shortcut_for_07_bit23,-0.5744625397506075
upweight_unrelated_matched,0,512,A06_and_bits_18_35,S00_surface_xor_12_45,-0.28379188849726594
upweight_unrelated_matched,0,512,A06_and_bits_18_35,S01_surface_xor_25_7,-0.4681804233299741
upweight_unrelated_matched,0,512,A06_and_bits_18_35,S02_surface_xor_35_38,-0.5619287134745244
upweight_unrelated_matched,0,512,A06_and_bits_18_35,S03_surface_xor_28_44,-0.5892534514064388
upweight_unrelated_matched,0,512,A06_and_bits_18_35,U00_xor2_35_7,-0.585535798454271
upweight_unrelated_matched,0,512,A06_and_bits_18_35,U01_eq2_3_23,-0.5180122747303059
upweight_unrelated_matched,0,512,A06_and_bits_18_35,U02_and_bits_10_16,-0.6171230367742445
upweight_unrelated_matched,0,512,A06_and_bits_18_35,U03_xor2_36_26,-0.591512893670919
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A00_not_bit_26,-0.5222072536863174
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A01_xor2_40_1,-0.3332068671331207
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A02_bit_1,-0.5332111439749694
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A03_and_bits_23_25,0.165811820035688
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A04_not_bit_0,-0.10201748630861866
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A05_and_bits_5_25,0.39779050730128485
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A06_and_bits_18_35,0.37063909168190745
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A07_and_bits_46_18,0.9999999999843212
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A08_not_bit_40,-0.49565877473423897
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A09_xor2_42_32,-0.3647819362449778
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A10_xor2_25_39,-0.5223739220334477
upweight_unrelated_matched,0,512,A07_and_bits_46_18,A11_xor2_14_34,-0.4927567534347621
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C00_or_04_01,-0.531542275740245
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C01_or_09_02,-0.5930292566628479
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C02_and_05_09,0.5284435253758587
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C03_and_04_05,0.6016309383503701
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C04_or_09_04,-0.5971609334585259
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C05_or_04_07,-0.5207679315196969
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C06_and_05_09,0.5676639324627856
upweight_unrelated_matched,0,512,A07_and_bits_46_18,C07_and_09_00,0.5090031945748071
upweight_unrelated_matched,0,512,A07_and_bits_46_18,K00_shortcut_for_10_bit39,-0.2653535984310419
upweight_unrelated_matched,0,512,A07_and_bits_46_18,K01_shortcut_for_09_bit45,-0.5563947940643056
upweight_unrelated_matched,0,512,A07_and_bits_46_18,K02_shortcut_for_07_bit11,-0.05889745087789837
upweight_unrelated_matched,0,512,A07_and_bits_46_18,K03_shortcut_for_07_bit23,-0.5734438355446277
upweight_unrelated_matched,0,512,A07_and_bits_46_18,S00_surface_xor_12_45,-0.35176717712474115
upweight_unrelated_matched,0,512,A07_and_bits_46_18,S01_surface_xor_25_7,-0.5481110043951
upweight_unrelated_matched,0,512,A07_and_bits_46_18,S02_surface_xor_35_38,-0.616998227640276
upweight_unrelated_matched,0,512,A07_and_bits_46_18,S03_surface_xor_28_44,-0.4617809488645108
upweight_unrelated_matched,0,512,A07_and_bits_46_18,U00_xor2_35_7,-0.572626688409743
upweight_unrelated_matched,0,512,A07_and_bits_46_18,U01_eq2_3_23,-0.44039895470906487
upweight_unrelated_matched,0,512,A07_and_bits_46_18,U02_and_bits_10_16,-0.5388459284044614
upweight_unrelated_matched,0,512,A07_and_bits_46_18,U03_xor2_36_26,-0.5880624652923272
upweight_unrelated_matched,0,512,A08_not_bit_40,A00_not_bit_26,0.7441251200903857
upweight_unrelated_matched,0,512,A08_not_bit_40,A01_xor2_40_1,0.5988843800603659
upweight_unrelated_matched,0,512,A08_not_bit_40,A02_bit_1,0.7372037593952689
upweight_unrelated_matched,0,512,A08_not_bit_40,A03_and_bits_23_25,-0.20961407948205316
upweight_unrelated_matched,0,512,A08_not_bit_40,A04_not_bit_0,-0.04025478970344896
upweight_unrelated_matched,0,512,A08_not_bit_40,A05_and_bits_5_25,-0.5043739266071211
upweight_unrelated_matched,0,512,A08_not_bit_40,A06_and_bits_18_35,-0.5050087795576043
upweight_unrelated_matched,0,512,A08_not_bit_40,A07_and_bits_46_18,-0.49565877473423897
upweight_unrelated_matched,0,512,A08_not_bit_40,A08_not_bit_40,0.9999999999958932
upweight_unrelated_matched,0,512,A08_not_bit_40,A09_xor2_42_32,0.5205275759418593
upweight_unrelated_matched,0,512,A08_not_bit_40,A10_xor2_25_39,0.6101586322358252
upweight_unrelated_matched,0,512,A08_not_bit_40,A11_xor2_14_34,0.6771556984989778
upweight_unrelated_matched,0,512,A08_not_bit_40,C00_or_04_01,0.7579699847180779
upweight_unrelated_matched,0,512,A08_not_bit_40,C01_or_09_02,0.7246950415619812
upweight_unrelated_matched,0,512,A08_not_bit_40,C02_and_05_09,-0.7174899580106403
upweight_unrelated_matched,0,512,A08_not_bit_40,C03_and_04_05,-0.7427675485334262
upweight_unrelated_matched,0,512,A08_not_bit_40,C04_or_09_04,0.769061919154039
upweight_unrelated_matched,0,512,A08_not_bit_40,C05_or_04_07,0.7438545667376462
upweight_unrelated_matched,0,512,A08_not_bit_40,C06_and_05_09,-0.7874060275055436
upweight_unrelated_matched,0,512,A08_not_bit_40,C07_and_09_00,-0.6449368434205953
upweight_unrelated_matched,0,512,A08_not_bit_40,K00_shortcut_for_10_bit39,0.3239176485619201
upweight_unrelated_matched,0,512,A08_not_bit_40,K01_shortcut_for_09_bit45,0.583168456721238
upweight_unrelated_matched,0,512,A08_not_bit_40,K02_shortcut_for_07_bit11,0.32972298540252404
upweight_unrelated_matched,0,512,A08_not_bit_40,K03_shortcut_for_07_bit23,0.690180032486052
upweight_unrelated_matched,0,512,A08_not_bit_40,S00_surface_xor_12_45,0.29916326222333506
upweight_unrelated_matched,0,512,A08_not_bit_40,S01_surface_xor_25_7,0.6576915410834113
upweight_unrelated_matched,0,512,A08_not_bit_40,S02_surface_xor_35_38,0.7221421756028608
upweight_unrelated_matched,0,512,A08_not_bit_40,S03_surface_xor_28_44,0.7349981745719102
upweight_unrelated_matched,0,512,A08_not_bit_40,U00_xor2_35_7,0.6405269523602348
upweight_unrelated_matched,0,512,A08_not_bit_40,U01_eq2_3_23,0.5667478408262363
upweight_unrelated_matched,0,512,A08_not_bit_40,U02_and_bits_10_16,0.6933040480557854
upweight_unrelated_matched,0,512,A08_not_bit_40,U03_xor2_36_26,0.719295646301159
upweight_unrelated_matched,0,512,A09_xor2_42_32,A00_not_bit_26,0.5685942957486317
upweight_unrelated_matched,0,512,A09_xor2_42_32,A01_xor2_40_1,0.5669210296830033
upweight_unrelated_matched,0,512,A09_xor2_42_32,A02_bit_1,0.45819341534757557
upweight_unrelated_matched,0,512,A09_xor2_42_32,A03_and_bits_23_25,-0.1025043956267133
upweight_unrelated_matched,0,512,A09_xor2_42_32,A04_not_bit_0,-0.11694797555868593
upweight_unrelated_matched,0,512,A09_xor2_42_32,A05_and_bits_5_25,-0.5158117529814021
upweight_unrelated_matched,0,512,A09_xor2_42_32,A06_and_bits_18_35,-0.12414073057585208
upweight_unrelated_matched,0,512,A09_xor2_42_32,A07_and_bits_46_18,-0.3647819362449778
upweight_unrelated_matched,0,512,A09_xor2_42_32,A08_not_bit_40,0.5205275759418593
upweight_unrelated_matched,0,512,A09_xor2_42_32,A09_xor2_42_32,1.0000001040447717
upweight_unrelated_matched,0,512,A09_xor2_42_32,A10_xor2_25_39,0.49046823181641186
upweight_unrelated_matched,0,512,A09_xor2_42_32,A11_xor2_14_34,0.44728372499260244
upweight_unrelated_matched,0,512,A09_xor2_42_32,C00_or_04_01,0.6057235239161118
upweight_unrelated_matched,0,512,A09_xor2_42_32,C01_or_09_02,0.5252840612383427
upweight_unrelated_matched,0,512,A09_xor2_42_32,C02_and_05_09,-0.5846562578297925
upweight_unrelated_matched,0,512,A09_xor2_42_32,C03_and_04_05,-0.5775651970929978
upweight_unrelated_matched,0,512,A09_xor2_42_32,C04_or_09_04,0.5827711713407129
upweight_unrelated_matched,0,512,A09_xor2_42_32,C05_or_04_07,0.5509604520318054
upweight_unrelated_matched,0,512,A09_xor2_42_32,C06_and_05_09,-0.5807152946253195
upweight_unrelated_matched,0,512,A09_xor2_42_32,C07_and_09_00,-0.5269815287088206
upweight_unrelated_matched,0,512,A09_xor2_42_32,K00_shortcut_for_10_bit39,0.25466744492562754
upweight_unrelated_matched,0,512,A09_xor2_42_32,K01_shortcut_for_09_bit45,0.5407019475845394
upweight_unrelated_matched,0,512,A09_xor2_42_32,K02_shortcut_for_07_bit11,0.18447470240452585
upweight_unrelated_matched,0,512,A09_xor2_42_32,K03_shortcut_for_07_bit23,0.5462396672375166
upweight_unrelated_matched,0,512,A09_xor2_42_32,S00_surface_xor_12_45,0.2905079255976087
upweight_unrelated_matched,0,512,A09_xor2_42_32,S01_surface_xor_25_7,0.5462792994780776
upweight_unrelated_matched,0,512,A09_xor2_42_32,S02_surface_xor_35_38,0.47954919032329996
upweight_unrelated_matched,0,512,A09_xor2_42_32,S03_surface_xor_28_44,0.5142829743654842
upweight_unrelated_matched,0,512,A09_xor2_42_32,U00_xor2_35_7,0.43091121043178987
upweight_unrelated_matched,0,512,A09_xor2_42_32,U01_eq2_3_23,0.3706365836966304
upweight_unrelated_matched,0,512,A09_xor2_42_32,U02_and_bits_10_16,0.4302725510022768
upweight_unrelated_matched,0,512,A09_xor2_42_32,U03_xor2_36_26,0.5491310750218793
upweight_unrelated_matched,0,512,A10_xor2_25_39,A00_not_bit_26,0.6688345573277475
upweight_unrelated_matched,0,512,A10_xor2_25_39,A01_xor2_40_1,0.729677568948739
upweight_unrelated_matched,0,512,A10_xor2_25_39,A02_bit_1,0.6581486693963619
upweight_unrelated_matched,0,512,A10_xor2_25_39,A03_and_bits_23_25,-0.28850612715400065
upweight_unrelated_matched,0,512,A10_xor2_25_39,A04_not_bit_0,-0.04544775213309414
upweight_unrelated_matched,0,512,A10_xor2_25_39,A05_and_bits_5_25,-0.5665263517275229
upweight_unrelated_matched,0,512,A10_xor2_25_39,A06_and_bits_18_35,-0.5251951254866771
upweight_unrelated_matched,0,512,A10_xor2_25_39,A07_and_bits_46_18,-0.5223739220334477
upweight_unrelated_matched,0,512,A10_xor2_25_39,A08_not_bit_40,0.6101586322358252
upweight_unrelated_matched,0,512,A10_xor2_25_39,A09_xor2_42_32,0.49046823181641186
upweight_unrelated_matched,0,512,A10_xor2_25_39,A10_xor2_25_39,0.9999999999919585
upweight_unrelated_matched,0,512,A10_xor2_25_39,A11_xor2_14_34,0.74385448720571
upweight_unrelated_matched,0,512,A10_xor2_25_39,C00_or_04_01,0.7707714484935814
upweight_unrelated_matched,0,512,A10_xor2_25_39,C01_or_09_02,0.7216704445273083
upweight_unrelated_matched,0,512,A10_xor2_25_39,C02_and_05_09,-0.820201033190326
upweight_unrelated_matched,0,512,A10_xor2_25_39,C03_and_04_05,-0.7961322456051452
upweight_unrelated_matched,0,512,A10_xor2_25_39,C04_or_09_04,0.8058469674217823
upweight_unrelated_matched,0,512,A10_xor2_25_39,C05_or_04_07,0.7395607622869901
upweight_unrelated_matched,0,512,A10_xor2_25_39,C06_and_05_09,-0.7555448757353844
upweight_unrelated_matched,0,512,A10_xor2_25_39,C07_and_09_00,-0.6777599986637433
upweight_unrelated_matched,0,512,A10_xor2_25_39,K00_shortcut_for_10_bit39,0.3371969473963632
upweight_unrelated_matched,0,512,A10_xor2_25_39,K01_shortcut_for_09_bit45,0.7118053258864159
upweight_unrelated_matched,0,512,A10_xor2_25_39,K02_shortcut_for_07_bit11,0.42310736436161955
upweight_unrelated_matched,0,512,A10_xor2_25_39,K03_shortcut_for_07_bit23,0.6701510610271303
upweight_unrelated_matched,0,512,A10_xor2_25_39,S00_surface_xor_12_45,0.231115481067485
upweight_unrelated_matched,0,512,A10_xor2_25_39,S01_surface_xor_25_7,0.7705355698073505
upweight_unrelated_matched,0,512,A10_xor2_25_39,S02_surface_xor_35_38,0.7282929654544131
upweight_unrelated_matched,0,512,A10_xor2_25_39,S03_surface_xor_28_44,0.7731070556232313
upweight_unrelated_matched,0,512,A10_xor2_25_39,U00_xor2_35_7,0.6483891785298722
upweight_unrelated_matched,0,512,A10_xor2_25_39,U01_eq2_3_23,0.6427514599388385
upweight_unrelated_matched,0,512,A10_xor2_25_39,U02_and_bits_10_16,0.6773635569282802
upweight_unrelated_matched,0,512,A10_xor2_25_39,U03_xor2_36_26,0.7802434729926154
upweight_unrelated_matched,0,512,A11_xor2_14_34,A00_not_bit_26,0.7284744189951408
upweight_unrelated_matched,0,512,A11_xor2_14_34,A01_xor2_40_1,0.6662959941004877
upweight_unrelated_matched,0,512,A11_xor2_14_34,A02_bit_1,0.7081162410954124
upweight_unrelated_matched,0,512,A11_xor2_14_34,A03_and_bits_23_25,-0.299090551255521
upweight_unrelated_matched,0,512,A11_xor2_14_34,A04_not_bit_0,0.1142222153613567
upweight_unrelated_matched,0,512,A11_xor2_14_34,A05_and_bits_5_25,-0.615092262216855
upweight_unrelated_matched,0,512,A11_xor2_14_34,A06_and_bits_18_35,-0.6302403523910248
upweight_unrelated_matched,0,512,A11_xor2_14_34,A07_and_bits_46_18,-0.4927567534347621
upweight_unrelated_matched,0,512,A11_xor2_14_34,A08_not_bit_40,0.6771556984989778
upweight_unrelated_matched,0,512,A11_xor2_14_34,A09_xor2_42_32,0.44728372499260244
upweight_unrelated_matched,0,512,A11_xor2_14_34,A10_xor2_25_39,0.74385448720571
upweight_unrelated_matched,0,512,A11_xor2_14_34,A11_xor2_14_34,0.9999999999951836
upweight_unrelated_matched,0,512,A11_xor2_14_34,C00_or_04_01,0.8275553429136141
upweight_unrelated_matched,0,512,A11_xor2_14_34,C01_or_09_02,0.7830562560136295
upweight_unrelated_matched,0,512,A11_xor2_14_34,C02_and_05_09,-0.8093640864052793
upweight_unrelated_matched,0,512,A11_xor2_14_34,C03_and_04_05,-0.8346318870825145
upweight_unrelated_matched,0,512,A11_xor2_14_34,C04_or_09_04,0.8290028884506678
upweight_unrelated_matched,0,512,A11_xor2_14_34,C05_or_04_07,0.8193279839002259
upweight_unrelated_matched,0,512,A11_xor2_14_34,C06_and_05_09,-0.7814870595705588
upweight_unrelated_matched,0,512,A11_xor2_14_34,C07_and_09_00,-0.7462668424129733
upweight_unrelated_matched,0,512,A11_xor2_14_34,K00_shortcut_for_10_bit39,0.37277715143786017
upweight_unrelated_matched,0,512,A11_xor2_14_34,K01_shortcut_for_09_bit45,0.6890060410314234
upweight_unrelated_matched,0,512,A11_xor2_14_34,K02_shortcut_for_07_bit11,0.4000210595177868
upweight_unrelated_matched,0,512,A11_xor2_14_34,K03_shortcut_for_07_bit23,0.7525248756705778
upweight_unrelated_matched,0,512,A11_xor2_14_34,S00_surface_xor_12_45,0.3197459845087984
upweight_unrelated_matched,0,512,A11_xor2_14_34,S01_surface_xor_25_7,0.7051349469145916
upweight_unrelated_matched,0,512,A11_xor2_14_34,S02_surface_xor_35_38,0.7651771171770154
upweight_unrelated_matched,0,512,A11_xor2_14_34,S03_surface_xor_28_44,0.7664773585769566
upweight_unrelated_matched,0,512,A11_xor2_14_34,U00_xor2_35_7,0.685729553728863
upweight_unrelated_matched,0,512,A11_xor2_14_34,U01_eq2_3_23,0.6839790209895
upweight_unrelated_matched,0,512,A11_xor2_14_34,U02_and_bits_10_16,0.7617899952395305
upweight_unrelated_matched,0,512,A11_xor2_14_34,U03_xor2_36_26,0.7834428075953281
upweight_unrelated_matched,0,512,C00_or_04_01,A00_not_bit_26,0.8085304026346334
upweight_unrelated_matched,0,512,C00_or_04_01,A01_xor2_40_1,0.7849348538580156
upweight_unrelated_matched,0,512,C00_or_04_01,A02_bit_1,0.8017900921171488
upweight_unrelated_matched,0,512,C00_or_04_01,A03_and_bits_23_25,-0.2813593725546386
upweight_unrelated_matched,0,512,C00_or_04_01,A04_not_bit_0,0.11875226416794286
upweight_unrelated_matched,0,512,C00_or_04_01,A05_and_bits_5_25,-0.7224272374879857
upweight_unrelated_matched,0,512,C00_or_04_01,A06_and_bits_18_35,-0.600726402442633
upweight_unrelated_matched,0,512,C00_or_04_01,A07_and_bits_46_18,-0.531542275740245
upweight_unrelated_matched,0,512,C00_or_04_01,A08_not_bit_40,0.7579699847180779
upweight_unrelated_matched,0,512,C00_or_04_01,A09_xor2_42_32,0.6057235239161118
upweight_unrelated_matched,0,512,C00_or_04_01,A10_xor2_25_39,0.7707714484935814
upweight_unrelated_matched,0,512,C00_or_04_01,A11_xor2_14_34,0.8275553429136141
upweight_unrelated_matched,0,512,C00_or_04_01,C00_or_04_01,0.9999998853756764
upweight_unrelated_matched,0,512,C00_or_04_01,C01_or_09_02,0.8315894947579351
upweight_unrelated_matched,0,512,C00_or_04_01,C02_and_05_09,-0.8725398477121218
upweight_unrelated_matched,0,512,C00_or_04_01,C03_and_04_05,-0.8999956988662583
upweight_unrelated_matched,0,512,C00_or_04_01,C04_or_09_04,0.9174288420369459
upweight_unrelated_matched,0,512,C00_or_04_01,C05_or_04_07,0.8684091351411136
upweight_unrelated_matched,0,512,C00_or_04_01,C06_and_05_09,-0.8882721608237594
upweight_unrelated_matched,0,512,C00_or_04_01,C07_and_09_00,-0.8081594755260824
upweight_unrelated_matched,0,512,C00_or_04_01,K00_shortcut_for_10_bit39,0.4597100583854992
upweight_unrelated_matched,0,512,C00_or_04_01,K01_shortcut_for_09_bit45,0.757634327778086
upweight_unrelated_matched,0,512,C00_or_04_01,K02_shortcut_for_07_bit11,0.42468289598507164
upweight_unrelated_matched,0,512,C00_or_04_01,K03_shortcut_for_07_bit23,0.7826871918784447
upweight_unrelated_matched,0,512,C00_or_04_01,S00_surface_xor_12_45,0.35195921502573163
upweight_unrelated_matched,0,512,C00_or_04_01,S01_surface_xor_25_7,0.7467182171613937
upweight_unrelated_matched,0,512,C00_or_04_01,S02_surface_xor_35_38,0.8194730073648544
upweight_unrelated_matched,0,512,C00_or_04_01,S03_surface_xor_28_44,0.8392566307264865
upweight_unrelated_matched,0,512,C00_or_04_01,U00_xor2_35_7,0.7485823418022283
upweight_unrelated_matched,0,512,C00_or_04_01,U01_eq2_3_23,0.6856552037583856
upweight_unrelated_matched,0,512,C00_or_04_01,U02_and_bits_10_16,0.7990155114156419
upweight_unrelated_matched,0,512,C00_or_04_01,U03_xor2_36_26,0.8702877479590561
upweight_unrelated_matched,0,512,C01_or_09_02,A00_not_bit_26,0.7474746431099764
upweight_unrelated_matched,0,512,C01_or_09_02,A01_xor2_40_1,0.6771959860372256
upweight_unrelated_matched,0,512,C01_or_09_02,A02_bit_1,0.7942322874789898
upweight_unrelated_matched,0,512,C01_or_09_02,A03_and_bits_23_25,-0.2922409229031139
upweight_unrelated_matched,0,512,C01_or_09_02,A04_not_bit_0,0.08645310244208322
upweight_unrelated_matched,0,512,C01_or_09_02,A05_and_bits_5_25,-0.62450041404156
upweight_unrelated_matched,0,512,C01_or_09_02,A06_and_bits_18_35,-0.651025283861049
upweight_unrelated_matched,0,512,C01_or_09_02,A07_and_bits_46_18,-0.5930292566628479
upweight_unrelated_matched,0,512,C01_or_09_02,A08_not_bit_40,0.7246950415619812
upweight_unrelated_matched,0,512,C01_or_09_02,A09_xor2_42_32,0.5252840612383427
upweight_unrelated_matched,0,512,C01_or_09_02,A10_xor2_25_39,0.7216704445273083
upweight_unrelated_matched,0,512,C01_or_09_02,A11_xor2_14_34,0.7830562560136295
upweight_unrelated_matched,0,512,C01_or_09_02,C00_or_04_01,0.8315894947579351
upweight_unrelated_matched,0,512,C01_or_09_02,C01_or_09_02,0.9999999999953221
upweight_unrelated_matched,0,512,C01_or_09_02,C02_and_05_09,-0.7907287655078454
upweight_unrelated_matched,0,512,C01_or_09_02,C03_and_04_05,-0.8419712198115942
upweight_unrelated_matched,0,512,C01_or_09_02,C04_or_09_04,0.8403347785250876
upweight_unrelated_matched,0,512,C01_or_09_02,C05_or_04_07,0.8496131644738116
upweight_unrelated_matched,0,512,C01_or_09_02,C06_and_05_09,-0.8021734936283538
upweight_unrelated_matched,0,512,C01_or_09_02,C07_and_09_00,-0.7374039059643959
upweight_unrelated_matched,0,512,C01_or_09_02,K00_shortcut_for_10_bit39,0.4070068380010565
upweight_unrelated_matched,0,512,C01_or_09_02,K01_shortcut_for_09_bit45,0.7786220374048501
upweight_unrelated_matched,0,512,C01_or_09_02,K02_shortcut_for_07_bit11,0.2895121212210154
upweight_unrelated_matched,0,512,C01_or_09_02,K03_shortcut_for_07_bit23,0.74716736900813
upweight_unrelated_matched,0,512,C01_or_09_02,S00_surface_xor_12_45,0.404422064156463
upweight_unrelated_matched,0,512,C01_or_09_02,S01_surface_xor_25_7,0.7491382757734695
upweight_unrelated_matched,0,512,C01_or_09_02,S02_surface_xor_35_38,0.792235809085811
upweight_unrelated_matched,0,512,C01_or_09_02,S03_surface_xor_28_44,0.7713751511648651
upweight_unrelated_matched,0,512,C01_or_09_02,U00_xor2_35_7,0.7315083710360542
upweight_unrelated_matched,0,512,C01_or_09_02,U01_eq2_3_23,0.6682364011258749
upweight_unrelated_matched,0,512,C01_or_09_02,U02_and_bits_10_16,0.7808768403120234
upweight_unrelated_matched,0,512,C01_or_09_02,U03_xor2_36_26,0.8082691328355367
upweight_unrelated_matched,0,512,C02_and_05_09,A00_not_bit_26,-0.7978631244997223
upweight_unrelated_matched,0,512,C02_and_05_09,A01_xor2_40_1,-0.7618327527346027
upweight_unrelated_matched,0,512,C02_and_05_09,A02_bit_1,-0.713003941982032
upweight_unrelated_matched,0,512,C02_and_05_09,A03_and_bits_23_25,0.32750276362952985
upweight_unrelated_matched,0,512,C02_and_05_09,A04_not_bit_0,-0.029284868559784627
upweight_unrelated_matched,0,512,C02_and_05_09,A05_and_bits_5_25,0.6904964804547892
upweight_unrelated_matched,0,512,C02_and_05_09,A06_and_bits_18_35,0.5546627693906692
upweight_unrelated_matched,0,512,C02_and_05_09,A07_and_bits_46_18,0.5284435253758587
upweight_unrelated_matched,0,512,C02_and_05_09,A08_not_bit_40,-0.7174899580106403
upweight_unrelated_matched,0,512,C02_and_05_09,A09_xor2_42_32,-0.5846562578297925
upweight_unrelated_matched,0,512,C02_and_05_09,A10_xor2_25_39,-0.820201033190326
upweight_unrelated_matched,0,512,C02_and_05_09,A11_xor2_14_34,-0.8093640864052793
upweight_unrelated_matched,0,512,C02_and_05_09,C00_or_04_01,-0.8725398477121218
upweight_unrelated_matched,0,512,C02_and_05_09,C01_or_09_02,-0.7907287655078454
upweight_unrelated_matched,0,512,C02_and_05_09,C02_and_05_09,0.9999998914716918
upweight_unrelated_matched,0,512,C02_and_05_09,C03_and_04_05,0.8696656519933513
upweight_unrelated_matched,0,512,C02_and_05_09,C04_or_09_04,-0.8842705367425071
upweight_unrelated_matched,0,512,C02_and_05_09,C05_or_04_07,-0.8364840219303322
upweight_unrelated_matched,0,512,C02_and_05_09,C06_and_05_09,0.835214066317184
upweight_unrelated_matched,0,512,C02_and_05_09,C07_and_09_00,0.7231720731542706
upweight_unrelated_matched,0,512,C02_and_05_09,K00_shortcut_for_10_bit39,-0.38943075722925397
upweight_unrelated_matched,0,512,C02_and_05_09,K01_shortcut_for_09_bit45,-0.7596155201840721
upweight_unrelated_matched,0,512,C02_and_05_09,K02_shortcut_for_07_bit11,-0.44279293011691917
upweight_unrelated_matched,0,512,C02_and_05_09,K03_shortcut_for_07_bit23,-0.7356019173957163
upweight_unrelated_matched,0,512,C02_and_05_09,S00_surface_xor_12_45,-0.28832664128420077
upweight_unrelated_matched,0,512,C02_and_05_09,S01_surface_xor_25_7,-0.7583050716375987
upweight_unrelated_matched,0,512,C02_and_05_09,S02_surface_xor_35_38,-0.8141905923185605
upweight_unrelated_matched,0,512,C02_and_05_09,S03_surface_xor_28_44,-0.7984395437407161
upweight_unrelated_matched,0,512,C02_and_05_09,U00_xor2_35_7,-0.7149961294241445
upweight_unrelated_matched,0,512,C02_and_05_09,U01_eq2_3_23,-0.6646570892520075
upweight_unrelated_matched,0,512,C02_and_05_09,U02_and_bits_10_16,-0.7755108252046546
upweight_unrelated_matched,0,512,C02_and_05_09,U03_xor2_36_26,-0.8491260518657813
upweight_unrelated_matched,0,512,C03_and_04_05,A00_not_bit_26,-0.8208191718295199
upweight_unrelated_matched,0,512,C03_and_04_05,A01_xor2_40_1,-0.7393203975855838
upweight_unrelated_matched,0,512,C03_and_04_05,A02_bit_1,-0.7680884911449108
upweight_unrelated_matched,0,512,C03_and_04_05,A03_and_bits_23_25,0.34140343635100384
upweight_unrelated_matched,0,512,C03_and_04_05,A04_not_bit_0,-0.12707352086400006
upweight_unrelated_matched,0,512,C03_and_04_05,A05_and_bits_5_25,0.6701528753387921
upweight_unrelated_matched,0,512,C03_and_04_05,A06_and_bits_18_35,0.616145533506765
upweight_unrelated_matched,0,512,C03_and_04_05,A07_and_bits_46_18,0.6016309383503701
upweight_unrelated_matched,0,512,C03_and_04_05,A08_not_bit_40,-0.7427675485334262
upweight_unrelated_matched,0,512,C03_and_04_05,A09_xor2_42_32,-0.5775651970929978
upweight_unrelated_matched,0,512,C03_and_04_05,A10_xor2_25_39,-0.7961322456051452
upweight_unrelated_matched,0,512,C03_and_04_05,A11_xor2_14_34,-0.8346318870825145
upweight_unrelated_matched,0,512,C03_and_04_05,C00_or_04_01,-0.8999956988662583
upweight_unrelated_matched,0,512,C03_and_04_05,C01_or_09_02,-0.8419712198115942
upweight_unrelated_matched,0,512,C03_and_04_05,C02_and_05_09,0.8696656519933513
upweight_unrelated_matched,0,512,C03_and_04_05,C03_and_04_05,1.0000000666726572
upweight_unrelated_matched,0,512,C03_and_04_05,C04_or_09_04,-0.9099556536541001
upweight_unrelated_matched,0,512,C03_and_04_05,C05_or_04_07,-0.8606762739683143
upweight_unrelated_matched,0,512,C03_and_04_05,C06_and_05_09,0.8489922485040168
upweight_unrelated_matched,0,512,C03_and_04_05,C07_and_09_00,0.7666822837601549
upweight_unrelated_matched,0,512,C03_and_04_05,K00_shortcut_for_10_bit39,-0.43796173857623266
upweight_unrelated_matched,0,512,C03_and_04_05,K01_shortcut_for_09_bit45,-0.7667500259736362
upweight_unrelated_matched,0,512,C03_and_04_05,K02_shortcut_for_07_bit11,-0.3272286125364811
upweight_unrelated_matched,0,512,C03_and_04_05,K03_shortcut_for_07_bit23,-0.7899815612750479
upweight_unrelated_matched,0,512,C03_and_04_05,S00_surface_xor_12_45,-0.3533647249828396
upweight_unrelated_matched,0,512,C03_and_04_05,S01_surface_xor_25_7,-0.7718675070047046
upweight_unrelated_matched,0,512,C03_and_04_05,S02_surface_xor_35_38,-0.8306004539960865
upweight_unrelated_matched,0,512,C03_and_04_05,S03_surface_xor_28_44,-0.8297528382078333
upweight_unrelated_matched,0,512,C03_and_04_05,U00_xor2_35_7,-0.7872276523849329
upweight_unrelated_matched,0,512,C03_and_04_05,U01_eq2_3_23,-0.6864509087151343
upweight_unrelated_matched,0,512,C03_and_04_05,U02_and_bits_10_16,-0.8287092247220373
