condition,seed,data_seen,task_i,task_j,linear_cka
baseline,0,100352,A02_bit_1,A01_xor2_40_1,0.5371968746185303
baseline,0,100352,A02_bit_1,A02_bit_1,1.0
baseline,0,100352,A02_bit_1,A03_and_bits_23_25,0.27487868070602417
baseline,0,100352,A02_bit_1,A04_not_bit_0,0.2230389416217804
baseline,0,100352,A02_bit_1,A05_and_bits_5_25,0.2658083438873291
baseline,0,100352,A02_bit_1,A06_and_bits_18_35,0.14920315146446228
baseline,0,100352,A02_bit_1,A07_and_bits_46_18,0.2646619379520416
baseline,0,100352,A02_bit_1,A08_not_bit_40,0.30879631638526917
baseline,0,100352,A02_bit_1,A09_xor2_42_32,0.5349700450897217
baseline,0,100352,A02_bit_1,A10_xor2_25_39,0.43283289670944214
baseline,0,100352,A02_bit_1,A11_xor2_14_34,0.5247665643692017
baseline,0,100352,A02_bit_1,C00_or_04_01,0.446996808052063
baseline,0,100352,A02_bit_1,C01_or_09_02,0.5817611217498779
baseline,0,100352,A02_bit_1,C02_and_05_09,0.274183988571167
baseline,0,100352,A02_bit_1,C03_and_04_05,0.24833397567272186
baseline,0,100352,A02_bit_1,C04_or_09_04,0.38961318135261536
baseline,0,100352,A02_bit_1,C05_or_04_07,0.29856792092323303
baseline,0,100352,A02_bit_1,C06_and_05_09,0.2773844599723816
baseline,0,100352,A02_bit_1,C07_and_09_00,0.24159489572048187
baseline,0,100352,A02_bit_1,K00_shortcut_for_10_bit39,0.3803405165672302
baseline,0,100352,A02_bit_1,K01_shortcut_for_09_bit45,0.2321801483631134
baseline,0,100352,A02_bit_1,K02_shortcut_for_07_bit11,0.38792669773101807
baseline,0,100352,A02_bit_1,K03_shortcut_for_07_bit23,0.09879584610462189
baseline,0,100352,A02_bit_1,S00_surface_xor_12_45,0.5339215993881226
baseline,0,100352,A02_bit_1,S01_surface_xor_25_7,0.5894306898117065
baseline,0,100352,A02_bit_1,S02_surface_xor_35_38,0.5435325503349304
baseline,0,100352,A02_bit_1,S03_surface_xor_28_44,0.5659469962120056
baseline,0,100352,A02_bit_1,U00_xor2_35_7,0.46758973598480225
baseline,0,100352,A02_bit_1,U01_eq2_3_23,0.506274402141571
baseline,0,100352,A02_bit_1,U02_and_bits_10_16,0.1860380619764328
baseline,0,100352,A02_bit_1,U03_xor2_36_26,0.4911329746246338
baseline,0,100352,A03_and_bits_23_25,A00_not_bit_26,0.16551832854747772
baseline,0,100352,A03_and_bits_23_25,A01_xor2_40_1,0.36577269434928894
baseline,0,100352,A03_and_bits_23_25,A02_bit_1,0.27487874031066895
baseline,0,100352,A03_and_bits_23_25,A03_and_bits_23_25,1.0
baseline,0,100352,A03_and_bits_23_25,A04_not_bit_0,0.25558584928512573
baseline,0,100352,A03_and_bits_23_25,A05_and_bits_5_25,0.6899491548538208
baseline,0,100352,A03_and_bits_23_25,A06_and_bits_18_35,0.15605533123016357
baseline,0,100352,A03_and_bits_23_25,A07_and_bits_46_18,0.37779709696769714
baseline,0,100352,A03_and_bits_23_25,A08_not_bit_40,0.34240400791168213
baseline,0,100352,A03_and_bits_23_25,A09_xor2_42_32,0.3749640882015228
baseline,0,100352,A03_and_bits_23_25,A10_xor2_25_39,0.5481730103492737
baseline,0,100352,A03_and_bits_23_25,A11_xor2_14_34,0.3020551800727844
baseline,0,100352,A03_and_bits_23_25,C00_or_04_01,0.21950723230838776
baseline,0,100352,A03_and_bits_23_25,C01_or_09_02,0.24149049818515778
baseline,0,100352,A03_and_bits_23_25,C02_and_05_09,0.7606937885284424
baseline,0,100352,A03_and_bits_23_25,C03_and_04_05,0.6760988831520081
baseline,0,100352,A03_and_bits_23_25,C04_or_09_04,0.23012496531009674
baseline,0,100352,A03_and_bits_23_25,C05_or_04_07,0.2876919209957123
baseline,0,100352,A03_and_bits_23_25,C06_and_05_09,0.7340452671051025
baseline,0,100352,A03_and_bits_23_25,C07_and_09_00,0.22338274121284485
baseline,0,100352,A03_and_bits_23_25,K00_shortcut_for_10_bit39,0.4113563597202301
baseline,0,100352,A03_and_bits_23_25,K01_shortcut_for_09_bit45,0.08342456072568893
baseline,0,100352,A03_and_bits_23_25,K02_shortcut_for_07_bit11,0.2901628017425537
baseline,0,100352,A03_and_bits_23_25,K03_shortcut_for_07_bit23,0.3431781828403473
baseline,0,100352,A03_and_bits_23_25,S00_surface_xor_12_45,0.37492361664772034
baseline,0,100352,A03_and_bits_23_25,S01_surface_xor_25_7,0.49095243215560913
baseline,0,100352,A03_and_bits_23_25,S02_surface_xor_35_38,0.3276464343070984
baseline,0,100352,A03_and_bits_23_25,S03_surface_xor_28_44,0.37741655111312866
baseline,0,100352,A03_and_bits_23_25,U00_xor2_35_7,0.29469606280326843
baseline,0,100352,A03_and_bits_23_25,U01_eq2_3_23,0.29302430152893066
baseline,0,100352,A03_and_bits_23_25,U02_and_bits_10_16,0.14099933207035065
baseline,0,100352,A03_and_bits_23_25,U03_xor2_36_26,0.3339141607284546
baseline,0,100352,A04_not_bit_0,A00_not_bit_26,0.05131392180919647
baseline,0,100352,A04_not_bit_0,A01_xor2_40_1,0.2972617447376251
baseline,0,100352,A04_not_bit_0,A02_bit_1,0.2230389416217804
baseline,0,100352,A04_not_bit_0,A03_and_bits_23_25,0.25558584928512573
baseline,0,100352,A04_not_bit_0,A04_not_bit_0,1.0
baseline,0,100352,A04_not_bit_0,A05_and_bits_5_25,0.20578093826770782
baseline,0,100352,A04_not_bit_0,A06_and_bits_18_35,0.061372119933366776
baseline,0,100352,A04_not_bit_0,A07_and_bits_46_18,0.13536706566810608
baseline,0,100352,A04_not_bit_0,A08_not_bit_40,0.2272295355796814
baseline,0,100352,A04_not_bit_0,A09_xor2_42_32,0.2678792178630829
baseline,0,100352,A04_not_bit_0,A10_xor2_25_39,0.32596081495285034
baseline,0,100352,A04_not_bit_0,A11_xor2_14_34,0.25080499053001404
baseline,0,100352,A04_not_bit_0,C00_or_04_01,0.6599065065383911
baseline,0,100352,A04_not_bit_0,C01_or_09_02,0.1926523894071579
baseline,0,100352,A04_not_bit_0,C02_and_05_09,0.20477209985256195
baseline,0,100352,A04_not_bit_0,C03_and_04_05,0.44503065943717957
baseline,0,100352,A04_not_bit_0,C04_or_09_04,0.6317417025566101
baseline,0,100352,A04_not_bit_0,C05_or_04_07,0.8169387578964233
baseline,0,100352,A04_not_bit_0,C06_and_05_09,0.2198832482099533
baseline,0,100352,A04_not_bit_0,C07_and_09_00,0.060139309614896774
baseline,0,100352,A04_not_bit_0,K00_shortcut_for_10_bit39,0.21221013367176056
baseline,0,100352,A04_not_bit_0,K01_shortcut_for_09_bit45,0.06678960472345352
baseline,0,100352,A04_not_bit_0,K02_shortcut_for_07_bit11,0.19910578429698944
baseline,0,100352,A04_not_bit_0,K03_shortcut_for_07_bit23,0.06909492611885071
baseline,0,100352,A04_not_bit_0,S00_surface_xor_12_45,0.32809945940971375
baseline,0,100352,A04_not_bit_0,S01_surface_xor_25_7,0.34342142939567566
baseline,0,100352,A04_not_bit_0,S02_surface_xor_35_38,0.3334244191646576
baseline,0,100352,A04_not_bit_0,S03_surface_xor_28_44,0.2669447362422943
baseline,0,100352,A04_not_bit_0,U00_xor2_35_7,0.2839338779449463
baseline,0,100352,A04_not_bit_0,U01_eq2_3_23,0.2712363004684448
baseline,0,100352,A04_not_bit_0,U02_and_bits_10_16,0.102549709379673
baseline,0,100352,A04_not_bit_0,U03_xor2_36_26,0.18692190945148468
baseline,0,100352,A05_and_bits_5_25,A00_not_bit_26,0.15864001214504242
baseline,0,100352,A05_and_bits_5_25,A01_xor2_40_1,0.3492509126663208
baseline,0,100352,A05_and_bits_5_25,A02_bit_1,0.2658083438873291
baseline,0,100352,A05_and_bits_5_25,A03_and_bits_23_25,0.6899489164352417
baseline,0,100352,A05_and_bits_5_25,A04_not_bit_0,0.20578105747699738
baseline,0,100352,A05_and_bits_5_25,A05_and_bits_5_25,1.0
baseline,0,100352,A05_and_bits_5_25,A06_and_bits_18_35,0.13498778641223907
baseline,0,100352,A05_and_bits_5_25,A07_and_bits_46_18,0.3518748879432678
baseline,0,100352,A05_and_bits_5_25,A08_not_bit_40,0.3321874737739563
baseline,0,100352,A05_and_bits_5_25,A09_xor2_42_32,0.3682140111923218
baseline,0,100352,A05_and_bits_5_25,A10_xor2_25_39,0.48418131470680237
baseline,0,100352,A05_and_bits_5_25,A11_xor2_14_34,0.31581711769104004
baseline,0,100352,A05_and_bits_5_25,C00_or_04_01,0.1922616958618164
baseline,0,100352,A05_and_bits_5_25,C01_or_09_02,0.29545748233795166
baseline,0,100352,A05_and_bits_5_25,C02_and_05_09,0.9696462154388428
baseline,0,100352,A05_and_bits_5_25,C03_and_04_05,0.8689359426498413
baseline,0,100352,A05_and_bits_5_25,C04_or_09_04,0.19657619297504425
baseline,0,100352,A05_and_bits_5_25,C05_or_04_07,0.20911036431789398
baseline,0,100352,A05_and_bits_5_25,C06_and_05_09,0.9653018116950989
baseline,0,100352,A05_and_bits_5_25,C07_and_09_00,0.18489280343055725
baseline,0,100352,A05_and_bits_5_25,K00_shortcut_for_10_bit39,0.3701699674129486
baseline,0,100352,A05_and_bits_5_25,K01_shortcut_for_09_bit45,0.10287932306528091
baseline,0,100352,A05_and_bits_5_25,K02_shortcut_for_07_bit11,0.313233882188797
baseline,0,100352,A05_and_bits_5_25,K03_shortcut_for_07_bit23,0.09119115769863129
baseline,0,100352,A05_and_bits_5_25,S00_surface_xor_12_45,0.39036738872528076
baseline,0,100352,A05_and_bits_5_25,S01_surface_xor_25_7,0.4540744721889496
baseline,0,100352,A05_and_bits_5_25,S02_surface_xor_35_38,0.299100399017334
baseline,0,100352,A05_and_bits_5_25,S03_surface_xor_28_44,0.3684758245944977
baseline,0,100352,A05_and_bits_5_25,U00_xor2_35_7,0.29889577627182007
baseline,0,100352,A05_and_bits_5_25,U01_eq2_3_23,0.29603374004364014
baseline,0,100352,A05_and_bits_5_25,U02_and_bits_10_16,0.14015081524848938
baseline,0,100352,A05_and_bits_5_25,U03_xor2_36_26,0.332667738199234
baseline,0,100352,A06_and_bits_18_35,A00_not_bit_26,0.07491069287061691
baseline,0,100352,A06_and_bits_18_35,A01_xor2_40_1,0.11512517184019089
baseline,0,100352,A06_and_bits_18_35,A02_bit_1,0.1492031067609787
baseline,0,100352,A06_and_bits_18_35,A03_and_bits_23_25,0.15605533123016357
baseline,0,100352,A06_and_bits_18_35,A04_not_bit_0,0.06137213483452797
baseline,0,100352,A06_and_bits_18_35,A05_and_bits_5_25,0.13498778641223907
baseline,0,100352,A06_and_bits_18_35,A06_and_bits_18_35,1.0
baseline,0,100352,A06_and_bits_18_35,A07_and_bits_46_18,0.5892351865768433
baseline,0,100352,A06_and_bits_18_35,A08_not_bit_40,0.2286382019519806
baseline,0,100352,A06_and_bits_18_35,A09_xor2_42_32,0.1333482414484024
baseline,0,100352,A06_and_bits_18_35,A10_xor2_25_39,0.20916812121868134
baseline,0,100352,A06_and_bits_18_35,A11_xor2_14_34,0.12690524756908417
baseline,0,100352,A06_and_bits_18_35,C00_or_04_01,0.09163623303174973
baseline,0,100352,A06_and_bits_18_35,C01_or_09_02,0.12690143287181854
baseline,0,100352,A06_and_bits_18_35,C02_and_05_09,0.16145877540111542
baseline,0,100352,A06_and_bits_18_35,C03_and_04_05,0.10973183810710907
baseline,0,100352,A06_and_bits_18_35,C04_or_09_04,0.08416487276554108
baseline,0,100352,A06_and_bits_18_35,C05_or_04_07,0.16311527788639069
baseline,0,100352,A06_and_bits_18_35,C06_and_05_09,0.1486538201570511
baseline,0,100352,A06_and_bits_18_35,C07_and_09_00,0.11960656195878983
baseline,0,100352,A06_and_bits_18_35,K00_shortcut_for_10_bit39,0.14714321494102478
baseline,0,100352,A06_and_bits_18_35,K01_shortcut_for_09_bit45,0.05847248062491417
baseline,0,100352,A06_and_bits_18_35,K02_shortcut_for_07_bit11,0.12867246568202972
baseline,0,100352,A06_and_bits_18_35,K03_shortcut_for_07_bit23,0.04596363380551338
baseline,0,100352,A06_and_bits_18_35,S00_surface_xor_12_45,0.18569964170455933
baseline,0,100352,A06_and_bits_18_35,S01_surface_xor_25_7,0.18467597663402557
baseline,0,100352,A06_and_bits_18_35,S02_surface_xor_35_38,0.20350800454616547
baseline,0,100352,A06_and_bits_18_35,S03_surface_xor_28_44,0.1725451648235321
baseline,0,100352,A06_and_bits_18_35,U00_xor2_35_7,0.1633790284395218
baseline,0,100352,A06_and_bits_18_35,U01_eq2_3_23,0.16576935350894928
baseline,0,100352,A06_and_bits_18_35,U02_and_bits_10_16,0.0777142271399498
baseline,0,100352,A06_and_bits_18_35,U03_xor2_36_26,0.19933806359767914
baseline,0,100352,A07_and_bits_46_18,A00_not_bit_26,0.1859130859375
baseline,0,100352,A07_and_bits_46_18,A01_xor2_40_1,0.253282755613327
baseline,0,100352,A07_and_bits_46_18,A02_bit_1,0.26466211676597595
baseline,0,100352,A07_and_bits_46_18,A03_and_bits_23_25,0.3777969777584076
baseline,0,100352,A07_and_bits_46_18,A04_not_bit_0,0.13536714017391205
baseline,0,100352,A07_and_bits_46_18,A05_and_bits_5_25,0.35187506675720215
baseline,0,100352,A07_and_bits_46_18,A06_and_bits_18_35,0.5892351865768433
baseline,0,100352,A07_and_bits_46_18,A07_and_bits_46_18,1.0
baseline,0,100352,A07_and_bits_46_18,A08_not_bit_40,0.27548906207084656
baseline,0,100352,A07_and_bits_46_18,A09_xor2_42_32,0.3319924473762512
baseline,0,100352,A07_and_bits_46_18,A10_xor2_25_39,0.4033251702785492
baseline,0,100352,A07_and_bits_46_18,A11_xor2_14_34,0.26493656635284424
baseline,0,100352,A07_and_bits_46_18,C00_or_04_01,0.17267179489135742
baseline,0,100352,A07_and_bits_46_18,C01_or_09_02,0.22726783156394958
baseline,0,100352,A07_and_bits_46_18,C02_and_05_09,0.40695974230766296
baseline,0,100352,A07_and_bits_46_18,C03_and_04_05,0.30185309052467346
baseline,0,100352,A07_and_bits_46_18,C04_or_09_04,0.17316609621047974
baseline,0,100352,A07_and_bits_46_18,C05_or_04_07,0.2673163115978241
baseline,0,100352,A07_and_bits_46_18,C06_and_05_09,0.3918461501598358
baseline,0,100352,A07_and_bits_46_18,C07_and_09_00,0.2492535412311554
baseline,0,100352,A07_and_bits_46_18,K00_shortcut_for_10_bit39,0.34475722908973694
baseline,0,100352,A07_and_bits_46_18,K01_shortcut_for_09_bit45,0.08720344305038452
baseline,0,100352,A07_and_bits_46_18,K02_shortcut_for_07_bit11,0.28876152634620667
baseline,0,100352,A07_and_bits_46_18,K03_shortcut_for_07_bit23,0.0869457945227623
baseline,0,100352,A07_and_bits_46_18,S00_surface_xor_12_45,0.35560381412506104
baseline,0,100352,A07_and_bits_46_18,S01_surface_xor_25_7,0.3843214511871338
baseline,0,100352,A07_and_bits_46_18,S02_surface_xor_35_38,0.32945793867111206
baseline,0,100352,A07_and_bits_46_18,S03_surface_xor_28_44,0.353620320558548
baseline,0,100352,A07_and_bits_46_18,U00_xor2_35_7,0.32392117381095886
baseline,0,100352,A07_and_bits_46_18,U01_eq2_3_23,0.3007332980632782
baseline,0,100352,A07_and_bits_46_18,U02_and_bits_10_16,0.151129350066185
baseline,0,100352,A07_and_bits_46_18,U03_xor2_36_26,0.3778623938560486
baseline,0,100352,A08_not_bit_40,A00_not_bit_26,0.15077725052833557
baseline,0,100352,A08_not_bit_40,A01_xor2_40_1,0.5882095098495483
baseline,0,100352,A08_not_bit_40,A02_bit_1,0.30879640579223633
baseline,0,100352,A08_not_bit_40,A03_and_bits_23_25,0.342404305934906
baseline,0,100352,A08_not_bit_40,A04_not_bit_0,0.2272297441959381
baseline,0,100352,A08_not_bit_40,A05_and_bits_5_25,0.33218735456466675
baseline,0,100352,A08_not_bit_40,A06_and_bits_18_35,0.2286382019519806
baseline,0,100352,A08_not_bit_40,A07_and_bits_46_18,0.27548906207084656
baseline,0,100352,A08_not_bit_40,A08_not_bit_40,1.0
baseline,0,100352,A08_not_bit_40,A09_xor2_42_32,0.5651795864105225
baseline,0,100352,A08_not_bit_40,A10_xor2_25_39,0.7102075219154358
baseline,0,100352,A08_not_bit_40,A11_xor2_14_34,0.5958155989646912
baseline,0,100352,A08_not_bit_40,C00_or_04_01,0.4536803960800171
baseline,0,100352,A08_not_bit_40,C01_or_09_02,0.4743005037307739
baseline,0,100352,A08_not_bit_40,C02_and_05_09,0.35188668966293335
baseline,0,100352,A08_not_bit_40,C03_and_04_05,0.2997077703475952
baseline,0,100352,A08_not_bit_40,C04_or_09_04,0.4544902443885803
baseline,0,100352,A08_not_bit_40,C05_or_04_07,0.372875839471817
baseline,0,100352,A08_not_bit_40,C06_and_05_09,0.3463788628578186
baseline,0,100352,A08_not_bit_40,C07_and_09_00,0.18430955708026886
baseline,0,100352,A08_not_bit_40,K00_shortcut_for_10_bit39,0.43400466442108154
baseline,0,100352,A08_not_bit_40,K01_shortcut_for_09_bit45,0.09659259766340256
baseline,0,100352,A08_not_bit_40,K02_shortcut_for_07_bit11,0.48911598324775696
baseline,0,100352,A08_not_bit_40,K03_shortcut_for_07_bit23,0.11558463424444199
baseline,0,100352,A08_not_bit_40,S00_surface_xor_12_45,0.6260373592376709
baseline,0,100352,A08_not_bit_40,S01_surface_xor_25_7,0.6063174605369568
baseline,0,100352,A08_not_bit_40,S02_surface_xor_35_38,0.6315401196479797
baseline,0,100352,A08_not_bit_40,S03_surface_xor_28_44,0.5915947556495667
baseline,0,100352,A08_not_bit_40,U00_xor2_35_7,0.5965912342071533
baseline,0,100352,A08_not_bit_40,U01_eq2_3_23,0.5759806036949158
baseline,0,100352,A08_not_bit_40,U02_and_bits_10_16,0.10962479561567307
baseline,0,100352,A08_not_bit_40,U03_xor2_36_26,0.5891832709312439
baseline,0,100352,A09_xor2_42_32,A00_not_bit_26,0.2992813289165497
baseline,0,100352,A09_xor2_42_32,A01_xor2_40_1,0.8613595366477966
baseline,0,100352,A09_xor2_42_32,A02_bit_1,0.534970223903656
baseline,0,100352,A09_xor2_42_32,A03_and_bits_23_25,0.37496399879455566
baseline,0,100352,A09_xor2_42_32,A04_not_bit_0,0.2678793966770172
baseline,0,100352,A09_xor2_42_32,A05_and_bits_5_25,0.3682137727737427
baseline,0,100352,A09_xor2_42_32,A06_and_bits_18_35,0.13334830105304718
baseline,0,100352,A09_xor2_42_32,A07_and_bits_46_18,0.3319924473762512
baseline,0,100352,A09_xor2_42_32,A08_not_bit_40,0.5651800036430359
baseline,0,100352,A09_xor2_42_32,A09_xor2_42_32,1.0
baseline,0,100352,A09_xor2_42_32,A10_xor2_25_39,0.7775413990020752
baseline,0,100352,A09_xor2_42_32,A11_xor2_14_34,0.8252831101417542
baseline,0,100352,A09_xor2_42_32,C00_or_04_01,0.5805122256278992
baseline,0,100352,A09_xor2_42_32,C01_or_09_02,0.7116305232048035
baseline,0,100352,A09_xor2_42_32,C02_and_05_09,0.3687047064304352
baseline,0,100352,A09_xor2_42_32,C03_and_04_05,0.31958889961242676
baseline,0,100352,A09_xor2_42_32,C04_or_09_04,0.5948722958564758
baseline,0,100352,A09_xor2_42_32,C05_or_04_07,0.430804580450058
baseline,0,100352,A09_xor2_42_32,C06_and_05_09,0.37728750705718994
baseline,0,100352,A09_xor2_42_32,C07_and_09_00,0.33648186922073364
baseline,0,100352,A09_xor2_42_32,K00_shortcut_for_10_bit39,0.7313222289085388
baseline,0,100352,A09_xor2_42_32,K01_shortcut_for_09_bit45,0.16343922913074493
baseline,0,100352,A09_xor2_42_32,K02_shortcut_for_07_bit11,0.7464200854301453
baseline,0,100352,A09_xor2_42_32,K03_shortcut_for_07_bit23,0.1821688860654831
baseline,0,100352,A09_xor2_42_32,S00_surface_xor_12_45,0.8711639642715454
baseline,0,100352,A09_xor2_42_32,S01_surface_xor_25_7,0.8505041003227234
baseline,0,100352,A09_xor2_42_32,S02_surface_xor_35_38,0.806665301322937
baseline,0,100352,A09_xor2_42_32,S03_surface_xor_28_44,0.866783082485199
baseline,0,100352,A09_xor2_42_32,U00_xor2_35_7,0.7703681588172913
baseline,0,100352,A09_xor2_42_32,U01_eq2_3_23,0.8224458694458008
baseline,0,100352,A09_xor2_42_32,U02_and_bits_10_16,0.20739220082759857
baseline,0,100352,A09_xor2_42_32,U03_xor2_36_26,0.8476377129554749
baseline,0,100352,A10_xor2_25_39,A00_not_bit_26,0.23240573704242706
baseline,0,100352,A10_xor2_25_39,A01_xor2_40_1,0.8064927458763123
baseline,0,100352,A10_xor2_25_39,A02_bit_1,0.43283289670944214
baseline,0,100352,A10_xor2_25_39,A03_and_bits_23_25,0.5481728911399841
baseline,0,100352,A10_xor2_25_39,A04_not_bit_0,0.32596099376678467
baseline,0,100352,A10_xor2_25_39,A05_and_bits_5_25,0.48418131470680237
baseline,0,100352,A10_xor2_25_39,A06_and_bits_18_35,0.20916809141635895
baseline,0,100352,A10_xor2_25_39,A07_and_bits_46_18,0.40332522988319397
baseline,0,100352,A10_xor2_25_39,A08_not_bit_40,0.7102078199386597
baseline,0,100352,A10_xor2_25_39,A09_xor2_42_32,0.7775415182113647
baseline,0,100352,A10_xor2_25_39,A10_xor2_25_39,1.0
baseline,0,100352,A10_xor2_25_39,A11_xor2_14_34,0.7504079937934875
baseline,0,100352,A10_xor2_25_39,C00_or_04_01,0.5514728426933289
baseline,0,100352,A10_xor2_25_39,C01_or_09_02,0.5356558561325073
baseline,0,100352,A10_xor2_25_39,C02_and_05_09,0.5179281234741211
baseline,0,100352,A10_xor2_25_39,C03_and_04_05,0.46588483452796936
baseline,0,100352,A10_xor2_25_39,C04_or_09_04,0.5344985723495483
baseline,0,100352,A10_xor2_25_39,C05_or_04_07,0.47685274481773376
baseline,0,100352,A10_xor2_25_39,C06_and_05_09,0.513274073600769
baseline,0,100352,A10_xor2_25_39,C07_and_09_00,0.2723991870880127
baseline,0,100352,A10_xor2_25_39,K00_shortcut_for_10_bit39,0.6454935669898987
baseline,0,100352,A10_xor2_25_39,K01_shortcut_for_09_bit45,0.14708377420902252
baseline,0,100352,A10_xor2_25_39,K02_shortcut_for_07_bit11,0.5885924696922302
baseline,0,100352,A10_xor2_25_39,K03_shortcut_for_07_bit23,0.18005898594856262
baseline,0,100352,A10_xor2_25_39,S00_surface_xor_12_45,0.8106986880302429
baseline,0,100352,A10_xor2_25_39,S01_surface_xor_25_7,0.8017803430557251
baseline,0,100352,A10_xor2_25_39,S02_surface_xor_35_38,0.7213142514228821
baseline,0,100352,A10_xor2_25_39,S03_surface_xor_28_44,0.7475091218948364
baseline,0,100352,A10_xor2_25_39,U00_xor2_35_7,0.7355281710624695
