condition,seed,checkpoint_index,data_seen,checkpoint_fraction
source_x0,2,0,0,0.0
source_x0,2,1,119,0.0009916666666666667
source_x0,2,2,134,0.0011166666666666666
source_x0,2,3,151,0.0012583333333333333
source_x0,2,4,170,0.0014166666666666668
source_x0,2,5,191,0.0015916666666666666
source_x0,2,6,215,0.0017916666666666667
source_x0,2,7,242,0.0020166666666666666
source_x0,2,8,272,0.002266666666666667
source_x0,2,9,306,0.00255
source_x0,2,10,344,0.0028666666666666667
source_x0,2,11,386,0.0032166666666666667
source_x0,2,12,435,0.003625
source_x0,2,13,489,0.004075
source_x0,2,14,549,0.004575
source_x0,2,15,618,0.00515
source_x0,2,16,694,0.005783333333333333
source_x0,2,17,781,0.006508333333333333
source_x0,2,18,878,0.007316666666666667
source_x0,2,19,987,0.008225
source_x0,2,20,1109,0.009241666666666667
source_x0,2,21,1247,0.010391666666666667
source_x0,2,22,1402,0.011683333333333334
source_x0,2,23,1576,0.013133333333333334
source_x0,2,24,1772,0.014766666666666668
source_x0,2,25,1993,0.016608333333333333
source_x0,2,26,2240,0.018666666666666668
source_x0,2,27,2518,0.020983333333333333
source_x0,2,28,2831,0.023591666666666667
source_x0,2,29,3183,0.026525
source_x0,2,30,3578,0.02981666666666667
source_x0,2,31,4023,0.033525
source_x0,2,32,4523,0.037691666666666665
source_x0,2,33,5085,0.042375
source_x0,2,34,5716,0.04763333333333333
source_x0,2,35,6426,0.05355
source_x0,2,36,7225,0.060208333333333336
source_x0,2,37,8122,0.06768333333333333
source_x0,2,38,9131,0.07609166666666667
source_x0,2,39,10265,0.08554166666666667
source_x0,2,40,11540,0.09616666666666666
source_x0,2,41,12974,0.10811666666666667
source_x0,2,42,14585,0.12154166666666667
source_x0,2,43,16397,0.13664166666666666
source_x0,2,44,18434,0.15361666666666668
source_x0,2,45,20723,0.17269166666666666
source_x0,2,46,23297,0.19414166666666666
source_x0,2,47,26191,0.21825833333333333
source_x0,2,48,29445,0.245375
source_x0,2,49,33102,0.27585
source_x0,2,50,37214,0.31011666666666665
source_x0,2,51,41836,0.34863333333333335
source_x0,2,52,47032,0.39193333333333336
source_x0,2,53,52874,0.44061666666666666
source_x0,2,54,59442,0.49535
source_x0,2,55,66825,0.556875
source_x0,2,56,75126,0.62605
source_x0,2,57,84457,0.7038083333333334
source_x0,2,58,94948,0.7912333333333333
source_x0,2,59,106741,0.8895083333333333
source_x0,2,60,120000,1.0
source_x0.5,0,0,0,0.0
source_x0.5,0,1,119,0.0009916666666666667
source_x0.5,0,2,134,0.0011166666666666666
source_x0.5,0,3,151,0.0012583333333333333
source_x0.5,0,4,170,0.0014166666666666668
source_x0.5,0,5,191,0.0015916666666666666
source_x0.5,0,6,215,0.0017916666666666667
source_x0.5,0,7,242,0.0020166666666666666
source_x0.5,0,8,272,0.002266666666666667
source_x0.5,0,9,306,0.00255
source_x0.5,0,10,344,0.0028666666666666667
source_x0.5,0,11,386,0.0032166666666666667
source_x0.5,0,12,435,0.003625
source_x0.5,0,13,489,0.004075
source_x0.5,0,14,549,0.004575
source_x0.5,0,15,618,0.00515
source_x0.5,0,16,694,0.005783333333333333
source_x0.5,0,17,781,0.006508333333333333
source_x0.5,0,18,878,0.007316666666666667
source_x0.5,0,19,987,0.008225
source_x0.5,0,20,1109,0.009241666666666667
source_x0.5,0,21,1247,0.010391666666666667
source_x0.5,0,22,1402,0.011683333333333334
source_x0.5,0,23,1576,0.013133333333333334
source_x0.5,0,24,1772,0.014766666666666668
source_x0.5,0,25,1993,0.016608333333333333
source_x0.5,0,26,2240,0.018666666666666668
source_x0.5,0,27,2518,0.020983333333333333
source_x0.5,0,28,2831,0.023591666666666667
source_x0.5,0,29,3183,0.026525
source_x0.5,0,30,3578,0.02981666666666667
source_x0.5,0,31,4023,0.033525
source_x0.5,0,32,4523,0.037691666666666665
source_x0.5,0,33,5085,0.042375
source_x0.5,0,34,5716,0.04763333333333333
source_x0.5,0,35,6426,0.05355
source_x0.5,0,36,7225,0.060208333333333336
source_x0.5,0,37,8122,0.06768333333333333
source_x0.5,0,38,9131,0.07609166666666667
source_x0.5,0,39,10265,0.08554166666666667
source_x0.5,0,40,11540,0.09616666666666666
source_x0.5,0,41,12974,0.10811666666666667
source_x0.5,0,42,14585,0.12154166666666667
source_x0.5,0,43,16397,0.13664166666666666
source_x0.5,0,44,18434,0.15361666666666668
source_x0.5,0,45,20723,0.17269166666666666
source_x0.5,0,46,23297,0.19414166666666666
source_x0.5,0,47,26191,0.21825833333333333
source_x0.5,0,48,29445,0.245375
source_x0.5,0,49,33102,0.27585
source_x0.5,0,50,37214,0.31011666666666665
source_x0.5,0,51,41836,0.34863333333333335
source_x0.5,0,52,47032,0.39193333333333336
source_x0.5,0,53,52874,0.44061666666666666
source_x0.5,0,54,59442,0.49535
source_x0.5,0,55,66825,0.556875
source_x0.5,0,56,75126,0.62605
source_x0.5,0,57,84457,0.7038083333333334
source_x0.5,0,58,94948,0.7912333333333333
source_x0.5,0,59,106741,0.8895083333333333
source_x0.5,0,60,120000,1.0
source_x0.5,1,0,0,0.0
source_x0.5,1,1,119,0.0009916666666666667
source_x0.5,1,2,134,0.0011166666666666666
source_x0.5,1,3,151,0.0012583333333333333
source_x0.5,1,4,170,0.0014166666666666668
source_x0.5,1,5,191,0.0015916666666666666
source_x0.5,1,6,215,0.0017916666666666667
source_x0.5,1,7,242,0.0020166666666666666
source_x0.5,1,8,272,0.002266666666666667
source_x0.5,1,9,306,0.00255
source_x0.5,1,10,344,0.0028666666666666667
source_x0.5,1,11,386,0.0032166666666666667
source_x0.5,1,12,435,0.003625
source_x0.5,1,13,489,0.004075
source_x0.5,1,14,549,0.004575
source_x0.5,1,15,618,0.00515
source_x0.5,1,16,694,0.005783333333333333
source_x0.5,1,17,781,0.006508333333333333
source_x0.5,1,18,878,0.007316666666666667
source_x0.5,1,19,987,0.008225
source_x0.5,1,20,1109,0.009241666666666667
source_x0.5,1,21,1247,0.010391666666666667
source_x0.5,1,22,1402,0.011683333333333334
source_x0.5,1,23,1576,0.013133333333333334
source_x0.5,1,24,1772,0.014766666666666668
source_x0.5,1,25,1993,0.016608333333333333
source_x0.5,1,26,2240,0.018666666666666668
source_x0.5,1,27,2518,0.020983333333333333
source_x0.5,1,28,2831,0.023591666666666667
source_x0.5,1,29,3183,0.026525
source_x0.5,1,30,3578,0.02981666666666667
source_x0.5,1,31,4023,0.033525
source_x0.5,1,32,4523,0.037691666666666665
source_x0.5,1,33,5085,0.042375
source_x0.5,1,34,5716,0.04763333333333333
source_x0.5,1,35,6426,0.05355
source_x0.5,1,36,7225,0.060208333333333336
source_x0.5,1,37,8122,0.06768333333333333
source_x0.5,1,38,9131,0.07609166666666667
source_x0.5,1,39,10265,0.08554166666666667
source_x0.5,1,40,11540,0.09616666666666666
source_x0.5,1,41,12974,0.10811666666666667
source_x0.5,1,42,14585,0.12154166666666667
source_x0.5,1,43,16397,0.13664166666666666
source_x0.5,1,44,18434,0.15361666666666668
source_x0.5,1,45,20723,0.17269166666666666
source_x0.5,1,46,23297,0.19414166666666666
source_x0.5,1,47,26191,0.21825833333333333
source_x0.5,1,48,29445,0.245375
source_x0.5,1,49,33102,0.27585
source_x0.5,1,50,37214,0.31011666666666665
source_x0.5,1,51,41836,0.34863333333333335
source_x0.5,1,52,47032,0.39193333333333336
source_x0.5,1,53,52874,0.44061666666666666
source_x0.5,1,54,59442,0.49535
source_x0.5,1,55,66825,0.556875
source_x0.5,1,56,75126,0.62605
source_x0.5,1,57,84457,0.7038083333333334
source_x0.5,1,58,94948,0.7912333333333333
source_x0.5,1,59,106741,0.8895083333333333
source_x0.5,1,60,120000,1.0
source_x0.5,2,0,0,0.0
source_x0.5,2,1,119,0.0009916666666666667
source_x0.5,2,2,134,0.0011166666666666666
source_x0.5,2,3,151,0.0012583333333333333
source_x0.5,2,4,170,0.0014166666666666668
source_x0.5,2,5,191,0.0015916666666666666
source_x0.5,2,6,215,0.0017916666666666667
source_x0.5,2,7,242,0.0020166666666666666
source_x0.5,2,8,272,0.002266666666666667
source_x0.5,2,9,306,0.00255
source_x0.5,2,10,344,0.0028666666666666667
source_x0.5,2,11,386,0.0032166666666666667
source_x0.5,2,12,435,0.003625
source_x0.5,2,13,489,0.004075
source_x0.5,2,14,549,0.004575
source_x0.5,2,15,618,0.00515
source_x0.5,2,16,694,0.005783333333333333
source_x0.5,2,17,781,0.006508333333333333
source_x0.5,2,18,878,0.007316666666666667
source_x0.5,2,19,987,0.008225
source_x0.5,2,20,1109,0.009241666666666667
source_x0.5,2,21,1247,0.010391666666666667
source_x0.5,2,22,1402,0.011683333333333334
source_x0.5,2,23,1576,0.013133333333333334
source_x0.5,2,24,1772,0.014766666666666668
source_x0.5,2,25,1993,0.016608333333333333
source_x0.5,2,26,2240,0.018666666666666668
source_x0.5,2,27,2518,0.020983333333333333
source_x0.5,2,28,2831,0.023591666666666667
source_x0.5,2,29,3183,0.026525
source_x0.5,2,30,3578,0.02981666666666667
source_x0.5,2,31,4023,0.033525
source_x0.5,2,32,4523,0.037691666666666665
source_x0.5,2,33,5085,0.042375
source_x0.5,2,34,5716,0.04763333333333333
source_x0.5,2,35,6426,0.05355
source_x0.5,2,36,7225,0.060208333333333336
source_x0.5,2,37,8122,0.06768333333333333
source_x0.5,2,38,9131,0.07609166666666667
source_x0.5,2,39,10265,0.08554166666666667
source_x0.5,2,40,11540,0.09616666666666666
source_x0.5,2,41,12974,0.10811666666666667
source_x0.5,2,42,14585,0.12154166666666667
source_x0.5,2,43,16397,0.13664166666666666
source_x0.5,2,44,18434,0.15361666666666668
source_x0.5,2,45,20723,0.17269166666666666
source_x0.5,2,46,23297,0.19414166666666666
source_x0.5,2,47,26191,0.21825833333333333
source_x0.5,2,48,29445,0.245375
source_x0.5,2,49,33102,0.27585
source_x0.5,2,50,37214,0.31011666666666665
source_x0.5,2,51,41836,0.34863333333333335
source_x0.5,2,52,47032,0.39193333333333336
source_x0.5,2,53,52874,0.44061666666666666
source_x0.5,2,54,59442,0.49535
source_x0.5,2,55,66825,0.556875
source_x0.5,2,56,75126,0.62605
source_x0.5,2,57,84457,0.7038083333333334
source_x0.5,2,58,94948,0.7912333333333333
source_x0.5,2,59,106741,0.8895083333333333
source_x0.5,2,60,120000,1.0
source_x1,0,0,0,0.0
source_x1,0,1,119,0.0009916666666666667
source_x1,0,2,134,0.0011166666666666666
source_x1,0,3,151,0.0012583333333333333
source_x1,0,4,170,0.0014166666666666668
source_x1,0,5,191,0.0015916666666666666
source_x1,0,6,215,0.0017916666666666667
source_x1,0,7,242,0.0020166666666666666
source_x1,0,8,272,0.002266666666666667
source_x1,0,9,306,0.00255
source_x1,0,10,344,0.0028666666666666667
source_x1,0,11,386,0.0032166666666666667
source_x1,0,12,435,0.003625
source_x1,0,13,489,0.004075
source_x1,0,14,549,0.004575
source_x1,0,15,618,0.00515
source_x1,0,16,694,0.005783333333333333
source_x1,0,17,781,0.006508333333333333
source_x1,0,18,878,0.007316666666666667
source_x1,0,19,987,0.008225
source_x1,0,20,1109,0.009241666666666667
source_x1,0,21,1247,0.010391666666666667
source_x1,0,22,1402,0.011683333333333334
source_x1,0,23,1576,0.013133333333333334
source_x1,0,24,1772,0.014766666666666668
source_x1,0,25,1993,0.016608333333333333
source_x1,0,26,2240,0.018666666666666668
source_x1,0,27,2518,0.020983333333333333
source_x1,0,28,2831,0.023591666666666667
source_x1,0,29,3183,0.026525
source_x1,0,30,3578,0.02981666666666667
source_x1,0,31,4023,0.033525
source_x1,0,32,4523,0.037691666666666665
source_x1,0,33,5085,0.042375
source_x1,0,34,5716,0.04763333333333333
source_x1,0,35,6426,0.05355
source_x1,0,36,7225,0.060208333333333336
source_x1,0,37,8122,0.06768333333333333
source_x1,0,38,9131,0.07609166666666667
source_x1,0,39,10265,0.08554166666666667
source_x1,0,40,11540,0.09616666666666666
source_x1,0,41,12974,0.10811666666666667
source_x1,0,42,14585,0.12154166666666667
source_x1,0,43,16397,0.13664166666666666
source_x1,0,44,18434,0.15361666666666668
source_x1,0,45,20723,0.17269166666666666
source_x1,0,46,23297,0.19414166666666666
source_x1,0,47,26191,0.21825833333333333
source_x1,0,48,29445,0.245375
source_x1,0,49,33102,0.27585
source_x1,0,50,37214,0.31011666666666665
source_x1,0,51,41836,0.34863333333333335
source_x1,0,52,47032,0.39193333333333336
source_x1,0,53,52874,0.44061666666666666
source_x1,0,54,59442,0.49535
source_x1,0,55,66825,0.556875
source_x1,0,56,75126,0.62605
source_x1,0,57,84457,0.7038083333333334
source_x1,0,58,94948,0.7912333333333333
source_x1,0,59,106741,0.8895083333333333
source_x1,0,60,120000,1.0
source_x1,1,0,0,0.0
source_x1,1,1,119,0.0009916666666666667
source_x1,1,2,134,0.0011166666666666666
source_x1,1,3,151,0.0012583333333333333
source_x1,1,4,170,0.0014166666666666668
source_x1,1,5,191,0.0015916666666666666
source_x1,1,6,215,0.0017916666666666667
source_x1,1,7,242,0.0020166666666666666
source_x1,1,8,272,0.002266666666666667
source_x1,1,9,306,0.00255
source_x1,1,10,344,0.0028666666666666667
source_x1,1,11,386,0.0032166666666666667
source_x1,1,12,435,0.003625
source_x1,1,13,489,0.004075
source_x1,1,14,549,0.004575
source_x1,1,15,618,0.00515
source_x1,1,16,694,0.005783333333333333
source_x1,1,17,781,0.006508333333333333
source_x1,1,18,878,0.007316666666666667
source_x1,1,19,987,0.008225
source_x1,1,20,1109,0.009241666666666667
source_x1,1,21,1247,0.010391666666666667
source_x1,1,22,1402,0.011683333333333334
source_x1,1,23,1576,0.013133333333333334
source_x1,1,24,1772,0.014766666666666668
source_x1,1,25,1993,0.016608333333333333
source_x1,1,26,2240,0.018666666666666668
source_x1,1,27,2518,0.020983333333333333
source_x1,1,28,2831,0.023591666666666667
source_x1,1,29,3183,0.026525
source_x1,1,30,3578,0.02981666666666667
source_x1,1,31,4023,0.033525
source_x1,1,32,4523,0.037691666666666665
source_x1,1,33,5085,0.042375
source_x1,1,34,5716,0.04763333333333333
source_x1,1,35,6426,0.05355
source_x1,1,36,7225,0.060208333333333336
source_x1,1,37,8122,0.06768333333333333
source_x1,1,38,9131,0.07609166666666667
source_x1,1,39,10265,0.08554166666666667
source_x1,1,40,11540,0.09616666666666666
source_x1,1,41,12974,0.10811666666666667
source_x1,1,42,14585,0.12154166666666667
source_x1,1,43,16397,0.13664166666666666
source_x1,1,44,18434,0.15361666666666668
source_x1,1,45,20723,0.17269166666666666
source_x1,1,46,23297,0.19414166666666666
source_x1,1,47,26191,0.21825833333333333
source_x1,1,48,29445,0.245375
source_x1,1,49,33102,0.27585
source_x1,1,50,37214,0.31011666666666665
source_x1,1,51,41836,0.34863333333333335
source_x1,1,52,47032,0.39193333333333336
source_x1,1,53,52874,0.44061666666666666
source_x1,1,54,59442,0.49535
source_x1,1,55,66825,0.556875
source_x1,1,56,75126,0.62605
source_x1,1,57,84457,0.7038083333333334
source_x1,1,58,94948,0.7912333333333333
source_x1,1,59,106741,0.8895083333333333
source_x1,1,60,120000,1.0
source_x1,2,0,0,0.0
source_x1,2,1,119,0.0009916666666666667
source_x1,2,2,134,0.0011166666666666666
source_x1,2,3,151,0.0012583333333333333
source_x1,2,4,170,0.0014166666666666668
source_x1,2,5,191,0.0015916666666666666
source_x1,2,6,215,0.0017916666666666667
source_x1,2,7,242,0.0020166666666666666
source_x1,2,8,272,0.002266666666666667
source_x1,2,9,306,0.00255
source_x1,2,10,344,0.0028666666666666667
source_x1,2,11,386,0.0032166666666666667
source_x1,2,12,435,0.003625
source_x1,2,13,489,0.004075
source_x1,2,14,549,0.004575
source_x1,2,15,618,0.00515
source_x1,2,16,694,0.005783333333333333
source_x1,2,17,781,0.006508333333333333
source_x1,2,18,878,0.007316666666666667
source_x1,2,19,987,0.008225
source_x1,2,20,1109,0.009241666666666667
source_x1,2,21,1247,0.010391666666666667
source_x1,2,22,1402,0.011683333333333334
source_x1,2,23,1576,0.013133333333333334
source_x1,2,24,1772,0.014766666666666668
source_x1,2,25,1993,0.016608333333333333
source_x1,2,26,2240,0.018666666666666668
source_x1,2,27,2518,0.020983333333333333
source_x1,2,28,2831,0.023591666666666667
source_x1,2,29,3183,0.026525
source_x1,2,30,3578,0.02981666666666667
source_x1,2,31,4023,0.033525
source_x1,2,32,4523,0.037691666666666665
source_x1,2,33,5085,0.042375
source_x1,2,34,5716,0.04763333333333333
source_x1,2,35,6426,0.05355
source_x1,2,36,7225,0.060208333333333336
source_x1,2,37,8122,0.06768333333333333
source_x1,2,38,9131,0.07609166666666667
source_x1,2,39,10265,0.08554166666666667
source_x1,2,40,11540,0.09616666666666666
source_x1,2,41,12974,0.10811666666666667
source_x1,2,42,14585,0.12154166666666667
source_x1,2,43,16397,0.13664166666666666
source_x1,2,44,18434,0.15361666666666668
source_x1,2,45,20723,0.17269166666666666
source_x1,2,46,23297,0.19414166666666666
source_x1,2,47,26191,0.21825833333333333
source_x1,2,48,29445,0.245375
source_x1,2,49,33102,0.27585
source_x1,2,50,37214,0.31011666666666665
source_x1,2,51,41836,0.34863333333333335
source_x1,2,52,47032,0.39193333333333336
source_x1,2,53,52874,0.44061666666666666
source_x1,2,54,59442,0.49535
source_x1,2,55,66825,0.556875
source_x1,2,56,75126,0.62605
source_x1,2,57,84457,0.7038083333333334
source_x1,2,58,94948,0.7912333333333333
source_x1,2,59,106741,0.8895083333333333
source_x1,2,60,120000,1.0
source_x2,0,0,0,0.0
source_x2,0,1,119,0.0009916666666666667
source_x2,0,2,134,0.0011166666666666666
source_x2,0,3,151,0.0012583333333333333
source_x2,0,4,170,0.0014166666666666668
source_x2,0,5,191,0.0015916666666666666
source_x2,0,6,215,0.0017916666666666667
source_x2,0,7,242,0.0020166666666666666
source_x2,0,8,272,0.002266666666666667
source_x2,0,9,306,0.00255
source_x2,0,10,344,0.0028666666666666667
source_x2,0,11,386,0.0032166666666666667
source_x2,0,12,435,0.003625
source_x2,0,13,489,0.004075
source_x2,0,14,549,0.004575
source_x2,0,15,618,0.00515
source_x2,0,16,694,0.005783333333333333
source_x2,0,17,781,0.006508333333333333
source_x2,0,18,878,0.007316666666666667
source_x2,0,19,987,0.008225
source_x2,0,20,1109,0.009241666666666667
source_x2,0,21,1247,0.010391666666666667
source_x2,0,22,1402,0.011683333333333334
source_x2,0,23,1576,0.013133333333333334
source_x2,0,24,1772,0.014766666666666668
source_x2,0,25,1993,0.016608333333333333
source_x2,0,26,2240,0.018666666666666668
source_x2,0,27,2518,0.020983333333333333
source_x2,0,28,2831,0.023591666666666667
source_x2,0,29,3183,0.026525
source_x2,0,30,3578,0.02981666666666667
source_x2,0,31,4023,0.033525
source_x2,0,32,4523,0.037691666666666665
source_x2,0,33,5085,0.042375
source_x2,0,34,5716,0.04763333333333333
source_x2,0,35,6426,0.05355
source_x2,0,36,7225,0.060208333333333336
source_x2,0,37,8122,0.06768333333333333
source_x2,0,38,9131,0.07609166666666667
source_x2,0,39,10265,0.08554166666666667
source_x2,0,40,11540,0.09616666666666666
source_x2,0,41,12974,0.10811666666666667
source_x2,0,42,14585,0.12154166666666667
source_x2,0,43,16397,0.13664166666666666
source_x2,0,44,18434,0.15361666666666668
source_x2,0,45,20723,0.17269166666666666
source_x2,0,46,23297,0.19414166666666666
source_x2,0,47,26191,0.21825833333333333
source_x2,0,48,29445,0.245375
source_x2,0,49,33102,0.27585
source_x2,0,50,37214,0.31011666666666665
source_x2,0,51,41836,0.34863333333333335
source_x2,0,52,47032,0.39193333333333336
source_x2,0,53,52874,0.44061666666666666
source_x2,0,54,59442,0.49535
source_x2,0,55,66825,0.556875
source_x2,0,56,75126,0.62605
source_x2,0,57,84457,0.7038083333333334
source_x2,0,58,94948,0.7912333333333333
source_x2,0,59,106741,0.8895083333333333
source_x2,0,60,120000,1.0
source_x2,1,0,0,0.0
source_x2,1,1,119,0.0009916666666666667
source_x2,1,2,134,0.0011166666666666666
source_x2,1,3,151,0.0012583333333333333
source_x2,1,4,170,0.0014166666666666668
source_x2,1,5,191,0.0015916666666666666
source_x2,1,6,215,0.0017916666666666667
source_x2,1,7,242,0.0020166666666666666
source_x2,1,8,272,0.002266666666666667
source_x2,1,9,306,0.00255
source_x2,1,10,344,0.0028666666666666667
source_x2,1,11,386,0.0032166666666666667
source_x2,1,12,435,0.003625
source_x2,1,13,489,0.004075
source_x2,1,14,549,0.004575
source_x2,1,15,618,0.00515
source_x2,1,16,694,0.005783333333333333
source_x2,1,17,781,0.006508333333333333
source_x2,1,18,878,0.007316666666666667
source_x2,1,19,987,0.008225
source_x2,1,20,1109,0.009241666666666667
source_x2,1,21,1247,0.010391666666666667
source_x2,1,22,1402,0.011683333333333334
source_x2,1,23,1576,0.013133333333333334
source_x2,1,24,1772,0.014766666666666668
source_x2,1,25,1993,0.016608333333333333
source_x2,1,26,2240,0.018666666666666668
source_x2,1,27,2518,0.020983333333333333
source_x2,1,28,2831,0.023591666666666667
source_x2,1,29,3183,0.026525
source_x2,1,30,3578,0.02981666666666667
source_x2,1,31,4023,0.033525
source_x2,1,32,4523,0.037691666666666665
source_x2,1,33,5085,0.042375
source_x2,1,34,5716,0.04763333333333333
source_x2,1,35,6426,0.05355
source_x2,1,36,7225,0.060208333333333336
source_x2,1,37,8122,0.06768333333333333
source_x2,1,38,9131,0.07609166666666667
source_x2,1,39,10265,0.08554166666666667
source_x2,1,40,11540,0.09616666666666666
source_x2,1,41,12974,0.10811666666666667
source_x2,1,42,14585,0.12154166666666667
source_x2,1,43,16397,0.13664166666666666
source_x2,1,44,18434,0.15361666666666668
source_x2,1,45,20723,0.17269166666666666
source_x2,1,46,23297,0.19414166666666666
source_x2,1,47,26191,0.21825833333333333
source_x2,1,48,29445,0.245375
source_x2,1,49,33102,0.27585
source_x2,1,50,37214,0.31011666666666665
source_x2,1,51,41836,0.34863333333333335
source_x2,1,52,47032,0.39193333333333336
source_x2,1,53,52874,0.44061666666666666
source_x2,1,54,59442,0.49535
source_x2,1,55,66825,0.556875
source_x2,1,56,75126,0.62605
source_x2,1,57,84457,0.7038083333333334
source_x2,1,58,94948,0.7912333333333333
source_x2,1,59,106741,0.8895083333333333
source_x2,1,60,120000,1.0
source_x2,2,0,0,0.0
source_x2,2,1,119,0.0009916666666666667
source_x2,2,2,134,0.0011166666666666666
source_x2,2,3,151,0.0012583333333333333
source_x2,2,4,170,0.0014166666666666668
source_x2,2,5,191,0.0015916666666666666
source_x2,2,6,215,0.0017916666666666667
source_x2,2,7,242,0.0020166666666666666
source_x2,2,8,272,0.002266666666666667
source_x2,2,9,306,0.00255
source_x2,2,10,344,0.0028666666666666667
source_x2,2,11,386,0.0032166666666666667
source_x2,2,12,435,0.003625
source_x2,2,13,489,0.004075
source_x2,2,14,549,0.004575
source_x2,2,15,618,0.00515
source_x2,2,16,694,0.005783333333333333
source_x2,2,17,781,0.006508333333333333
source_x2,2,18,878,0.007316666666666667
