condition,seed,data_seen,task_name,kind,loss,token_accuracy,exact_match,balanced_accuracy,accuracy,checkpoint_fraction
source_x2,2,120064,K00_shortcut_for_A00_copy,shortcut,0.8956668376922607,0.630859375,0.015625,0.015625,0.015625,1.0005333333333333
source_x2,2,120064,K01_shortcut_for_A06_copy,shortcut,0.91961008310318,0.619140625,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,S00_surface_rotate,surface_control,2.533974885940552,0.25390625,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,S01_surface_rotate,surface_control,5.140308856964111,0.0735677108168602,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,U00_unrelated_substitute,unrelated,0.5688418745994568,0.908203125,0.58203125,0.58203125,0.58203125,1.0005333333333333
source_x2,2,120064,U01_unrelated_substitute,unrelated,4.543765544891357,0.0,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,U02_unrelated_substitute,unrelated,2.8807408809661865,0.0325520858168602,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,U03_unrelated_substitute,unrelated,2.8120815753936768,0.0397135429084301,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,A06_copy,atomic,0.8627338409423828,0.6334635615348816,0.0234375,0.0234375,0.0234375,1.0005333333333333
source_x2,2,120064,A07_reverse,atomic,1.5370491743087769,0.4368489682674408,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,C00_reverse_then_substitute_01_06,composite,1.531900405883789,0.439453125,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,C01_substitute_then_reverse_03_04,composite,1.4889793395996094,0.4485677182674408,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,C02_copy_then_substitute_04_07,composite,0.8684801459312439,0.662109375,0.0078125,0.0078125,0.0078125,1.0005333333333333
source_x2,2,120064,C03_reverse_then_substitute_01_06,composite,1.5703939199447632,0.4270833432674408,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,C04_substitute_then_reverse_02_06,composite,0.934410572052002,0.6959635615348816,0.04296875,0.04296875,0.04296875,1.0005333333333333
source_x2,2,120064,C05_copy_then_substitute_05_07,composite,3.554594039916992,0.0579427108168602,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,A00_copy,atomic,0.8766980171203613,0.63671875,0.01953125,0.01953125,0.01953125,1.0005333333333333
source_x2,2,120064,A01_reverse,atomic,1.5632190704345703,0.4108073115348816,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,A02_substitute,atomic,0.9376104474067688,0.6881510615348816,0.03515625,0.03515625,0.03515625,1.0005333333333333
source_x2,2,120064,A03_copy,atomic,0.8805568218231201,0.6510416865348816,0.01953125,0.01953125,0.01953125,1.0005333333333333
source_x2,2,120064,A04_reverse,atomic,1.5072914361953735,0.4485677182674408,0.0,0.0,0.0,1.0005333333333333
source_x2,2,120064,A05_substitute,atomic,0.591088056564331,0.9055989980697632,0.578125,0.578125,0.578125,1.0005333333333333
source_x2,1,120064,U02_unrelated_substitute,unrelated,2.8597850799560547,0.07421875,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,U03_unrelated_substitute,unrelated,2.886920690536499,0.064453125,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,C04_substitute_then_reverse_02_06,composite,1.1067103147506714,0.6041666865348816,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,C05_copy_then_substitute_05_07,composite,3.824461936950684,0.064453125,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,K00_shortcut_for_A00_copy,shortcut,0.605309247970581,0.7799479365348816,0.08203125,0.08203125,0.08203125,1.0005333333333333
source_x2,1,120064,K01_shortcut_for_A06_copy,shortcut,0.6233082413673401,0.7897135615348816,0.1015625,0.1015625,0.1015625,1.0005333333333333
source_x2,1,120064,S00_surface_rotate,surface_control,2.4123411178588867,0.283203125,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,S01_surface_rotate,surface_control,5.151734828948975,0.0598958358168602,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,U00_unrelated_substitute,unrelated,0.532965898513794,0.8938802480697632,0.48828125,0.48828125,0.48828125,1.0005333333333333
source_x2,1,120064,U01_unrelated_substitute,unrelated,4.398783683776856,0.0032552084885537,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,A04_reverse,atomic,1.4989575147628784,0.4752604365348816,0.00390625,0.00390625,0.00390625,1.0005333333333333
source_x2,1,120064,A05_substitute,atomic,0.5292134881019592,0.90625,0.56640625,0.56640625,0.56640625,1.0005333333333333
source_x2,1,120064,A06_copy,atomic,0.6239561438560486,0.7747396230697632,0.0625,0.0625,0.0625,1.0005333333333333
source_x2,1,120064,A07_reverse,atomic,1.478466510772705,0.4765625,0.00390625,0.00390625,0.00390625,1.0005333333333333
source_x2,1,120064,C00_reverse_then_substitute_01_06,composite,1.4892020225524902,0.4759114682674408,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,C01_substitute_then_reverse_03_04,composite,1.4869351387023926,0.478515625,0.0,0.0,0.0,1.0005333333333333
source_x2,1,120064,C02_copy_then_substitute_04_07,composite,0.6301372051239014,0.7825521230697632,0.06640625,0.06640625,0.06640625,1.0005333333333333
source_x2,1,120064,C03_reverse_then_substitute_01_06,composite,1.4521827697753906,0.48046875,0.0078125,0.0078125,0.0078125,1.0005333333333333
source_x2,1,120064,A00_copy,atomic,0.6047254204750061,0.7903646230697632,0.0703125,0.0703125,0.0703125,1.0005333333333333
source_x2,1,120064,A01_reverse,atomic,1.492760181427002,0.482421875,0.0078125,0.0078125,0.0078125,1.0005333333333333
source_x2,1,120064,A02_substitute,atomic,1.1018924713134766,0.6061198115348816,0.01171875,0.01171875,0.01171875,1.0005333333333333
source_x2,1,120064,A03_copy,atomic,0.6240152716636658,0.7766927480697632,0.08203125,0.08203125,0.08203125,1.0005333333333333
source_x2,0,120064,U00_unrelated_substitute,unrelated,0.4986939430236816,0.919921875,0.58984375,0.58984375,0.58984375,1.0005333333333333
source_x2,0,120064,U01_unrelated_substitute,unrelated,4.463197708129883,0.0026041667442768,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,U02_unrelated_substitute,unrelated,2.968194961547852,0.0501302108168602,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,U03_unrelated_substitute,unrelated,2.9541685581207275,0.0390625,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,C02_copy_then_substitute_04_07,composite,0.7524096965789795,0.732421875,0.0390625,0.0390625,0.0390625,1.0005333333333333
source_x2,0,120064,C03_reverse_then_substitute_01_06,composite,1.9040530920028689,0.3483073115348816,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,C04_substitute_then_reverse_02_06,composite,0.9513254165649414,0.6842448115348816,0.01953125,0.01953125,0.01953125,1.0005333333333333
source_x2,0,120064,C05_copy_then_substitute_05_07,composite,4.0318098068237305,0.0618489608168602,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,K00_shortcut_for_A00_copy,shortcut,0.7427820563316345,0.7330729365348816,0.0234375,0.0234375,0.0234375,1.0005333333333333
source_x2,0,120064,K01_shortcut_for_A06_copy,shortcut,0.7331863045692444,0.7376302480697632,0.0390625,0.0390625,0.0390625,1.0005333333333333
source_x2,0,120064,S00_surface_rotate,surface_control,2.53647780418396,0.2434895932674408,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,S01_surface_rotate,surface_control,4.739987373352051,0.0774739608168602,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,A02_substitute,atomic,0.9572720527648926,0.6875,0.03515625,0.03515625,0.03515625,1.0005333333333333
source_x2,0,120064,A03_copy,atomic,0.7396577000617981,0.748046875,0.0234375,0.0234375,0.0234375,1.0005333333333333
source_x2,0,120064,A04_reverse,atomic,1.885496497154236,0.345703125,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,A05_substitute,atomic,0.4945174753665924,0.92578125,0.61328125,0.61328125,0.61328125,1.0005333333333333
source_x2,0,120064,A06_copy,atomic,0.735837459564209,0.734375,0.03125,0.03125,0.03125,1.0005333333333333
source_x2,0,120064,A07_reverse,atomic,1.9028311967849727,0.359375,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,C00_reverse_then_substitute_01_06,composite,1.985247015953064,0.333984375,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,C01_substitute_then_reverse_03_04,composite,1.964486122131348,0.3352864682674408,0.0,0.0,0.0,1.0005333333333333
source_x2,0,120064,A00_copy,atomic,0.7693230509757996,0.732421875,0.0390625,0.0390625,0.0390625,1.0005333333333333
source_x2,0,120064,A01_reverse,atomic,1.919275164604187,0.3509114682674408,0.0,0.0,0.0,1.0005333333333333
source_x1,2,120064,S00_surface_rotate,surface_control,2.4047985076904297,0.2740885615348816,0.0,0.0,0.0,1.0005333333333333
source_x1,2,120064,S01_surface_rotate,surface_control,5.14829683303833,0.0690104216337204,0.0,0.0,0.0,1.0005333333333333
